LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,EM
1667057458.826708,72515.000,9812,4,EM,1,100,RS
1667057458.826708,72515.000,9812,4,EM,1,100,RB
1667057458.826708,72515.000,9812,4,EM,1,100,2022-10-29_17-30-58-518270.csv
1667057458.826708,72515.000,9812,4,EM,1,100,PS
1667057458.877902,72565.000,9830,4,EM,1,100,RS
1667057458.929096,72615.000,9830,4,EM,1,100,RB
1667057458.980291,72665.000,9830,4,EM,1,100,2022-10-29_17-30-58-518270.csv
1667057459.031485,72715.000,9830,4,EM,1,100,PS
1667057459.082936,72765.250,9865,4,EM,1,100,RS
1667057459.134386,72815.500,9865,4,EM,1,100,RB
1667057459.185836,72865.750,9865,4,EM,1,100,2022-10-29_17-30-58-518270.csv
1667057459.237286,72916.000,9865,4,EM,1,100,PS
1667057459.288737,72966.250,9901,4,EM,1,100,RS
1667057459.340187,73016.500,9901,4,EM,1,100,RB
1667057459.391637,73066.750,9901,4,EM,1,100,2022-10-29_17-30-58-518270.csv
1667057459.443088,73117.000,9901,4,EM,1,100,PS
1667057459.494538,73167.250,9936,4,EM,1,100,RS
1667057459.545988,73217.500,9936,4,EM,1,100,RB
1667057459.597439,73267.750,9936,4,EM,1,100,2022-10-29_17-30-58-518270.csv
1667057459.648889,73318.000,9936,4,EM,1,100,PS
1667057459.700339,73368.250,9970,4,EM,1,100,RS
1667057459.751789,73418.500,9970,4,EM,1,100,RB
1667057459.803240,73468.750,9970,4,EM,1,100,2022-10-29_17-30-58-518270.csv
1667057459.854690,73519.000,9970,4,EM,1,100,PS
1667057459.906140,73569.250,10003,4,EM,1,100,RS
1667057459.957591,73619.500,10003,4,EM,1,100,RB
1667057460.009041,73669.750,10003,4,EM,1,100,2022-10-29_17-30-58-518270.csv
1667057460.060491,73720.000,10003,4,EM,1,100,PS
1667057460.111941,73770.250,10036,4,EM,1,100,RS
1667057460.163392,73820.500,10036,4,EM,1,100,RB
1667057460.214842,73870.750,10036,4,EM,1,100,2022-10-29_17-30-58-518270.csv
1667057460.266292,73921.000,10036,4,EM,1,100,PS
1667057460.317743,73971.250,10069,4,EM,1,100,RS
1667057460.369193,74021.500,10069,4,EM,1,100,RB
1667057460.420643,74071.750,10069,4,EM,1,100,2022-10-29_17-30-58-518270.csv
1667057460.472093,74122.000,10069,4,EM,1,100,PS
1667057460.523544,74172.250,10105,4,EM,1,100,RS
1667057460.574994,74222.500,10105,4,EM,1,100,RB
1667057460.626444,74272.750,10105,4,EM,1,100,2022-10-29_17-30-58-518270.csv
1667057460.677895,74323.000,10105,4,EM,1,100,PS
1667057460.729345,74373.250,10137,4,EM,1,100,RS
1667057460.780795,74423.500,10137,4,EM,1,100,RB
1667057460.832246,74473.750,10137,4,EM,1,100,2022-10-29_17-30-58-518270.csv
1667057460.883696,74524.000,10137,4,EM,1,100,PS
1667057460.935146,74574.250,10171,4,EM,1,100,RS
1667057460.986596,74624.500,10171,4,EM,1,100,RB
1667057461.038047,74674.750,10171,4,EM,1,100,2022-10-29_17-30-58-518270.csv
1667057461.089497,74725.000,10171,4,EM,1,100,PS
1667057461.140947,74775.250,10205,4,EM,1,100,RS
1667057461.192398,74825.500,10205,4,EM,1,100,RB
1667057461.243848,74875.750,10205,4,EM,1,100,2022-10-29_17-30-58-518270.csv
1667057461.295298,74926.000,10205,4,EM,1,100,PS
1667057461.346748,74976.250,10239,4,EM,1,100,RS
1667057461.398199,75026.500,10239,4,EM,1,100,RB
1667057461.449649,75076.750,10239,4,EM,1,100,2022-10-29_17-30-58-518270.csv
1667057461.501099,75127.000,10239,4,EM,1,100,PS
