LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,SR
1667057618.890877,228845,35891,1,SR,1,100,0.200000
1667057619.227736,229174,35942,1,SR,1,100,0.266667
1667057619.759133,229693,36071,1,SR,1,100,0.466667
1667057620.490188,230407,36171,1,SR,1,100,0.400000
1667057621.153666,231055,36284,1,SR,1,100,0.466667
1667057621.746496,231634,36355,1,SR,1,100,0.333333
1667057622.351613,232225,36405,1,SR,1,100,0.066667
1667057622.554343,232423,36440,1,SR,1,100,0.066667
1667057622.752977,232617,36553,1,SR,1,100,0.533333
1667057623.420551,233269,36587,1,SR,1,100,0.066667
1667057623.752290,233593,36668,1,SR,1,100,0.266667
1667057624.552969,234375,36828,1,SR,1,100,0.533333
1667057625.752964,235547,36942,1,SR,1,100,0.066667
1667057625.951598,235741,36975,1,SR,1,100,0.066667
1667057626.284361,236066,37072,1,SR,1,100,0.333333
1667057627.019511,236784,37144,1,SR,1,100,0.133333
1667057627.287770,237046,37242,1,SR,1,100,0.466667
1667057628.151930,237890,37324,1,SR,1,100,0.133333
1667057628.681279,238407,37438,1,SR,1,100,0.266667
1667057629.210629,238924,37506,1,SR,1,100,0.133333
1667057629.743049,239444,37617,1,SR,1,100,0.333333
1667057630.610281,240291,37731,1,SR,1,100,0.200000
1667057630.942020,240615,37796,1,SR,1,100,0.266667
1667057631.475465,241136,37895,1,SR,1,100,0.400000
1667057632.274097,241916,37996,1,SR,1,100,0.266667
1667057632.806518,242436,38094,1,SR,1,100,0.400000
1667057633.468972,243083,38241,1,SR,1,100,0.600000
1667057634.202075,243799,38291,1,SR,1,100,0.200000
1667057634.669991,244256,38373,1,SR,1,100,0.266667
1667057635.336541,244907,38473,1,SR,1,100,0.200000
1667057635.933467,245490,38553,1,SR,1,100,0.133333
1667057636.330735,245878,38621,1,SR,1,100,0.133333
1667057636.865204,246400,38685,1,SR,1,100,0.066667
1667057637.065885,246596,38718,1,SR,1,100,0.066667
1667057637.266567,246792,38777,1,SR,1,100,0.266667
1667057637.933117,247443,38859,1,SR,1,100,0.066667
1667057638.134823,247640,38892,1,SR,1,100,0.066667
1667057638.334481,247835,38913,1,SR,1,100,0.066667
1667057638.531067,248027,38945,1,SR,1,100,0.066667
1667057638.867926,248356,39010,1,SR,1,100,0.133333
1667057639.532428,249005,39172,1,SR,1,100,0.466667
1667057640.260411,249716,39240,1,SR,1,100,0.133333
1667057640.526622,249976,39319,1,SR,1,100,0.400000
1667057641.061090,250498,39404,1,SR,1,100,0.400000
1667057641.590440,251015,39453,1,SR,1,100,0.133333
1667057642.122861,251535,39537,1,SR,1,100,0.200000
1667057642.588729,251990,39641,1,SR,1,100,0.400000
1667057643.252207,252638,39723,1,SR,1,100,0.333333
1667057643.982238,253351,39835,1,SR,1,100,0.266667
1667057644.384626,253744,39871,1,SR,1,100,0.133333
1667057644.650836,254004,39920,1,SR,1,100,0.133333
1667057645.182233,254523,40050,1,SR,1,100,0.400000
1667057645.848783,255174,40130,1,SR,1,100,0.266667
1667057646.515333,255825,40230,1,SR,1,100,0.266667
1667057647.181884,256476,40344,1,SR,1,100,0.333333
