LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,SF
1667057458.891213,72578.000,9814,1,SF,1,100,1.3128
1667057459.222952,72902.000,9866,1,SF,1,100,1.2976
1667057459.626363,73296.000,9937,1,SF,1,100,1.2826
1667057459.957078,73619.000,9986,1,SF,1,100,1.2677
1667057460.225337,73881.000,10037,1,SF,1,100,1.2531
1667057460.556052,74204.000,10086,1,SF,1,100,1.2386
1667057460.891887,74532.000,10138,1,SF,1,100,1.2242
1667057461.291203,74922.000,10206,1,SF,1,100,1.2101
1667057461.620894,75244.000,10256,1,SF,1,100,1.1961
1667057461.889152,75506.000,10310,1,SF,1,100,1.1823
1667057462.219868,75829.000,10359,1,SF,1,100,1.1686
1667057462.555702,76157.000,10410,1,SF,1,100,1.1551
1667057462.888465,76482.000,10463,1,SF,1,100,1.1417
1667057463.288805,76873.000,10530,1,SF,1,100,1.1285
1667057463.619520,77196.000,10584,1,SF,1,100,1.1154
1667057463.885731,77456.000,10618,1,SF,1,100,1.1025
1667057464.286071,77847.000,10686,1,SF,1,100,1.0898
1667057464.622929,78176.000,10742,1,SF,1,100,1.0772
1667057464.887092,78434.000,10776,1,SF,1,100,1.0647
1667057465.219855,78759.000,10812,1,SF,1,100,1.0524
1667057465.618147,79148.000,10865,1,SF,1,100,1.0402
1667057465.949886,79472.000,10914,1,SF,1,100,1.0282
1667057466.215073,79731.000,10965,1,SF,1,100,1.0163
1667057466.546812,80055.000,11014,1,SF,1,100,1.0045
1667057466.882647,80383.000,11066,1,SF,1,100,0.9929
1667057467.281962,80773.000,11132,1,SF,1,100,0.9814
1667057467.615749,81099.000,11186,1,SF,1,100,0.9701
1667057467.881960,81359.000,11236,1,SF,1,100,0.9589
1667057468.216771,81686.000,11285,1,SF,1,100,0.9478
1667057468.549534,82011.000,11336,1,SF,1,100,0.9368
1667057468.948849,82401.000,11406,1,SF,1,100,0.9260
1667057469.216084,82662.000,11455,1,SF,1,100,0.9152
1667057469.548847,82987.000,11506,1,SF,1,100,0.9047
1667057469.883658,83314.000,11564,1,SF,1,100,0.8942
1667057470.283997,83705.000,11630,1,SF,1,100,0.8839
1667057470.615736,84029.000,11682,1,SF,1,100,0.8736
1667057470.880923,84288.000,11732,1,SF,1,100,0.8635
