LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,PI
1667057464.595284,78149.000,10744,3,PI,1,100,179442
1667057464.636240,78189.000,10744,3,PI,1,100,179449
1667057464.676171,78228.000,10761,2,PI,1,100,179457
1667057464.716103,78267.000,10761,2,PI,1,100,179473
1667057464.755420,78305.400,10778,5,PI,1,100,179477
1667057464.794737,78343.800,10778,5,PI,1,100,179477
1667057464.834054,78382.200,10778,5,PI,1,100,179504
1667057464.873372,78420.600,10778,5,PI,1,100,179496
1667057464.912689,78459.000,10778,5,PI,1,100,179493
1667057464.952621,78498.000,10797,4,PI,1,100,179469
1667057464.992552,78537.000,10797,4,PI,1,100,179435
1667057465.032484,78576.000,10797,4,PI,1,100,179416
1667057465.072415,78615.000,10797,4,PI,1,100,179407
1667057465.115931,78657.500,10814,4,PI,1,100,179423
1667057465.159446,78700.000,10814,4,PI,1,100,179413
1667057465.202961,78742.500,10814,4,PI,1,100,179416
1667057465.246476,78785.000,10814,4,PI,1,100,179414
1667057465.286407,78824.000,10831,4,PI,1,100,179400
1667057465.326339,78863.000,10831,4,PI,1,100,179417
1667057465.366271,78902.000,10831,4,PI,1,100,179419
1667057465.406202,78941.000,10831,4,PI,1,100,179415
1667057465.446134,78980.000,10847,3,PI,1,100,179418
1667057465.486065,79019.000,10847,3,PI,1,100,179437
1667057465.525997,79058.000,10847,3,PI,1,100,179458
1667057465.565928,79097.000,10867,3,PI,1,100,179445
1667057465.605860,79136.000,10867,3,PI,1,100,179468
1667057465.645792,79175.000,10867,3,PI,1,100,179472
1667057465.684699,79213.000,10883,2,PI,1,100,179465
1667057465.723607,79251.000,10883,2,PI,1,100,179432
1667057465.763539,79290.000,10900,3,PI,1,100,179413
1667057465.803470,79329.000,10900,3,PI,1,100,179405
1667057465.843402,79368.000,10900,3,PI,1,100,179383
1667057465.883333,79407.000,10916,2,PI,1,100,179389
1667057465.923265,79446.000,10916,2,PI,1,100,179397
1667057465.963197,79485.000,10933,3,PI,1,100,179379
1667057466.003128,79524.000,10933,3,PI,1,100,179388
1667057466.043060,79563.000,10933,3,PI,1,100,179387
1667057466.082991,79602.000,10949,3,PI,1,100,179379
1667057466.122923,79641.000,10949,3,PI,1,100,179393
1667057466.162854,79680.000,10949,3,PI,1,100,179404
1667057466.202786,79719.000,10967,2,PI,1,100,179410
1667057466.242718,79758.000,10967,2,PI,1,100,179410
1667057466.281966,79796.333,10982,3,PI,1,100,179435
1667057466.321215,79834.667,10982,3,PI,1,100,179436
1667057466.360464,79873.000,10982,3,PI,1,100,179449
1667057466.400396,79912.000,10999,2,PI,1,100,179453
1667057466.440328,79951.000,10999,2,PI,1,100,179470
1667057466.480259,79990.000,11016,3,PI,1,100,179435
1667057466.520191,80029.000,11016,3,PI,1,100,179406
1667057466.560122,80068.000,11016,3,PI,1,100,179406
1667057466.606197,80113.000,11035,2,PI,1,100,179379
1667057466.652272,80158.000,11035,2,PI,1,100,179383
1667057466.692545,80197.333,11051,3,PI,1,100,179391
1667057466.732818,80236.667,11051,3,PI,1,100,179388
1667057466.773091,80276.000,11051,3,PI,1,100,179386
1667057466.814046,80316.000,11068,2,PI,1,100,179380
1667057466.855002,80356.000,11068,2,PI,1,100,179379
1667057466.895274,80395.333,11084,3,PI,1,100,179360
1667057466.935547,80434.667,11084,3,PI,1,100,179385
1667057466.975820,80474.000,11084,3,PI,1,100,179392
1667057467.015752,80513.000,11101,3,PI,1,100,179391
1667057467.055683,80552.000,11101,3,PI,1,100,179412
1667057467.095615,80591.000,11101,3,PI,1,100,179407
1667057467.134523,80629.000,11117,2,PI,1,100,179412
1667057467.173430,80667.000,11117,2,PI,1,100,179404
1667057467.214044,80706.667,11134,3,PI,1,100,179439
1667057467.254659,80746.333,11134,3,PI,1,100,179421
1667057467.295273,80786.000,11134,3,PI,1,100,179388
1667057467.335716,80825.500,11152,2,PI,1,100,179377
1667057467.376160,80865.000,11152,2,PI,1,100,179354
1667057467.416091,80904.000,11169,3,PI,1,100,179342
1667057467.456023,80943.000,11169,3,PI,1,100,179339
1667057467.495955,80982.000,11169,3,PI,1,100,179351
1667057467.535886,81021.000,11188,3,PI,1,100,179364
1667057467.575818,81060.000,11188,3,PI,1,100,179350
1667057467.615749,81099.000,11188,3,PI,1,100,179361
1667057467.655681,81138.000,11205,2,PI,1,100,179350
1667057467.695612,81177.000,11205,2,PI,1,100,179353
1667057467.735203,81215.667,11220,3,PI,1,100,179357
1667057467.774793,81254.333,11220,3,PI,1,100,179370
1667057467.814383,81293.000,11220,3,PI,1,100,179372
1667057467.854827,81332.500,11238,2,PI,1,100,179379
1667057467.895270,81372.000,11238,2,PI,1,100,179388
1667057467.935884,81411.667,11254,3,PI,1,100,179395
1667057467.976499,81451.333,11254,3,PI,1,100,179400
1667057468.017113,81491.000,11254,3,PI,1,100,179420
1667057468.063699,81536.500,11271,2,PI,1,100,179424
1667057468.110286,81582.000,11271,2,PI,1,100,179395
1667057468.150218,81621.000,11287,3,PI,1,100,179368
1667057468.190150,81660.000,11287,3,PI,1,100,179357
1667057468.230081,81699.000,11287,3,PI,1,100,179337
1667057468.270013,81738.000,11304,2,PI,1,100,179341
1667057468.309944,81777.000,11304,2,PI,1,100,179344
1667057468.349876,81816.000,11320,3,PI,1,100,179349
1667057468.389807,81855.000,11320,3,PI,1,100,179357
1667057468.429739,81894.000,11320,3,PI,1,100,179349
1667057468.469671,81933.000,11338,3,PI,1,100,179347
1667057468.509602,81972.000,11338,3,PI,1,100,179349
1667057468.549534,82011.000,11338,3,PI,1,100,179358
1667057468.588441,82049.000,11356,2,PI,1,100,179369
1667057468.627349,82087.000,11356,2,PI,1,100,179363
1667057468.666939,82125.667,11372,3,PI,1,100,179397
1667057468.706530,82164.333,11372,3,PI,1,100,179400
1667057468.746120,82203.000,11372,3,PI,1,100,179392
1667057468.786052,82242.000,11388,2,PI,1,100,179413
1667057468.825983,82281.000,11388,2,PI,1,100,179418
1667057468.866939,82321.000,11408,3,PI,1,100,179431
1667057468.907894,82361.000,11408,3,PI,1,100,179420
1667057468.948849,82401.000,11408,3,PI,1,100,179421
1667057468.989122,82440.333,11424,3,PI,1,100,179387
1667057469.029395,82479.667,11424,3,PI,1,100,179358
1667057469.069668,82519.000,11424,3,PI,1,100,179361
1667057469.109600,82558.000,11440,2,PI,1,100,179356
1667057469.149531,82597.000,11440,2,PI,1,100,179357
1667057469.188780,82635.333,11457,3,PI,1,100,179360
1667057469.228029,82673.667,11457,3,PI,1,100,179360
1667057469.267278,82712.000,11457,3,PI,1,100,179365
1667057469.306698,82750.500,11474,2,PI,1,100,179357
1667057469.346117,82789.000,11474,2,PI,1,100,179369
1667057469.386390,82828.333,11490,3,PI,1,100,179360
1667057469.426663,82867.667,11490,3,PI,1,100,179371
1667057469.466936,82907.000,11490,3,PI,1,100,179376
1667057469.514547,82953.500,11508,2,PI,1,100,179389
1667057469.562157,83000.000,11508,2,PI,1,100,179396
1667057469.602772,83039.667,11525,3,PI,1,100,179410
1667057469.643386,83079.333,11525,3,PI,1,100,179424
1667057469.684000,83119.000,11525,3,PI,1,100,179426
1667057469.723932,83158.000,11542,2,PI,1,100,179427
1667057469.763863,83197.000,11542,2,PI,1,100,179403
1667057469.803795,83236.000,11566,3,PI,1,100,179374
1667057469.843726,83275.000,11566,3,PI,1,100,179355
1667057469.883658,83314.000,11566,3,PI,1,100,179353
1667057469.923589,83353.000,11583,2,PI,1,100,179357
1667057469.963521,83392.000,11583,2,PI,1,100,179360
1667057470.002770,83430.333,11598,3,PI,1,100,179366
1667057470.042019,83468.667,11598,3,PI,1,100,179365
1667057470.081268,83507.000,11598,3,PI,1,100,179352
1667057470.121882,83546.667,11615,3,PI,1,100,179371
1667057470.162496,83586.333,11615,3,PI,1,100,179359
1667057470.203110,83626.000,11615,3,PI,1,100,179367
1667057470.243554,83665.500,11632,2,PI,1,100,179382
1667057470.283997,83705.000,11632,2,PI,1,100,179388
1667057470.323929,83744.000,11649,3,PI,1,100,179393
1667057470.363860,83783.000,11649,3,PI,1,100,179390
1667057470.403792,83822.000,11649,3,PI,1,100,179423
1667057470.443724,83861.000,11665,2,PI,1,100,179418
1667057470.483655,83900.000,11665,2,PI,1,100,179425
1667057470.523587,83939.000,11684,3,PI,1,100,179438
1667057470.563518,83978.000,11684,3,PI,1,100,179419
1667057470.603450,84017.000,11684,3,PI,1,100,179405
1667057470.642699,84055.333,11700,3,PI,1,100,179369
1667057470.681948,84093.667,11700,3,PI,1,100,179378
1667057470.721197,84132.000,11700,3,PI,1,100,179377
1667057470.761128,84171.000,11717,2,PI,1,100,179372
1667057470.801060,84210.000,11717,2,PI,1,100,179383
1667057470.840991,84249.000,11734,3,PI,1,100,179389
1667057470.880923,84288.000,11734,3,PI,1,100,179367
1667057470.920855,84327.000,11734,3,PI,1,100,179375
1667057470.966930,84372.000,11750,2,PI,1,100,179386
1667057471.013005,84417.000,11750,2,PI,1,100,179386
1667057471.053277,84456.333,11766,3,PI,1,100,179392
1667057471.093550,84495.667,11766,3,PI,1,100,179410
1667057471.133823,84535.000,11766,3,PI,1,100,179408
1667057471.174778,84575.000,11784,2,PI,1,100,179400
1667057471.215734,84615.000,11784,2,PI,1,100,179407
1667057471.256348,84654.667,11800,3,PI,1,100,179403
1667057471.296962,84694.333,11800,3,PI,1,100,179427
1667057471.337576,84734.000,11800,3,PI,1,100,179445
1667057471.377508,84773.000,11819,2,PI,1,100,179449
1667057471.417440,84812.000,11819,2,PI,1,100,179412
1667057471.456689,84850.333,11835,3,PI,1,100,179396
1667057471.495938,84888.667,11835,3,PI,1,100,179402
1667057471.535187,84927.000,11835,3,PI,1,100,179384
1667057471.574777,84965.667,11854,3,PI,1,100,179403
1667057471.614367,85004.333,11854,3,PI,1,100,179400
1667057471.653957,85043.000,11854,3,PI,1,100,179397
1667057471.693889,85082.000,11870,2,PI,1,100,179386
1667057471.733820,85121.000,11870,2,PI,1,100,179386
1667057471.774776,85161.000,11887,3,PI,1,100,179377
1667057471.815732,85201.000,11887,3,PI,1,100,179377
1667057471.856687,85241.000,11887,3,PI,1,100,179403
1667057471.897130,85280.500,11903,2,PI,1,100,179415
1667057471.937574,85320.000,11903,2,PI,1,100,179403
1667057471.977505,85359.000,11920,3,PI,1,100,179413
1667057472.017437,85398.000,11920,3,PI,1,100,179424
1667057472.057369,85437.000,11920,3,PI,1,100,179419
1667057472.096788,85475.500,11936,2,PI,1,100,179415
1667057472.136208,85514.000,11936,2,PI,1,100,179417
1667057472.176140,85553.000,11954,3,PI,1,100,179356
1667057472.216071,85592.000,11954,3,PI,1,100,179290
1667057472.256003,85631.000,11954,3,PI,1,100,179184
1667057472.296617,85670.667,11970,3,PI,1,100,179096
1667057472.337231,85710.333,11970,3,PI,1,100,179039
1667057472.377845,85750.000,11970,3,PI,1,100,179004
1667057472.424432,85795.500,11986,2,PI,1,100,179022
1667057472.471019,85841.000,11986,2,PI,1,100,179021
1667057472.510950,85880.000,12003,2,PI,1,100,178964
1667057472.550882,85919.000,12003,2,PI,1,100,178917
1667057472.590813,85958.000,12022,3,PI,1,100,178851
1667057472.630745,85997.000,12022,3,PI,1,100,178841
1667057472.670677,86036.000,12022,3,PI,1,100,178836
1667057472.710608,86075.000,12038,3,PI,1,100,178813
1667057472.750540,86114.000,12038,3,PI,1,100,178789
1667057472.790471,86153.000,12038,3,PI,1,100,178794
1667057472.830403,86192.000,12055,2,PI,1,100,178795
1667057472.870335,86231.000,12055,2,PI,1,100,178763
1667057472.909925,86269.667,12071,3,PI,1,100,178738
1667057472.949515,86308.333,12071,3,PI,1,100,178687
1667057472.989105,86347.000,12071,3,PI,1,100,178634
1667057473.028525,86385.500,12088,2,PI,1,100,178610
1667057473.067945,86424.000,12088,2,PI,1,100,178592
1667057473.107876,86463.000,12104,3,PI,1,100,178604
1667057473.147808,86502.000,12104,3,PI,1,100,178598
1667057473.187739,86541.000,12104,3,PI,1,100,178614
1667057473.227671,86580.000,12122,3,PI,1,100,178647
1667057473.267602,86619.000,12122,3,PI,1,100,178657
1667057473.307534,86658.000,12122,3,PI,1,100,178656
1667057473.347466,86697.000,12137,2,PI,1,100,178626
1667057473.387397,86736.000,12137,2,PI,1,100,178637
1667057473.427329,86775.000,12156,3,PI,1,100,178635
1667057473.467260,86814.000,12156,3,PI,1,100,178672
1667057473.507192,86853.000,12156,3,PI,1,100,178711
1667057473.546441,86891.333,12175,3,PI,1,100,178724
1667057473.585690,86929.667,12175,3,PI,1,100,178783
1667057473.624939,86968.000,12175,3,PI,1,100,178805
1667057473.664871,87007.000,12192,2,PI,1,100,178790
1667057473.704802,87046.000,12192,2,PI,1,100,178768
1667057473.744734,87085.000,12207,3,PI,1,100,178748
1667057473.784665,87124.000,12207,3,PI,1,100,178750
1667057473.824597,87163.000,12207,3,PI,1,100,178747
1667057473.864528,87202.000,12225,2,PI,1,100,178784
1667057473.904460,87241.000,12225,2,PI,1,100,178776
1667057473.949170,87284.667,12241,3,PI,1,100,178730
1667057473.993879,87328.333,12241,3,PI,1,100,178730
1667057474.038589,87372.000,12241,3,PI,1,100,178698
1667057474.078521,87411.000,12258,2,PI,1,100,178677
1667057474.118452,87450.000,12258,2,PI,1,100,178670
1667057474.158384,87489.000,12275,3,PI,1,100,178694
1667057474.198315,87528.000,12275,3,PI,1,100,178692
1667057474.238247,87567.000,12275,3,PI,1,100,178721
1667057474.278178,87606.000,12291,2,PI,1,100,178750
1667057474.318110,87645.000,12291,2,PI,1,100,178770
1667057474.357700,87683.667,12307,3,PI,1,100,178778
1667057474.397290,87722.333,12307,3,PI,1,100,178780
1667057474.436881,87761.000,12307,3,PI,1,100,178762
1667057474.477154,87800.333,12325,3,PI,1,100,178745
1667057474.517426,87839.667,12325,3,PI,1,100,178758
1667057474.557699,87879.000,12325,3,PI,1,100,178772
1667057474.598655,87919.000,12343,2,PI,1,100,178786
1667057474.639610,87959.000,12343,2,PI,1,100,178802
1667057474.679542,87998.000,12359,3,PI,1,100,178822
1667057474.719473,88037.000,12359,3,PI,1,100,178824
1667057474.759405,88076.000,12359,3,PI,1,100,178821
1667057474.799337,88115.000,12375,2,PI,1,100,178846
1667057474.839268,88154.000,12375,2,PI,1,100,178869
1667057474.879200,88193.000,12393,3,PI,1,100,178863
1667057474.919131,88232.000,12393,3,PI,1,100,178907
1667057474.959063,88271.000,12393,3,PI,1,100,178908
1667057474.998312,88309.333,12414,3,PI,1,100,178921
1667057475.037561,88347.667,12414,3,PI,1,100,178962
1667057475.076810,88386.000,12414,3,PI,1,100,178952
1667057475.117424,88425.667,12432,3,PI,1,100,178934
1667057475.158038,88465.333,12432,3,PI,1,100,178892
1667057475.198652,88505.000,12432,3,PI,1,100,178877
1667057475.238925,88544.333,12448,3,PI,1,100,178884
1667057475.279198,88583.667,12448,3,PI,1,100,178872
1667057475.319471,88623.000,12448,3,PI,1,100,178898
1667057475.366058,88668.500,12464,2,PI,1,100,178898
1667057475.412645,88714.000,12464,2,PI,1,100,178894
1667057475.452576,88753.000,12480,2,PI,1,100,178882
1667057475.492508,88792.000,12480,2,PI,1,100,178884
1667057475.532439,88831.000,12500,3,PI,1,100,178890
1667057475.572371,88870.000,12500,3,PI,1,100,178882
1667057475.612303,88909.000,12500,3,PI,1,100,178890
1667057475.651893,88947.667,12516,3,PI,1,100,178898
1667057475.691483,88986.333,12516,3,PI,1,100,178908
1667057475.731073,89025.000,12516,3,PI,1,100,178931
1667057475.771005,89064.000,12532,2,PI,1,100,178928
1667057475.810936,89103.000,12532,2,PI,1,100,178903
1667057475.850185,89141.333,12549,3,PI,1,100,178888
1667057475.889434,89179.667,12549,3,PI,1,100,178863
1667057475.928683,89218.000,12549,3,PI,1,100,178849
1667057475.968103,89256.500,12566,2,PI,1,100,178848
1667057476.007523,89295.000,12566,2,PI,1,100,178867
1667057476.047796,89334.333,12582,3,PI,1,100,178880
1667057476.088068,89373.667,12582,3,PI,1,100,178877
1667057476.128341,89413.000,12582,3,PI,1,100,178894
1667057476.169297,89453.000,12600,2,PI,1,100,178897
1667057476.210252,89493.000,12600,2,PI,1,100,178893
1667057476.250866,89532.667,12615,3,PI,1,100,178907
1667057476.291481,89572.333,12615,3,PI,1,100,178933
1667057476.332095,89612.000,12615,3,PI,1,100,178929
1667057476.372026,89651.000,12632,3,PI,1,100,178937
1667057476.411958,89690.000,12632,3,PI,1,100,178945
1667057476.451889,89729.000,12632,3,PI,1,100,178950
1667057476.490797,89767.000,12649,2,PI,1,100,178970
1667057476.529705,89805.000,12649,2,PI,1,100,178972
1667057476.569295,89843.667,12670,3,PI,1,100,178944
1667057476.608885,89882.333,12670,3,PI,1,100,178899
1667057476.648475,89921.000,12670,3,PI,1,100,178883
1667057476.688407,89960.000,12685,2,PI,1,100,178867
1667057476.728339,89999.000,12685,2,PI,1,100,178861
1667057476.773731,90043.333,12702,3,PI,1,100,178876
1667057476.819123,90087.667,12702,3,PI,1,100,178865
1667057476.864516,90132.000,12702,3,PI,1,100,178866
1667057476.904959,90171.500,12719,2,PI,1,100,178863
1667057476.945403,90211.000,12719,2,PI,1,100,178875
1667057476.985334,90250.000,12736,3,PI,1,100,178879
1667057477.025266,90289.000,12736,3,PI,1,100,178896
1667057477.065197,90328.000,12736,3,PI,1,100,178911
1667057477.105129,90367.000,12752,2,PI,1,100,178927
1667057477.145061,90406.000,12752,2,PI,1,100,178939
1667057477.184992,90445.000,12769,3,PI,1,100,178951
1667057477.224924,90484.000,12769,3,PI,1,100,178968
1667057477.264855,90523.000,12769,3,PI,1,100,178989
1667057477.304104,90561.333,12785,3,PI,1,100,178964
1667057477.343353,90599.667,12785,3,PI,1,100,178954
1667057477.382602,90638.000,12785,3,PI,1,100,178915
1667057477.422534,90677.000,12804,2,PI,1,100,178897
1667057477.462465,90716.000,12804,2,PI,1,100,178892
1667057477.502397,90755.000,12821,3,PI,1,100,178888
1667057477.542328,90794.000,12821,3,PI,1,100,178902
1667057477.582260,90833.000,12821,3,PI,1,100,178903
1667057477.622191,90872.000,12839,2,PI,1,100,178897
1667057477.662123,90911.000,12839,2,PI,1,100,178886
1667057477.702055,90950.000,12855,3,PI,1,100,178890
1667057477.741986,90989.000,12855,3,PI,1,100,178911
1667057477.781918,91028.000,12855,3,PI,1,100,178907
1667057477.821849,91067.000,12873,3,PI,1,100,178911
1667057477.861781,91106.000,12873,3,PI,1,100,178930
1667057477.901712,91145.000,12873,3,PI,1,100,178938
1667057477.941132,91183.500,12889,2,PI,1,100,178944
1667057477.980552,91222.000,12889,2,PI,1,100,178971
1667057478.020142,91260.667,12906,3,PI,1,100,178989
1667057478.059732,91299.333,12906,3,PI,1,100,178968
1667057478.099323,91338.000,12906,3,PI,1,100,178945
1667057478.139254,91377.000,12924,2,PI,1,100,178906
1667057478.179186,91416.000,12924,2,PI,1,100,178872
1667057478.223213,91459.000,12941,3,PI,1,100,178862
1667057478.267240,91502.000,12941,3,PI,1,100,178872
1667057478.311267,91545.000,12941,3,PI,1,100,178898
1667057478.351199,91584.000,12957,2,PI,1,100,178875
1667057478.391130,91623.000,12957,2,PI,1,100,178890
1667057478.432086,91663.000,12974,3,PI,1,100,178893
1667057478.473041,91703.000,12974,3,PI,1,100,178886
1667057478.513997,91743.000,12974,3,PI,1,100,178892
1667057478.554440,91782.500,12992,2,PI,1,100,178897
1667057478.594884,91822.000,12992,2,PI,1,100,178924
1667057478.634815,91861.000,13009,3,PI,1,100,178919
1667057478.674747,91900.000,13009,3,PI,1,100,178940
1667057478.714678,91939.000,13009,3,PI,1,100,178949
1667057478.753927,91977.333,13025,3,PI,1,100,178948
