LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,DC
1667057460.616717,74263.250,10106,4,DC,2,100,EA
1667057460.642570,74288.500,10106,4,DC,2,100,2
1667057460.668424,74313.750,10106,4,DC,2,100,EL
1667057460.694277,74339.000,10106,4,DC,2,100,2
1667057460.719874,74364.000,10122,4,DC,2,100,EA
1667057460.745471,74389.000,10122,4,DC,2,100,1
1667057460.771068,74414.000,10122,4,DC,2,100,EL
1667057460.796665,74439.000,10122,4,DC,2,100,1
1667057460.822775,74464.500,10139,4,DC,2,100,EA
1667057460.848884,74490.000,10139,4,DC,2,100,2
1667057460.874993,74515.500,10139,4,DC,2,100,EL
1667057460.901102,74541.000,10139,4,DC,2,100,2
1667057460.926699,74566.000,10155,4,DC,2,100,EA
1667057460.952296,74591.000,10155,4,DC,2,100,1
1667057460.977893,74616.000,10155,4,DC,2,100,EL
1667057461.003490,74641.000,10155,4,DC,2,100,1
1667057461.029600,74666.500,10174,4,DC,2,100,EA
1667057461.055709,74692.000,10174,4,DC,2,100,2
1667057461.081818,74717.500,10174,4,DC,2,100,EL
1667057461.107927,74743.000,10174,4,DC,2,100,2
1667057461.133524,74768.000,10190,4,DC,2,100,EA
1667057461.159121,74793.000,10190,4,DC,2,100,1
1667057461.184718,74818.000,10190,4,DC,2,100,EL
1667057461.210316,74843.000,10190,4,DC,2,100,1
1667057461.236425,74868.500,10207,4,DC,2,100,EA
1667057461.262534,74894.000,10207,4,DC,2,100,2
1667057461.288643,74919.500,10207,4,DC,2,100,EL
1667057461.314752,74945.000,10207,4,DC,2,100,2
1667057461.340349,74970.000,10223,4,DC,2,100,EA
1667057461.365946,74995.000,10223,4,DC,2,100,1
1667057461.391543,75020.000,10223,4,DC,2,100,EL
1667057461.417141,75045.000,10223,4,DC,2,100,1
1667057461.442994,75070.250,10240,4,DC,2,100,EA
1667057461.468847,75095.500,10240,4,DC,2,100,2
1667057461.494700,75120.750,10240,4,DC,2,100,EL
1667057461.520553,75146.000,10240,4,DC,2,100,2
1667057461.546662,75171.500,10257,4,DC,2,100,EA
1667057461.572771,75197.000,10257,4,DC,2,100,2
1667057461.598881,75222.500,10257,4,DC,2,100,EL
1667057461.624990,75248.000,10257,4,DC,2,100,2
1667057461.650587,75273.000,10276,4,DC,2,100,EA
1667057461.676184,75298.000,10276,4,DC,2,100,1
1667057461.701781,75323.000,10276,4,DC,2,100,EL
1667057461.727378,75348.000,10276,4,DC,2,100,1
1667057461.753231,75373.250,10291,4,DC,2,100,EA
1667057461.779084,75398.500,10291,4,DC,2,100,2
1667057461.804938,75423.750,10291,4,DC,2,100,EL
1667057461.830791,75449.000,10291,4,DC,2,100,2
1667057461.857156,75474.750,10311,4,DC,2,100,EA
1667057461.883521,75500.500,10311,4,DC,2,100,1
1667057461.909886,75526.250,10311,4,DC,2,100,EL
1667057461.936251,75552.000,10311,4,DC,2,100,1
1667057461.961592,75576.750,10327,4,DC,2,100,EA
1667057461.986933,75601.500,10327,4,DC,2,100,2
1667057462.012275,75626.250,10327,4,DC,2,100,EL
1667057462.037616,75651.000,10327,4,DC,2,100,2
1667057462.063469,75676.250,10344,4,DC,2,100,EA
1667057462.089322,75701.500,10344,4,DC,2,100,1
1667057462.115175,75726.750,10344,4,DC,2,100,EL
1667057462.141028,75752.000,10344,4,DC,2,100,1
1667057462.167137,75777.500,10360,4,DC,2,100,EA
1667057462.193247,75803.000,10360,4,DC,2,100,2
1667057462.219356,75828.500,10360,4,DC,2,100,EL
1667057462.245465,75854.000,10360,4,DC,2,100,2
1667057462.271062,75879.000,10377,4,DC,2,100,EA
1667057462.296659,75904.000,10377,4,DC,2,100,1
1667057462.322256,75929.000,10377,4,DC,2,100,EL
1667057462.347853,75954.000,10377,4,DC,2,100,1
1667057462.373707,75979.250,10393,4,DC,2,100,EA
1667057462.399560,76004.500,10393,4,DC,2,100,2
1667057462.425413,76029.750,10393,4,DC,2,100,EL
1667057462.451266,76055.000,10393,4,DC,2,100,2
1667057462.488894,76091.750,10411,4,DC,2,100,EA
1667057462.526522,76128.500,10411,4,DC,2,100,2
1667057462.564149,76165.250,10411,4,DC,2,100,EL
1667057462.601777,76202.000,10411,4,DC,2,100,2
1667057462.627630,76227.250,10431,4,DC,2,100,EA
1667057462.653484,76252.500,10431,4,DC,2,100,2
1667057462.679337,76277.750,10431,4,DC,2,100,EL
1667057462.705190,76303.000,10431,4,DC,2,100,2
1667057462.731299,76328.500,10448,4,DC,2,100,EA
1667057462.757408,76354.000,10448,4,DC,2,100,1
1667057462.783517,76379.500,10448,4,DC,2,100,EL
1667057462.809626,76405.000,10448,4,DC,2,100,1
1667057462.835735,76430.500,10464,4,DC,2,100,EA
1667057462.861845,76456.000,10464,4,DC,2,100,2
1667057462.887954,76481.500,10464,4,DC,2,100,EL
1667057462.914063,76507.000,10464,4,DC,2,100,2
1667057462.939660,76532.000,10481,4,DC,2,100,EA
1667057462.965257,76557.000,10481,4,DC,2,100,1
1667057462.990854,76582.000,10481,4,DC,2,100,EL
1667057463.016451,76607.000,10481,4,DC,2,100,1
1667057463.042305,76632.250,10497,4,DC,2,100,EA
1667057463.068158,76657.500,10497,4,DC,2,100,2
1667057463.094011,76682.750,10497,4,DC,2,100,EL
1667057463.119864,76708.000,10497,4,DC,2,100,2
1667057463.145973,76733.500,10514,4,DC,2,100,EA
1667057463.172082,76759.000,10514,4,DC,2,100,1
1667057463.198191,76784.500,10514,4,DC,2,100,EL
1667057463.224300,76810.000,10514,4,DC,2,100,1
1667057463.250153,76835.250,10531,4,DC,2,100,EA
1667057463.276006,76860.500,10531,4,DC,2,100,2
1667057463.301860,76885.750,10531,4,DC,2,100,EL
1667057463.327713,76911.000,10531,4,DC,2,100,2
1667057463.353310,76936.000,10547,4,DC,2,100,EA
1667057463.378907,76961.000,10547,4,DC,2,100,2
1667057463.404504,76986.000,10547,4,DC,2,100,EL
1667057463.430101,77011.000,10547,4,DC,2,100,2
1667057463.456211,77036.500,10565,4,DC,2,100,EA
1667057463.482320,77062.000,10565,4,DC,2,100,1
1667057463.508429,77087.500,10565,4,DC,2,100,EL
1667057463.534538,77113.000,10565,4,DC,2,100,1
1667057463.560391,77138.250,10585,4,DC,2,100,EA
1667057463.586244,77163.500,10585,4,DC,2,100,2
1667057463.612097,77188.750,10585,4,DC,2,100,EL
1667057463.637950,77214.000,10585,4,DC,2,100,2
1667057463.674554,77249.750,10601,4,DC,2,100,EA
1667057463.711158,77285.500,10601,4,DC,2,100,2
1667057463.747762,77321.250,10601,4,DC,2,100,EL
1667057463.784366,77357.000,10601,4,DC,2,100,2
1667057463.810475,77382.500,10619,4,DC,2,100,EA
1667057463.836584,77408.000,10619,4,DC,2,100,2
1667057463.862694,77433.500,10619,4,DC,2,100,EL
1667057463.888803,77459.000,10619,4,DC,2,100,2
1667057463.914912,77484.500,10635,4,DC,2,100,EA
1667057463.941021,77510.000,10635,4,DC,2,100,1
1667057463.967130,77535.500,10635,4,DC,2,100,EL
1667057463.993239,77561.000,10635,4,DC,2,100,1
1667057464.019092,77586.250,10651,4,DC,2,100,EA
1667057464.044945,77611.500,10651,4,DC,2,100,2
1667057464.070798,77636.750,10651,4,DC,2,100,EL
1667057464.096652,77662.000,10651,4,DC,2,100,2
1667057464.122505,77687.250,10667,4,DC,2,100,EA
1667057464.148358,77712.500,10667,4,DC,2,100,1
1667057464.174211,77737.750,10667,4,DC,2,100,EL
1667057464.200064,77763.000,10667,4,DC,2,100,1
1667057464.235132,77797.250,10687,4,DC,2,100,EA
1667057464.270200,77831.500,10687,4,DC,2,100,2
1667057464.305268,77865.750,10687,4,DC,2,100,EL
1667057464.340337,77900.000,10687,4,DC,2,100,2
1667057464.365678,77924.750,10703,4,DC,2,100,EA
1667057464.391019,77949.500,10703,4,DC,2,100,2
1667057464.416360,77974.250,10703,4,DC,2,100,EL
1667057464.441701,77999.000,10703,4,DC,2,100,2
1667057464.467554,78024.250,10720,4,DC,2,100,EA
1667057464.493407,78049.500,10720,4,DC,2,100,1
1667057464.519261,78074.750,10720,4,DC,2,100,EL
1667057464.545114,78100.000,10720,4,DC,2,100,1
1667057464.571223,78125.500,10743,4,DC,2,100,EA
1667057464.597332,78151.000,10743,4,DC,2,100,2
1667057464.623441,78176.500,10743,4,DC,2,100,EL
1667057464.649550,78202.000,10743,4,DC,2,100,2
1667057464.675147,78227.000,10760,4,DC,2,100,EA
1667057464.700744,78252.000,10760,4,DC,2,100,1
1667057464.726342,78277.000,10760,4,DC,2,100,EL
1667057464.751939,78302.000,10760,4,DC,2,100,1
1667057464.794942,78344.000,10777,4,DC,2,100,EA
1667057464.837945,78386.000,10777,4,DC,2,100,3
1667057464.880949,78428.000,10777,4,DC,2,100,EL
1667057464.923952,78470.000,10777,4,DC,2,100,3
1667057464.963115,78508.250,10796,4,DC,2,100,EA
1667057465.002279,78546.500,10796,4,DC,2,100,2
1667057465.041443,78584.750,10796,4,DC,2,100,EL
1667057465.080606,78623.000,10796,4,DC,2,100,2
1667057465.126937,78668.250,10813,4,DC,2,100,EA
1667057465.173268,78713.500,10813,4,DC,2,100,3
1667057465.219599,78758.750,10813,4,DC,2,100,EL
1667057465.265930,78804.000,10813,4,DC,2,100,3
1667057465.310213,78847.250,10830,4,DC,2,100,EA
1667057465.354496,78890.500,10830,4,DC,2,100,3
1667057465.398779,78933.750,10830,4,DC,2,100,EL
1667057465.443062,78977.000,10830,4,DC,2,100,3
1667057465.468915,79002.250,10846,4,DC,2,100,EA
1667057465.494768,79027.500,10846,4,DC,2,100,1
1667057465.520622,79052.750,10846,4,DC,2,100,EL
1667057465.546475,79078.000,10846,4,DC,2,100,1
1667057465.572584,79103.500,10866,4,DC,2,100,EA
1667057465.598693,79129.000,10866,4,DC,2,100,2
1667057465.624802,79154.500,10866,4,DC,2,100,EL
1667057465.650911,79180.000,10866,4,DC,2,100,2
1667057465.676508,79205.000,10882,4,DC,2,100,EA
1667057465.702106,79230.000,10882,4,DC,2,100,2
1667057465.727703,79255.000,10882,4,DC,2,100,EL
1667057465.753300,79280.000,10882,4,DC,2,100,2
1667057465.779409,79305.500,10899,4,DC,2,100,EA
1667057465.805518,79331.000,10899,4,DC,2,100,1
1667057465.831627,79356.500,10899,4,DC,2,100,EL
1667057465.857736,79382.000,10899,4,DC,2,100,1
1667057465.883589,79407.250,10915,4,DC,2,100,EA
1667057465.909442,79432.500,10915,4,DC,2,100,2
1667057465.935296,79457.750,10915,4,DC,2,100,EL
1667057465.961149,79483.000,10915,4,DC,2,100,2
1667057465.986746,79508.000,10932,4,DC,2,100,EA
1667057466.012343,79533.000,10932,4,DC,2,100,1
1667057466.037940,79558.000,10932,4,DC,2,100,EL
1667057466.063537,79583.000,10932,4,DC,2,100,1
1667057466.089391,79608.250,10948,4,DC,2,100,EA
1667057466.115244,79633.500,10948,4,DC,2,100,2
1667057466.141097,79658.750,10948,4,DC,2,100,EL
1667057466.166950,79684.000,10948,4,DC,2,100,2
1667057466.192803,79709.250,10966,4,DC,2,100,EA
1667057466.218656,79734.500,10966,4,DC,2,100,1
1667057466.244509,79759.750,10966,4,DC,2,100,EL
1667057466.270362,79785.000,10966,4,DC,2,100,1
1667057466.296472,79810.500,10981,4,DC,2,100,EA
1667057466.322581,79836.000,10981,4,DC,2,100,2
1667057466.348690,79861.500,10981,4,DC,2,100,EL
1667057466.374799,79887.000,10981,4,DC,2,100,2
1667057466.400396,79912.000,10998,4,DC,2,100,EA
1667057466.425993,79937.000,10998,4,DC,2,100,1
1667057466.451590,79962.000,10998,4,DC,2,100,EL
1667057466.477187,79987.000,10998,4,DC,2,100,1
1667057466.503297,80012.500,11015,4,DC,2,100,EA
1667057466.529406,80038.000,11015,4,DC,2,100,2
1667057466.555515,80063.500,11015,4,DC,2,100,EL
1667057466.581624,80089.000,11015,4,DC,2,100,2
1667057466.607221,80114.000,11034,4,DC,2,100,EA
1667057466.632818,80139.000,11034,4,DC,2,100,2
1667057466.658415,80164.000,11034,4,DC,2,100,EL
1667057466.684013,80189.000,11034,4,DC,2,100,2
1667057466.710122,80214.500,11050,4,DC,2,100,EA
1667057466.736231,80240.000,11050,4,DC,2,100,1
1667057466.762340,80265.500,11050,4,DC,2,100,EL
1667057466.788449,80291.000,11050,4,DC,2,100,1
1667057466.814302,80316.250,11067,4,DC,2,100,EA
1667057466.840155,80341.500,11067,4,DC,2,100,2
1667057466.866008,80366.750,11067,4,DC,2,100,EL
1667057466.891861,80392.000,11067,4,DC,2,100,2
1667057466.917459,80417.000,11083,4,DC,2,100,EA
1667057466.943056,80442.000,11083,4,DC,2,100,1
1667057466.968653,80467.000,11083,4,DC,2,100,EL
1667057466.994250,80492.000,11083,4,DC,2,100,1
1667057467.020103,80517.250,11100,4,DC,2,100,EA
1667057467.045956,80542.500,11100,4,DC,2,100,2
1667057467.071810,80567.750,11100,4,DC,2,100,EL
1667057467.097663,80593.000,11100,4,DC,2,100,2
1667057467.123516,80618.250,11116,4,DC,2,100,EA
1667057467.149369,80643.500,11116,4,DC,2,100,1
1667057467.175222,80668.750,11116,4,DC,2,100,EL
1667057467.201075,80694.000,11116,4,DC,2,100,1
1667057467.227184,80719.500,11133,4,DC,2,100,EA
1667057467.253294,80745.000,11133,4,DC,2,100,2
1667057467.279402,80770.500,11133,4,DC,2,100,EL
1667057467.305512,80796.000,11133,4,DC,2,100,2
1667057467.331365,80821.250,11151,4,DC,2,100,EA
1667057467.357218,80846.500,11151,4,DC,2,100,1
1667057467.383071,80871.750,11151,4,DC,2,100,EL
1667057467.408924,80897.000,11151,4,DC,2,100,1
1667057467.437081,80924.500,11168,4,DC,2,100,EA
1667057467.465238,80952.000,11168,4,DC,2,100,2
1667057467.493395,80979.500,11168,4,DC,2,100,EL
1667057467.521552,81007.000,11168,4,DC,2,100,2
1667057467.547661,81032.500,11187,4,DC,2,100,EA
1667057467.573770,81058.000,11187,4,DC,2,100,2
1667057467.599879,81083.500,11187,4,DC,2,100,EL
1667057467.625988,81109.000,11187,4,DC,2,100,2
1667057467.651585,81134.000,11204,4,DC,2,100,EA
1667057467.677182,81159.000,11204,4,DC,2,100,1
1667057467.702780,81184.000,11204,4,DC,2,100,EL
1667057467.728377,81209.000,11204,4,DC,2,100,1
1667057467.754230,81234.250,11219,4,DC,2,100,EA
1667057467.780083,81259.500,11219,4,DC,2,100,2
1667057467.805936,81284.750,11219,4,DC,2,100,EL
1667057467.831789,81310.000,11219,4,DC,2,100,2
1667057467.857642,81335.250,11237,4,DC,2,100,EA
1667057467.883496,81360.500,11237,4,DC,2,100,1
1667057467.909349,81385.750,11237,4,DC,2,100,EL
1667057467.935202,81411.000,11237,4,DC,2,100,1
1667057467.961055,81436.250,11253,4,DC,2,100,EA
1667057467.986908,81461.500,11253,4,DC,2,100,2
1667057468.012761,81486.750,11253,4,DC,2,100,EL
1667057468.038614,81512.000,11253,4,DC,2,100,2
1667057468.064467,81537.250,11270,4,DC,2,100,EA
1667057468.090321,81562.500,11270,4,DC,2,100,1
1667057468.116174,81587.750,11270,4,DC,2,100,EL
1667057468.142027,81613.000,11270,4,DC,2,100,1
1667057468.168136,81638.500,11286,4,DC,2,100,EA
1667057468.194245,81664.000,11286,4,DC,2,100,2
1667057468.220354,81689.500,11286,4,DC,2,100,EL
1667057468.246463,81715.000,11286,4,DC,2,100,2
1667057468.272060,81740.000,11303,4,DC,2,100,EA
1667057468.297658,81765.000,11303,4,DC,2,100,1
1667057468.323255,81790.000,11303,4,DC,2,100,EL
1667057468.348852,81815.000,11303,4,DC,2,100,1
1667057468.374705,81840.250,11319,4,DC,2,100,EA
1667057468.400558,81865.500,11319,4,DC,2,100,2
1667057468.426411,81890.750,11319,4,DC,2,100,EL
1667057468.452265,81916.000,11319,4,DC,2,100,2
1667057468.478374,81941.500,11337,4,DC,2,100,EA
1667057468.504483,81967.000,11337,4,DC,2,100,2
1667057468.530592,81992.500,11337,4,DC,2,100,EL
1667057468.556701,82018.000,11337,4,DC,2,100,2
1667057468.582298,82043.000,11355,4,DC,2,100,EA
1667057468.607895,82068.000,11355,4,DC,2,100,1
1667057468.633492,82093.000,11355,4,DC,2,100,EL
1667057468.659090,82118.000,11355,4,DC,2,100,1
1667057468.684943,82143.250,11371,4,DC,2,100,EA
1667057468.710796,82168.500,11371,4,DC,2,100,2
1667057468.736649,82193.750,11371,4,DC,2,100,EL
1667057468.762502,82219.000,11371,4,DC,2,100,2
1667057468.788355,82244.250,11387,4,DC,2,100,EA
1667057468.814208,82269.500,11387,4,DC,2,100,1
1667057468.840061,82294.750,11387,4,DC,2,100,EL
1667057468.865915,82320.000,11387,4,DC,2,100,1
1667057468.892280,82345.750,11407,4,DC,2,100,EA
1667057468.918645,82371.500,11407,4,DC,2,100,2
1667057468.945010,82397.250,11407,4,DC,2,100,EL
1667057468.971375,82423.000,11407,4,DC,2,100,2
1667057468.996716,82447.750,11423,4,DC,2,100,EA
1667057469.022057,82472.500,11423,4,DC,2,100,1
1667057469.047399,82497.250,11423,4,DC,2,100,EL
1667057469.072740,82522.000,11423,4,DC,2,100,1
1667057469.098593,82547.250,11439,4,DC,2,100,EA
1667057469.124446,82572.500,11439,4,DC,2,100,2
1667057469.150299,82597.750,11439,4,DC,2,100,EL
1667057469.176152,82623.000,11439,4,DC,2,100,2
1667057469.202261,82648.500,11456,4,DC,2,100,EA
1667057469.228370,82674.000,11456,4,DC,2,100,1
1667057469.254479,82699.500,11456,4,DC,2,100,EL
1667057469.280589,82725.000,11456,4,DC,2,100,1
1667057469.306186,82750.000,11473,4,DC,2,100,EA
1667057469.331783,82775.000,11473,4,DC,2,100,2
1667057469.357380,82800.000,11473,4,DC,2,100,EL
1667057469.382977,82825.000,11473,4,DC,2,100,2
1667057469.408830,82850.250,11489,4,DC,2,100,EA
1667057469.434684,82875.500,11489,4,DC,2,100,2
1667057469.460537,82900.750,11489,4,DC,2,100,EL
1667057469.486390,82926.000,11489,4,DC,2,100,2
1667057469.512499,82951.500,11507,4,DC,2,100,EA
1667057469.538608,82977.000,11507,4,DC,2,100,1
1667057469.564717,83002.500,11507,4,DC,2,100,EL
1667057469.590826,83028.000,11507,4,DC,2,100,1
1667057469.616423,83053.000,11524,4,DC,2,100,EA
1667057469.642020,83078.000,11524,4,DC,2,100,2
1667057469.667618,83103.000,11524,4,DC,2,100,EL
1667057469.693215,83128.000,11524,4,DC,2,100,2
1667057469.719068,83153.250,11541,4,DC,2,100,EA
1667057469.744921,83178.500,11541,4,DC,2,100,1
1667057469.770774,83203.750,11541,4,DC,2,100,EL
1667057469.796627,83229.000,11541,4,DC,2,100,1
1667057469.822993,83254.750,11565,4,DC,2,100,EA
1667057469.849358,83280.500,11565,4,DC,2,100,2
1667057469.875723,83306.250,11565,4,DC,2,100,EL
1667057469.902088,83332.000,11565,4,DC,2,100,2
1667057469.927685,83357.000,11582,4,DC,2,100,EA
1667057469.953282,83382.000,11582,4,DC,2,100,1
1667057469.978879,83407.000,11582,4,DC,2,100,EL
1667057470.004476,83432.000,11582,4,DC,2,100,1
1667057470.030073,83457.000,11597,4,DC,2,100,EA
1667057470.055671,83482.000,11597,4,DC,2,100,2
1667057470.081268,83507.000,11597,4,DC,2,100,EL
1667057470.106865,83532.000,11597,4,DC,2,100,2
1667057470.132718,83557.250,11614,4,DC,2,100,EA
1667057470.158571,83582.500,11614,4,DC,2,100,1
1667057470.184424,83607.750,11614,4,DC,2,100,EL
1667057470.210278,83633.000,11614,4,DC,2,100,1
1667057470.236387,83658.500,11631,4,DC,2,100,EA
1667057470.262496,83684.000,11631,4,DC,2,100,2
1667057470.288605,83709.500,11631,4,DC,2,100,EL
1667057470.314714,83735.000,11631,4,DC,2,100,2
1667057470.340567,83760.250,11648,4,DC,2,100,EA
1667057470.366420,83785.500,11648,4,DC,2,100,2
1667057470.392273,83810.750,11648,4,DC,2,100,EL
1667057470.418126,83836.000,11648,4,DC,2,100,2
1667057470.443724,83861.000,11664,4,DC,2,100,EA
1667057470.469321,83886.000,11664,4,DC,2,100,1
1667057470.494918,83911.000,11664,4,DC,2,100,EL
1667057470.520515,83936.000,11664,4,DC,2,100,1
1667057470.546624,83961.500,11683,4,DC,2,100,EA
1667057470.572733,83987.000,11683,4,DC,2,100,2
1667057470.598842,84012.500,11683,4,DC,2,100,EL
1667057470.624952,84038.000,11683,4,DC,2,100,2
1667057470.650549,84063.000,11699,4,DC,2,100,EA
1667057470.676146,84088.000,11699,4,DC,2,100,1
1667057470.701743,84113.000,11699,4,DC,2,100,EL
1667057470.727340,84138.000,11699,4,DC,2,100,1
1667057470.753193,84163.250,11716,4,DC,2,100,EA
1667057470.779047,84188.500,11716,4,DC,2,100,2
1667057470.804899,84213.750,11716,4,DC,2,100,EL
1667057470.830753,84239.000,11716,4,DC,2,100,2
1667057470.856862,84264.500,11733,4,DC,2,100,EA
1667057470.882971,84290.000,11733,4,DC,2,100,1
1667057470.909080,84315.500,11733,4,DC,2,100,EL
1667057470.935189,84341.000,11733,4,DC,2,100,1
1667057470.960786,84366.000,11749,4,DC,2,100,EA
1667057470.986383,84391.000,11749,4,DC,2,100,2
1667057471.011981,84416.000,11749,4,DC,2,100,EL
1667057471.037578,84441.000,11749,4,DC,2,100,2
1667057471.063431,84466.250,11765,4,DC,2,100,EA
1667057471.089284,84491.500,11765,4,DC,2,100,1
1667057471.115137,84516.750,11765,4,DC,2,100,EL
1667057471.140990,84542.000,11765,4,DC,2,100,1
1667057471.167099,84567.500,11783,4,DC,2,100,EA
1667057471.193208,84593.000,11783,4,DC,2,100,2
1667057471.219318,84618.500,11783,4,DC,2,100,EL
1667057471.245427,84644.000,11783,4,DC,2,100,2
1667057471.271024,84669.000,11799,4,DC,2,100,EA
1667057471.296621,84694.000,11799,4,DC,2,100,1
1667057471.322218,84719.000,11799,4,DC,2,100,EL
1667057471.347815,84744.000,11799,4,DC,2,100,1
1667057471.373924,84769.500,11818,4,DC,2,100,EA
1667057471.400033,84795.000,11818,4,DC,2,100,2
1667057471.426143,84820.500,11818,4,DC,2,100,EL
1667057471.452252,84846.000,11818,4,DC,2,100,2
1667057471.478105,84871.250,11834,4,DC,2,100,EA
1667057471.503958,84896.500,11834,4,DC,2,100,2
1667057471.529811,84921.750,11834,4,DC,2,100,EL
1667057471.555664,84947.000,11834,4,DC,2,100,2
1667057471.581261,84972.000,11853,4,DC,2,100,EA
1667057471.606859,84997.000,11853,4,DC,2,100,1
1667057471.632456,85022.000,11853,4,DC,2,100,EL
1667057471.658053,85047.000,11853,4,DC,2,100,1
1667057471.684418,85072.750,11869,4,DC,2,100,EA
1667057471.710783,85098.500,11869,4,DC,2,100,2
1667057471.737148,85124.250,11869,4,DC,2,100,EL
1667057471.763513,85150.000,11869,4,DC,2,100,2
1667057471.788854,85174.750,11886,4,DC,2,100,EA
1667057471.814196,85199.500,11886,4,DC,2,100,1
1667057471.839537,85224.250,11886,4,DC,2,100,EL
1667057471.864878,85249.000,11886,4,DC,2,100,1
1667057471.890987,85274.500,11902,4,DC,2,100,EA
1667057471.917096,85300.000,11902,4,DC,2,100,2
1667057471.943205,85325.500,11902,4,DC,2,100,EL
1667057471.969314,85351.000,11902,4,DC,2,100,2
1667057471.994912,85376.000,11919,4,DC,2,100,EA
1667057472.020509,85401.000,11919,4,DC,2,100,1
1667057472.046106,85426.000,11919,4,DC,2,100,EL
1667057472.071703,85451.000,11919,4,DC,2,100,1
1667057472.097556,85476.250,11935,4,DC,2,100,EA
1667057472.123409,85501.500,11935,4,DC,2,100,2
1667057472.149262,85526.750,11935,4,DC,2,100,EL
1667057472.175116,85552.000,11935,4,DC,2,100,2
1667057472.201225,85577.500,11953,4,DC,2,100,EA
1667057472.227334,85603.000,11953,4,DC,2,100,1
1667057472.253443,85628.500,11953,4,DC,2,100,EL
1667057472.279552,85654.000,11953,4,DC,2,100,1
