RD,TS_received,TS_sent,AK,RoundTrip,
1007725,1007784,2022-12-28_09-54-40-650609,1007787,59,
1012834,1012897,2022-12-28_09-54-45-867290,1012902,63,
1017942,1017992,2022-12-28_09-54-51-094565,1017997,50,
1023050,1023101,2022-12-28_09-54-56-324669,1023104,51,
1028159,1028189,2022-12-28_09-55-01-529841,1028193,30,
1033303,1033399,2022-12-28_09-55-06-854936,1033402,96,
1038420,1038491,2022-12-28_09-55-12-077109,1038494,71,
1043550,1043569,2022-12-28_09-55-17-277352,1043573,19,
1048672,1048695,2022-12-28_09-55-22-523826,1048698,23,
1053803,1053826,2022-12-28_09-55-27-769869,1053829,23,
1058913,1058947,2022-12-28_09-55-33-018378,1058950,34,
1064041,1064109,2022-12-28_09-55-38-299860,1064114,68,
1069154,1069175,2022-12-28_09-55-43-489622,1069177,21,
1074270,1074313,2022-12-28_09-55-48-744886,1074315,43,
1079378,1079408,2022-12-28_09-55-53-958502,1079410,30,
1084486,1084509,2022-12-28_09-55-59-189136,1084511,23,
1089630,1089651,2022-12-28_09-56-04-448972,1089654,21,
1094754,1094828,2022-12-28_09-56-09-742068,1094833,74,
1099891,1099912,2022-12-28_09-56-14-959204,1099914,21,
1105011,1105038,2022-12-28_09-56-20-193267,1105043,27,
1110113,1110134,2022-12-28_09-56-25-414668,1110137,21,
1115247,1115317,2022-12-28_09-56-30-720499,1115320,70,
1120374,1120434,2022-12-28_09-56-35-953913,1120439,60,
1125509,1125530,2022-12-28_09-56-41-174895,1125533,21,
1130651,1130672,2022-12-28_09-56-46-438497,1130675,21,
1135785,1135834,2022-12-28_09-56-51-722328,1135836,49,
1140916,1140937,2022-12-28_09-56-56-938918,1140940,21,
1146026,1146143,2022-12-28_09-57-02-265733,1151156,117,
1151178,1151243,2022-12-28_09-57-07-493558,1151249,65,
1156305,1156340,2022-12-28_09-57-12-707030,1156343,35,
1161433,1161453,2022-12-28_09-57-17-940603,1161456,20,
1166568,1166643,2022-12-28_09-57-23-253092,1166646,75,
1171677,1171697,2022-12-28_09-57-28-433710,1171700,20,
1176798,1176819,2022-12-28_09-57-33-672446,1176822,21,
1181945,1182037,2022-12-28_09-57-39-023192,1182040,92,
1187116,1187143,2022-12-28_09-57-44-246002,1187145,27,
1192223,1192253,2022-12-28_09-57-49-476430,1192259,30,
1197353,1197373,2022-12-28_09-57-54-725143,1197376,20,
1202485,1202556,2022-12-28_09-58-00-023285,1202561,71,
1207611,1207723,2022-12-28_09-58-05-312251,1212739,112,
1212758,1212783,2022-12-28_09-58-10-483747,1212786,25,
1217853,1217873,2022-12-28_09-58-15-701987,1217875,20,
1222958,1222980,2022-12-28_09-58-20-923970,1222982,22,
1228066,1233175,2022-12-28_09-58-26-152392,1233183,5109,
1233196,1233227,2022-12-28_09-58-31-415379,1233230,31,
1238285,1238307,2022-12-28_09-58-36-612110,1238310,22,
1243423,1243443,2022-12-28_09-58-41-865295,1243445,20,
1248540,1248580,2022-12-28_09-58-47-125383,1248583,40,
1253648,1253695,2022-12-28_09-58-52-352366,1253701,47,
1258747,1258783,2022-12-28_09-58-57-574414,1258786,36,
1263859,1263891,2022-12-28_09-59-02-810391,1263895,32,
1268969,1274071,2022-12-28_09-59-08-117382,1274086,5102,
1274099,1274119,2022-12-28_09-59-13-269637,1274122,20,
1279188,1279291,2022-12-28_09-59-18-562006,1279296,103,
1284308,1284382,2022-12-28_09-59-23-777973,1284385,74,
1289408,1289428,2022-12-28_09-59-28-939461,1289432,20,
1294565,1294589,2022-12-28_09-59-34-226723,1294592,24,
1299672,1299694,2022-12-28_09-59-39-447130,1299697,22,
1304812,1304892,2022-12-28_09-59-44-772355,1304895,80,
1309918,1309997,2022-12-28_09-59-49-993597,1309999,79,
1315019,1315040,2022-12-28_09-59-55-155286,1315043,21,
1320173,1320213,2022-12-28_10-00-00-448361,1320218,40,
1325281,1325321,2022-12-28_10-00-05-669294,1325325,40,
1330389,1330410,2022-12-28_10-00-10-885756,1330412,21,
1335517,1340639,2022-12-28_10-00-16-315946,1340644,5122,
1340645,1340712,2022-12-28_10-00-21-431304,1340715,67,
1345752,1345826,2022-12-28_10-00-26-662923,1345831,74,
1350852,1350890,2022-12-28_10-00-31-846724,1350893,38,
1355968,1356055,2022-12-28_10-00-37-118437,1356062,87,
1361103,1361128,2022-12-28_10-00-42-325235,1361131,25,
1366242,1366263,2022-12-28_10-00-47-578348,1366266,21,
1371358,0,,1376460,-1371358,
1376481,1376536,2022-12-28_10-00-58-101431,1376539,55,
1381574,1381626,2022-12-28_10-01-03-307203,1381629,52,
1386683,1386743,2022-12-28_10-01-08-549187,1386749,60,
1391815,1391835,2022-12-28_10-01-13-769812,1391837,20,
1396928,1396952,2022-12-28_10-01-18-995865,1396957,24,
1402073,1402130,2022-12-28_10-01-24-305781,1402133,57,
1407172,1407204,2022-12-28_10-01-29-495466,1407207,32,
1412325,1412345,2022-12-28_10-01-34-761352,1412348,20,
1417428,1417449,2022-12-28_10-01-39-987375,1417451,21,
1422559,1422580,2022-12-28_10-01-45-234202,1422583,21,
1427726,1427773,2022-12-28_10-01-50-537986,1427778,47,
1432833,1432872,2022-12-28_10-01-55-757500,1432878,39,
1437937,1437959,2022-12-28_10-02-00-975199,1437962,22,
1443105,1443176,2022-12-28_10-02-06-307158,1443181,71,
1448242,1448266,2022-12-28_10-02-11-522899,1448269,24,
1453370,1453389,2022-12-28_10-02-16-769484,1453392,19,
1458495,1458564,2022-12-28_10-02-22-068299,1458568,69,
1463598,1463620,2022-12-28_10-02-27-231143,1463622,22,
1468721,1468785,2022-12-28_10-02-32-515464,1468788,64,
1473841,1473896,2022-12-28_10-02-37-752836,1473899,55,
1478964,1478991,2022-12-28_10-02-42-959654,1478996,27,
1484077,1484097,2022-12-28_10-02-48-190418,1484100,20,
1489196,1489216,2022-12-28_10-02-53-426537,1489219,20,
1494312,1494383,2022-12-28_10-02-58-719522,1494387,71,
1499452,1499499,2022-12-28_10-03-03-957534,1499504,47,
1504585,1504605,2022-12-28_10-03-09-185918,1504608,20,
1509701,1509790,2022-12-28_10-03-14-488595,1509793,89,
1514828,1514849,2022-12-28_10-03-19-676853,1514852,21,
1519939,1519961,2022-12-28_10-03-24-906757,1519964,22,
1525068,1525088,2022-12-28_10-03-30-157899,1525091,20,
1530202,1530224,2022-12-28_10-03-35-413248,1530226,22,
1535326,1535419,2022-12-28_10-03-40-717554,1535425,93,
1540448,1540512,2022-12-28_10-03-45-941016,1540517,64,
1545581,1545602,2022-12-28_10-03-51-160570,1545605,21,
1550699,1550719,2022-12-28_10-03-56-392655,1550722,20,
1555808,1555905,2022-12-28_10-04-01-697557,1555908,97,
1560936,1560999,2022-12-28_10-04-06-918502,1561002,63,
1566033,1566053,2022-12-28_10-04-12-091320,1566056,20,
1571154,1571230,2022-12-28_10-04-17-374532,1571235,76,
1576289,1576316,2022-12-28_10-04-22-594436,1576319,27,
1581442,1581518,2022-12-28_10-04-27-921216,1581523,76,
1586563,1586629,2022-12-28_10-04-33-147657,1586634,66,
1591695,1591726,2022-12-28_10-04-38-360694,1591731,31,
1596814,1596836,2022-12-28_10-04-43-596233,1596838,22,
1601945,1601964,2022-12-28_10-04-48-845659,1601968,19,
1607065,1607139,2022-12-28_10-04-54-135697,1607142,74,
1612173,1612193,2022-12-28_10-04-59-311645,1612196,20,
1617300,1617335,2022-12-28_10-05-04-571794,1617338,35,
1622436,1622473,2022-12-28_10-05-09-826098,1622476,37,
1627564,1627649,2022-12-28_10-05-15-129488,1627655,85,
1632686,1632758,2022-12-28_10-05-20-351313,1632763,72,
1637791,1637813,2022-12-28_10-05-25-530171,1637816,22,
1642899,1642923,2022-12-28_10-05-30-761205,1642926,24,
1648029,1648066,2022-12-28_10-05-36-023044,1648071,37,
1653153,1653175,2022-12-28_10-05-41-251236,1653177,22,
1658267,1658358,2022-12-28_10-05-46-560463,1658364,91,
1663367,1663391,2022-12-28_10-05-51-711460,1663395,24,
1668482,1668558,2022-12-28_10-05-57-000249,1668561,76,
1673623,1673665,2022-12-28_10-06-02-239910,1673669,42,
1678751,1678772,2022-12-28_10-06-07-459253,1678775,21,
1683858,1683892,2022-12-28_10-06-12-686830,1683898,34,
1688996,1689018,2022-12-28_10-06-17-951097,1689020,22,
1694113,1694174,2022-12-28_10-06-23-223591,1694179,61,
1699219,1699275,2022-12-28_10-06-28-446112,1699278,56,
1704361,1704453,2022-12-28_10-06-33-761344,1704456,92,
1709493,1709574,2022-12-28_10-06-38-995032,1709579,81,
1714590,1714668,2022-12-28_10-06-44-212365,1714673,78,
1719708,1719786,2022-12-28_10-06-49-443971,1719791,78,
1724815,1724885,2022-12-28_10-06-54-663838,1724890,70,
1729923,1729987,2022-12-28_10-06-59-884915,1729992,64,
1735032,1735086,2022-12-28_10-07-05-108574,1735088,54,
1740140,1740174,2022-12-28_10-07-10-314767,1740177,34,
1745247,1745281,2022-12-28_10-07-15-542509,1745284,34,
1750386,1750409,2022-12-28_10-07-20-800076,1750412,23,
1755494,1755514,2022-12-28_10-07-26-020728,1755517,20,
1760631,1765760,2022-12-28_10-07-31-335601,1765773,5129,
1765786,1765805,2022-12-28_10-07-36-555187,1765808,19,
1770864,1770885,2022-12-28_10-07-41-757851,1770887,21,
1775985,1776003,2022-12-28_10-07-46-998486,1776006,18,
1781093,1781188,2022-12-28_10-07-52-306572,1781191,95,
1786209,1786229,2022-12-28_10-07-57-463852,1786232,20,
1791316,1791402,2022-12-28_10-08-02-754857,1791405,86,
1796423,1796507,2022-12-28_10-08-07-976559,1796510,84,
1801538,1801606,2022-12-28_10-08-13-199381,1801611,68,
1806650,1806727,2022-12-28_10-08-18-426792,1806732,77,
1811755,1811832,2022-12-28_10-08-23-656802,1811837,77,
1816865,1816927,2022-12-28_10-08-28-870005,1816930,62,
1821969,1822034,2022-12-28_10-08-34-089161,1822039,65,
1827081,1827137,2022-12-28_10-08-39-319543,1827142,56,
1832188,1832232,2022-12-28_10-08-44-542473,1832237,44,
1837297,1837358,2022-12-28_10-08-49-785610,1837361,61,
1842405,1842434,2022-12-28_10-08-54-983315,1842439,29,
1847539,1847559,2022-12-28_10-09-00-233587,1847562,20,
1852648,1852740,2022-12-28_10-09-05-520303,1852744,92,
1857754,1857777,2022-12-28_10-09-10-686255,1857780,23,
1862861,1862882,2022-12-28_10-09-15-906657,1862885,21,
1867990,1868054,2022-12-28_10-09-21-197830,1868056,64,
1873098,1873149,2022-12-28_10-09-26-416277,1873152,51,
1878227,1878252,2022-12-28_10-09-31-644805,1878255,25,
1883355,1883375,2022-12-28_10-09-36-884801,1883379,20,
1888488,1888542,2022-12-28_10-09-42-182553,1888546,54,
1893629,1893650,2022-12-28_10-09-47-411564,1893653,21,
1898789,1898859,2022-12-28_10-09-52-737418,1898864,70,
1903931,1903951,2022-12-28_10-09-57-963203,1903954,20,
1909056,1909075,2022-12-28_10-10-03-204505,1909078,19,
1914171,1914254,2022-12-28_10-10-08-503243,1914260,83,
1919292,1919316,2022-12-28_10-10-13-686356,1919319,24,
1924422,1924480,2022-12-28_10-10-18-961970,1924485,58,
1929551,1929583,2022-12-28_10-10-24-187781,1929588,32,
1934675,1934697,2022-12-28_10-10-29-436964,1934700,22,
1939793,1939866,2022-12-28_10-10-34-723472,1939872,73,
1944927,1944970,2022-12-28_10-10-39-949151,1944975,43,
1950027,1950046,2022-12-28_10-10-45-155195,1950050,19,
1955153,1955180,2022-12-28_10-10-50-407072,1955182,27,
1960309,1960355,2022-12-28_10-10-55-705932,1960358,46,
1965449,1965489,2022-12-28_10-11-00-961863,1965493,40,
1970571,1970592,2022-12-28_10-11-06-186983,1970595,21,
1975689,1975710,2022-12-28_10-11-11-426172,1975712,21,
1980808,1980898,2022-12-28_10-11-16-718738,1980903,90,
1985937,1985978,2022-12-28_10-11-21-927419,1985983,41,
1991068,1991089,2022-12-28_10-11-27-157892,1991092,21,
1996196,1996219,2022-12-28_10-11-32-412868,1996222,23,
2001303,2001329,2022-12-28_10-11-37-637361,2001332,26,
2006450,2006508,2022-12-28_10-11-42-930376,2006513,58,
2011572,2011595,2022-12-28_10-11-48-142664,2011598,23,
2016707,2016795,2022-12-28_10-11-53-471356,2016798,88,
2021814,2021883,2022-12-28_10-11-58-682342,2021887,69,
2026925,2026947,2022-12-28_10-12-03-860833,2026951,22,
2032065,2032090,2022-12-28_10-12-09-120028,2032092,25,
2037197,2037228,2022-12-28_10-12-14-370467,2037233,31,
2042318,2042339,2022-12-28_10-12-19-601352,2042341,21,
2047435,2047517,2022-12-28_10-12-24-906167,2047522,82,
2052542,2052565,2022-12-28_10-12-30-072080,2052568,23,
2057655,2057721,2022-12-28_10-12-35-346636,2057724,66,
2062756,2062777,2022-12-28_10-12-40-526139,2062779,21,
2067873,2067928,2022-12-28_10-12-45-795754,2067934,55,
2072981,2073042,2022-12-28_10-12-51-024200,2073047,61,
2078088,2078123,2022-12-28_10-12-56-233283,2078126,35,
2083197,2083232,2022-12-28_10-13-01-465206,2083238,35,
2088305,2088334,2022-12-28_10-13-06-679822,2088338,29,
2093404,2093517,2022-12-28_10-13-12-001209,2098512,113,
2098524,2098546,2022-12-28_10-13-17-141710,2098549,22,
2103629,2103654,2022-12-28_10-13-22-370289,2103657,25,
2108753,2108841,2022-12-28_10-13-27-676864,2108846,88,
2113874,2113936,2022-12-28_10-13-32-903260,2113938,62,
2118981,2119048,2022-12-28_10-13-38-132011,2119050,67,
2124089,2124146,2022-12-28_10-13-43-345080,2124151,57,
2129223,2129242,2022-12-28_10-13-48-577325,2129245,19,
2134376,2134426,2022-12-28_10-13-53-882680,2134429,50,
2139486,2139532,2022-12-28_10-13-59-110646,2139535,46,
2144594,2144653,2022-12-28_10-14-04-333300,2144659,59,
2149702,2149735,2022-12-28_10-14-09-553114,2149738,33,
2154810,2154836,2022-12-28_10-14-14-772603,2154838,26,
2159918,2159944,2022-12-28_10-14-20-001169,2159946,26,
2165025,2165048,2022-12-28_10-14-25-225697,2165050,23,
2170132,2170153,2022-12-28_10-14-30-448303,2170156,21,
2175271,2175292,2022-12-28_10-14-35-712032,2175295,21,
2180387,2180450,2022-12-28_10-14-40-987993,2180453,63,
2185494,2185564,2022-12-28_10-14-46-215393,2185569,70,
2190595,2190615,2022-12-28_10-14-51-387109,2190618,20,
2195711,2195770,2022-12-28_10-14-56-665334,2195775,59,
2200819,2200885,2022-12-28_10-15-01-882816,2200890,66,
2205927,2205983,2022-12-28_10-15-07-120319,2205987,56,
2211036,2211088,2022-12-28_10-15-12-336918,2211093,52,
2216144,2216171,2022-12-28_10-15-17-540794,2216174,27,
2221252,2221282,2022-12-28_10-15-22-772290,2221286,30,
2226360,2226384,2022-12-28_10-15-27-994189,2226386,24,
2231465,2231487,2022-12-28_10-15-33-213938,2231490,22,
2236597,2236615,2022-12-28_10-15-38-471252,2236618,18,
2241705,2241725,2022-12-28_10-15-43-696668,2241729,20,
2246856,2246895,2022-12-28_10-15-48-984046,2246897,39,
2251964,2252004,2022-12-28_10-15-54-222089,2252007,40,
2257072,2257098,2022-12-28_10-15-59-431039,2257101,26,
2262212,2262232,2022-12-28_10-16-04-692311,2262235,20,
2267325,2267398,2022-12-28_10-16-09-982222,2267401,73,
2272433,2272455,2022-12-28_10-16-15-160316,2272458,22,
2277550,2277592,2022-12-28_10-16-20-420178,2277595,42,
2282675,2282713,2022-12-28_10-16-25-659298,2282718,38,
2287793,2287825,2022-12-28_10-16-30-885478,2287830,32,
2292904,2292996,2022-12-28_10-16-36-188758,2292999,92,
2298028,2298115,2022-12-28_10-16-41-425033,2298120,87,
2303154,2303220,2022-12-28_10-16-46-645933,2303225,66,
2308294,2308315,2022-12-28_10-16-51-869598,2308318,21,
2313434,2313537,2022-12-28_10-16-57-199602,2313542,103,
2318569,2318625,2022-12-28_10-17-02-415287,2318630,56,
2323688,2323709,2022-12-28_10-17-07-622613,2323712,21,
2328806,2328827,2022-12-28_10-17-12-862155,2328830,21,
2333923,2333945,2022-12-28_10-17-18-098689,2333948,22,
2339032,2339053,2022-12-28_10-17-23-327902,2339057,21,
2344140,2344166,2022-12-28_10-17-28-553914,2344170,26,
2349258,2349335,2022-12-28_10-17-33-851214,2349340,77,
2354379,2354438,2022-12-28_10-17-39-071934,2354444,59,
2359519,2359538,2022-12-28_10-17-44-288597,2359541,19,
2364641,2364662,2022-12-28_10-17-49-540634,2364664,21,
2369797,2369829,2022-12-28_10-17-54-829005,2369831,32,
2374904,2374930,2022-12-28_10-18-00-052747,2374933,26,
2380040,2380129,2022-12-28_10-18-05-379954,2380132,89,
2385141,2385161,2022-12-28_10-18-10-527656,2385165,20,
2390305,2390345,2022-12-28_10-18-15-834660,2390351,40,
2395438,2400567,2022-12-28_10-18-21-075538,2400582,5129,
2400605,2400662,2022-12-28_10-18-26-394506,2400665,57,
2405722,2405760,2022-12-28_10-18-31-611750,2405763,38,
2410858,2410934,2022-12-28_10-18-36-918259,2410937,76,
2415979,2416059,2022-12-28_10-18-42-153242,2416064,80,
2421097,2421152,2022-12-28_10-18-47-366681,2421155,55,
2426222,2426270,2022-12-28_10-18-52-605951,2426276,48,
2431348,2431368,2022-12-28_10-18-57-824144,2431371,20,
2436508,2436552,2022-12-28_10-19-03-133980,2436555,44,
2441607,2441646,2022-12-28_10-19-08-346011,2441649,39,
2446728,2446750,2022-12-28_10-19-13-570280,2446753,22,
