LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,SA
1672213268.895380,214745,33787,1,SA,1,100,0.000014
1672213269.632380,215465,34188,1,SA,1,100,0.000246
1672213272.091095,217867,34335,1,SA,1,100,0.000129
1672213273.219116,218969,34385,1,SA,1,100,0.000013
1672213273.554860,219297,34473,1,SA,1,100,0.000038
1672213273.953045,219686,34506,1,SA,1,100,0.000011
1672213274.154697,219883,34542,1,SA,1,100,0.000029
1672213274.553905,220273,34608,1,SA,1,100,0.000024
1672213275.086184,220793,34689,1,SA,1,100,0.000011
1672213275.284765,220987,34756,1,SA,1,100,0.000047
1672213275.686020,221379,34788,1,SA,1,100,0.000012
1672213275.886648,221575,34822,1,SA,1,100,0.000026
1672213276.419950,222096,34907,1,SA,1,100,0.000021
1672213277.086321,222747,35021,1,SA,1,100,0.000028
1672213277.551041,223201,35071,1,SA,1,100,0.000016
1672213277.750645,223396,35119,1,SA,1,100,0.000024
1672213278.279853,223913,35187,1,SA,1,100,0.000013
1672213278.482528,224111,35257,1,SA,1,100,0.000046
1672213278.880713,224500,35292,1,SA,1,100,0.000017
1672213279.349527,224958,35375,1,SA,1,100,0.000042
1672213280.086528,225678,35505,1,SA,1,100,0.000050
1672213280.819433,226394,35651,1,SA,1,100,0.000074
1672213281.617851,227174,35749,1,SA,1,100,0.000045
1672213282.015012,227562,35815,1,SA,1,100,0.000052
1672213283.080592,228603,35962,1,SA,1,100,0.000041
1672213283.409171,228924,35996,1,SA,1,100,0.000039
1672213283.675311,229184,36031,1,SA,1,100,0.000022
1672213283.872868,229377,36070,1,SA,1,100,0.000028
1672213284.141054,229639,36120,1,SA,1,100,0.000029
1672213284.539239,230028,36172,1,SA,1,100,0.000013
1672213285.004982,230483,36269,1,SA,1,100,0.000033
1672213285.334585,230805,36302,1,SA,1,100,0.000022
1672213285.599701,231064,36338,1,SA,1,100,0.000011
1672213285.800329,231260,36371,1,SA,1,100,0.000014
1672213286.133003,231585,36471,1,SA,1,100,0.000066
1672213286.668351,232108,36535,1,SA,1,100,0.000038
1672213287.131024,232560,36601,1,SA,1,100,0.000038
1672213287.467792,232889,36651,1,SA,1,100,0.000030
1672213288.136211,233542,36767,1,SA,1,100,0.000040
1672213288.464790,233863,36800,1,SA,1,100,0.000015
1672213288.667465,234061,36833,1,SA,1,100,0.000009
1672213288.866046,234255,36866,1,SA,1,100,0.000014
1672213289.064627,234449,36891,1,SA,1,100,0.000011
1672213289.395253,234772,36958,1,SA,1,100,0.000030
1672213289.792415,235160,37008,1,SA,1,100,0.000025
1672213290.192647,235551,37074,1,SA,1,100,0.000011
1672213290.394299,235748,37141,1,SA,1,100,0.000049
1672213290.926577,236268,37205,1,SA,1,100,0.000041
1672213291.259250,236593,37256,1,SA,1,100,0.000040
1672213291.989086,237306,37370,1,SA,1,100,0.000031
1672213292.524435,237829,37438,1,SA,1,100,0.000010
1672213292.856085,238153,37517,1,SA,1,100,0.000063
1672213293.523480,238805,37617,1,SA,1,100,0.000060
1672213293.989223,239260,37667,1,SA,1,100,0.000018
1672213294.187804,239454,37724,1,SA,1,100,0.000036
1672213294.520478,239779,37806,1,SA,1,100,0.000087
1672213295.321966,240562,37935,1,SA,1,100,0.000067
1672213295.983219,241208,37986,1,SA,1,100,0.000031
1672213296.644472,241854,38151,1,SA,1,100,0.000092
1672213297.574935,242763,38232,1,SA,1,100,0.000019
1672213298.375400,243545,38363,1,SA,1,100,0.000023
1672213298.772561,243933,38412,1,SA,1,100,0.000016
1672213298.971142,244127,38511,1,SA,1,100,0.000065
1672213299.503420,244647,38535,1,SA,1,100,0.000014
1672213299.837118,244973,38585,1,SA,1,100,0.000032
1672213300.101209,245231,38636,1,SA,1,100,0.000034
1672213300.701046,245817,38718,1,SA,1,100,0.000025
1672213301.103325,246210,38817,1,SA,1,100,0.000047
1672213301.765602,246857,38898,1,SA,1,100,0.000041
1672213302.101347,247185,38933,1,SA,1,100,0.000019
1672213302.431973,247508,39000,1,SA,1,100,0.000022
