LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,TL
1672213105.858583,55469.000,6995,1,TL,1,100,2022-12-28_09-38-25-783530
1672213111.021681,60513.000,7782,1,TL,1,100,2022-12-28_09-38-25-886106
1672213111.073885,60564.000,7785,1,TL,1,100,2022-12-28_09-38-31-006447
1672213116.257456,65628.000,8634,1,TL,1,100,2022-12-28_09-38-31-108443
1672213116.308636,65678.000,8637,1,TL,1,100,2022-12-28_09-38-36-233484
1672213121.478899,70729.000,9490,1,TL,1,100,2022-12-28_09-38-36-300201
1672213121.502443,70752.000,9493,1,TL,1,100,2022-12-28_09-38-41-435574
1672213126.732075,75861.000,10361,1,TL,1,100,2022-12-28_09-38-41-553356
1672213126.756642,75885.000,10364,1,TL,1,100,2022-12-28_09-38-46-688903
1672213131.960685,80969.000,11217,1,TL,1,100,2022-12-28_09-38-46-776060
1672213131.984228,80992.000,11220,1,TL,1,100,2022-12-28_09-38-51-913347
1672213137.220002,86107.000,12090,1,TL,1,100,2022-12-28_09-38-51-998644
1672213137.243545,86130.000,12093,1,TL,1,100,2022-12-28_09-38-57-183332
1672213142.456800,91223.000,12945,1,TL,1,100,2022-12-28_09-38-57-245366
1672213142.516170,91281.000,12948,1,TL,1,100,2022-12-28_09-39-02-447496
1672213147.684386,96330.000,13806,1,TL,1,100,2022-12-28_09-39-02-541492
1672213147.739661,96384.000,13809,1,TL,1,100,2022-12-28_09-39-07-667954
1672213152.911971,101437.000,14663,1,TL,1,100,2022-12-28_09-39-07-768349
1672213152.964175,101488.000,14666,1,TL,1,100,2022-12-28_09-39-12-888650
1672213158.141604,106546.000,15518,1,TL,1,100,2022-12-28_09-39-12-990704
1672213158.196879,106600.000,15521,1,TL,1,100,2022-12-28_09-39-18-110785
1672213163.371237,111655.000,16376,1,TL,1,100,2022-12-28_09-39-18-174694
1672213163.409111,111692.000,16379,1,TL,1,100,2022-12-28_09-39-23-333410
1672213168.592681,116756.000,17231,1,TL,1,100,2022-12-28_09-39-23-435764
1672213168.617247,116780.000,17234,1,TL,1,100,2022-12-28_09-39-28-543596
1672213173.866329,121908.000,18100,1,TL,1,100,2022-12-28_09-39-28-658368
1672213173.890896,121932.000,18103,1,TL,1,100,2022-12-28_09-39-33-819578
1672213179.121552,127042.000,18952,1,TL,1,100,2022-12-28_09-39-33-879319
1672213179.189110,127108.000,18955,1,TL,1,100,2022-12-28_09-39-39-108579
1672213184.342996,132143.000,19803,1,TL,1,100,2022-12-28_09-39-39-202710
1672213184.374728,132174.000,19806,1,TL,1,100,2022-12-28_09-39-44-294535
1672213189.579794,137259.000,20663,1,TL,1,100,2022-12-28_09-39-44-354285
1672213189.628927,137307.000,20666,1,TL,1,100,2022-12-28_09-39-49-545230
1672213194.801238,142360.000,21515,1,TL,1,100,2022-12-28_09-39-49-605254
1672213194.830923,142389.000,21518,1,TL,1,100,2022-12-28_09-39-54-749114
1672213200.069768,147507.000,22390,1,TL,1,100,2022-12-28_09-39-54-876653
1672213200.162916,147598.000,22393,1,TL,1,100,2022-12-28_09-40-00-088207
1672213205.299401,152616.000,23247,1,TL,1,100,2022-12-28_09-40-00-142506
1672213205.322944,152639.000,23250,1,TL,1,100,2022-12-28_09-40-05-249806
1672213210.568954,157764.000,24121,1,TL,1,100,2022-12-28_09-40-05-307663
1672213210.592497,157787.000,24124,1,TL,1,100,2022-12-28_09-40-10-525477
1672213215.807800,162882.000,24980,1,TL,1,100,2022-12-28_09-40-10-642632
1672213215.845673,162919.000,24983,1,TL,1,100,2022-12-28_09-40-15-791345
1672213221.036409,167990.000,25836,1,TL,1,100,2022-12-28_09-40-15-892833
1672213221.060976,168014.000,25839,1,TL,1,100,2022-12-28_09-40-21-004178
1672213226.294703,173127.000,26709,1,TL,1,100,2022-12-28_09-40-21-090637
1672213226.327458,173159.000,26712,1,TL,1,100,2022-12-28_09-40-26-280668
