LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,AK
1672213105.861654,55472.000,6996,2,AK,1,100,6994
1672213105.861654,55472.000,6996,2,AK,1,100,RD
1672213108.443203,57994.000,7783,2,AK,1,100,6994
1672213111.024752,60516.000,7783,2,AK,1,100,RD
1672213111.050342,60541.000,7786,2,AK,1,100,7784
1672213111.075933,60566.000,7786,2,AK,1,100,RD
1672213113.669765,63100.000,8635,2,AK,1,100,7784
1672213116.263597,65634.000,8635,2,AK,1,100,RD
1672213116.287652,65657.500,8638,2,AK,1,100,8636
1672213116.311707,65681.000,8638,2,AK,1,100,RD
1672213118.896839,68206.500,9491,2,AK,1,100,8636
1672213121.481970,70732.000,9491,2,AK,1,100,RD
1672213121.493742,70743.500,9494,2,AK,1,100,9492
1672213121.505513,70755.000,9494,2,AK,1,100,RD
1672213124.119818,73309.000,10362,2,AK,1,100,9492
1672213126.734123,75863.000,10362,2,AK,1,100,RD
1672213126.746918,75875.500,10365,2,AK,1,100,10363
1672213126.759713,75888.000,10365,2,AK,1,100,RD
1672213129.361734,78430.000,11218,2,AK,1,100,10363
1672213131.963755,80972.000,11218,2,AK,1,100,RD
1672213131.975015,80983.000,11221,2,AK,1,100,11219
1672213131.986275,80994.000,11221,2,AK,1,100,RD
1672213134.604674,83552.000,12091,2,AK,1,100,11219
1672213137.223073,86110.000,12091,2,AK,1,100,RD
1672213137.234844,86121.500,12094,2,AK,1,100,12092
1672213137.246616,86133.000,12094,2,AK,1,100,RD
1672213139.854267,88680.500,12946,2,AK,1,100,12092
1672213142.461918,91228.000,12946,2,AK,1,100,RD
1672213142.492115,91257.500,12949,2,AK,1,100,12947
1672213142.522311,91287.000,12949,2,AK,1,100,RD
1672213145.105907,93811.000,13807,2,AK,1,100,12947
1672213147.689504,96335.000,13807,2,AK,1,100,RD
1672213147.716118,96361.000,13810,2,AK,1,100,13808
1672213147.742732,96387.000,13810,2,AK,1,100,RD
1672213150.329911,98914.500,14664,2,AK,1,100,13808
1672213152.917089,101442.000,14664,2,AK,1,100,RD
1672213152.942168,101466.500,14667,2,AK,1,100,14665
1672213152.967246,101491.000,14667,2,AK,1,100,RD
1672213155.557496,104021.500,15519,2,AK,1,100,14665
1672213158.147746,106552.000,15519,2,AK,1,100,RD
1672213158.174360,106578.000,15522,2,AK,1,100,15520
1672213158.200974,106604.000,15522,2,AK,1,100,RD
1672213160.788664,109132.000,16377,2,AK,1,100,15520
1672213163.376355,111660.000,16377,2,AK,1,100,RD
1672213163.394780,111678.000,16380,2,AK,1,100,16378
1672213163.413205,111696.000,16380,2,AK,1,100,RD
1672213166.004478,114227.500,17232,2,AK,1,100,16378
1672213168.595752,116759.000,17232,2,AK,1,100,RD
1672213168.607523,116770.500,17235,2,AK,1,100,17233
1672213168.619295,116782.000,17235,2,AK,1,100,RD
1672213171.244347,119346.500,18101,2,AK,1,100,17233
1672213173.869400,121911.000,18101,2,AK,1,100,RD
1672213173.881683,121923.000,18104,2,AK,1,100,18102
1672213173.893966,121935.000,18104,2,AK,1,100,RD
1672213176.510318,124491.000,18953,2,AK,1,100,18102
1672213179.126670,127047.000,18953,2,AK,1,100,RD
1672213179.160449,127080.000,18956,2,AK,1,100,18954
1672213179.194228,127113.000,18956,2,AK,1,100,RD
1672213181.770148,129629.500,19804,2,AK,1,100,18954
1672213184.346067,132146.000,19804,2,AK,1,100,RD
1672213184.361421,132161.000,19807,2,AK,1,100,19805
1672213184.376775,132176.000,19807,2,AK,1,100,RD
1672213186.980844,134720.000,20664,2,AK,1,100,19805
1672213189.584912,137264.000,20664,2,AK,1,100,RD
1672213189.608455,137287.000,20667,2,AK,1,100,20665
1672213189.631998,137310.000,20667,2,AK,1,100,RD
1672213192.221224,139839.500,21516,2,AK,1,100,20665
1672213194.810450,142369.000,21516,2,AK,1,100,RD
1672213194.822734,142381.000,21519,2,AK,1,100,21517
1672213194.835017,142393.000,21519,2,AK,1,100,RD
1672213197.454952,144952.500,22391,2,AK,1,100,21517
1672213200.074886,147512.000,22391,2,AK,1,100,RD
1672213200.120437,147556.500,22394,2,AK,1,100,22392
1672213200.165987,147601.000,22394,2,AK,1,100,RD
1672213202.733718,150109.500,23248,2,AK,1,100,22392
1672213205.301448,152618.000,23248,2,AK,1,100,RD
1672213205.313731,152630.000,23251,2,AK,1,100,23249
1672213205.326015,152642.000,23251,2,AK,1,100,RD
1672213207.948508,155204.000,24122,2,AK,1,100,23249
1672213210.571002,157766.000,24122,2,AK,1,100,RD
1672213210.583285,157778.000,24125,2,AK,1,100,24123
1672213210.595568,157790.000,24125,2,AK,1,100,RD
1672213213.203731,160338.000,24981,2,AK,1,100,24123
1672213215.811894,162886.000,24981,2,AK,1,100,RD
1672213215.830319,162904.000,24984,2,AK,1,100,24982
1672213215.848744,162922.000,24984,2,AK,1,100,RD
1672213218.444112,165457.500,25837,2,AK,1,100,24982
1672213221.039479,167993.000,25837,2,AK,1,100,RD
1672213221.051763,168005.000,25840,2,AK,1,100,25838
1672213221.064046,168017.000,25840,2,AK,1,100,RD
1672213223.680398,170573.000,26710,2,AK,1,100,25838
1672213226.296750,173129.000,26710,2,AK,1,100,RD
1672213226.314151,173146.000,26713,2,AK,1,100,26711
1672213226.331553,173163.000,26713,2,AK,1,100,RD
1672213228.930503,175702.000,27570,2,AK,1,100,26711
1672213231.529454,178241.000,27570,2,AK,1,100,RD
1672213231.556067,178267.000,27573,2,AK,1,100,27571
1672213231.582681,178293.000,27573,2,AK,1,100,RD
1672213234.172419,180823.000,28426,2,AK,1,100,27571
1672213236.762157,183353.000,28426,2,AK,1,100,RD
1672213236.784165,183374.500,28429,2,AK,1,100,28427
1672213236.806172,183396.000,28429,2,AK,1,100,RD
1672213239.395399,185925.500,29282,2,AK,1,100,28427
1672213241.984625,188455.000,29282,2,AK,1,100,RD
1672213242.003050,188473.000,29285,2,AK,1,100,29283
1672213242.021475,188491.000,29285,2,AK,1,100,RD
1672213244.636803,191046.000,30153,2,AK,1,100,29283
1672213247.252131,193601.000,30153,2,AK,1,100,RD
1672213247.263903,193612.500,30156,2,AK,1,100,30154
1672213247.275674,193624.000,30156,2,AK,1,100,RD
1672213249.882302,196170.500,31012,2,AK,1,100,30154
1672213252.488929,198717.000,31012,2,AK,1,100,RD
1672213252.528338,198755.500,31015,2,AK,1,100,31013
1672213252.567747,198794.000,31015,2,AK,1,100,RD
1672213255.141107,201308.000,31867,2,AK,1,100,31013
1672213257.714468,203822.000,31867,2,AK,1,100,RD
1672213257.757459,203864.000,31870,2,AK,1,100,31868
1672213257.800451,203906.000,31870,2,AK,1,100,RD
1672213260.370228,206416.500,32725,2,AK,1,100,31868
1672213262.940006,208927.000,32725,2,AK,1,100,RD
1672213262.984021,208970.000,32728,2,AK,1,100,32726
1672213263.028037,209013.000,32728,2,AK,1,100,RD
1672213265.601397,211527.000,33580,2,AK,1,100,32726
1672213268.174757,214041.000,33580,2,AK,1,100,RD
1672213268.211095,214076.500,33583,2,AK,1,100,33581
1672213268.247433,214112.000,33583,2,AK,1,100,RD
1672213270.837171,216642.000,34403,2,AK,1,100,33581
1672213273.426909,219172.000,34403,2,AK,1,100,RD
1672213273.457106,219201.500,34406,2,AK,1,100,34404
1672213273.487302,219231.000,34406,2,AK,1,100,RD
1672213276.080623,221764.500,35237,2,AK,1,100,34404
1672213278.673943,224298.000,35237,2,AK,1,100,RD
1672213278.689809,224313.500,35240,2,AK,1,100,35238
1672213278.705675,224329.000,35240,2,AK,1,100,RD
1672213281.305649,226869.000,36049,2,AK,1,100,35238
1672213283.905623,229409.000,36049,2,AK,1,100,RD
1672213283.917907,229421.000,36052,2,AK,1,100,36050
1672213283.930190,229433.000,36052,2,AK,1,100,RD
1672213286.547565,231990.000,36884,2,AK,1,100,36050
1672213289.164941,234547.000,36884,2,AK,1,100,RD
1672213289.177224,234559.000,36887,2,AK,1,100,36885
1672213289.189507,234571.000,36887,2,AK,1,100,RD
1672213291.808930,237130.000,37719,2,AK,1,100,36885
1672213294.428353,239689.000,37719,2,AK,1,100,RD
1672213294.465714,239725.500,37722,2,AK,1,100,37720
1672213294.503076,239762.000,37722,2,AK,1,100,RD
1672213297.078995,242278.500,38530,2,AK,1,100,37720
1672213299.654915,244795.000,38530,2,AK,1,100,RD
1672213299.666686,244806.500,38533,2,AK,1,100,38531
1672213299.678458,244818.000,38533,2,AK,1,100,RD
1672213302.287133,247366.500,39365,2,AK,1,100,38531
1672213304.895807,249915.000,39365,2,AK,1,100,RD
1672213304.914744,249933.500,39368,2,AK,1,100,39366
1672213304.933681,249952.000,39368,2,AK,1,100,RD
1672213307.529049,252487.500,40193,2,AK,1,100,39366
1672213310.124416,255023.000,40193,2,AK,1,100,RD
1672213310.175085,255072.500,40196,2,AK,1,100,40194
1672213310.225754,255122.000,40196,2,AK,1,100,RD
1672213312.792461,257629.500,41016,2,AK,1,100,40194
1672213315.359167,260137.000,41016,2,AK,1,100,RD
1672213315.399088,260176.000,41019,2,AK,1,100,41017
1672213315.439009,260215.000,41019,2,AK,1,100,RD
1672213318.016975,262733.500,41817,2,AK,1,100,41017
1672213320.594942,265252.000,41817,2,AK,1,100,RD
1672213320.626162,265282.500,41820,2,AK,1,100,41818
1672213320.657382,265313.000,41820,2,AK,1,100,RD
1672213323.258892,267854.500,42640,2,AK,1,100,41818
1672213325.860401,270396.000,42640,2,AK,1,100,RD
1672213325.872684,270408.000,42643,2,AK,1,100,42641
1672213325.884968,270420.000,42643,2,AK,1,100,RD
1672213328.485965,272961.000,43457,2,AK,1,100,42641
1672213331.086963,275502.000,43457,2,AK,1,100,RD
1672213331.099246,275514.000,43460,2,AK,1,100,43458
1672213331.111530,275526.000,43460,2,AK,1,100,RD
1672213333.713551,278068.000,44219,2,AK,1,100,43458
1672213336.315572,280610.000,44219,2,AK,1,100,RD
1672213336.328367,280622.500,44222,2,AK,1,100,44220
1672213336.341162,280635.000,44222,2,AK,1,100,RD
1672213338.949325,283183.000,45052,2,AK,1,100,44220
1672213341.557488,285731.000,45052,2,AK,1,100,RD
1672213341.593826,285766.500,45055,2,AK,1,100,45053
1672213341.630165,285802.000,45055,2,AK,1,100,RD
1672213344.219391,288331.500,45885,2,AK,1,100,45053
1672213346.808617,290861.000,45885,2,AK,1,100,RD
1672213346.831648,290883.500,45888,2,AK,1,100,45886
1672213346.854679,290906.000,45888,2,AK,1,100,RD
1672213349.455165,293446.500,46707,2,AK,1,100,45886
1672213352.055651,295987.000,46707,2,AK,1,100,RD
1672213352.068446,295999.500,46710,2,AK,1,100,46708
1672213352.081241,296012.000,46710,2,AK,1,100,RD
1672213354.679168,298550.000,47527,2,AK,1,100,46708
1672213357.277095,301088.000,47527,2,AK,1,100,RD
1672213357.289378,301100.000,47530,2,AK,1,100,47528
1672213357.301661,301112.000,47530,2,AK,1,100,RD
1672213359.907777,303658.000,48350,2,AK,1,100,47528
1672213362.513893,306204.000,48350,2,AK,1,100,RD
1672213362.564050,306253.000,48353,2,AK,1,100,48351
1672213362.614207,306302.000,48353,2,AK,1,100,RD
1672213365.190638,308819.000,49171,2,AK,1,100,48351
1672213367.767069,311336.000,49171,2,AK,1,100,RD
1672213367.778329,311347.000,49174,2,AK,1,100,49172
1672213367.789588,311358.000,49174,2,AK,1,100,RD
1672213370.400310,313908.500,49993,2,AK,1,100,49172
1672213373.011032,316459.000,49993,2,AK,1,100,RD
1672213373.042252,316489.500,49996,2,AK,1,100,49994
1672213373.073472,316520.000,49996,2,AK,1,100,RD
1672213375.669864,319056.500,50816,2,AK,1,100,49994
1672213378.266255,321593.000,50816,2,AK,1,100,RD
1672213378.278539,321605.000,50819,2,AK,1,100,50817
1672213378.290822,321617.000,50819,2,AK,1,100,RD
1672213380.896426,324162.500,51645,2,AK,1,100,50817
1672213383.502030,326708.000,51645,2,AK,1,100,RD
1672213383.520455,326726.000,51648,2,AK,1,100,51646
1672213383.538880,326744.000,51648,2,AK,1,100,RD
1672213386.134759,329280.000,52476,2,AK,1,100,51646
1672213388.730639,331816.000,52476,2,AK,1,100,RD
1672213388.743434,331828.500,52479,2,AK,1,100,52477
1672213388.756229,331841.000,52479,2,AK,1,100,RD
1672213391.357227,334382.000,53288,2,AK,1,100,52477
1672213393.958225,336923.000,53288,2,AK,1,100,RD
1672213394.012476,336976.000,53291,2,AK,1,100,53289
1672213394.066727,337029.000,53291,2,AK,1,100,RD
1672213396.627292,339530.500,54119,2,AK,1,100,53289
1672213399.187857,342032.000,54119,2,AK,1,100,RD
1672213401.803697,344587.500,54948,2,AK,1,100,54120
1672213404.419537,347143.000,54948,2,AK,1,100,RD
1672213404.427214,347150.500,54950,2,AK,1,100,54120
1672213404.434891,347158.000,54950,2,AK,1,100,RD
1672213404.472765,347195.000,54953,2,AK,1,100,54951
1672213404.510639,347232.000,54953,2,AK,1,100,RD
1672213407.100377,349762.000,55777,2,AK,1,100,54951
1672213409.690114,352292.000,55777,2,AK,1,100,RD
1672213409.725429,352326.500,55780,2,AK,1,100,55778
1672213409.760744,352361.000,55780,2,AK,1,100,RD
1672213412.350482,354891.000,56606,2,AK,1,100,55778
1672213414.940220,357421.000,56606,2,AK,1,100,RD
1672213414.951991,357432.500,56609,2,AK,1,100,56607
1672213414.963763,357444.000,56609,2,AK,1,100,RD
1672213417.578579,359998.500,57437,2,AK,1,100,56607
1672213420.193396,362553.000,57437,2,AK,1,100,RD
1672213422.812818,365112.000,58259,2,AK,1,100,57438
1672213425.432241,367671.000,58259,2,AK,1,100,RD
1672213425.467044,367705.000,58262,2,AK,1,100,58260
1672213425.501846,367739.000,58262,2,AK,1,100,RD
1672213428.099262,370276.500,59079,2,AK,1,100,58260
1672213430.696676,372814.000,59079,2,AK,1,100,RD
1672213430.715101,372832.000,59082,2,AK,1,100,59080
1672213430.733526,372850.000,59082,2,AK,1,100,RD
1672213433.330941,375387.500,59895,2,AK,1,100,59080
1672213435.928356,377925.000,59895,2,AK,1,100,RD
1672213435.940640,377937.000,59898,2,AK,1,100,59896
1672213435.952923,377949.000,59898,2,AK,1,100,RD
1672213438.553409,380489.500,60713,2,AK,1,100,59896
1672213441.153895,383030.000,60713,2,AK,1,100,RD
1672213441.166178,383042.000,60716,2,AK,1,100,60714
1672213441.178462,383054.000,60716,2,AK,1,100,RD
1672213443.803002,385618.000,61515,2,AK,1,100,60714
1672213446.427543,388182.000,61515,2,AK,1,100,RD
1672213446.440850,388195.000,61518,2,AK,1,100,61516
1672213446.454157,388208.000,61518,2,AK,1,100,RD
1672213449.059249,390753.000,62349,2,AK,1,100,61516
1672213451.664341,393298.000,62349,2,AK,1,100,RD
1672213451.675089,393308.500,62352,2,AK,1,100,62350
1672213451.685837,393319.000,62352,2,AK,1,100,RD
1672213454.297582,395870.500,63179,2,AK,1,100,62350
1672213456.909328,398422.000,63179,2,AK,1,100,RD
1672213456.925194,398437.500,63182,2,AK,1,100,63180
1672213456.941060,398453.000,63182,2,AK,1,100,RD
1672213459.548199,401000.000,64014,2,AK,1,100,63180
1672213462.155339,403547.000,64014,2,AK,1,100,RD
1672213462.206519,403597.000,64017,2,AK,1,100,64015
1672213462.257700,403647.000,64017,2,AK,1,100,RD
1672213464.823383,406153.500,64831,2,AK,1,100,64015
1672213467.389066,408660.000,64831,2,AK,1,100,RD
1672213467.438199,408708.000,64834,2,AK,1,100,64832
1672213467.487333,408756.000,64834,2,AK,1,100,RD
1672213470.060181,411269.500,122,2,AK,1,100,64832
