LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,DC
1672213108.192418,57749.000,7372,4,DC,2,100,1
1672213108.221079,57777.000,7372,4,DC,2,100,EL
1672213108.249740,57805.000,7372,4,DC,2,100,1
1672213108.274819,57829.500,7389,4,DC,2,100,EA
1672213108.299897,57854.000,7389,4,DC,2,100,2
1672213108.324976,57878.500,7389,4,DC,2,100,EL
1672213108.350054,57903.000,7389,4,DC,2,100,2
1672213108.375901,57928.250,7404,4,DC,2,100,EA
1672213108.401747,57953.500,7404,4,DC,2,100,2
1672213108.427593,57978.750,7404,4,DC,2,100,EL
1672213108.453439,58004.000,7404,4,DC,2,100,2
1672213108.489010,58038.750,7422,4,DC,2,100,EA
1672213108.524580,58073.500,7422,4,DC,2,100,2
1672213108.560151,58108.250,7422,4,DC,2,100,EL
1672213108.595721,58143.000,7422,4,DC,2,100,2
1672213108.621311,58168.000,7440,4,DC,2,100,EA
1672213108.646902,58193.000,7440,4,DC,2,100,1
1672213108.672492,58218.000,7440,4,DC,2,100,EL
1672213108.698082,58243.000,7440,4,DC,2,100,1
1672213108.723928,58268.250,7457,4,DC,2,100,EA
1672213108.749775,58293.500,7457,4,DC,2,100,2
1672213108.775621,58318.750,7457,4,DC,2,100,EL
1672213108.801467,58344.000,7457,4,DC,2,100,2
1672213108.827569,58369.500,7474,4,DC,2,100,EA
1672213108.853671,58395.000,7474,4,DC,2,100,1
1672213108.879773,58420.500,7474,4,DC,2,100,EL
1672213108.905875,58446.000,7474,4,DC,2,100,1
1672213108.931722,58471.250,7492,4,DC,2,100,EA
1672213108.957568,58496.500,7492,4,DC,2,100,2
1672213108.983414,58521.750,7492,4,DC,2,100,EL
1672213109.009260,58547.000,7492,4,DC,2,100,2
1672213109.041504,58578.500,7508,4,DC,2,100,EA
1672213109.073748,58610.000,7508,4,DC,2,100,2
1672213109.105992,58641.500,7508,4,DC,2,100,EL
1672213109.138235,58673.000,7508,4,DC,2,100,2
1672213109.163826,58698.000,7526,4,DC,2,100,EA
1672213109.189416,58723.000,7526,4,DC,2,100,1
1672213109.215006,58748.000,7526,4,DC,2,100,EL
1672213109.240597,58773.000,7526,4,DC,2,100,1
1672213109.266443,58798.250,7542,4,DC,2,100,EA
1672213109.292289,58823.500,7542,4,DC,2,100,2
1672213109.318135,58848.750,7542,4,DC,2,100,EL
1672213109.343981,58874.000,7542,4,DC,2,100,2
1672213109.369828,58899.250,7559,4,DC,2,100,EA
1672213109.395674,58924.500,7559,4,DC,2,100,2
1672213109.421520,58949.750,7559,4,DC,2,100,EL
1672213109.447366,58975.000,7559,4,DC,2,100,2
1672213109.473468,59000.500,7576,4,DC,2,100,EA
1672213109.499570,59026.000,7576,4,DC,2,100,1
1672213109.525672,59051.500,7576,4,DC,2,100,EL
1672213109.551775,59077.000,7576,4,DC,2,100,1
1672213109.597581,59121.750,7594,4,DC,2,100,EA
1672213109.643388,59166.500,7594,4,DC,2,100,3
1672213109.689194,59211.250,7594,4,DC,2,100,EL
1672213109.735001,59256.000,7594,4,DC,2,100,3
1672213109.767501,59287.750,7613,4,DC,2,100,EA
1672213109.800000,59319.500,7613,4,DC,2,100,2
1672213109.832500,59351.250,7613,4,DC,2,100,EL
1672213109.865000,59383.000,7613,4,DC,2,100,2
1672213109.915668,59432.500,7630,4,DC,2,100,EA
1672213109.966337,59482.000,7630,4,DC,2,100,3
1672213110.017006,59531.500,7630,4,DC,2,100,EL
1672213110.067675,59581.000,7630,4,DC,2,100,3
1672213110.103245,59615.750,7647,4,DC,2,100,EA
1672213110.138816,59650.500,7647,4,DC,2,100,2
1672213110.174386,59685.250,7647,4,DC,2,100,EL
1672213110.209957,59720.000,7647,4,DC,2,100,2
1672213110.235547,59745.000,7664,4,DC,2,100,EA
1672213110.261137,59770.000,7664,4,DC,2,100,2
1672213110.286728,59795.000,7664,4,DC,2,100,EL
1672213110.312318,59820.000,7664,4,DC,2,100,2
1672213110.338164,59845.250,7680,4,DC,2,100,EA
1672213110.364011,59870.500,7680,4,DC,2,100,1
1672213110.389857,59895.750,7680,4,DC,2,100,EL
1672213110.415703,59921.000,7680,4,DC,2,100,1
1672213110.441805,59946.500,7698,4,DC,2,100,EA
1672213110.467907,59972.000,7698,4,DC,2,100,2
1672213110.494009,59997.500,7698,4,DC,2,100,EL
1672213110.520111,60023.000,7698,4,DC,2,100,2
1672213110.545702,60048.000,7716,4,DC,2,100,EA
1672213110.571292,60073.000,7716,4,DC,2,100,1
1672213110.596882,60098.000,7716,4,DC,2,100,EL
1672213110.622473,60123.000,7716,4,DC,2,100,1
1672213110.648319,60148.250,7732,4,DC,2,100,EA
1672213110.674165,60173.500,7732,4,DC,2,100,2
1672213110.700011,60198.750,7732,4,DC,2,100,EL
1672213110.725857,60224.000,7732,4,DC,2,100,2
1672213110.751704,60249.250,7748,4,DC,2,100,EA
1672213110.777550,60274.500,7748,4,DC,2,100,1
1672213110.803396,60299.750,7748,4,DC,2,100,EL
1672213110.829242,60325.000,7748,4,DC,2,100,1
1672213110.855344,60350.500,7766,4,DC,2,100,EA
1672213110.881446,60376.000,7766,4,DC,2,100,2
1672213110.907548,60401.500,7766,4,DC,2,100,EL
1672213110.933650,60427.000,7766,4,DC,2,100,2
1672213110.969477,60462.000,7787,4,DC,2,100,EA
1672213111.005303,60497.000,7787,4,DC,2,100,2
1672213111.041130,60532.000,7787,4,DC,2,100,EL
1672213111.076956,60567.000,7787,4,DC,2,100,2
1672213111.103058,60592.500,7805,4,DC,2,100,EA
1672213111.129160,60618.000,7805,4,DC,2,100,2
1672213111.155262,60643.500,7805,4,DC,2,100,EL
1672213111.181365,60669.000,7805,4,DC,2,100,2
1672213111.206955,60694.000,7821,4,DC,2,100,EA
1672213111.232545,60719.000,7821,4,DC,2,100,1
1672213111.258135,60744.000,7821,4,DC,2,100,EL
1672213111.283726,60769.000,7821,4,DC,2,100,1
1672213111.309572,60794.250,7837,4,DC,2,100,EA
1672213111.335418,60819.500,7837,4,DC,2,100,2
1672213111.361264,60844.750,7837,4,DC,2,100,EL
1672213111.387110,60870.000,7837,4,DC,2,100,2
1672213111.414748,60897.000,7853,4,DC,2,100,EA
1672213111.442385,60924.000,7853,4,DC,2,100,1
1672213111.470023,60951.000,7853,4,DC,2,100,EL
1672213111.497661,60978.000,7853,4,DC,2,100,1
1672213111.523507,61003.250,7873,4,DC,2,100,EA
1672213111.549353,61028.500,7873,4,DC,2,100,2
1672213111.575199,61053.750,7873,4,DC,2,100,EL
1672213111.601045,61079.000,7873,4,DC,2,100,2
1672213111.626636,61104.000,7889,4,DC,2,100,EA
1672213111.652226,61129.000,7889,4,DC,2,100,1
1672213111.677816,61154.000,7889,4,DC,2,100,EL
1672213111.703407,61179.000,7889,4,DC,2,100,1
1672213111.729253,61204.250,7906,4,DC,2,100,EA
1672213111.755099,61229.500,7906,4,DC,2,100,2
1672213111.780945,61254.750,7906,4,DC,2,100,EL
1672213111.806791,61280.000,7906,4,DC,2,100,2
1672213111.832893,61305.500,7922,4,DC,2,100,EA
1672213111.858995,61331.000,7922,4,DC,2,100,2
1672213111.885098,61356.500,7922,4,DC,2,100,EL
1672213111.911200,61382.000,7922,4,DC,2,100,2
1672213111.936790,61407.000,7939,4,DC,2,100,EA
1672213111.962380,61432.000,7939,4,DC,2,100,1
1672213111.987971,61457.000,7939,4,DC,2,100,EL
1672213112.013561,61482.000,7939,4,DC,2,100,1
1672213112.039663,61507.500,7957,4,DC,2,100,EA
1672213112.065765,61533.000,7957,4,DC,2,100,2
1672213112.091867,61558.500,7957,4,DC,2,100,EL
1672213112.117969,61584.000,7957,4,DC,2,100,2
1672213112.143816,61609.250,7975,4,DC,2,100,EA
1672213112.169662,61634.500,7975,4,DC,2,100,1
1672213112.195508,61659.750,7975,4,DC,2,100,EL
1672213112.221354,61685.000,7975,4,DC,2,100,1
1672213112.246944,61710.000,7990,4,DC,2,100,EA
1672213112.272535,61735.000,7990,4,DC,2,100,2
1672213112.298125,61760.000,7990,4,DC,2,100,EL
1672213112.323715,61785.000,7990,4,DC,2,100,2
1672213112.349561,61810.250,8007,4,DC,2,100,EA
1672213112.375408,61835.500,8007,4,DC,2,100,1
1672213112.401254,61860.750,8007,4,DC,2,100,EL
1672213112.427100,61886.000,8007,4,DC,2,100,1
1672213112.453202,61911.500,8024,4,DC,2,100,EA
1672213112.479304,61937.000,8024,4,DC,2,100,2
1672213112.505406,61962.500,8024,4,DC,2,100,EL
1672213112.531508,61988.000,8024,4,DC,2,100,2
1672213112.557099,62013.000,8043,4,DC,2,100,EA
1672213112.582689,62038.000,8043,4,DC,2,100,1
1672213112.608279,62063.000,8043,4,DC,2,100,EL
1672213112.633870,62088.000,8043,4,DC,2,100,1
1672213112.659716,62113.250,8059,4,DC,2,100,EA
1672213112.685562,62138.500,8059,4,DC,2,100,2
1672213112.711408,62163.750,8059,4,DC,2,100,EL
1672213112.737254,62189.000,8059,4,DC,2,100,2
1672213112.763357,62214.500,8075,4,DC,2,100,EA
1672213112.789459,62240.000,8075,4,DC,2,100,1
1672213112.815561,62265.500,8075,4,DC,2,100,EL
1672213112.841663,62291.000,8075,4,DC,2,100,1
1672213112.867765,62316.500,8094,4,DC,2,100,EA
1672213112.893867,62342.000,8094,4,DC,2,100,2
1672213112.919969,62367.500,8094,4,DC,2,100,EL
1672213112.946071,62393.000,8094,4,DC,2,100,2
1672213112.971406,62417.750,8111,4,DC,2,100,EA
1672213112.996740,62442.500,8111,4,DC,2,100,2
1672213113.022074,62467.250,8111,4,DC,2,100,EL
1672213113.047409,62492.000,8111,4,DC,2,100,2
1672213113.073255,62517.250,8127,4,DC,2,100,EA
1672213113.099101,62542.500,8127,4,DC,2,100,1
1672213113.124948,62567.750,8127,4,DC,2,100,EL
1672213113.150794,62593.000,8127,4,DC,2,100,1
1672213113.176896,62618.500,8144,4,DC,2,100,EA
1672213113.202998,62644.000,8144,4,DC,2,100,2
1672213113.229100,62669.500,8144,4,DC,2,100,EL
1672213113.255202,62695.000,8144,4,DC,2,100,2
1672213113.280792,62720.000,8160,4,DC,2,100,EA
1672213113.306383,62745.000,8160,4,DC,2,100,1
1672213113.331973,62770.000,8160,4,DC,2,100,EL
1672213113.357563,62795.000,8160,4,DC,2,100,1
1672213113.383410,62820.250,8177,4,DC,2,100,EA
1672213113.409256,62845.500,8177,4,DC,2,100,2
1672213113.435102,62870.750,8177,4,DC,2,100,EL
1672213113.460948,62896.000,8177,4,DC,2,100,2
1672213113.486794,62921.250,8194,4,DC,2,100,EA
1672213113.512640,62946.500,8194,4,DC,2,100,1
1672213113.538487,62971.750,8194,4,DC,2,100,EL
1672213113.564333,62997.000,8194,4,DC,2,100,1
1672213113.590179,63022.250,8212,4,DC,2,100,EA
1672213113.616025,63047.500,8212,4,DC,2,100,2
1672213113.641871,63072.750,8212,4,DC,2,100,EL
1672213113.667718,63098.000,8212,4,DC,2,100,2
1672213113.693564,63123.250,8228,4,DC,2,100,EA
1672213113.719410,63148.500,8228,4,DC,2,100,1
1672213113.745256,63173.750,8228,4,DC,2,100,EL
1672213113.771102,63199.000,8228,4,DC,2,100,1
1672213113.797204,63224.500,8246,4,DC,2,100,EA
1672213113.823307,63250.000,8246,4,DC,2,100,2
1672213113.849409,63275.500,8246,4,DC,2,100,EL
1672213113.875511,63301.000,8246,4,DC,2,100,2
1672213113.901101,63326.000,8262,4,DC,2,100,EA
1672213113.926691,63351.000,8262,4,DC,2,100,2
1672213113.952282,63376.000,8262,4,DC,2,100,EL
1672213113.977872,63401.000,8262,4,DC,2,100,2
1672213114.003718,63426.250,8279,4,DC,2,100,EA
1672213114.029564,63451.500,8279,4,DC,2,100,1
1672213114.055411,63476.750,8279,4,DC,2,100,EL
1672213114.081257,63502.000,8279,4,DC,2,100,1
1672213114.107615,63527.750,8297,4,DC,2,100,EA
1672213114.133973,63553.500,8297,4,DC,2,100,2
1672213114.160331,63579.250,8297,4,DC,2,100,EL
1672213114.186689,63605.000,8297,4,DC,2,100,2
1672213114.212023,63629.750,8314,4,DC,2,100,EA
1672213114.237358,63654.500,8314,4,DC,2,100,1
1672213114.262692,63679.250,8314,4,DC,2,100,EL
1672213114.288026,63704.000,8314,4,DC,2,100,1
1672213114.313873,63729.250,8330,4,DC,2,100,EA
1672213114.339719,63754.500,8330,4,DC,2,100,2
1672213114.365565,63779.750,8330,4,DC,2,100,EL
1672213114.391411,63805.000,8330,4,DC,2,100,2
1672213114.417257,63830.250,8347,4,DC,2,100,EA
1672213114.443104,63855.500,8347,4,DC,2,100,1
1672213114.468950,63880.750,8347,4,DC,2,100,EL
1672213114.494796,63906.000,8347,4,DC,2,100,1
1672213114.520898,63931.500,8366,4,DC,2,100,EA
1672213114.547000,63957.000,8366,4,DC,2,100,2
1672213114.573102,63982.500,8366,4,DC,2,100,EL
1672213114.599204,64008.000,8366,4,DC,2,100,2
1672213114.624795,64033.000,8382,4,DC,2,100,EA
1672213114.650385,64058.000,8382,4,DC,2,100,2
1672213114.675975,64083.000,8382,4,DC,2,100,EL
1672213114.701566,64108.000,8382,4,DC,2,100,2
1672213114.727412,64133.250,8398,4,DC,2,100,EA
1672213114.753258,64158.500,8398,4,DC,2,100,1
1672213114.779104,64183.750,8398,4,DC,2,100,EL
1672213114.804950,64209.000,8398,4,DC,2,100,1
1672213114.831053,64234.500,8416,4,DC,2,100,EA
1672213114.857155,64260.000,8416,4,DC,2,100,2
1672213114.883257,64285.500,8416,4,DC,2,100,EL
1672213114.909359,64311.000,8416,4,DC,2,100,2
1672213114.934949,64336.000,8432,4,DC,2,100,EA
1672213114.960539,64361.000,8432,4,DC,2,100,1
1672213114.986130,64386.000,8432,4,DC,2,100,EL
1672213115.011720,64411.000,8432,4,DC,2,100,1
1672213115.037822,64436.500,8448,4,DC,2,100,EA
1672213115.063924,64462.000,8448,4,DC,2,100,2
1672213115.090026,64487.500,8448,4,DC,2,100,EL
1672213115.116128,64513.000,8448,4,DC,2,100,2
1672213115.141719,64538.000,8465,4,DC,2,100,EA
1672213115.167309,64563.000,8465,4,DC,2,100,1
1672213115.192899,64588.000,8465,4,DC,2,100,EL
1672213115.218489,64613.000,8465,4,DC,2,100,1
1672213115.244336,64638.250,8482,4,DC,2,100,EA
1672213115.270182,64663.500,8482,4,DC,2,100,2
1672213115.296028,64688.750,8482,4,DC,2,100,EL
1672213115.321874,64714.000,8482,4,DC,2,100,2
1672213115.347721,64739.250,8498,4,DC,2,100,EA
1672213115.373567,64764.500,8498,4,DC,2,100,1
1672213115.399413,64789.750,8498,4,DC,2,100,EL
1672213115.425259,64815.000,8498,4,DC,2,100,1
1672213115.451361,64840.500,8515,4,DC,2,100,EA
1672213115.477463,64866.000,8515,4,DC,2,100,2
1672213115.503565,64891.500,8515,4,DC,2,100,EL
1672213115.529668,64917.000,8515,4,DC,2,100,2
1672213115.555258,64942.000,8533,4,DC,2,100,EA
1672213115.580848,64967.000,8533,4,DC,2,100,1
1672213115.606438,64992.000,8533,4,DC,2,100,EL
1672213115.632029,65017.000,8533,4,DC,2,100,1
1672213115.658131,65042.500,8552,4,DC,2,100,EA
1672213115.684233,65068.000,8552,4,DC,2,100,2
1672213115.710335,65093.500,8552,4,DC,2,100,EL
1672213115.736437,65119.000,8552,4,DC,2,100,2
1672213115.762283,65144.250,8569,4,DC,2,100,EA
1672213115.788130,65169.500,8569,4,DC,2,100,2
1672213115.813976,65194.750,8569,4,DC,2,100,EL
1672213115.839822,65220.000,8569,4,DC,2,100,2
1672213115.865412,65245.000,8586,4,DC,2,100,EA
1672213115.891002,65270.000,8586,4,DC,2,100,1
1672213115.916593,65295.000,8586,4,DC,2,100,EL
1672213115.942183,65320.000,8586,4,DC,2,100,1
1672213115.968029,65345.250,8601,4,DC,2,100,EA
1672213115.993876,65370.500,8601,4,DC,2,100,2
1672213116.019722,65395.750,8601,4,DC,2,100,EL
1672213116.045568,65421.000,8601,4,DC,2,100,2
1672213116.071414,65446.250,8618,4,DC,2,100,EA
1672213116.097260,65471.500,8618,4,DC,2,100,1
1672213116.123106,65496.750,8618,4,DC,2,100,EL
1672213116.148953,65522.000,8618,4,DC,2,100,1
1672213116.191177,65563.250,8641,4,DC,2,100,EA
1672213116.233401,65604.500,8641,4,DC,2,100,3
1672213116.275625,65645.750,8641,4,DC,2,100,EL
1672213116.317849,65687.000,8641,4,DC,2,100,3
1672213116.342927,65711.500,8657,4,DC,2,100,EA
1672213116.368006,65736.000,8657,4,DC,2,100,1
1672213116.393084,65760.500,8657,4,DC,2,100,EL
1672213116.418163,65785.000,8657,4,DC,2,100,1
1672213116.444265,65810.500,8675,4,DC,2,100,EA
1672213116.470367,65836.000,8675,4,DC,2,100,2
1672213116.496469,65861.500,8675,4,DC,2,100,EL
1672213116.522571,65887.000,8675,4,DC,2,100,2
1672213116.548161,65912.000,8693,4,DC,2,100,EA
1672213116.573752,65937.000,8693,4,DC,2,100,1
1672213116.599342,65962.000,8693,4,DC,2,100,EL
1672213116.624932,65987.000,8693,4,DC,2,100,1
1672213116.650778,66012.250,8709,4,DC,2,100,EA
1672213116.676625,66037.500,8709,4,DC,2,100,2
1672213116.702471,66062.750,8709,4,DC,2,100,EL
1672213116.728317,66088.000,8709,4,DC,2,100,2
1672213116.754163,66113.250,8725,4,DC,2,100,EA
1672213116.780009,66138.500,8725,4,DC,2,100,1
