LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,HR
1672213103.260656,52931,6588,1,HR,1,100,39
1672213104.789932,54425,6842,1,HR,1,100,39
1672213106.480939,56077,7114,1,HR,1,100,39
1672213107.526047,57098,7268,1,HR,1,100,41
1672213108.939655,58479,7491,1,HR,1,100,41
1672213109.733977,59255,7611,1,HR,1,100,45
1672213112.037104,61505,7956,1,HR,1,100,43
1672213112.880560,62329,8092,1,HR,1,100,46
1672213114.087399,63508,8295,1,HR,1,100,47
1672213115.659666,65044,8551,1,HR,1,100,46
1672213117.149021,66499,8792,1,HR,1,100,45
1672213117.922872,67255,8914,1,HR,1,100,49
1672213118.762234,68075,9050,1,HR,1,100,52
1672213119.850333,69138,9237,1,HR,1,100,52
1672213121.342759,70596,9472,1,HR,1,100,51
1672213123.311165,72519,9799,1,HR,1,100,48
1672213124.119818,73309,9936,1,HR,1,100,52
1672213125.085084,74252,10089,1,HR,1,100,53
1672213125.897832,75046,10226,1,HR,1,100,55
1672213126.827271,75954,10384,1,HR,1,100,57
1672213127.787419,76892,10538,1,HR,1,100,57
1672213128.838668,77919,10708,1,HR,1,100,57
1672213129.886847,78943,10895,1,HR,1,100,57
1672213130.927860,79960,11065,1,HR,1,100,57
1672213131.899268,80909,11223,1,HR,1,100,58
1672213132.828707,81817,11377,1,HR,1,100,59
1672213133.785784,82752,11529,1,HR,1,100,59
1672213134.676327,83622,11666,1,HR,1,100,60
1672213135.551515,84477,11820,1,HR,1,100,61
1672213136.521899,85425,11972,1,HR,1,100,61
1672213137.456456,86338,12129,1,HR,1,100,62
1672213138.494399,87352,12299,1,HR,1,100,61
1672213139.546672,88380,12488,1,HR,1,100,61
1672213140.562095,89372,12642,1,HR,1,100,61
1672213141.595942,90382,12811,1,HR,1,100,60
1672213142.530500,91295,12970,1,HR,1,100,61
1672213143.430255,92174,13104,1,HR,1,100,62
1672213144.306467,93030,13258,1,HR,1,100,63
1672213145.043467,93750,13378,1,HR,1,100,65
1672213145.877711,94565,13515,1,HR,1,100,66
1672213146.610617,95281,13635,1,HR,1,100,68
1672213147.328169,95982,13753,1,HR,1,100,70
1672213148.022177,96660,13863,1,HR,1,100,72
1672213148.813430,97433,14000,1,HR,1,100,72
1672213149.590351,98192,14119,1,HR,1,100,73
1672213150.510578,99091,14272,1,HR,1,100,72
1672213151.526001,100083,14443,1,HR,1,100,71
1672213152.536306,101070,14613,1,HR,1,100,69
1672213153.332676,101848,14736,1,HR,1,100,70
1672213155.121949,103596,15024,1,HR,1,100,66
1672213155.878398,104335,15161,1,HR,1,100,67
1672213156.656343,105095,15281,1,HR,1,100,69
1672213157.452713,105873,15417,1,HR,1,100,69
1672213158.220422,106623,15542,1,HR,1,100,71
1672213158.980966,107366,15662,1,HR,1,100,72
1672213159.870484,108235,15815,1,HR,1,100,71
1672213160.746696,109091,15951,1,HR,1,100,71
1672213161.560467,109886,16089,1,HR,1,100,71
1672213162.531875,110835,16243,1,HR,1,100,70
1672213163.530920,111811,16418,1,HR,1,100,69
1672213164.541225,112798,16571,1,HR,1,100,68
1672213166.827974,115032,16941,1,HR,1,100,63
1672213167.962136,116140,17128,1,HR,1,100,62
1672213168.692995,116854,17253,1,HR,1,100,64
1672213170.183373,118310,17490,1,HR,1,100,62
1672213171.222339,119325,17677,1,HR,1,100,61
1672213172.669727,120739,17915,1,HR,1,100,59
1672213174.203097,122237,18156,1,HR,1,100,57
1672213175.490801,123495,18377,1,HR,1,100,55
1672213177.140863,125107,18647,1,HR,1,100,53
1672213177.794951,125746,18751,1,HR,1,100,58
1672213179.808395,127713,19060,1,HR,1,100,55
1672213182.755374,130592,19549,1,HR,1,100,51
1672213183.610090,131427,19686,1,HR,1,100,53
1672213184.365515,132165,19810,1,HR,1,100,56
1672213185.015509,132800,19929,1,HR,1,100,61
1672213185.775029,133542,20051,1,HR,1,100,63
1672213186.547856,134297,20170,1,HR,1,100,65
1672213187.341155,135072,20304,1,HR,1,100,66
1672213189.116098,136806,20594,1,HR,1,100,62
1672213190.663799,138318,20837,1,HR,1,100,59
1672213191.499066,139134,20974,1,HR,1,100,61
1672213192.191028,139810,21093,1,HR,1,100,64
1672213193.878963,141459,21380,1,HR,1,100,61
1672213194.723443,142284,21521,1,HR,1,100,62
1672213195.617056,143157,21658,1,HR,1,100,63
1672213196.413426,143935,21796,1,HR,1,100,64
1672213197.265071,144767,21930,1,HR,1,100,65
1672213198.313250,145791,22100,1,HR,1,100,64
1672213199.028755,146490,22220,1,HR,1,100,66
1672213199.841502,147284,22357,1,HR,1,100,67
1672213200.681888,148105,22482,1,HR,1,100,68
1672213201.494636,148899,22619,1,HR,1,100,69
1672213202.426122,149809,22772,1,HR,1,100,68
1672213203.380128,150741,22943,1,HR,1,100,68
1672213204.228703,151570,23077,1,HR,1,100,68
1672213205.031214,152354,23215,1,HR,1,100,69
1672213206.598364,153885,23473,1,HR,1,100,65
1672213207.210484,154483,23575,1,HR,1,100,69
1672213208.182915,155433,23729,1,HR,1,100,69
1672213209.019206,156250,23865,1,HR,1,100,69
1672213209.755183,156969,23986,1,HR,1,100,71
1672213210.548482,157744,24127,1,HR,1,100,71
1672213211.355088,158532,24264,1,HR,1,100,72
1672213212.195473,159353,24398,1,HR,1,100,72
1672213212.923261,160064,24519,1,HR,1,100,73
1672213213.764670,160886,24640,1,HR,1,100,73
1672213214.614268,161716,24793,1,HR,1,100,73
1672213215.371741,162456,24913,1,HR,1,100,73
1672213216.263307,163327,25052,1,HR,1,100,73
1672213217.234715,164276,25222,1,HR,1,100,72
1672213218.032108,165055,25343,1,HR,1,100,72
1672213218.921627,165924,25496,1,HR,1,100,72
1672213219.762012,166745,25633,1,HR,1,100,72
1672213220.651531,167614,25786,1,HR,1,100,71
1672213221.504199,168447,25928,1,HR,1,100,71
1672213222.303640,169228,26046,1,HR,1,100,72
1672213223.070325,169977,26183,1,HR,1,100,72
1672213223.868743,170757,26319,1,HR,1,100,73
1672213224.721411,171590,26457,1,HR,1,100,73
1672213225.596599,172445,26593,1,HR,1,100,72
1672213226.406276,173236,26735,1,HR,1,100,72
1672213227.335716,174144,26888,1,HR,1,100,72
1672213228.338856,175124,27059,1,HR,1,100,70
1672213229.149556,175916,27193,1,HR,1,100,71
1672213230.065689,176811,27330,1,HR,1,100,70
1672213230.959302,177684,27482,1,HR,1,100,70
1672213231.928662,178631,27642,1,HR,1,100,69
1672213232.927707,179607,27795,1,HR,1,100,68
1672213233.900139,180557,27965,1,HR,1,100,67
1672213234.830602,181466,28119,1,HR,1,100,67
1672213235.747758,182362,28272,1,HR,1,100,67
1672213236.675150,183268,28431,1,HR,1,100,67
1672213237.564669,184137,28567,1,HR,1,100,67
1672213238.483872,185035,28720,1,HR,1,100,67
1672213239.377485,185908,28857,1,HR,1,100,67
1672213240.384719,186892,29027,1,HR,1,100,66
1672213241.467701,187950,29214,1,HR,1,100,65
1672213242.478006,188937,29372,1,HR,1,100,64
1672213243.575317,190009,29542,1,HR,1,100,63
1672213244.609165,191019,29711,1,HR,1,100,63
1672213245.622541,192009,29881,1,HR,1,100,62
1672213246.635917,192999,30051,1,HR,1,100,62
1672213247.433311,193778,30193,1,HR,1,100,64
1672213248.288026,194613,30329,1,HR,1,100,64
1672213249.096680,195403,30465,1,HR,1,100,66
1672213249.857223,196146,30585,1,HR,1,100,67
1672213250.870599,197136,30755,1,HR,1,100,66
1672213251.783661,198028,30908,1,HR,1,100,66
1672213252.879949,199099,31084,1,HR,1,100,65
1672213254.017182,200210,31255,1,HR,1,100,64
1672213255.110399,201278,31441,1,HR,1,100,63
1672213256.104326,202249,31610,1,HR,1,100,62
1672213257.036836,203160,31764,1,HR,1,100,63
1672213257.882340,203986,31889,1,HR,1,100,64
1672213258.731938,204816,32027,1,HR,1,100,65
1672213259.505788,205572,32163,1,HR,1,100,66
1672213260.304205,206352,32300,1,HR,1,100,67
1672213261.037112,207068,32418,1,HR,1,100,69
1672213261.877497,207889,32555,1,HR,1,100,70
1672213262.806936,208797,32708,1,HR,1,100,69
1672213263.735352,209704,32849,1,HR,1,100,69
