LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,RD
1672213105.784883,55397.000,6994,2,RD,1,100,TL
1672213105.784883,55397.000,6994,2,RD,1,100,TU
1672213108.404817,57956.500,7784,2,RD,1,100,TL
1672213111.024752,60516.000,7784,2,RD,1,100,TU
1672213113.644175,63075.000,8636,2,RD,1,100,TL
1672213116.263597,65634.000,8636,2,RD,1,100,TU
1672213118.872784,68183.000,9492,2,RD,1,100,TL
1672213121.481970,70732.000,9492,2,RD,1,100,TU
1672213124.109070,73298.500,10363,2,RD,1,100,TL
1672213126.736170,75865.000,10363,2,RD,1,100,TU
1672213129.349962,78418.500,11219,2,RD,1,100,TL
1672213131.963755,80972.000,11219,2,RD,1,100,TU
1672213134.593414,83541.000,12092,2,RD,1,100,TL
1672213137.223073,86110.000,12092,2,RD,1,100,TU
1672213139.842495,88669.000,12947,2,RD,1,100,TL
1672213142.461918,91228.000,12947,2,RD,1,100,TU
1672213145.076223,93782.000,13808,2,RD,1,100,TL
1672213147.690527,96336.000,13808,2,RD,1,100,TU
1672213150.304320,98889.500,14665,2,RD,1,100,TL
1672213152.918113,101443.000,14665,2,RD,1,100,TU
1672213155.532929,103997.500,15520,2,RD,1,100,TL
1672213158.147746,106552.000,15520,2,RD,1,100,TU
1672213160.762050,109106.000,16378,2,RD,1,100,TL
1672213163.376355,111660.000,16378,2,RD,1,100,TU
1672213165.986053,114209.500,17233,2,RD,1,100,TL
1672213168.595752,116759.000,17233,2,RD,1,100,TU
1672213171.232576,119335.000,18102,2,RD,1,100,TL
1672213173.869400,121911.000,18102,2,RD,1,100,TU
1672213176.498035,124479.000,18954,2,RD,1,100,TL
1672213179.126670,127047.000,18954,2,RD,1,100,TU
1672213181.736368,129596.500,19805,2,RD,1,100,TL
1672213184.346067,132146.000,19805,2,RD,1,100,TU
1672213186.965489,134705.000,20665,2,RD,1,100,TL
1672213189.584912,137264.000,20665,2,RD,1,100,TU
1672213192.198193,139817.000,21517,2,RD,1,100,TL
1672213194.811474,142370.000,21517,2,RD,1,100,TU
1672213197.443180,144941.000,22392,2,RD,1,100,TL
1672213200.074886,147512.000,22392,2,RD,1,100,TU
1672213202.688679,150065.500,23249,2,RD,1,100,TL
1672213205.302471,152619.000,23249,2,RD,1,100,TU
1672213207.937248,155193.000,24123,2,RD,1,100,TL
1672213210.572025,157767.000,24123,2,RD,1,100,TU
