LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,TL
1672411832.906605,359393.000,55187,1,TL,1,100,2022-12-30_15-50-27-756266
1672411832.932201,359418.000,55190,1,TL,1,100,2022-12-30_15-50-32-875049
1672411838.147624,364512.000,56004,1,TL,1,100,2022-12-30_15-50-33-077787
1672411838.179363,364543.000,56007,1,TL,1,100,2022-12-30_15-50-38-124041
1672411843.377381,369620.000,56804,1,TL,1,100,2022-12-30_15-50-38-302281
1672411843.400929,369643.000,56807,1,TL,1,100,2022-12-30_15-50-43-343052
1672411848.608161,374729.000,57622,1,TL,1,100,2022-12-30_15-50-43-521634
1672411848.631710,374752.000,57625,1,TL,1,100,2022-12-30_15-50-48-574929
1672411853.857371,379856.000,58439,1,TL,1,100,2022-12-30_15-50-48-743407
1672411853.918801,379916.000,58442,1,TL,1,100,2022-12-30_15-50-53-866690
1672411859.115795,384992.000,59259,1,TL,1,100,2022-12-30_15-50-53-978196
1672411859.145486,385021.000,59262,1,TL,1,100,2022-12-30_15-50-59-099652
1672411864.382410,390136.000,60081,1,TL,1,100,2022-12-30_15-50-59-242789
1672411864.406982,390160.000,60084,1,TL,1,100,2022-12-30_15-51-04-358533
1672411869.618309,395250.000,60906,1,TL,1,100,2022-12-30_15-51-04-514702
1672411869.641858,395273.000,60909,1,TL,1,100,2022-12-30_15-51-09-585610
1672411874.871614,400381.000,61735,1,TL,1,100,2022-12-30_15-51-09-735297
1672411874.903353,400412.000,61738,1,TL,1,100,2022-12-30_15-51-14-848452
1672411880.101371,405489.000,62533,1,TL,1,100,2022-12-30_15-51-14-996856
1672411880.131063,405518.000,62536,1,TL,1,100,2022-12-30_15-51-20-079228
1672411885.329080,410595.000,63353,1,TL,1,100,2022-12-30_15-51-20-285885
1672411885.449893,410713.000,63356,1,TL,1,100,2022-12-30_15-51-25-402691
1672411890.577266,415721.000,64165,1,TL,1,100,2022-12-30_15-51-25-464819
1672411890.674531,415816.000,64168,1,TL,1,100,2022-12-30_15-51-30-626062
1672411895.818285,420840.000,64916,1,TL,1,100,2022-12-30_15-51-30-730782
1672411895.842857,420864.000,64919,1,TL,1,100,2022-12-30_15-51-35-794103
1672411901.062375,425962.000,200,1,TL,1,100,2022-12-30_15-51-35-950915
1672411901.086947,425986.000,203,1,TL,1,100,2022-12-30_15-51-41-037317
1672411906.299299,431077.000,1027,1,TL,1,100,2022-12-30_15-51-41-093332
1672411906.347419,431124.000,1030,1,TL,1,100,2022-12-30_15-51-46-293323
1672411911.529056,436185.000,1848,1,TL,1,100,2022-12-30_15-51-46-395477
1672411911.570009,436225.000,1851,1,TL,1,100,2022-12-30_15-51-51-518314
1672411916.787480,441321.000,2654,1,TL,1,100,2022-12-30_15-51-51-619035
1672411916.890887,441422.000,2657,1,TL,1,100,2022-12-30_15-51-56-832059
1672411922.063309,446474.000,3399,1,TL,1,100,2022-12-30_15-51-56-890702
1672411922.128835,446538.000,3402,1,TL,1,100,2022-12-30_15-52-02-070999
1672411927.303304,451592.000,4223,1,TL,1,100,2022-12-30_15-52-02-160349
1672411927.341186,451629.000,4226,1,TL,1,100,2022-12-30_15-52-07-288714
1672411932.531013,456698.000,5037,1,TL,1,100,2022-12-30_15-52-07-392225
1672411932.557633,456724.000,5040,1,TL,1,100,2022-12-30_15-52-12-508511
1672411937.791485,461836.000,5863,1,TL,1,100,2022-12-30_15-52-12-607337
1672411937.816057,461860.000,5866,1,TL,1,100,2022-12-30_15-52-17-764915
1672411943.079601,467001.000,6683,1,TL,1,100,2022-12-30_15-52-17-827419
1672411943.110316,467031.000,6686,1,TL,1,100,2022-12-30_15-52-23-058579
1672411948.348263,472147.000,7509,1,TL,1,100,2022-12-30_15-52-23-109367
1672411948.441432,472238.000,7512,1,TL,1,100,2022-12-30_15-52-28-382387
1672411953.575972,477253.000,8327,1,TL,1,100,2022-12-30_15-52-28-476615
1672411953.650712,477326.000,8330,1,TL,1,100,2022-12-30_15-52-33-603355
1672411958.803681,482359.000,9156,1,TL,1,100,2022-12-30_15-52-33-698064
1672411958.877397,482431.000,9159,1,TL,1,100,2022-12-30_15-52-38-825400
1672411964.029342,487463.000,9983,1,TL,1,100,2022-12-30_15-52-38-887346
1672411964.054938,487488.000,9986,1,TL,1,100,2022-12-30_15-52-44-000766
1672411969.304148,492615.000,10828,1,TL,1,100,2022-12-30_15-52-44-053294
1672411969.332815,492643.000,10831,1,TL,1,100,2022-12-30_15-52-49-275750
1672411974.532881,497722.000,11658,1,TL,1,100,2022-12-30_15-52-49-348834
1672411974.646527,497833.000,11661,1,TL,1,100,2022-12-30_15-52-54-591761
1672411979.795400,502862.000,12493,1,TL,1,100,2022-12-30_15-52-54-693684
1672411979.816901,502883.000,12496,1,TL,1,100,2022-12-30_15-52-59-766992
1672411985.025157,507970.000,13329,1,TL,1,100,2022-12-30_15-52-59-838018
1672411985.083516,508027.000,13332,1,TL,1,100,2022-12-30_15-53-05-038219
1672411990.290748,513113.000,14155,1,TL,1,100,2022-12-30_15-53-05-092641
1672411990.316344,513138.000,14158,1,TL,1,100,2022-12-30_15-53-10-264739
1672411995.520505,518221.000,14983,1,TL,1,100,2022-12-30_15-53-10-365645
1672411995.550196,518250.000,14986,1,TL,1,100,2022-12-30_15-53-15-494891
1672412000.776881,523355.000,15808,1,TL,1,100,2022-12-30_15-53-15-544330
1672412000.854693,523431.000,15811,1,TL,1,100,2022-12-30_15-53-20-802425
1672412006.000495,528457.000,16584,1,TL,1,100,2022-12-30_15-53-20-857882
1672412006.085473,528540.000,16587,1,TL,1,100,2022-12-30_15-53-26-031833
1672412011.236395,533571.000,17413,1,TL,1,100,2022-12-30_15-53-26-127639
1672412011.259943,533594.000,17416,1,TL,1,100,2022-12-30_15-53-31-199955
1672412016.473318,538686.000,18242,1,TL,1,100,2022-12-30_15-53-31-256382
1672412016.521438,538733.000,18245,1,TL,1,100,2022-12-30_15-53-36-469023
1672412021.829007,543917.000,19074,1,TL,1,100,2022-12-30_15-53-36-579104
1672412021.853579,543941.000,19077,1,TL,1,100,2022-12-30_15-53-41-804979
1672412027.052620,549019.000,19893,1,TL,1,100,2022-12-30_15-53-41-866680
1672412027.179576,549143.000,19896,1,TL,1,100,2022-12-30_15-53-47-126824
1672412032.327426,554171.000,20672,1,TL,1,100,2022-12-30_15-53-47-223290
1672412032.398071,554240.000,20675,1,TL,1,100,2022-12-30_15-53-52-349347
1672412037.547968,559270.000,21505,1,TL,1,100,2022-12-30_15-53-52-449132
1672412037.571516,559293.000,21508,1,TL,1,100,2022-12-30_15-53-57-529184
1672412042.823797,564423.000,22343,1,TL,1,100,2022-12-30_15-53-57-673959
1672412042.848370,564447.000,22346,1,TL,1,100,2022-12-30_15-54-02-799245
1672412048.101675,569578.000,23189,1,TL,1,100,2022-12-30_15-54-02-859674
1672412048.124199,569600.000,23192,1,TL,1,100,2022-12-30_15-54-08-075348
1672412053.331431,574686.000,24001,1,TL,1,100,2022-12-30_15-54-08-221641
1672412053.389790,574743.000,24004,1,TL,1,100,2022-12-30_15-54-13-341753
1672412058.610332,579842.000,24824,1,TL,1,100,2022-12-30_15-54-13-401507
1672412058.635928,579867.000,24827,1,TL,1,100,2022-12-30_15-54-18-583847
1672412063.883090,584992.000,25653,1,TL,1,100,2022-12-30_15-54-18-638568
1672412063.949639,585057.000,25656,1,TL,1,100,2022-12-30_15-54-23-891036
1672412069.109775,590097.000,26474,1,TL,1,100,2022-12-30_15-54-23-985165
1672412069.167110,590153.000,26477,1,TL,1,100,2022-12-30_15-54-29-112347
1672412074.342603,595208.000,27298,1,TL,1,100,2022-12-30_15-54-29-207089
1672412074.394819,595259.000,27301,1,TL,1,100,2022-12-30_15-54-34-336977
1672412079.572360,600316.000,28129,1,TL,1,100,2022-12-30_15-54-34-397756
1672412079.615361,600358.000,28132,1,TL,1,100,2022-12-30_15-54-39-556836
1672412084.802117,605424.000,28951,1,TL,1,100,2022-12-30_15-54-39-660250
1672412084.828737,605450.000,28954,1,TL,1,100,2022-12-30_15-54-44-778597
1672412090.054398,610554.000,29771,1,TL,1,100,2022-12-30_15-54-44-884046
1672412090.084089,610583.000,29774,1,TL,1,100,2022-12-30_15-54-50-029349
1672412095.283131,615661.000,30557,1,TL,1,100,2022-12-30_15-54-50-099029
1672412095.376300,615752.000,30560,1,TL,1,100,2022-12-30_15-54-55-323242
1672412100.529269,620785.000,31374,1,TL,1,100,2022-12-30_15-54-55-423620
1672412100.552817,620808.000,31377,1,TL,1,100,2022-12-30_15-55-00-509241
1672412105.760049,625894.000,32192,1,TL,1,100,2022-12-30_15-55-00-653626
1672412105.783598,625917.000,32195,1,TL,1,100,2022-12-30_15-55-05-738077
1672412111.010283,631022.000,32941,1,TL,1,100,2022-12-30_15-55-05-812909
1672412111.036902,631048.000,32944,1,TL,1,100,2022-12-30_15-55-10-988972
1672412116.274850,636164.000,33753,1,TL,1,100,2022-12-30_15-55-11-138275
1672412116.298398,636187.000,33756,1,TL,1,100,2022-12-30_15-55-16-249846
1672412121.515869,641283.000,34558,1,TL,1,100,2022-12-30_15-55-16-388814
1672412121.596752,641362.000,34561,1,TL,1,100,2022-12-30_15-55-21-543813
1672412126.775317,646420.000,35361,1,TL,1,100,2022-12-30_15-55-21-639859
1672412126.820366,646464.000,35364,1,TL,1,100,2022-12-30_15-55-26-764857
1672412131.997907,651521.000,36145,1,TL,1,100,2022-12-30_15-55-26-897704
1672412132.038860,651561.000,36148,1,TL,1,100,2022-12-30_15-55-31-982696
1672412137.246093,656647.000,36911,1,TL,1,100,2022-12-30_15-55-32-190499
1672412137.270664,656671.000,36914,1,TL,1,100,2022-12-30_15-55-37-214678
1672412142.520898,661799.000,37711,1,TL,1,100,2022-12-30_15-55-37-415723
1672412142.600757,661877.000,37714,1,TL,1,100,2022-12-30_15-55-42-534468
1672412147.775227,666931.000,38514,1,TL,1,100,2022-12-30_15-55-42-632768
1672412147.819252,666974.000,38517,1,TL,1,100,2022-12-30_15-55-47-759315
1672412153.027508,672061.000,39324,1,TL,1,100,2022-12-30_15-55-47-889127
1672412153.052080,672085.000,39327,1,TL,1,100,2022-12-30_15-55-52-996868
1672412158.269551,677181.000,40133,1,TL,1,100,2022-12-30_15-55-53-184030
1672412158.294123,677205.000,40136,1,TL,1,100,2022-12-30_15-55-58-243682
1672412163.510570,682300.000,40937,1,TL,1,100,2022-12-30_15-55-58-379982
1672412163.577119,682365.000,40940,1,TL,1,100,2022-12-30_15-56-03-529506
1672412168.768994,687436.000,41735,1,TL,1,100,2022-12-30_15-56-03-633152
1672412168.793566,687460.000,41738,1,TL,1,100,2022-12-30_15-56-08-742576
1672412174.011036,692556.000,42546,1,TL,1,100,2022-12-30_15-56-08-886600
1672412174.034585,692579.000,42549,1,TL,1,100,2022-12-30_15-56-13-987397
1672412179.255127,697678.000,43357,1,TL,1,100,2022-12-30_15-56-14-176729
1672412179.279699,697702.000,43360,1,TL,1,100,2022-12-30_15-56-19-221227
1672412184.514575,702815.000,44175,1,TL,1,100,2022-12-30_15-56-19-398303
1672412184.578053,702877.000,44178,1,TL,1,100,2022-12-30_15-56-24-519254
1672412189.783237,707961.000,44979,1,TL,1,100,2022-12-30_15-56-24-630902
1672412189.808833,707986.000,44982,1,TL,1,100,2022-12-30_15-56-29-757043
1672412195.015042,713071.000,45782,1,TL,1,100,2022-12-30_15-56-29-946722
1672412195.039614,713095.000,45785,1,TL,1,100,2022-12-30_15-56-34-982067
1672412200.245822,718180.000,46574,1,TL,1,100,2022-12-30_15-56-35-169768
1672412200.269371,718203.000,46577,1,TL,1,100,2022-12-30_15-56-40-207945
1672412205.480698,723293.000,47369,1,TL,1,100,2022-12-30_15-56-40-391316
1672412205.503222,723315.000,47372,1,TL,1,100,2022-12-30_15-56-45-446064
1672412210.715574,728406.000,48162,1,TL,1,100,2022-12-30_15-56-45-609641
1672412210.802600,728491.000,48165,1,TL,1,100,2022-12-30_15-56-50-738090
1672412216.123478,733688.000,48942,1,TL,1,100,2022-12-30_15-56-50-832170
1672412216.224838,733787.000,48945,1,TL,1,100,2022-12-30_15-56-56-161768
1672412221.355283,738798.000,49724,1,TL,1,100,2022-12-30_15-56-56-261725
1672412221.379855,738822.000,49727,1,TL,1,100,2022-12-30_15-57-01-315566
1672412226.618826,743939.000,50531,1,TL,1,100,2022-12-30_15-57-01-486675
1672412226.665922,743985.000,50534,1,TL,1,100,2022-12-30_15-57-06-606604
1672412231.848583,749047.000,51325,1,TL,1,100,2022-12-30_15-57-06-734409
1672412231.893631,749091.000,51328,1,TL,1,100,2022-12-30_15-57-11-823426
1672412237.078339,754155.000,52101,1,TL,1,100,2022-12-30_15-57-11-968576
1672412237.108031,754184.000,52104,1,TL,1,100,2022-12-30_15-57-17-051628
1672412242.300929,759256.000,52900,1,TL,1,100,2022-12-30_15-57-17-280934
1672412242.324477,759279.000,52903,1,TL,1,100,2022-12-30_15-57-22-272431
1672412247.543996,764377.000,53665,1,TL,1,100,2022-12-30_15-57-22-477084
1672412247.568568,764401.000,53668,1,TL,1,100,2022-12-30_15-57-27-511204
1672412252.794229,769505.000,54474,1,TL,1,100,2022-12-30_15-57-27-701259
1672412252.880232,769589.000,54477,1,TL,1,100,2022-12-30_15-57-32-821331
1672412258.017843,774607.000,55268,1,TL,1,100,2022-12-30_15-57-32-916169
1672412258.098726,774686.000,55271,1,TL,1,100,2022-12-30_15-57-38-042721
1672412263.253743,779721.000,56062,1,TL,1,100,2022-12-30_15-57-38-143971
1672412263.313125,779779.000,56065,1,TL,1,100,2022-12-30_15-57-43-257714
1672412268.505000,784850.000,56871,1,TL,1,100,2022-12-30_15-57-43-371004
1672412268.551073,784895.000,56874,1,TL,1,100,2022-12-30_15-57-48-488485
1672412273.735780,789959.000,57651,1,TL,1,100,2022-12-30_15-57-48-617071
1672412273.765472,789988.000,57654,1,TL,1,100,2022-12-30_15-57-53-710361
1672412278.997276,795098.000,58462,1,TL,1,100,2022-12-30_15-57-53-914574
1672412279.021848,795122.000,58465,1,TL,1,100,2022-12-30_15-57-58-963125
1672412284.238295,800217.000,59271,1,TL,1,100,2022-12-30_15-57-59-136997
1672412284.261843,800240.000,59274,1,TL,1,100,2022-12-30_15-58-04-204057
1672412289.477266,805334.000,60078,1,TL,1,100,2022-12-30_15-58-04-358874
1672412289.543816,805399.000,60081,1,TL,1,100,2022-12-30_15-58-09-484285
1672412294.736714,810471.000,60887,1,TL,1,100,2022-12-30_15-58-09-595962
1672412294.764358,810498.000,60890,1,TL,1,100,2022-12-30_15-58-14-702793
1672412299.997186,815609.000,61701,1,TL,1,100,2022-12-30_15-58-14-907137
1672412300.018687,815630.000,61704,1,TL,1,100,2022-12-30_15-58-19-964679
1672412305.238205,820728.000,62509,1,TL,1,100,2022-12-30_15-58-20-130694
1672412305.262777,820752.000,62512,1,TL,1,100,2022-12-30_15-58-25-202556
1672412310.499701,825867.000,63303,1,TL,1,100,2022-12-30_15-58-25-348584
1672412310.524273,825891.000,63306,1,TL,1,100,2022-12-30_15-58-30-472342
1672412315.732529,830978.000,64096,1,TL,1,100,2022-12-30_15-58-30-677217
1672412315.754030,830999.000,64099,1,TL,1,100,2022-12-30_15-58-35-697805
1672412320.974572,836098.000,64891,1,TL,1,100,2022-12-30_15-58-35-901776
1672412320.998120,836121.000,64894,1,TL,1,100,2022-12-30_15-58-40-938126
1672412326.211495,841213.000,118,1,TL,1,100,2022-12-30_15-58-41-121304
1672412326.290331,841290.000,121,1,TL,1,100,2022-12-30_15-58-46-242581
1672412331.442276,846322.000,925,1,TL,1,100,2022-12-30_15-58-46-303690
1672412331.527254,846405.000,928,1,TL,1,100,2022-12-30_15-58-51-468097
1672412336.681247,851439.000,1734,1,TL,1,100,2022-12-30_15-58-51-562514
1672412336.750868,851507.000,1737,1,TL,1,100,2022-12-30_15-58-56-687420
1672412341.912028,856548.000,2542,1,TL,1,100,2022-12-30_15-58-56-784198
1672412341.960148,856595.000,2545,1,TL,1,100,2022-12-30_15-59-01-909904
1672412347.144856,861659.000,3353,1,TL,1,100,2022-12-30_15-59-01-964939
1672412347.190928,861704.000,3356,1,TL,1,100,2022-12-30_15-59-07-133290
1672412352.483139,866873.000,4131,1,TL,1,100,2022-12-30_15-59-07-235089
1672412352.510783,866900.000,4134,1,TL,1,100,2022-12-30_15-59-12-457566
1672412357.720063,871988.000,4896,1,TL,1,100,2022-12-30_15-59-12-521908
1672412357.753849,872021.000,4899,1,TL,1,100,2022-12-30_15-59-17-691041
1672412362.946748,877093.000,5707,1,TL,1,100,2022-12-30_15-59-17-775104
1672412362.971320,877117.000,5710,1,TL,1,100,2022-12-30_15-59-22-921038
1672412368.237935,882261.000,6527,1,TL,1,100,2022-12-30_15-59-23-000402
1672412368.274793,882297.000,6530,1,TL,1,100,2022-12-30_15-59-28-227173
1672412373.467691,887369.000,7334,1,TL,1,100,2022-12-30_15-59-28-321749
