LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,SA
1672411522.744560,56452,7375,1,SA,1,100,0.000591
1672411525.541681,59184,7582,1,SA,1,100,0.000428
1672411526.738546,60353,7663,1,SA,1,100,0.000174
1672411527.535091,61131,7730,1,SA,1,100,0.000032
1672411528.799529,62366,7927,1,SA,1,100,0.000026
1672411529.132276,62691,8011,1,SA,1,100,0.000075
1672411529.732244,63277,8091,1,SA,1,100,0.000058
1672411530.262591,63795,8221,1,SA,1,100,0.000129
1672411530.929109,64446,8270,1,SA,1,100,0.000026
1672411531.130804,64643,8416,1,SA,1,100,0.000319
1672411532.263167,65749,8530,1,SA,1,100,0.000147
1672411532.930709,66401,8594,1,SA,1,100,0.000060
1672411533.195883,66660,8630,1,SA,1,100,0.000029
1672411533.397578,66857,8663,1,SA,1,100,0.000054
1672411533.799946,67250,8732,1,SA,1,100,0.000050
1672411534.199242,67640,8783,1,SA,1,100,0.000022
1672411534.664064,68094,8930,1,SA,1,100,0.000255
1672411535.394059,68807,8964,1,SA,1,100,0.000024
1672411535.595755,69004,8998,1,SA,1,100,0.000033
1672411535.928502,69329,9046,1,SA,1,100,0.000031
1672411536.262273,69655,9112,1,SA,1,100,0.000026
1672411536.592972,69978,9176,1,SA,1,100,0.000073
1672411536.929814,70307,9210,1,SA,1,100,0.000027
1672411537.127414,70500,9263,1,SA,1,100,0.000074
1672411537.592236,70954,9327,1,SA,1,100,0.000034
1672411538.058082,71409,9392,1,SA,1,100,0.000020
1672411538.258754,71605,9473,1,SA,1,100,0.000155
1672411538.926295,72257,9540,1,SA,1,100,0.000050
1672411539.191469,72516,9627,1,SA,1,100,0.000177
1672411540.189709,73491,9727,1,SA,1,100,0.000017
1672411540.387310,73684,9775,1,SA,1,100,0.000047
1672411540.654531,73945,9807,1,SA,1,100,0.000023
1672411541.121401,74401,9890,1,SA,1,100,0.000044
1672411541.786894,75051,10016,1,SA,1,100,0.000119
1672411543.451653,76677,10290,1,SA,1,100,0.000138
1672411544.446821,77649,10408,1,SA,1,100,0.000051
1672411544.778545,77973,10491,1,SA,1,100,0.000110
1672411545.512635,78690,10587,1,SA,1,100,0.000061
1672411545.979505,79146,10636,1,SA,1,100,0.000023
1672411546.445350,79601,10734,1,SA,1,100,0.000073
1672411547.108796,80249,10846,1,SA,1,100,0.000102
1672411548.771507,81873,11102,1,SA,1,100,0.000077
1672411549.169779,82262,11153,1,SA,1,100,0.000068
1672411549.501502,82586,11192,1,SA,1,100,0.000011
1672411549.833225,82910,11243,1,SA,1,100,0.000029
1672411550.034921,83107,11278,1,SA,1,100,0.000035
1672411550.435241,83498,11342,1,SA,1,100,0.000046
1672411551.232810,84277,11470,1,SA,1,100,0.000036
1672411551.765205,84797,11553,1,SA,1,100,0.000044
1672411552.096928,85121,11589,1,SA,1,100,0.000016
1672411552.562773,85576,11715,1,SA,1,100,0.000069
1672411553.029643,86032,11732,1,SA,1,100,0.000021
1672411553.229291,86227,11767,1,SA,1,100,0.000018
1672411553.432010,86425,11801,1,SA,1,100,0.000014
1672411553.631659,86620,11865,1,SA,1,100,0.000050
1672411553.963382,86944,11916,1,SA,1,100,0.000076
1672411554.493729,87462,11982,1,SA,1,100,0.000022
1672411554.692353,87656,12020,1,SA,1,100,0.000020
1672411554.889954,87849,12038,1,SA,1,100,0.000021
1672411555.625068,88567,12186,1,SA,1,100,0.000089
1672411556.090914,89022,12236,1,SA,1,100,0.000058
1672411556.693954,89611,12350,1,SA,1,100,0.000097
1672411557.159799,90066,12400,1,SA,1,100,0.000039
1672411557.429068,90329,12449,1,SA,1,100,0.000087
1672411557.826317,90717,12483,1,SA,1,100,0.000024
1672411558.559383,91433,12626,1,SA,1,100,0.000056
1672411558.892130,91758,12922,1,SA,1,100,0.001543
1672411562.683397,95461,13257,1,SA,1,100,0.000057
1672411563.149242,95916,13307,1,SA,1,100,0.000021
1672411563.481989,96241,13387,1,SA,1,100,0.000067
1672411564.017456,96764,13499,1,SA,1,100,0.000130
1672411564.817072,97545,13597,1,SA,1,100,0.000093
1672411565.216368,97935,13636,1,SA,1,100,0.000039
1672411565.548091,98259,13685,1,SA,1,100,0.000025
1672411565.747739,98454,13719,1,SA,1,100,0.000019
1672411566.211537,98907,13802,1,SA,1,100,0.000045
1672411566.475687,99165,13835,1,SA,1,100,0.000017
1672411566.809458,99491,13885,1,SA,1,100,0.000040
1672411567.076679,99752,13937,1,SA,1,100,0.000059
1672411568.343165,100989,14131,1,SA,1,100,0.000034
1672411569.009682,101640,14229,1,SA,1,100,0.000016
1672411569.209331,101835,14280,1,SA,1,100,0.000085
1672411569.874824,102485,14408,1,SA,1,100,0.000150
1672411570.410291,103008,14463,1,SA,1,100,0.000072
1672411570.740990,103331,14513,1,SA,1,100,0.000057
1672411571.139262,103720,14594,1,SA,1,100,0.000097
1672411571.670633,104239,14627,1,SA,1,100,0.000032
1672411571.874377,104438,14661,1,SA,1,100,0.000015
1672411572.075049,104634,14697,1,SA,1,100,0.000045
1672411573.003669,105541,14934,1,SA,1,100,0.000526
1672411574.395062,106900,15112,1,SA,1,100,0.000240
1672411574.996054,107487,15163,1,SA,1,100,0.000083
1672411575.992247,108460,15312,1,SA,1,100,0.000080
1672411576.330113,108790,15362,1,SA,1,100,0.000070
1672411576.930081,109376,15458,1,SA,1,100,0.000038
1672411577.197303,109637,15492,1,SA,1,100,0.000023
1672411577.394903,109830,15526,1,SA,1,100,0.000048
1672411577.797271,110223,15654,1,SA,1,100,0.000197
1672411578.662413,111068,15721,1,SA,1,100,0.000049
1672411578.925539,111325,15768,1,SA,1,100,0.000052
1672411579.194808,111588,15804,1,SA,1,100,0.000026
1672411580.061997,112435,15964,1,SA,1,100,0.000101
1672411581.257838,113603,16162,1,SA,1,100,0.000122
1672411582.258126,114580,16293,1,SA,1,100,0.000040
1672411582.526371,114842,16344,1,SA,1,100,0.000078
1672411582.858094,115166,16457,1,SA,1,100,0.000332
1672411584.194201,116471,16587,1,SA,1,100,0.000026
1672411584.393849,116666,16621,1,SA,1,100,0.000031
1672411584.856623,117118,16701,1,SA,1,100,0.000086
1672411585.586619,117831,16814,1,SA,1,100,0.000076
1672411586.054512,118288,16881,1,SA,1,100,0.000042
1672411586.717958,118936,17033,1,SA,1,100,0.000154
1672411587.318950,119523,17065,1,SA,1,100,0.000026
1672411587.518598,119718,17116,1,SA,1,100,0.000048
1672411587.780700,119974,17149,1,SA,1,100,0.000037
1672411588.181020,120365,17215,1,SA,1,100,0.000032
1672411588.514791,120691,17311,1,SA,1,100,0.000139
1672411589.315431,121473,17393,1,SA,1,100,0.000025
1672411589.915399,122059,17473,1,SA,1,100,0.000014
1672411590.114024,122253,17539,1,SA,1,100,0.000091
1672411590.511272,122641,17622,1,SA,1,100,0.000127
1672411591.178813,123293,17725,1,SA,1,100,0.000149
1672411592.642900,124723,17887,1,SA,1,100,0.000022
1672411592.841524,124917,17985,1,SA,1,100,0.000141
1672411593.839765,125892,18096,1,SA,1,100,0.000036
1672411594.242132,126285,18163,1,SA,1,100,0.000052
1672411594.572831,126608,18214,1,SA,1,100,0.000046
1672411595.038677,127063,18280,1,SA,1,100,0.000033
1672411595.305898,127324,18313,1,SA,1,100,0.000012
1672411595.503499,127517,18346,1,SA,1,100,0.000021
1672411595.702123,127711,18380,1,SA,1,100,0.000023
1672411595.905867,127910,18446,1,SA,1,100,0.000064
1672411596.571360,128560,18582,1,SA,1,100,0.000140
1672411597.367905,129338,18709,1,SA,1,100,0.000189
1672411598.234071,130184,18775,1,SA,1,100,0.000023
1672411598.431671,130377,18793,1,SA,1,100,0.000021
1672411598.766466,130704,18890,1,SA,1,100,0.000081
1672411599.426840,131349,18912,1,SA,1,100,0.000081
1672411599.762659,131677,18976,1,SA,1,100,0.000073
1672411600.224409,132128,19028,1,SA,1,100,0.000012
1672411600.425081,132324,19063,1,SA,1,100,0.000032
1672411600.957476,132844,19176,1,SA,1,100,0.000061
1672411601.355748,133233,19227,1,SA,1,100,0.000070
1672411601.689519,133559,19294,1,SA,1,100,0.000088
1672411602.221914,134079,19361,1,SA,1,100,0.000079
1672411603.022554,134861,19473,1,SA,1,100,0.000042
1672411603.422874,135252,19525,1,SA,1,100,0.000015
1672411603.622522,135447,19624,1,SA,1,100,0.000148
1672411604.620763,136422,19703,1,SA,1,100,0.000015
1672411604.953510,136747,19769,1,SA,1,100,0.000014
1672411605.151110,136940,19803,1,SA,1,100,0.000031
1672411605.352806,137137,19837,1,SA,1,100,0.000054
1672411605.751078,137526,19901,1,SA,1,100,0.000045
1672411606.283473,138046,19984,1,SA,1,100,0.000052
1672411606.946919,138694,20123,1,SA,1,100,0.000074
1672411607.344168,139082,20188,1,SA,1,100,0.000111
1672411607.876563,139602,20236,1,SA,1,100,0.000053
1672411608.543080,140253,20335,1,SA,1,100,0.000012
1672411608.744776,140450,20385,1,SA,1,100,0.000070
1672411609.076499,140774,20420,1,SA,1,100,0.000017
1672411609.277171,140970,20454,1,SA,1,100,0.000048
1672411609.540297,141227,20486,1,SA,1,100,0.000024
1672411609.741993,141424,20520,1,SA,1,100,0.000027
1672411610.073716,141748,20603,1,SA,1,100,0.000088
1672411611.140553,142790,20750,1,SA,1,100,0.000016
1672411611.340201,142985,20783,1,SA,1,100,0.000027
1672411611.538826,143179,20816,1,SA,1,100,0.000030
1672411611.869525,143502,20864,1,SA,1,100,0.000018
1672411612.202272,143827,20933,1,SA,1,100,0.000061
1672411612.533995,144151,20971,1,SA,1,100,0.000050
1672411613.468757,145064,21116,1,SA,1,100,0.000020
1672411613.669429,145260,21182,1,SA,1,100,0.000108
1672411614.066678,145648,21218,1,SA,1,100,0.000022
1672411614.663575,146231,21330,1,SA,1,100,0.000085
1672411615.064919,146623,21397,1,SA,1,100,0.000091
1672411615.600385,147146,21446,1,SA,1,100,0.000012
1672411615.800033,147341,21494,1,SA,1,100,0.000056
1672411616.066231,147601,21530,1,SA,1,100,0.000026
1672411616.930349,148445,21725,1,SA,1,100,0.000149
1672411617.530317,149031,21778,1,SA,1,100,0.000048
1672411617.931661,149423,21860,1,SA,1,100,0.000115
1672411618.529581,150007,21909,1,SA,1,100,0.000026
1672411619.124430,150588,22023,1,SA,1,100,0.000083
1672411619.459225,150915,22075,1,SA,1,100,0.000058
1672411619.924047,151369,22172,1,SA,1,100,0.000081
1672411620.589540,152019,22252,1,SA,1,100,0.000062
1672411621.121935,152539,22334,1,SA,1,100,0.000048
1672411621.386085,152797,22370,1,SA,1,100,0.000051
1672411621.653306,153058,22434,1,SA,1,100,0.000073
1672411622.119152,153513,22502,1,SA,1,100,0.000047
1672411622.386373,153774,22520,1,SA,1,100,0.000036
1672411622.584997,153968,22552,1,SA,1,100,0.000030
1672411622.918768,154294,22623,1,SA,1,100,0.000024
1672411623.118416,154489,22736,1,SA,1,100,0.000218
1672411623.852507,155206,22786,1,SA,1,100,0.000089
1672411624.183206,155529,22835,1,SA,1,100,0.000064
1672411624.584550,155921,22886,1,SA,1,100,0.000055
1672411625.385190,156703,23014,1,SA,1,100,0.000042
1672411625.916561,157222,23096,1,SA,1,100,0.000030
1672411626.378312,157673,23161,1,SA,1,100,0.000015
1672411626.714130,158001,23227,1,SA,1,100,0.000031
1672411627.113426,158391,23293,1,SA,1,100,0.000031
1672411627.646845,158912,23373,1,SA,1,100,0.000042
1672411627.913042,159172,23430,1,SA,1,100,0.000046
1672411629.040286,160273,23576,1,SA,1,100,0.000035
1672411629.308532,160535,23624,1,SA,1,100,0.000032
1672411629.574729,160795,23656,1,SA,1,100,0.000027
1672411629.774377,160990,23690,1,SA,1,100,0.000050
1672411630.439871,161640,23837,1,SA,1,100,0.000103
1672411631.040863,162227,23887,1,SA,1,100,0.000029
1672411631.306036,162486,23951,1,SA,1,100,0.000082
1672411632.174250,163334,24098,1,SA,1,100,0.000088
1672411632.972842,164114,24180,1,SA,1,100,0.000028
1672411633.304565,164438,24251,1,SA,1,100,0.000036
1672411633.569739,164697,24301,1,SA,1,100,0.000058
1672411634.570027,165674,24511,1,SA,1,100,0.000153
1672411635.238592,166327,24591,1,SA,1,100,0.000142
1672411635.767916,166844,24626,1,SA,1,100,0.000031
1672411636.103734,167172,24692,1,SA,1,100,0.000053
1672411636.367884,167430,24741,1,SA,1,100,0.000041
1672411637.036449,168083,24838,1,SA,1,100,0.000027
1672411637.238145,168280,24888,1,SA,1,100,0.000080
1672411637.568844,168603,24921,1,SA,1,100,0.000070
1672411638.101239,169123,25020,1,SA,1,100,0.000071
1672411638.502583,169515,25089,1,SA,1,100,0.000031
1672411638.769804,169776,25125,1,SA,1,100,0.000062
1672411639.434274,170425,25237,1,SA,1,100,0.000037
1672411639.701496,170686,25271,1,SA,1,100,0.000046
1672411639.964622,170943,25368,1,SA,1,100,0.000167
1672411640.959791,171915,25530,1,SA,1,100,0.000179
1672411642.024580,172955,25628,1,SA,1,100,0.000009
1672411642.226276,173152,25692,1,SA,1,100,0.000115
1672411642.693146,173608,25725,1,SA,1,100,0.000017
1672411642.890746,173801,25758,1,SA,1,100,0.000014
1672411643.359663,174259,25873,1,SA,1,100,0.000069
1672411643.757936,174648,25927,1,SA,1,100,0.000048
1672411644.223781,175103,25994,1,SA,1,100,0.000079
1672411644.823750,175689,26094,1,SA,1,100,0.000059
1672411645.954065,176793,26255,1,SA,1,100,0.000022
1672411646.156785,176991,26290,1,SA,1,100,0.000066
1672411646.557105,177382,26386,1,SA,1,100,0.000110
1672411647.420199,178225,26501,1,SA,1,100,0.000034
1672411647.819495,178615,26632,1,SA,1,100,0.000170
1672411648.683613,179459,26713,1,SA,1,100,0.000067
1672411649.217032,179980,26770,1,SA,1,100,0.000022
1672411649.819048,180568,26865,1,SA,1,100,0.000034
1672411650.018696,180763,26901,1,SA,1,100,0.000019
1672411650.349395,181086,26997,1,SA,1,100,0.000095
1672411650.880766,181605,27047,1,SA,1,100,0.000032
1672411651.151059,181869,27113,1,SA,1,100,0.000092
1672411651.617928,182325,27162,1,SA,1,100,0.000039
1672411652.015177,182713,27230,1,SA,1,100,0.000069
1672411652.478975,183166,27279,1,SA,1,100,0.000017
1672411652.678623,183361,27364,1,SA,1,100,0.000098
1672411653.413738,184079,27474,1,SA,1,100,0.000122
1672411654.013706,184665,27556,1,SA,1,100,0.000089
1672411654.346452,184990,27597,1,SA,1,100,0.000056
1672411654.743701,185378,27645,1,SA,1,100,0.000041
1672411655.339574,185960,27745,1,SA,1,100,0.000009
1672411655.541270,186157,27860,1,SA,1,100,0.000167
1672411656.340886,186938,27924,1,SA,1,100,0.000079
1672411656.809803,187396,28008,1,SA,1,100,0.000050
1672411657.142550,187721,28040,1,SA,1,100,0.000027
1672411657.474273,188045,28090,1,SA,1,100,0.000053
1672411658.009739,188568,28319,1,SA,1,100,0.000839
1672411660.602093,191100,28577,1,SA,1,100,0.000016
1672411660.932793,191423,28644,1,SA,1,100,0.000042
1672411661.334136,191815,28694,1,SA,1,100,0.000028
1672411661.532761,192009,28743,1,SA,1,100,0.000076
1672411661.997582,192463,28809,1,SA,1,100,0.000030
1672411662.393807,192850,28905,1,SA,1,100,0.000118
1672411662.860677,193306,28922,1,SA,1,100,0.000028
1672411663.192400,193630,28988,1,SA,1,100,0.000024
1672411663.527194,193957,29104,1,SA,1,100,0.000123
1672411664.459909,194868,29200,1,SA,1,100,0.000077
1672411665.059877,195454,29304,1,SA,1,100,0.000093
1672411665.590225,195972,29385,1,SA,1,100,0.000090
1672411665.992592,196365,29436,1,SA,1,100,0.000060
1672411666.589489,196948,29565,1,SA,1,100,0.000169
1672411667.584658,197920,29727,1,SA,1,100,0.000330
1672411668.650472,198961,29838,1,SA,1,100,0.000056
1672411669.047720,199349,29889,1,SA,1,100,0.000027
1672411669.248392,199545,29910,1,SA,1,100,0.000036
1672411670.111486,200388,30091,1,SA,1,100,0.000111
1672411670.781076,201042,30173,1,SA,1,100,0.000090
1672411671.311423,201560,30253,1,SA,1,100,0.000082
1672411671.779316,202017,30301,1,SA,1,100,0.000051
1672411672.310687,202536,30386,1,SA,1,100,0.000052
1672411672.708960,202925,30450,1,SA,1,100,0.000052
1672411673.240331,203444,30532,1,SA,1,100,0.000034
1672411673.439979,203639,30582,1,SA,1,100,0.000107
1672411674.101377,204285,30680,1,SA,1,100,0.000117
1672411674.432076,204608,30712,1,SA,1,100,0.000024
1672411674.900994,205066,30847,1,SA,1,100,0.000194
1672411675.897187,206039,30960,1,SA,1,100,0.000099
1672411676.428558,206558,31011,1,SA,1,100,0.000019
1672411676.628206,206753,31078,1,SA,1,100,0.000160
1672411677.228174,207339,31175,1,SA,1,100,0.000138
1672411678.362585,208447,31352,1,SA,1,100,0.000188
1672411679.162201,209228,31452,1,SA,1,100,0.000108
1672411679.895268,209944,31567,1,SA,1,100,0.000212
1672411680.955962,210980,31719,1,SA,1,100,0.000131
1672411681.554907,211565,31768,1,SA,1,100,0.000026
1672411681.752507,211758,31834,1,SA,1,100,0.000066
1672411682.083206,212081,31869,1,SA,1,100,0.000027
1672411682.282855,212276,31887,1,SA,1,100,0.000017
1672411682.617649,212603,31951,1,SA,1,100,0.000053
1672411683.015921,212992,32017,1,SA,1,100,0.000016
1672411683.214546,213186,32051,1,SA,1,100,0.000062
1672411683.742845,213702,32130,1,SA,1,100,0.000024
1672411684.344861,214290,32214,1,SA,1,100,0.000034
1672411684.679656,214617,32294,1,SA,1,100,0.000059
1672411685.011379,214941,32330,1,SA,1,100,0.000029
1672411685.345150,215267,32394,1,SA,1,100,0.000081
1672411685.612371,215528,32427,1,SA,1,100,0.000075
1672411686.414035,216311,32547,1,SA,1,100,0.000009
1672411686.610611,216503,32596,1,SA,1,100,0.000035
1672411686.879880,216766,32647,1,SA,1,100,0.000066
1672411687.477801,217350,32778,1,SA,1,100,0.000105
1672411688.207796,218063,32920,1,SA,1,100,0.000212
1672411689.273610,219104,33002,1,SA,1,100,0.000038
1672411689.675978,219497,33066,1,SA,1,100,0.000022
1672411690.140800,219951,33179,1,SA,1,100,0.000121
1672411690.934273,220726,33316,1,SA,1,100,0.000145
1672411691.803510,221575,33380,1,SA,1,100,0.000031
1672411692.006230,221773,33446,1,SA,1,100,0.000061
1672411692.338976,222098,33480,1,SA,1,100,0.000041
1672411693.004470,222748,33593,1,SA,1,100,0.000036
1672411693.401719,223136,33658,1,SA,1,100,0.000043
1672411694.068236,223787,33739,1,SA,1,100,0.000033
1672411694.270956,223985,33822,1,SA,1,100,0.000117
1672411695.065453,224761,33919,1,SA,1,100,0.000037
1672411695.464749,225151,33999,1,SA,1,100,0.000107
