RD,TS_received,TS_sent,AK,RoundTrip,
2413880,2413899,2022-12-30_16-25-36-333132,2413902,19,
2418991,2419011,2022-12-30_16-25-41-566492,2419014,20,
2424103,2424123,2022-12-30_16-25-46-800096,2424126,20,
2429220,2429280,2022-12-30_16-25-52-070292,2429285,60,
2434329,2434358,2022-12-30_16-25-57-285353,2434362,29,
2439436,2439468,2022-12-30_16-26-02-514202,2439471,32,
2444594,2444671,2022-12-30_16-26-07-839811,2444676,77,
2449719,2449765,2022-12-30_16-26-13-061904,2449770,46,
2454861,2454882,2022-12-30_16-26-18-303896,2454885,21,
2459973,2459994,2022-12-30_16-26-23-536351,2460002,21,
2465081,2465160,2022-12-30_16-26-28-830407,2465164,79,
2470217,2470268,2022-12-30_16-26-34-054127,2470271,51,
2475346,2475366,2022-12-30_16-26-39-282756,2475369,20,
2480492,2480568,2022-12-30_16-26-44-603593,2480573,76,
2485607,2485642,2022-12-30_16-26-49-802159,2485645,35,
2490743,2490764,2022-12-30_16-26-55-049838,2490766,21,
2495887,2495951,2022-12-30_16-27-00-364137,2495954,64,
2501011,2501031,2022-12-30_16-27-05-559401,2501034,20,
2506139,2506160,2022-12-30_16-27-10-823247,2506163,21,
2511274,2511299,2022-12-30_16-27-16-082471,2511301,25,
2516381,2516400,2022-12-30_16-27-21-304703,2516404,19,
2521500,2521563,2022-12-30_16-27-26-586616,2521568,63,
2526626,2526654,2022-12-30_16-27-31-806293,2526657,28,
2531758,2531779,2022-12-30_16-27-37-049946,2531782,21,
2536995,2537054,2022-12-30_16-27-42-457639,2537059,59,
2542109,2542129,2022-12-30_16-27-47-655424,2542132,20,
2547225,2547260,2022-12-30_16-27-52-903179,2547265,35,
2552331,2552355,2022-12-30_16-27-58-124732,2552358,24,
2557472,2557560,2022-12-30_16-28-03-450889,2557564,88,
2562585,2562659,2022-12-30_16-28-08-672740,2562664,74,
2567682,2567746,2022-12-30_16-28-13-893847,2567750,64,
2572799,2572857,2022-12-30_16-28-19-118012,2572862,58,
2577908,2577954,2022-12-30_16-28-24-340591,2577960,46,
2583016,2583050,2022-12-30_16-28-29-562225,2583053,34,
2588125,2588153,2022-12-30_16-28-34-783343,2588156,28,
2593226,2593254,2022-12-30_16-28-40-006490,2593257,28,
2598336,2603452,2022-12-30_16-28-45-332417,2603461,5116,
2603475,2603558,2022-12-30_16-28-50-555761,2603561,83,
2608571,2608671,2022-12-30_16-28-55-777083,2608675,100,
2613671,2613691,2022-12-30_16-29-00-927406,2613694,20,
2618780,2618803,2022-12-30_16-29-06-159633,2618805,23,
2623898,2623958,2022-12-30_16-29-11-435991,2623961,60,
2629006,2629056,2022-12-30_16-29-16-660146,2629059,50,
2634113,2634175,2022-12-30_16-29-21-890515,2634180,62,
2639221,2639259,2022-12-30_16-29-27-096448,2639262,38,
2644330,2644361,2022-12-30_16-29-32-326797,2644364,31,
2649444,2649474,2022-12-30_16-29-37-557082,2649477,30,
2654550,2654581,2022-12-30_16-29-42-783607,2654584,31,
2659680,2659702,2022-12-30_16-29-48-027587,2659705,22,
2664787,2664808,2022-12-30_16-29-53-251256,2664810,21,
2669918,2669980,2022-12-30_16-29-58-543729,2669983,62,
2675027,2675086,2022-12-30_16-30-03-770173,2675092,59,
2680125,2680146,2022-12-30_16-30-08-951532,2680149,21,
2685281,2685308,2022-12-30_16-30-14-237265,2685310,27,
2690416,2690435,2022-12-30_16-30-19-489605,2690438,19,
2695532,2695591,2022-12-30_16-30-24-763865,2695597,59,
2700640,2700686,2022-12-30_16-30-29-982018,2700689,46,
2705749,2705797,2022-12-30_16-30-35-208418,2705803,48,
2710850,2710895,2022-12-30_16-30-40-431020,2710897,45,
2715979,2716011,2022-12-30_16-30-45-660082,2716017,32,
2721118,2721218,2022-12-30_16-30-50-999823,2721221,100,
2726236,2726302,2022-12-30_16-30-56-203538,2726307,66,
2731345,2731394,2022-12-30_16-31-01-419050,2731398,49,
2736452,2736502,2022-12-30_16-31-06-646316,2736504,50,
2741552,2741571,2022-12-30_16-31-11-838098,2741574,19,
2746675,2746696,2022-12-30_16-31-17-089815,2746699,21,
2751779,2751801,2022-12-30_16-31-22-313394,2751803,22,
2756918,2757001,2022-12-30_16-31-27-637950,2757006,83,
2762042,2762114,2022-12-30_16-31-32-862552,2762119,72,
2767149,2767192,2022-12-30_16-31-38-075055,2767195,43,
2772257,2772321,2022-12-30_16-31-43-313527,2772326,64,
2777357,2777376,2022-12-30_16-31-48-505109,2777379,19,
2782497,2782517,2022-12-30_16-31-53-761579,2782520,20,
2787601,2787620,2022-12-30_16-31-58-992497,2787623,19,
2792722,2792788,2022-12-30_16-32-04-283977,2792791,66,
2797834,2797855,2022-12-30_16-32-09-466762,2797858,21,
2802951,2803002,2022-12-30_16-32-14-743414,2803005,51,
2808084,2808103,2022-12-30_16-32-19-975968,2808106,19,
2813187,2813207,2022-12-30_16-32-25-200152,2813210,20,
2818306,2818406,2022-12-30_16-32-30-514015,2818411,100,
2823409,2823491,2022-12-30_16-32-35-729450,2823494,82,
2828512,2828532,2022-12-30_16-32-40-886723,2828534,20,
2833632,2833690,2022-12-30_16-32-46-171989,2833693,58,
2838769,2838797,2022-12-30_16-32-51-396906,2838800,28,
2843875,2843901,2022-12-30_16-32-56-620722,2843905,26,
2848984,2854081,2022-12-30_16-33-01-949653,2854089,5097,
2854101,2854123,2022-12-30_16-33-07-092704,2854125,22,
2859238,2859312,2022-12-30_16-33-12-397258,2859317,74,
2864378,2864402,2022-12-30_16-33-17-617424,2864407,24,
2869498,2869519,2022-12-30_16-33-22-858703,2869522,21,
2874610,2874633,2022-12-30_16-33-28-090831,2874636,23,
2879717,2879808,2022-12-30_16-33-33-386924,2879813,91,
2884844,2884903,2022-12-30_16-33-38-611071,2884908,59,
2889982,2890008,2022-12-30_16-33-43-828532,2890010,26,
2895101,2895127,2022-12-30_16-33-49-071139,2895129,26,
2900227,2900307,2022-12-30_16-33-54-381790,2900312,80,
2905344,2905407,2022-12-30_16-33-59-594699,2905410,63,
2910484,2910512,2022-12-30_16-34-04-817945,2910515,28,
2915590,2915624,2022-12-30_16-34-10-050100,2915627,34,
2920714,2920735,2022-12-30_16-34-15-283992,2920738,21,
2925823,2925911,2022-12-30_16-34-20-585143,2925914,88,
2930937,2931012,2022-12-30_16-34-25-808232,2931015,75,
2936047,2936113,2022-12-30_16-34-31-031523,2936116,66,
2941187,2941212,2022-12-30_16-34-36-254741,2941214,25,
2946307,2946329,2022-12-30_16-34-41-485957,2946331,22,
2951415,2951435,2022-12-30_16-34-46-712942,2951438,20,
2956562,2956582,2022-12-30_16-34-51-982446,2956585,20,
2961679,2961732,2022-12-30_16-34-57-253586,2961735,53,
2966787,2966842,2022-12-30_16-35-02-477901,2966845,55,
2971894,2971941,2022-12-30_16-35-07-699465,2971946,47,
2977002,2977034,2022-12-30_16-35-12-915405,2977037,32,
2982147,2982167,2022-12-30_16-35-18-170320,2982171,20,
2987254,2987278,2022-12-30_16-35-23-402020,2987280,24,
2992403,2992443,2022-12-30_16-35-28-683173,2992446,40,
2997502,2997522,2022-12-30_16-35-33-891795,2997525,20,
3002649,3002667,2022-12-30_16-35-39-158380,3002671,18,
3007763,3007839,2022-12-30_16-35-44-451785,3007842,76,
3012890,3012943,2022-12-30_16-35-49-675803,3012947,53,
3017997,3018053,2022-12-30_16-35-54-906524,3018056,56,
3023104,3023151,2022-12-30_16-36-00-127335,3023156,47,
3028204,3028228,2022-12-30_16-36-05-324877,3028231,24,
3033318,3033336,2022-12-30_16-36-10-550654,3033339,18,
3038454,3038475,2022-12-30_16-36-15-811058,3038478,21,
3043602,3043621,2022-12-30_16-36-21-080632,3043624,19,
3048712,3048734,2022-12-30_16-36-26-314678,3048737,22,
3053855,3053874,2022-12-30_16-36-31-579403,3053877,19,
3058989,3059070,2022-12-30_16-36-36-895176,3059076,81,
3064097,3064164,2022-12-30_16-36-42-109054,3064167,67,
3069213,3069286,2022-12-30_16-36-47-340865,3069291,73,
3074322,3074362,2022-12-30_16-36-52-551924,3074365,40,
3079420,3079440,2022-12-30_16-36-57-750172,3079443,20,
3084562,3084583,2022-12-30_16-37-03-015728,3084586,21,
3089673,3089755,2022-12-30_16-37-08-319737,3089764,82,
3094780,3094801,2022-12-30_16-37-13-475015,3094804,21,
3099892,3099911,2022-12-30_16-37-18-708530,3099914,19,
3105047,3105071,2022-12-30_16-37-23-989309,3105074,24,
3110147,3110169,2022-12-30_16-37-29-212905,3110172,22,
3115317,3115372,2022-12-30_16-37-34-537081,3115375,55,
3120425,3120464,2022-12-30_16-37-39-758539,3120467,39,
3125532,3125579,2022-12-30_16-37-44-987876,3125584,47,
3130631,3130675,2022-12-30_16-37-50-209039,3130679,44,
3135764,3135794,2022-12-30_16-37-55-443078,3135799,30,
3140900,3140920,2022-12-30_16-38-00-692246,3140924,20,
3146018,3146083,2022-12-30_16-38-05-978988,3146086,65,
3151117,3151136,2022-12-30_16-38-11-156479,3151139,19,
3156234,3156285,2022-12-30_16-38-16-424426,3156288,51,
3161345,3161389,2022-12-30_16-38-21-652233,3161392,44,
3166453,3166484,2022-12-30_16-38-26-864201,3166487,31,
3171571,3171591,2022-12-30_16-38-32-101114,3171594,20,
3176702,3176721,2022-12-30_16-38-37-361561,3176725,19,
3181813,3181832,2022-12-30_16-38-42-590384,3181835,19,
3186936,3186992,2022-12-30_16-38-47-863939,3186997,56,
3192045,3192084,2022-12-30_16-38-53-084132,3192089,39,
3197172,0,,3197273,-3197172,
3202283,3202376,2022-12-30_16-39-03-622898,3202379,93,
3207403,3207487,2022-12-30_16-39-08-856282,3207493,84,
3212528,3212586,2022-12-30_16-39-14-078544,3212592,58,
3217659,3217680,2022-12-30_16-39-19-294685,3217683,21,
3222783,3222804,2022-12-30_16-39-24-542270,3222807,21,
3227890,3227911,2022-12-30_16-39-29-770527,3227914,21,
3233010,3233029,2022-12-30_16-39-35-009892,3233033,19,
3238127,3238179,2022-12-30_16-39-40-290900,3238185,52,
3243235,3243273,2022-12-30_16-39-45-508229,3243276,38,
3248372,3248392,2022-12-30_16-39-50-742115,3248396,20,
3253527,3253586,2022-12-30_16-39-56-062228,3253589,59,
3258659,3258681,2022-12-30_16-40-01-279205,3258684,22,
3263774,3263893,2022-12-30_16-40-06-607588,3268897,119,
3268910,3268991,2022-12-30_16-40-11-830525,3268994,81,
3274018,3274085,2022-12-30_16-40-17-045947,3274088,67,
3279117,3279198,2022-12-30_16-40-22-274733,3279204,81,
3284252,3284289,2022-12-30_16-40-27-491895,3284292,37,
3289373,3289392,2022-12-30_16-40-32-712856,3289397,19,
3294507,3294526,2022-12-30_16-40-37-967586,3294529,19,
3299615,3299644,2022-12-30_16-40-43-210782,3299647,29,
3304732,3304789,2022-12-30_16-40-48-481374,3304792,57,
3309840,3309861,2022-12-30_16-40-53-663745,3309864,21,
3314958,3315016,2022-12-30_16-40-58-939459,3315022,58,
3320095,3320116,2022-12-30_16-41-04-163467,3320120,21,
3325224,3325246,2022-12-30_16-41-09-410236,3325249,22,
3330331,3330418,2022-12-30_16-41-14-705059,3330422,87,
3335458,3335526,2022-12-30_16-41-19-929830,3335532,68,
3340555,3340575,2022-12-30_16-41-25-102813,3340579,20,
3345702,3345723,2022-12-30_16-41-30-371787,3345727,21,
3350823,3350919,2022-12-30_16-41-35-689290,3350922,96,
3355941,3356004,2022-12-30_16-41-40-898226,3356007,63,
3361073,3361117,2022-12-30_16-41-46-135449,3361120,44,
3366181,3366241,2022-12-30_16-41-51-369956,3366247,60,
3371309,3371336,2022-12-30_16-41-56-590376,3371339,27,
3376464,3376533,2022-12-30_16-42-01-912878,3376539,69,
3381571,3381635,2022-12-30_16-42-07-135600,3381638,64,
3386673,3386732,2022-12-30_16-42-12-357713,3386735,59,
3391788,3391840,2022-12-30_16-42-17-581884,3391846,52,
3396887,3396945,2022-12-30_16-42-22-804802,3396948,58,
3401996,3402017,2022-12-30_16-42-28-000140,3402020,21,
3407104,3407123,2022-12-30_16-42-33-230107,3407126,19,
3412220,3412242,2022-12-30_16-42-38-468628,3412245,22,
3417389,3417438,2022-12-30_16-42-43-797014,3417443,49,
3422488,3422510,2022-12-30_16-42-48-987082,3422513,22,
3427630,3427650,2022-12-30_16-42-54-257402,3427654,20,
3432737,3432757,2022-12-30_16-42-59-483719,3432759,20,
3437855,3437874,2022-12-30_16-43-04-722406,3437877,19,
3442963,3442985,2022-12-30_16-43-09-954116,3442988,22,
3448105,3448135,2022-12-30_16-43-15-230970,3448138,30,
3453247,3453268,2022-12-30_16-43-20-486557,3453271,21,
3458355,3458437,2022-12-30_16-43-25-775072,3458440,82,
3463473,3463538,2022-12-30_16-43-31-003664,3463547,65,
3468580,3468645,2022-12-30_16-43-36-226579,3468650,65,
3473723,3473749,2022-12-30_16-43-41-456119,3473753,26,
3478832,3478923,2022-12-30_16-43-46-763392,3478926,91,
3483952,3484036,2022-12-30_16-43-51-994996,3484040,84,
3489058,3489077,2022-12-30_16-43-57-158747,3489080,19,
3494175,3494217,2022-12-30_16-44-02-431961,3494221,42,
3499283,3499344,2022-12-30_16-44-07-666301,3499349,61,
3504402,3504438,2022-12-30_16-44-12-885307,3504443,36,
3509500,3509558,2022-12-30_16-44-18-128119,3509560,58,
3514618,3514638,2022-12-30_16-44-23-333027,3514641,20,
3519747,3519767,2022-12-30_16-44-28-582894,3519770,20,
3524865,3524933,2022-12-30_16-44-33-876154,3524936,68,
3529965,3529986,2022-12-30_16-44-39-044724,3529989,21,
3535113,3535134,2022-12-30_16-44-44-319864,3535138,21,
3540214,3540237,2022-12-30_16-44-49-553942,3540239,23,
3545330,3545424,2022-12-30_16-44-54-859377,3545426,94,
3550482,3550532,2022-12-30_16-45-00-084705,3550535,50,
3555617,3555637,2022-12-30_16-45-05-317667,3555640,20,
3560725,3565826,2022-12-30_16-45-10-740863,3565830,5101,
3565830,3565850,2022-12-30_16-45-15-773493,3565854,20,
3570939,3570962,2022-12-30_16-45-21-012887,3570965,23,
3576087,3576136,2022-12-30_16-45-26-308437,3576139,49,
3581213,3581233,2022-12-30_16-45-31-531504,3581236,20,
3586322,3586350,2022-12-30_16-45-36-761702,3586355,28,
3591437,3591456,2022-12-30_16-45-41-997034,3591460,19,
3596558,3596625,2022-12-30_16-45-47-291305,3596628,67,
3601685,3601716,2022-12-30_16-45-52-514200,3601719,31,
3606793,3606826,2022-12-30_16-45-57-742293,3606830,33,
3611926,3611946,2022-12-30_16-46-02-985019,3611949,20,
3617047,3617144,2022-12-30_16-46-08-294802,3617150,97,
3622163,3622183,2022-12-30_16-46-13-465877,3622186,20,
3627287,3627321,2022-12-30_16-46-18-727979,3627324,34,
3632394,3632425,2022-12-30_16-46-23-956266,3632430,31,
3637515,3637535,2022-12-30_16-46-29-190027,3637538,20,
3642618,3642638,2022-12-30_16-46-34-415501,3642641,20,
3647741,3647760,2022-12-30_16-46-39-661936,3647762,19,
3652903,3652940,2022-12-30_16-46-44-948860,3652946,37,
3658009,3658032,2022-12-30_16-46-50-172351,3658035,23,
3663135,3663156,2022-12-30_16-46-55-426670,3663159,21,
3668254,3668344,2022-12-30_16-47-00-725351,3668350,90,
3673364,3673383,2022-12-30_16-47-05-895247,3673386,19,
3678472,3678491,2022-12-30_16-47-11-127585,3678494,19,
3683675,3683739,2022-12-30_16-47-16-490266,3683744,64,
3688783,3688830,2022-12-30_16-47-21-711451,3688833,47,
3693920,3693941,2022-12-30_16-47-26-946610,3693943,21,
3699039,3699059,2022-12-30_16-47-32-182782,3699062,20,
3704166,3704185,2022-12-30_16-47-37-430842,3704188,19,
3709288,3709334,2022-12-30_16-47-42-705299,3709337,46,
3714387,3714406,2022-12-30_16-47-47-891589,3714409,19,
3719517,3719541,2022-12-30_16-47-53-148826,3719544,24,
3724648,3724668,2022-12-30_16-47-58-401470,3724671,20,
3729768,3729838,2022-12-30_16-48-03-697143,3729841,70,
3734897,3734941,2022-12-30_16-48-08-919372,3734945,44,
3740027,3740047,2022-12-30_16-48-14-150183,3740051,20,
3745143,3745164,2022-12-30_16-48-19-381333,3745168,21,
3750244,3750270,2022-12-30_16-48-24-606967,3750274,26,
3755352,3755372,2022-12-30_16-48-29-841740,3755375,20,
3760557,3760647,2022-12-30_16-48-35-235840,3760652,90,
3765656,3765676,2022-12-30_16-48-40-385682,3765679,20,
3770779,3770800,2022-12-30_16-48-45-636415,3770802,21,
3775914,3775951,2022-12-30_16-48-50-905681,3775954,37,
3781045,3781066,2022-12-30_16-48-56-144290,3781069,21,
3786184,3786248,2022-12-30_16-49-01-453416,3786254,64,
3791300,3791342,2022-12-30_16-49-06-666950,3791344,42,
3796406,3796443,2022-12-30_16-49-11-895199,3796446,37,
3801517,3801550,2022-12-30_16-49-17-117786,3801556,33,
3806623,3806648,2022-12-30_16-49-22-336589,3806650,25,
3811758,3811780,2022-12-30_16-49-27-589178,3811783,22,
3816866,3816949,2022-12-30_16-49-32-884080,3816954,83,
3822007,3822029,2022-12-30_16-49-38-081670,3822031,22,
3827125,3827144,2022-12-30_16-49-43-326590,3827147,19,
3832232,3832265,2022-12-30_16-49-48-559280,3832270,33,
3837331,3837351,2022-12-30_16-49-53-768743,3837353,20,
3842447,3842484,2022-12-30_16-49-59-030995,3842487,37,
3847550,3847570,2022-12-30_16-50-04-234847,3847573,20,
3852668,3852688,2022-12-30_16-50-09-477238,3852691,20,
3857827,3857861,2022-12-30_16-50-14-773352,3857864,34,
3862959,3862979,2022-12-30_16-50-20-016928,3862982,20,
3868067,3868097,2022-12-30_16-50-25-249187,3868100,30,
3873175,3873254,2022-12-30_16-50-30-536215,3873257,79,
3878291,3878311,2022-12-30_16-50-35-710863,3878314,20,
3883442,3883462,2022-12-30_16-50-40-986489,3883465,20,
3888549,3888665,2022-12-30_16-50-46-309798,3893683,116,
3893695,3893715,2022-12-30_16-50-51-480790,3893718,20,
3898796,3898872,2022-12-30_16-50-56-754135,3898875,76,
3903904,3903968,2022-12-30_16-51-01-978652,3903971,64,
3909009,3909043,2022-12-30_16-51-07-172325,3909045,34,
3914118,3914169,2022-12-30_16-51-12-418570,3914172,51,
3919234,3919271,2022-12-30_16-51-17-646899,3919273,37,
3924342,3924372,2022-12-30_16-51-22-868547,3924375,30,
3929452,3929479,2022-12-30_16-51-28-092734,3929482,27,
3934592,3934612,2022-12-30_16-51-33-347980,3934615,20,
3939709,3939786,2022-12-30_16-51-38-637658,3939791,77,
3944811,3944832,2022-12-30_16-51-43-806872,3944834,21,
3949939,3949976,2022-12-30_16-51-49-074241,3949979,37,
3955040,3955105,2022-12-30_16-51-54-311738,3955110,65,
3960155,3960185,2022-12-30_16-51-59-527448,3960188,30,
3965272,3965293,2022-12-30_16-52-04-758819,3965295,21,
3970386,3970406,2022-12-30_16-52-09-988162,3970409,20,
3975524,3975543,2022-12-30_16-52-15-248768,3975546,19,
3980641,3980691,2022-12-30_16-52-20-518006,3980694,50,
3985749,3985788,2022-12-30_16-52-25-741350,3985790,39,
3990883,3990901,2022-12-30_16-52-30-967952,3990903,18,
3995987,3996006,2022-12-30_16-52-36-195029,3996010,19,
4001112,4001131,2022-12-30_16-52-41-439906,4001134,19,
4006219,4006239,2022-12-30_16-52-46-668408,4006242,20,
4011350,4011413,2022-12-30_16-52-51-957738,4011416,63,
4016492,4016512,2022-12-30_16-52-57-181714,4016515,20,
4021618,4021638,2022-12-30_16-53-02-428468,4021642,20,
4026725,4026745,2022-12-30_16-53-07-655988,4026748,20,
4031872,4031908,2022-12-30_16-53-12-950182,4031911,36,
4037004,4037027,2022-12-30_16-53-18-184692,4037029,23,
4042130,4042210,2022-12-30_16-53-23-497587,4042214,80,
4047260,4047309,2022-12-30_16-53-28-719324,4047312,49,
4052392,4052415,2022-12-30_16-53-33-944641,4052418,23,
4057519,4057538,2022-12-30_16-53-39-192292,4057541,19,
4062627,4062647,2022-12-30_16-53-44-427048,4062649,20,
4067735,4067755,2022-12-30_16-53-49-654802,4067758,20,
4072852,4072908,2022-12-30_16-53-54-935241,4072911,56,
4077990,4078012,2022-12-30_16-54-00-159318,4078016,22,
4083133,4083212,2022-12-30_16-54-05-480960,4083216,79,
4088275,4088319,2022-12-30_16-54-10-704600,4088325,44,
4093374,4093394,2022-12-30_16-54-15-906763,4093396,20,
4098481,4098501,2022-12-30_16-54-21-136876,4098504,20,
4103595,4103616,2022-12-30_16-54-26-373141,4103619,21,
4108734,4108807,2022-12-30_16-54-31-697104,4108811,73,
4113856,4113912,2022-12-30_16-54-36-918250,4113916,56,
4118995,4119015,2022-12-30_16-54-42-140197,4119018,20,
4124122,4124144,2022-12-30_16-54-47-389425,4124147,22,
4129230,4129249,2022-12-30_16-54-52-618762,4129252,19,
4134363,4134424,2022-12-30_16-54-57-912725,4134428,61,
4139496,4139525,2022-12-30_16-55-03-133137,4139528,29,
4144636,4144657,2022-12-30_16-55-08-387673,4144660,21,
4149768,4149830,2022-12-30_16-55-13-681797,4149833,62,
4154910,4154931,2022-12-30_16-55-18-906314,4154934,21,
4160055,4160116,2022-12-30_16-55-24-218545,4160118,61,
4165153,4165173,2022-12-30_16-55-29-393063,4165177,20,
4170271,4170319,2022-12-30_16-55-34-667362,4170322,48,
4175403,4175423,2022-12-30_16-55-39-898471,4175426,20,
4180521,4180540,2022-12-30_16-55-45-134680,4180543,19,
4185643,4185745,2022-12-30_16-55-50-467951,4185748,102,
4190753,4190773,2022-12-30_16-55-55-608469,4190776,20,
4195888,4195907,2022-12-30_16-56-00-868509,4195910,19,
4201016,4201038,2022-12-30_16-56-06-116794,4201041,22,
4206122,4206142,2022-12-30_16-56-11-347284,4206145,20,
4211242,4211316,2022-12-30_16-56-16-641720,4211319,74,
4216366,4216433,2022-12-30_16-56-21-880821,4216436,67,
4221464,4221485,2022-12-30_16-56-27-052843,4221488,21,
4226618,4226639,2022-12-30_16-56-32-332142,4226642,21,
4231734,4231834,2022-12-30_16-56-37-648693,4231840,100,
4236858,4236889,2022-12-30_16-56-42-831134,4236892,31,
4241969,4241990,2022-12-30_16-56-48-046028,4241993,21,
4247085,4247140,2022-12-30_16-56-53-315645,4247144,55,
4252192,4252240,2022-12-30_16-56-58-539560,4252243,48,
4257306,4257343,2022-12-30_16-57-03-761195,4257346,37,
4262414,4262439,2022-12-30_16-57-08-979110,4262443,25,
4267522,4267552,2022-12-30_16-57-14-214128,4267554,30,
4272653,4272673,2022-12-30_16-57-19-458764,4272676,20,
4277761,4277781,2022-12-30_16-57-24-689099,4277784,20,
4282871,4282949,2022-12-30_16-57-29-978413,4282951,78,
4287984,4288052,2022-12-30_16-57-35-199583,4288057,68,
4293093,4293151,2022-12-30_16-57-40-422470,4293156,58,
4298193,4298216,2022-12-30_16-57-45-610932,4298219,23,
4303308,4303350,2022-12-30_16-57-50-869868,4303354,42,
4308421,4308453,2022-12-30_16-57-56-093738,4308460,32,
4313572,4313593,2022-12-30_16-58-01-357165,4313596,21,
4318689,4318752,2022-12-30_16-58-06-635988,4318755,63,
4323797,4323854,2022-12-30_16-58-11-859222,4323857,57,
4328895,4328915,2022-12-30_16-58-17-034296,4328918,20,
4334036,4334056,2022-12-30_16-58-22-307315,4334060,20,
4339153,4339174,2022-12-30_16-58-27-543530,4339177,21,
4344261,4344281,2022-12-30_16-58-32-766675,4344284,20,
4349396,4349461,2022-12-30_16-58-38-073766,4349463,65,
4354504,4354563,2022-12-30_16-58-43-297751,4354566,59,
4359612,4359660,2022-12-30_16-58-48-518041,4359664,48,
4364720,4364757,2022-12-30_16-58-53-739770,4364760,37,
4369828,4369859,2022-12-30_16-58-58-963594,4369862,31,
4374935,4374955,2022-12-30_16-59-04-187381,4374957,20,
4380075,4380096,2022-12-30_16-59-09-445554,4380099,21,
4385177,4385264,2022-12-30_16-59-14-733650,4385267,87,
4390288,4390366,2022-12-30_16-59-19-951135,4390370,78,
4395395,4395470,2022-12-30_16-59-25-173479,4395475,75,
4400510,4400582,2022-12-30_16-59-30-404863,4400588,72,
4405618,4405670,2022-12-30_16-59-35-623400,4405674,52,
4410727,4410747,2022-12-30_16-59-40-813304,4410751,20,
4415846,4415876,2022-12-30_16-59-46-072428,4415880,30,
4420979,4420999,2022-12-30_16-59-51-314697,4421002,20,
4426104,4426183,2022-12-30_16-59-56-620168,4426186,79,
4431239,
4436350,4436373,2022-12-30_17-00-07-059823,4436376,23,
4441469,4441497,2022-12-30_17-00-12-310132,4441499,28,
4446605,4446671,2022-12-30_17-00-17-608010,4446674,66,
4451702,4451722,2022-12-30_17-00-22-771665,4451724,20,
4456845,4456886,2022-12-30_17-00-28-060355,4456889,41,
4461983,4462004,2022-12-30_17-00-33-298834,4462008,21,
4467099,4467122,2022-12-30_17-00-38-542942,4467125,23,
4472219,4472282,2022-12-30_17-00-43-824237,4472291,63,
4477363,4477392,2022-12-30_17-00-49-046414,4477395,29,
4482489,4482510,2022-12-30_17-00-54-290962,4482513,21,
4487648,4487697,2022-12-30_17-00-59-594574,4487703,49,
4492777,4492804,2022-12-30_17-01-04-829588,4492808,27,
4497895,4497915,2022-12-30_17-01-10-065396,4497918,20,
4503021,4503041,2022-12-30_17-01-15-316954,4503044,20,
4508160,4508190,2022-12-30_17-01-20-584458,4508194,30,
4513287,4513312,2022-12-30_17-01-25-833461,4513316,25,
4518396,4518415,2022-12-30_17-01-31-058459,4518418,19,
4523503,4523523,2022-12-30_17-01-36-288175,4523526,20,
4528631,4528690,2022-12-30_17-01-41-577917,4528693,59,
4533771,4533791,2022-12-30_17-01-46-804429,4533794,20,
4538939,4538995,2022-12-30_17-01-52-125426,4539000,56,
4544042,4544064,2022-12-30_17-01-57-314116,4544067,22,
4549176,4549196,2022-12-30_17-02-02-570238,4549198,20,
4554316,4554399,2022-12-30_17-02-07-894007,4554405,83,
4559436,4559457,2022-12-30_17-02-13-076336,4559460,21,
4564568,4564587,2022-12-30_17-02-18-329940,4564590,19,
4569696,4569716,2022-12-30_17-02-23-583945,4569718,20,
4574823,4574905,2022-12-30_17-02-28-889041,4574910,82,
4579930,4580004,2022-12-30_17-02-34-108910,4580007,74,
4585071,4585101,2022-12-30_17-02-39-331538,4585104,30,
4590202,4590222,2022-12-30_17-02-44-569507,4590225,20,
4595310,4595329,2022-12-30_17-02-49-808673,4595332,19,
4600431,4600510,2022-12-30_17-02-55-101852,4600513,79,
4605540,4605560,2022-12-30_17-03-00-277882,4605562,20,
4610659,4610679,2022-12-30_17-03-05-521502,4610682,20,
4615776,4615803,2022-12-30_17-03-10-763209,4615806,27,
4620921,4621014,2022-12-30_17-03-16-094652,4621019,93,
4626054,4626099,2022-12-30_17-03-21-316438,4626105,45,
4631155,4631202,2022-12-30_17-03-26-537243,4631204,47,
4636288,4636308,2022-12-30_17-03-31-765566,4636312,20,
4641393,4641414,2022-12-30_17-03-36-998588,4641417,21,
4646536,4646613,2022-12-30_17-03-42-309216,4646618,77,
4651640,4651710,2022-12-30_17-03-47-529262,4651713,70,
4656752,4656818,2022-12-30_17-03-52-758092,4656822,66,
4661856,4661878,2022-12-30_17-03-57-942820,4661881,22,
4666973,4667012,2022-12-30_17-04-03-196797,4667015,39,
4672080,4672127,2022-12-30_17-04-08-424085,4672132,47,
4677188,4677223,2022-12-30_17-04-13-638164,4677226,35,
4682296,4682324,2022-12-30_17-04-18-870407,4682327,28,
4687400,4687424,2022-12-30_17-04-24-091284,4687426,24,
4692538,4692560,2022-12-30_17-04-29-350225,4692562,22,
4697649,4697719,2022-12-30_17-04-34-636115,4697722,70,
4702759,4702829,2022-12-30_17-04-39-858252,4702835,70,
4707879,4707920,2022-12-30_17-04-45-081316,4707924,41,
4712978,4712998,2022-12-30_17-04-50-270031,4713002,20,
4718124,4718143,2022-12-30_17-04-55-547448,4718146,19,
4723266,4723332,2022-12-30_17-05-00-858607,4723335,66,
