LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,T1
1667413727.000545,76090.000,10373,1,T1,1,100,31.586
1667413727.134648,76221.000,10390,1,T1,1,100,31.608
1667413727.267728,76351.000,10422,1,T1,1,100,31.582
1667413727.400808,76481.000,10438,1,T1,1,100,31.607
1667413727.532864,76610.000,10456,1,T1,1,100,31.617
1667413727.666967,76741.000,10471,1,T1,1,100,31.622
1667413727.799023,76870.000,10502,1,T1,1,100,31.624
1667413727.932103,77000.000,10518,1,T1,1,100,31.518
1667413728.068254,77133.000,10534,1,T1,1,100,31.543
1667413728.201334,77263.000,10566,1,T1,1,100,31.554
1667413728.333390,77392.000,10582,1,T1,1,100,31.523
1667413728.465446,77521.000,10602,1,T1,1,100,31.581
1667413728.598526,77651.000,10618,1,T1,1,100,31.677
1667413728.734677,77784.000,10651,1,T1,1,100,31.612
1667413728.868780,77915.000,10666,1,T1,1,100,31.584
1667413728.999813,78043.000,10684,1,T1,1,100,31.572
1667413729.131869,78172.000,10715,1,T1,1,100,31.602
1667413729.265972,78303.000,10730,1,T1,1,100,31.615
1667413729.399052,78433.000,10747,1,T1,1,100,31.585
1667413729.532132,78563.000,10764,1,T1,1,100,31.572
1667413729.664188,78692.000,10785,1,T1,1,100,31.567
1667413729.796244,78821.000,10801,1,T1,1,100,31.600
1667413729.930347,78952.000,10819,1,T1,1,100,31.650
1667413730.062403,79081.000,10850,1,T1,1,100,31.707
1667413730.195483,79211.000,10865,1,T1,1,100,31.625
1667413730.328563,79341.000,10883,1,T1,1,100,31.554
1667413730.459595,79469.000,10916,1,T1,1,100,31.630
1667413730.592675,79599.000,10931,1,T1,1,100,31.485
1667413730.723708,79727.000,10948,1,T1,1,100,31.529
1667413730.856787,79857.000,10965,1,T1,1,100,31.619
1667413730.993962,79991.000,10996,1,T1,1,100,31.622
1667413731.127042,80121.000,11012,1,T1,1,100,31.588
1667413731.259098,80250.000,11027,1,T1,1,100,31.609
1667413731.394225,80382.000,11044,1,T1,1,100,31.618
1667413731.527305,80512.000,11076,1,T1,1,100,31.657
1667413731.660385,80642.000,11091,1,T1,1,100,31.639
1667413731.793464,80772.000,11108,1,T1,1,100,31.702
1667413731.924497,80900.000,11138,1,T1,1,100,31.658
1667413732.060648,81033.000,11154,1,T1,1,100,31.639
1667413732.193728,81163.000,11170,1,T1,1,100,31.560
1667413732.325784,81292.000,11185,1,T1,1,100,31.632
1667413732.458863,81422.000,11220,1,T1,1,100,31.628
1667413732.591943,81552.000,11238,1,T1,1,100,31.662
1667413732.722976,81680.000,11254,1,T1,1,100,31.676
1667413732.856055,81810.000,11284,1,T1,1,100,31.647
1667413732.990159,81941.000,11300,1,T1,1,100,31.670
1667413733.125286,82073.000,11316,1,T1,1,100,31.645
1667413733.259390,82204.000,11332,1,T1,1,100,31.598
1667413733.389398,82331.000,11365,1,T1,1,100,31.649
1667413733.522478,82461.000,11380,1,T1,1,100,31.635
1667413733.655558,82591.000,11398,1,T1,1,100,31.665
1667413733.789661,82722.000,11429,1,T1,1,100,31.678
1667413733.922741,82852.000,11444,1,T1,1,100,31.719
1667413734.055821,82982.000,11461,1,T1,1,100,31.701
1667413734.187877,83111.000,11476,1,T1,1,100,31.693
1667413734.325052,83245.000,11507,1,T1,1,100,31.796
1667413734.459155,83376.000,11525,1,T1,1,100,31.699
1667413734.591211,83505.000,11540,1,T1,1,100,31.693
1667413734.723268,83634.000,11578,2,T1,1,100,31.619
1667413734.855324,83763.000,11578,2,T1,1,100,31.622
1667413734.987380,83892.000,11609,1,T1,1,100,31.588
1667413735.119436,84021.000,11625,1,T1,1,100,31.645
1667413735.252516,84151.000,11642,1,T1,1,100,31.740
1667413735.388666,84284.000,11659,1,T1,1,100,31.781
1667413735.522770,84415.000,11693,1,T1,1,100,31.586
1667413735.653802,84543.000,11708,1,T1,1,100,31.644
1667413735.785858,84672.000,11725,1,T1,1,100,31.739
1667413735.920986,84804.000,11740,1,T1,1,100,31.710
1667413736.056113,84936.000,11773,1,T1,1,100,31.733
1667413736.189193,85066.000,11789,1,T1,1,100,31.707
1667413736.320225,85194.000,11804,1,T1,1,100,31.661
1667413736.452281,85323.000,11837,1,T1,1,100,31.711
1667413736.586385,85454.000,11853,1,T1,1,100,31.769
1667413736.718441,85583.000,11869,1,T1,1,100,31.794
1667413736.851521,85713.000,11885,1,T1,1,100,31.840
1667413736.984600,85843.000,11920,1,T1,1,100,31.824
1667413737.115633,85971.000,11935,1,T1,1,100,31.818
1667413737.248713,86101.000,11951,1,T1,1,100,31.779
1667413737.381792,86231.000,11984,1,T1,1,100,31.763
1667413737.513848,86360.000,11999,1,T1,1,100,31.791
1667413737.647952,86491.000,12018,1,T1,1,100,31.768
1667413737.780008,86620.000,12033,1,T1,1,100,31.829
1667413737.911040,86748.000,12049,1,T1,1,100,31.819
1667413738.043097,86877.000,12080,1,T1,1,100,31.780
1667413738.176176,87007.000,12095,1,T1,1,100,31.728
1667413738.309256,87137.000,12111,1,T1,1,100,31.847
1667413738.442336,87267.000,12127,1,T1,1,100,31.827
1667413738.573368,87395.000,12159,1,T1,1,100,31.925
1667413738.709519,87528.000,12176,1,T1,1,100,31.897
1667413738.843623,87659.000,12191,1,T1,1,100,31.778
1667413738.975679,87788.000,12222,1,T1,1,100,31.727
1667413739.108759,87918.000,12238,1,T1,1,100,31.669
1667413739.242862,88049.000,12253,1,T1,1,100,31.644
1667413739.374918,88178.000,12269,1,T1,1,100,31.704
1667413739.507998,88308.000,12304,1,T1,1,100,31.766
1667413739.641078,88438.000,12319,1,T1,1,100,31.757
1667413739.773134,88567.000,12336,1,T1,1,100,31.824
1667413739.907237,88698.000,12351,1,T1,1,100,31.782
1667413740.037246,88825.000,12371,1,T1,1,100,31.835
1667413740.170326,88955.000,12387,1,T1,1,100,31.822
1667413740.305453,89087.000,12402,1,T1,1,100,31.781
1667413740.439557,89218.000,12421,1,T1,1,100,31.693
1667413740.572636,89348.000,12451,1,T1,1,100,31.725
1667413740.703669,89476.000,12467,1,T1,1,100,31.739
1667413740.835725,89605.000,12483,1,T1,1,100,31.816
1667413740.972899,89739.000,12498,1,T1,1,100,31.885
1667413741.107003,89870.000,12529,1,T1,1,100,31.915
1667413741.239059,89999.000,12545,1,T1,1,100,31.857
1667413741.372139,90129.000,12561,1,T1,1,100,31.832
1667413741.504195,90258.000,12579,1,T1,1,100,31.750
1667413741.639322,90390.000,12610,1,T1,1,100,31.714
1667413741.772402,90520.000,12625,1,T1,1,100,31.806
1667413741.904458,90649.000,12641,1,T1,1,100,31.809
1667413742.037538,90779.000,12672,1,T1,1,100,31.918
1667413742.170618,90909.000,12687,1,T1,1,100,31.929
1667413742.301650,91037.000,12703,1,T1,1,100,31.863
1667413742.433706,91166.000,12721,1,T1,1,100,31.763
1667413742.568833,91298.000,12737,1,T1,1,100,31.756
1667413742.703960,91430.000,12768,1,T1,1,100,31.788
1667413742.837040,91560.000,12783,1,T1,1,100,31.837
1667413742.968073,91688.000,12799,1,T1,1,100,31.752
1667413743.100129,91817.000,12832,1,T1,1,100,31.857
1667413743.237303,91951.000,12847,1,T1,1,100,31.867
1667413743.371407,92082.000,12864,1,T1,1,100,31.765
