LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,HR
1667413728.767435,77816,10644,1,HR,1,100,28
1667413730.294781,79308,10877,1,HR,1,100,29
1667413732.639033,81598,11232,1,HR,1,100,29
1667413733.607445,82544,11392,1,HR,1,100,33
1667413735.177786,84078,11636,1,HR,1,100,33
1667413735.621044,84511,11687,1,HR,1,100,46
1667413736.869947,85731,11896,1,HR,1,100,46
1667413737.625431,86469,12011,1,HR,1,100,50
1667413743.067371,91785,12810,1,HR,1,100,45
1667413748.590182,97180,13614,1,HR,1,100,41
1667413750.157453,98711,13853,1,HR,1,100,41
1667413751.125864,99657,14008,1,HR,1,100,43
1667413753.498779,101975,14363,1,HR,1,100,41
1667413755.322996,103757,14651,1,HR,1,100,40
1667413756.322119,104733,14790,1,HR,1,100,43
1667413758.582428,106941,15155,1,HR,1,100,41
1667413761.563415,109853,15597,1,HR,1,100,38
1667413763.133757,111387,15854,1,HR,1,100,38
1667413763.907667,112143,15968,1,HR,1,100,43
1667413766.474060,114650,16349,1,HR,1,100,41
1667413767.686109,115834,16542,1,HR,1,100,42
1667413770.625125,118705,17010,1,HR,1,100,39
1667413772.119714,120165,17219,1,HR,1,100,40
1667413773.288769,121307,17413,1,HR,1,100,41
1667413774.937935,122918,17673,1,HR,1,100,40
1667413777.761274,125676,18100,1,HR,1,100,38
1667413781.828397,129649,18721,1,HR,1,100,35
1667413782.639160,130441,18844,1,HR,1,100,40
1667413785.619124,133352,19292,1,HR,1,100,38
1667413788.193706,135867,19684,1,HR,1,100,36
1667413790.246206,137872,20008,1,HR,1,100,35
1667413791.300607,138902,20173,1,HR,1,100,38
1667413791.858519,139447,20253,1,HR,1,100,46
1667413794.720758,142243,20691,1,HR,1,100,43
1667413795.816107,143313,20866,1,HR,1,100,45
1667413799.279253,146696,21405,1,HR,1,100,41
1667413801.583581,148947,21754,1,HR,1,100,40
1667413805.145001,152426,22299,1,HR,1,100,37
1667413807.554769,154780,22671,1,HR,1,100,36
1667413809.199840,156387,22923,1,HR,1,100,36
1667413811.784659,158912,23331,1,HR,1,100,34
1667413813.801330,160882,23650,1,HR,1,100,34
1667413819.809371,166751,24560,1,HR,1,100,31
1667413823.426070,170284,25134,1,HR,1,100,29
1667413825.575821,172384,25449,1,HR,1,100,29
1667413827.429725,174195,25740,1,HR,1,100,30
1667413829.240634,175964,26018,1,HR,1,100,30
1667413832.477544,179126,26521,1,HR,1,100,29
1667413836.912172,183458,27221,1,HR,1,100,27
1667413838.120127,184638,27414,1,HR,1,100,30
1667413841.898570,188329,27986,1,HR,1,100,28
1667413842.829105,189238,28133,1,HR,1,100,32
1667413843.959259,190342,28317,1,HR,1,100,35
1667413845.010590,191369,28488,1,HR,1,100,38
1667413846.088536,192422,28669,1,HR,1,100,40
1667413850.735068,196961,29393,1,HR,1,100,37
1667413851.687101,197891,29544,1,HR,1,100,40
1667413852.784497,198963,29708,1,HR,1,100,42
1667413853.799999,199955,29874,1,HR,1,100,44
1667413854.890229,201020,30051,1,HR,1,100,45
1667413855.888328,201995,30206,1,HR,1,100,47
1667413856.817839,202903,30354,1,HR,1,100,49
1667413857.629626,203696,30487,1,HR,1,100,52
1667413858.781278,204821,30667,1,HR,1,100,52
1667413860.150976,206159,30897,1,HR,1,100,51
1667413861.643517,207617,31116,1,HR,1,100,50
1667413862.772648,208720,31293,1,HR,1,100,50
1667413864.666476,210570,31572,1,HR,1,100,48
1667413866.326902,212192,31825,1,HR,1,100,47
1667413867.286100,213129,31988,1,HR,1,100,49
1667413870.066444,215845,32424,1,HR,1,100,45
1667413871.203765,216956,32598,1,HR,1,100,46
1667413872.218242,217947,32750,1,HR,1,100,48
1667413873.307449,219011,32927,1,HR,1,100,49
1667413875.359949,221016,33255,1,HR,1,100,47
1667413876.418445,222050,33396,1,HR,1,100,48
1667413877.332601,222943,33546,1,HR,1,100,50
1667413878.344008,223931,33712,1,HR,1,100,51
1667413880.762989,226294,34087,1,HR,1,100,48
1667413881.519496,227033,34208,1,HR,1,100,52
1667413882.372231,227866,34342,1,HR,1,100,54
1667413883.469627,228938,34505,1,HR,1,100,54
1667413884.718530,230158,34703,1,HR,1,100,54
1667413885.595833,231015,34847,1,HR,1,100,55
1667413887.576674,232950,35146,1,HR,1,100,52
1667413888.455001,233808,35294,1,HR,1,100,54
