LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,BV
1667413727.374192,76455.000,10448,1,BV,1,100,4.19
1667413728.372290,77430.000,10592,1,BV,1,100,4.19
1667413729.372436,78407.000,10757,1,BV,1,100,4.18
1667413730.368487,79380.000,10908,1,BV,1,100,4.18
1667413731.366585,80355.000,11054,1,BV,1,100,4.18
1667413732.365708,81331.000,11211,1,BV,1,100,4.18
1667413733.362782,82305.000,11356,1,BV,1,100,4.18
1667413734.364976,83284.000,11517,1,BV,1,100,4.18
1667413735.362051,84258.000,11669,1,BV,1,100,4.18
1667413736.360149,85233.000,11830,1,BV,1,100,4.18
1667413737.355176,86205.000,11975,1,BV,1,100,4.18
1667413738.349180,87176.000,12137,1,BV,1,100,4.18
1667413739.349326,88153.000,12279,1,BV,1,100,4.18
1667413740.346401,89127.000,12412,1,BV,1,100,4.18
1667413741.345523,90103.000,12571,1,BV,1,100,4.18
1667413742.340550,91075.000,12713,1,BV,1,100,4.18
1667413743.343767,92055.000,12874,1,BV,1,100,4.18
1667413744.337771,93026.000,13032,1,BV,1,100,4.18
1667413745.333822,93999.000,13134,1,BV,1,100,4.18
1667413746.334991,94977.000,13277,1,BV,1,100,4.17
1667413747.327971,95947.000,13436,1,BV,1,100,4.17
1667413748.330165,96926.000,13595,1,BV,1,100,4.18
1667413749.325192,97898.000,13739,1,BV,1,100,4.18
1667413750.322267,98872.000,13900,1,BV,1,100,4.18
1667413751.320365,99847.000,14039,1,BV,1,100,4.18
1667413752.316417,100820.000,14200,1,BV,1,100,4.18
1667413753.318610,101799.000,14360,1,BV,1,100,4.18
1667413754.318756,102776.000,14503,1,BV,1,100,4.18
1667413755.317878,103752.000,14668,1,BV,1,100,4.18
1667413756.314953,104726.000,14806,1,BV,1,100,4.18
1667413757.316122,105704.000,14973,1,BV,1,100,4.17
1667413758.310126,106675.000,15120,1,BV,1,100,4.18
1667413759.305153,107647.000,15283,1,BV,1,100,4.17
1667413760.304276,108623.000,15442,1,BV,1,100,4.17
1667413761.300327,109596.000,15578,1,BV,1,100,4.17
1667413762.303544,110576.000,15740,1,BV,1,100,4.17
