LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,SR
1667413726.469249,75571,10401,1,SR,1,100,0.400000
1667413728.075420,77140,10560,1,SR,1,100,0.066667
1667413728.275039,77335,10596,1,SR,1,100,0.133333
1667413728.538128,77592,10678,1,SR,1,100,0.400000
1667413729.603790,78633,10813,1,SR,1,100,0.200000
1667413730.730874,79734,10959,1,SR,1,100,0.066667
1667413731.067668,80063,11214,1,SR,1,100,1.400000
1667413735.527888,84420,11766,1,SR,1,100,0.466667
1667413736.657019,85523,11913,1,SR,1,100,0.266667
1667413739.049385,87860,12298,1,SR,1,100,0.466667
1667413745.700303,94357,13261,1,SR,1,100,0.533333
1667413747.963684,96568,13533,1,SR,1,100,0.066667
1667413750.422589,98970,13924,1,SR,1,100,0.066667
1667413750.623232,99166,13942,1,SR,1,100,0.066667
1667413750.955932,99491,13991,1,SR,1,100,0.066667
1667413751.684799,100203,14105,1,SR,1,100,0.066667
1667413752.817001,101309,14313,1,SR,1,100,0.266667
1667413753.751631,102222,14538,1,SR,1,100,0.733333
1667413755.018960,103460,14618,1,SR,1,100,0.066667
1667413755.748852,104173,14724,1,SR,1,100,0.066667
1667413756.082575,104499,14772,1,SR,1,100,0.066667
1667413756.548354,104954,14856,1,SR,1,100,0.066667
1667413756.748997,105150,14890,1,SR,1,100,0.066667
1667413756.946570,105343,14924,1,SR,1,100,0.066667
1667413757.147213,105539,14940,1,SR,1,100,0.066667
1667413757.348880,105736,14976,1,SR,1,100,0.066667
1667413757.547476,105930,15008,1,SR,1,100,0.066667
1667413757.747096,106125,15058,1,SR,1,100,0.133333
1667413758.277368,106643,15220,1,SR,1,100,0.666667
1667413759.736127,108068,15349,1,SR,1,100,0.066667
1667413760.871400,109177,15529,1,SR,1,100,0.066667
1667413761.334108,109629,15676,1,SR,1,100,0.666667
1667413762.401818,110672,15758,1,SR,1,100,0.133333
1667413763.068240,111323,15889,1,SR,1,100,0.200000
1667413763.800179,112038,16033,1,SR,1,100,0.400000
1667413764.467626,112690,16084,1,SR,1,100,0.133333
1667413764.732762,112949,16179,1,SR,1,100,0.400000
1667413765.268152,113472,16261,1,SR,1,100,0.400000
1667413766.063560,114249,16382,1,SR,1,100,0.466667
1667413767.861161,116005,16591,1,SR,1,100,0.066667
1667413768.326940,116460,16782,1,SR,1,100,0.800000
1667413769.392602,117501,16849,1,SR,1,100,0.133333
1667413770.056977,118150,16928,1,SR,1,100,0.066667
1667413770.389677,118475,17028,1,SR,1,100,0.333333
1667413770.986488,119058,17092,1,SR,1,100,0.133333
1667413771.253672,119319,17135,1,SR,1,100,0.133333
1667413771.517784,119577,17152,1,SR,1,100,0.066667
1667413771.719451,119774,17201,1,SR,1,100,0.133333
1667413771.986634,120035,17221,1,SR,1,100,0.066667
1667413772.188301,120232,17272,1,SR,1,100,0.133333
1667413773.781164,121788,17558,1,SR,1,100,0.400000
1667413774.312459,122307,17608,1,SR,1,100,0.200000
1667413774.781310,122765,17675,1,SR,1,100,0.133333
1667413775.047470,123025,17724,1,SR,1,100,0.200000
1667413775.649400,123613,17837,1,SR,1,100,0.333333
1667413776.782625,124720,17986,1,SR,1,100,0.266667
1667413778.575108,126471,18244,1,SR,1,100,0.066667
1667413778.903713,126792,18562,1,SR,1,100,1.800000
1667413781.493650,129322,18760,1,SR,1,100,0.600000
1667413782.362764,130171,18826,1,SR,1,100,0.133333
1667413783.958698,131730,19209,1,SR,1,100,1.000000
1667413785.087828,132833,19241,1,SR,1,100,0.133333
1667413785.348870,133088,19294,1,SR,1,100,0.200000
1667413785.820791,133549,19360,1,SR,1,100,0.133333
