LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,SA
1667413726.469249,75571,10400,1,SA,1,100,0.000403
1667413728.075420,77140,10559,1,SA,1,100,0.000047
1667413728.275039,77335,10595,1,SA,1,100,0.000118
1667413728.538128,77592,10677,1,SA,1,100,0.000431
1667413729.603790,78633,10812,1,SA,1,100,0.000185
1667413730.730874,79734,10958,1,SA,1,100,0.000050
1667413731.067668,80063,11213,1,SA,1,100,0.002713
1667413735.527888,84420,11765,1,SA,1,100,0.003144
1667413736.657019,85523,11912,1,SA,1,100,0.000190
1667413739.049385,87860,12297,1,SA,1,100,0.012935
1667413745.700303,94357,13260,1,SA,1,100,0.002656
1667413747.963684,96568,13532,1,SA,1,100,0.000082
1667413750.422589,98970,13923,1,SA,1,100,0.000066
1667413750.623232,99166,13941,1,SA,1,100,0.000063
1667413750.955932,99491,13990,1,SA,1,100,0.000065
1667413751.684799,100203,14104,1,SA,1,100,0.000058
1667413752.817001,101309,14312,1,SA,1,100,0.000213
1667413753.751631,102222,14537,1,SA,1,100,0.000579
1667413755.018960,103460,14617,1,SA,1,100,0.000054
1667413755.748852,104173,14723,1,SA,1,100,0.000065
1667413756.082575,104499,14771,1,SA,1,100,0.000055
1667413756.548354,104954,14855,1,SA,1,100,0.000054
1667413756.748997,105150,14889,1,SA,1,100,0.000045
1667413756.946570,105343,14923,1,SA,1,100,0.000050
1667413757.147213,105539,14939,1,SA,1,100,0.000051
1667413757.348880,105736,14975,1,SA,1,100,0.000057
1667413757.547476,105930,15007,1,SA,1,100,0.000044
1667413757.747096,106125,15057,1,SA,1,100,0.000103
1667413758.277368,106643,15219,1,SA,1,100,0.000597
1667413759.736127,108068,15348,1,SA,1,100,0.000049
1667413760.871400,109177,15528,1,SA,1,100,0.000043
1667413761.334108,109629,15675,1,SA,1,100,0.000487
1667413762.401818,110672,15757,1,SA,1,100,0.000091
1667413763.068240,111323,15888,1,SA,1,100,0.000118
1667413763.800179,112038,16032,1,SA,1,100,0.000246
1667413764.467626,112690,16083,1,SA,1,100,0.000078
1667413764.732762,112949,16178,1,SA,1,100,0.000273
1667413765.268152,113472,16260,1,SA,1,100,0.000306
1667413766.063560,114249,16381,1,SA,1,100,0.000368
1667413767.861161,116005,16590,1,SA,1,100,0.000035
1667413768.326940,116460,16781,1,SA,1,100,0.000474
1667413769.392602,117501,16848,1,SA,1,100,0.000077
1667413770.056977,118150,16927,1,SA,1,100,0.000042
1667413770.389677,118475,17027,1,SA,1,100,0.000184
1667413770.986488,119058,17091,1,SA,1,100,0.000070
1667413771.253672,119319,17134,1,SA,1,100,0.000081
1667413771.517784,119577,17151,1,SA,1,100,0.000039
1667413771.719451,119774,17200,1,SA,1,100,0.000084
1667413771.986634,120035,17220,1,SA,1,100,0.000047
1667413772.188301,120232,17271,1,SA,1,100,0.000087
1667413773.781164,121788,17557,1,SA,1,100,0.000221
1667413774.312459,122307,17607,1,SA,1,100,0.000112
1667413774.781310,122765,17674,1,SA,1,100,0.000070
