RD,TS_received,TS_sent,AK,RoundTrip,
427022,427053,2022-11-02_20-34-46-269618,427056,31,
432123,432155,2022-11-02_20-34-51-489288,432158,32,
437237,437257,2022-11-02_20-34-56-715989,437261,20,
442379,447488,2022-11-02_20-35-02-037873,447497,5109,
447508,452632,2022-11-02_20-35-07-260512,452644,5124,
452655,457740,2022-11-02_20-35-12-586209,457753,5085,
457774,462846,2022-11-02_20-35-17-910168,462857,5072,
462878,462970,2022-11-02_20-35-23-030546,462975,92,
467957,473068,2022-11-02_20-35-28-312146,473077,5111,
473093,478212,2022-11-02_20-35-33-577576,478228,5119,
478247,483320,2022-11-02_20-35-38-800951,483335,5073,
483356,483467,2022-11-02_20-35-44-022966,488420,111,
488433,488474,2022-11-02_20-35-49-148010,488477,41,
493537,493571,2022-11-02_20-35-54-365745,493574,34,
498652,503754,2022-11-02_20-35-59-792177,503766,5102,
503787,508900,2022-11-02_20-36-05-014896,508915,5113,
508938,514006,2022-11-02_20-36-10-229789,514015,5068,
514028,514091,2022-11-02_20-36-15-357814,514094,63,
519116,524230,2022-11-02_20-36-20-580205,524245,5114,
524265,524296,2022-11-02_20-36-25-804482,524299,31,
529334,534459,2022-11-02_20-36-31-025421,534471,5125,
534482,539566,2022-11-02_20-36-36-349822,539576,5084,
539596,544674,2022-11-02_20-36-41-674783,544689,5078,
544709,549778,2022-11-02_20-36-46-896598,549791,5069,
549814,554885,2022-11-02_20-36-52-119123,554894,5071,
554906,554985,2022-11-02_20-36-57-235008,554988,79,
559997,560017,2022-11-02_20-37-02-389014,560020,20,
565109,570215,2022-11-02_20-37-07-684369,570225,5106,
570243,575323,2022-11-02_20-37-13-008910,575332,5080,
575344,575392,2022-11-02_20-37-18-125222,575396,48,
580448,585568,2022-11-02_20-37-23-454247,585580,5120,
585592,590696,2022-11-02_20-37-28-676948,590705,5104,
590718,595829,2022-11-02_20-37-33-899369,595844,5111,
595865,600945,2022-11-02_20-37-39-226176,600955,5080,
600967,600986,2022-11-02_20-37-44-322221,600990,19,
606066,611187,2022-11-02_20-37-49-628031,611196,5121,
611208,616321,2022-11-02_20-37-54-891442,616336,5113,
616357,621421,2022-11-02_20-38-00-138889,621431,5064,
621443,621509,2022-11-02_20-38-05-336669,621512,66,
626533,626616,2022-11-02_20-38-10-558757,626619,83,
631650,636754,2022-11-02_20-38-15-883893,636769,5104,
636791,641860,2022-11-02_20-38-21-105399,641876,5069,
641897,641923,2022-11-02_20-38-26-226841,641926,26,
646965,647013,2022-11-02_20-38-31-447571,647015,48,
652091,657193,2022-11-02_20-38-36-883553,657203,5102,
657222,662327,2022-11-02_20-38-42-046852,662335,5105,
662355,662421,2022-11-02_20-38-47-219216,662423,66,
667442,672560,2022-11-02_20-38-52-542861,672575,5118,
672596,
677651,677718,2022-11-02_20-39-02-884895,677721,67,
682773,682823,2022-11-02_20-39-08-109420,687917,50,
687935,687955,2022-11-02_20-39-13-360844,687958,20,
693049,693136,2022-11-02_20-39-18-665885,693139,87,
698156,703297,2022-11-02_20-39-23-979634,703311,5141,
703329,708403,2022-11-02_20-39-29-309694,708414,5074,
708433,713542,2022-11-02_20-39-34-526960,713551,5109,
713568,718694,2022-11-02_20-39-39-749538,718703,5126,
718715,723809,2022-11-02_20-39-44-972874,723822,5094,
723840,728961,2022-11-02_20-39-50-299259,728978,5121,
728999,734063,2022-11-02_20-39-55-523460,734076,5064,
734098,734150,2022-11-02_20-40-00-643833,734152,52,
739183,739250,2022-11-02_20-40-05-863292,739256,67,
744290,749395,2022-11-02_20-40-11-187785,749410,5105,
749430,754495,2022-11-02_20-40-16-718798,754509,5065,
754529,759609,2022-11-02_20-40-21-734644,759624,5080,
759640,764719,2022-11-02_20-40-26-956677,764734,5079,
764748,764866,2022-11-02_20-40-32-056841,769826,118,
769845,774956,2022-11-02_20-40-37-401755,774966,5111,
774979,780083,2022-11-02_20-40-42-624185,780092,5104,
780105,780169,2022-11-02_20-40-47-744300,780173,64,
785229,790351,2022-11-02_20-40-53-033024,790359,5122,
790372,790393,2022-11-02_20-40-58-213805,790396,21,
795490,795573,2022-11-02_20-41-03-514618,795577,83,
800613,805743,2022-11-02_20-41-08-839776,805752,5130,
805764,805872,2022-11-02_20-41-14-029674,810844,108,
810862,815965,2022-11-02_20-41-19-284998,815973,5103,
815991,816072,2022-11-02_20-41-24-508186,816077,81,
821111,826239,2022-11-02_20-41-29-833729,826252,5128,
826264,831347,2022-11-02_20-41-35-046145,831358,5083,
831379,836448,2022-11-02_20-41-40-380005,836457,5069,
836475,841586,2022-11-02_20-41-45-601691,841601,5111,
841623,841678,2022-11-02_20-41-50-721721,841681,55,
846703,851815,2022-11-02_20-41-55-944319,851830,5112,
851852,0,,856945,-851852,
856964,856983,2022-11-02_20-42-06-395431,856987,19,
862062,867160,2022-11-02_20-42-11-714316,867169,5098,
867180,867201,2022-11-02_20-42-16-865974,867204,21,
872275,877394,2022-11-02_20-42-22-263452,877409,5119,
877429,882494,2022-11-02_20-42-27-429770,882508,5065,
882530,882574,2022-11-02_20-42-32-604779,882579,44,
887606,892731,2022-11-02_20-42-37-826666,892746,5125,
892761,892813,2022-11-02_20-42-43-082664,892816,52,
897845,897878,2022-11-02_20-42-48-272255,897882,33,
902944,902986,2022-11-02_20-42-53-494350,902988,42,
908118,913238,2022-11-02_20-42-58-921622,913254,5120,
913273,918346,2022-11-02_20-43-04-145305,918361,5073,
918374,923467,2022-11-02_20-43-09-468181,923476,5093,
923489,923509,2022-11-02_20-43-14-507561,923512,20,
928576,928695,2022-11-02_20-43-19-807098,933716,119,
933737,938824,2022-11-02_20-43-25-136591,938839,5087,
938861,943926,2022-11-02_20-43-30-344102,943934,5065,
943946,944000,2022-11-02_20-43-35-479550,944004,54,
949045,954174,2022-11-02_20-43-40-803995,954183,5129,
954194,959281,2022-11-02_20-43-46-026168,959299,5087,
959311,964388,2022-11-02_20-43-51-248001,964404,5077,
964425,969492,2022-11-02_20-43-56-572026,969501,5067,
969514,969533,2022-11-02_20-44-01-612003,969537,19,
974654,979791,2022-11-02_20-44-07-019024,979800,5137,
979812,979832,2022-11-02_20-44-12-151897,979835,20,
984941,990097,2022-11-02_20-44-17-463895,990106,5156,
990118,995229,2022-11-02_20-44-22-788312,995243,5111,
995255,1000359,2022-11-02_20-44-28-010089,1000368,5104,
1000387,1000414,2022-11-02_20-44-33-235832,1000416,27,
1005479,1010605,2022-11-02_20-44-38-559059,1010613,5126,
1010625,1010650,2022-11-02_20-44-43-705687,1010653,25,
1015720,1015822,2022-11-02_20-44-49-003975,1015825,102,
1020831,1020930,2022-11-02_20-44-54-199717,1020935,99,
1025939,1025959,2022-11-02_20-44-59-367689,1025963,20,
1031065,1031086,2022-11-02_20-45-04-614440,1031089,21,
1036172,1036240,2022-11-02_20-45-09-893278,1036243,68,
1041289,1041397,2022-11-02_20-45-15-150004,1046421,108,
1046433,1051561,2022-11-02_20-45-20-440964,1051570,5128,
1051582,1051602,2022-11-02_20-45-25-622547,1051605,20,
1056680,1061820,2022-11-02_20-45-30-976523,1061829,5140,
1061841,1061862,2022-11-02_20-45-36-129272,1061865,21,
1066951,1067051,2022-11-02_20-45-41-424462,1067053,100,
1072068,1072147,2022-11-02_20-45-46-655655,1072150,79,
1077190,1082317,2022-11-02_20-45-51-981339,1082333,5127,
1082346,1082366,2022-11-02_20-45-57-111614,1082369,20,
1087456,1087475,2022-11-02_20-46-02-345714,1087478,19,
1092575,1092655,2022-11-02_20-46-07-650342,1092659,80,
1097696,1097778,2022-11-02_20-46-12-890440,1097781,82,
1102810,1102857,2022-11-02_20-46-18-092459,1102860,47,
1107938,1107958,2022-11-02_20-46-23-316453,1107961,20,
1113067,1113087,2022-11-02_20-46-28-565870,1113090,20,
1118191,1123318,2022-11-02_20-46-33-965187,1123330,5127,
1123342,1123362,2022-11-02_20-46-39-097098,1123365,20,
1128457,1133573,2022-11-02_20-46-44-409637,1133590,5116,
1133610,1138678,2022-11-02_20-46-49-734638,1138693,5068,
1138715,1143785,2022-11-02_20-46-54-933290,1143800,5070,
1143823,1143855,2022-11-02_20-47-00-077168,1143860,32,
1148902,1154028,2022-11-02_20-47-05-401543,1154038,5126,
1154057,1154077,2022-11-02_20-47-10-541586,1154079,20,
1159139,1164241,2022-11-02_20-47-16-055150,1164251,5102,
1164263,1169344,2022-11-02_20-47-21-069628,1169353,5081,
1169364,1169384,2022-11-02_20-47-26-219836,1169387,20,
1174495,1174562,2022-11-02_20-47-31-514759,1174565,67,
1179612,1179685,2022-11-02_20-47-36-769303,1179687,73,
1184753,1184856,2022-11-02_20-47-42-061313,1189876,103,
1189898,1195020,2022-11-02_20-47-47-337363,1195036,5122,
1195049,1200149,2022-11-02_20-47-52-609431,1200159,5100,
1200171,1205310,2022-11-02_20-47-57-832234,1205325,5139,
1205344,1205371,2022-11-02_20-48-03-055541,1205374,27,
1210422,1215561,2022-11-02_20-48-08-329553,1215570,5139,
1215582,1220699,2022-11-02_20-48-13-601560,1220708,5117,
1220721,1220774,2022-11-02_20-48-18-823404,1220776,53,
1225824,1230964,2022-11-02_20-48-24-046611,1230973,5140,
1230985,1231006,2022-11-02_20-48-29-294648,1231014,21,
1236075,1236095,2022-11-02_20-48-34-500961,1236098,20,
1241210,1241286,2022-11-02_20-48-39-819165,1241289,76,
1246324,1251449,2022-11-02_20-48-45-141383,1251462,5125,
1251482,1251502,2022-11-02_20-48-50-280428,1251506,20,
1256561,1261685,2022-11-02_20-48-55-586509,1261693,5124,
1261705,1261785,2022-11-02_20-49-00-805496,1261788,80,
1266826,1271921,2022-11-02_20-49-06-133518,1271931,5095,
1271949,1277044,2022-11-02_20-49-11-356267,1277060,5095,
1277074,1277098,2022-11-02_20-49-16-483853,1277101,24,
1282176,1287285,2022-11-02_20-49-21-801051,1287293,5109,
1287305,1287391,2022-11-02_20-49-27-023514,1287394,86,
1292406,1292433,2022-11-02_20-49-32-179191,1292437,27,
1297515,1297538,2022-11-02_20-49-37-405022,1297541,23,
1302645,1302665,2022-11-02_20-49-42-656438,1302668,20,
1307779,1307800,2022-11-02_20-49-47-916889,1307802,21,
1312893,1318024,2022-11-02_20-49-53-340544,1318039,5131,
1318061,1323132,2022-11-02_20-49-58-493909,1323148,5071,
1323169,1328239,2022-11-02_20-50-03-837415,1328254,5070,
1328274,1333341,2022-11-02_20-50-09-007587,1333351,5067,
1333370,1338455,2022-11-02_20-50-14-233004,1338472,5085,
1338493,1343559,2022-11-02_20-50-19-507094,1343568,5066,
1343581,1343611,2022-11-02_20-50-24-573439,1343615,30,
1348680,1353812,2022-11-02_20-50-29-900289,1353821,5132,
1353833,1353922,2022-11-02_20-50-35-095548,1353925,89,
1358954,1364073,2022-11-02_20-50-40-445848,1364089,5119,
1364108,1369175,2022-11-02_20-50-45-668125,1369183,5067,
1369195,1369234,2022-11-02_20-50-50-788387,1369237,39,
1374295,1379396,2022-11-02_20-50-56-114675,1379410,5101,
1379429,1384562,2022-11-02_20-51-01-437742,1384578,5133,
1384600,1389670,2022-11-02_20-51-06-660810,1389686,5070,
1389706,1394771,2022-11-02_20-51-11-882201,1394780,5065,
1394793,1394836,2022-11-02_20-51-17-006491,1394839,43,
1399882,1405017,2022-11-02_20-51-22-226041,1405026,5135,
1405038,1410139,2022-11-02_20-51-27-652094,1410148,5101,
1410163,1410240,2022-11-02_20-51-32-774672,1410243,77,
1415296,1415344,2022-11-02_20-51-37-997516,1415347,48,
1420404,1425536,2022-11-02_20-51-43-320157,1425544,5132,
1425556,1430660,2022-11-02_20-51-48-543045,1430669,5104,
1430688,1435771,2022-11-02_20-51-53-867620,1435788,5083,
1435808,1435845,2022-11-02_20-51-58-989792,1435848,37,
1440887,1446019,2022-11-02_20-52-04-313082,1446029,5132,
1446041,1451143,2022-11-02_20-52-09-535971,1451152,5102,
1451165,1456281,2022-11-02_20-52-14-757498,1456298,5116,
1456320,1456366,2022-11-02_20-52-20-005624,1456369,46,
1461396,1466514,2022-11-02_20-52-25-266180,1466525,5118,
1466538,1471641,2022-11-02_20-52-30-437627,1471650,5103,
1471669,1476796,2022-11-02_20-52-35-851784,1476811,5127,
1476832,1481909,2022-11-02_20-52-41-075408,1481925,5077,
1481940,1487059,2022-11-02_20-52-46-399810,1487069,5119,
1487089,1492167,2022-11-02_20-52-51-621689,1492176,5078,
1492196,1497310,2022-11-02_20-52-56-808574,1497319,5114,
1497337,1497364,2022-11-02_20-53-01-966080,1497367,27,
1502456,1507595,2022-11-02_20-53-07-289493,1507604,5139,
1507616,1507662,2022-11-02_20-53-12-514158,1507664,46,
1512747,1517868,2022-11-02_20-53-17-837425,1517878,5121,
1517892,1523014,2022-11-02_20-53-23-163314,1523030,5122,
1523052,1523071,2022-11-02_20-53-28-284075,1523074,19,
1528126,1533256,2022-11-02_20-53-33-556921,1533265,5130,
1533277,1533297,2022-11-02_20-53-38-747502,1533300,20,
1538408,1538482,2022-11-02_20-53-44-053399,1538488,74,
1543529,1543590,2022-11-02_20-53-49-275780,1543593,61,
1548670,1553774,2022-11-02_20-53-55-110299,1553783,5104,
1553795,1558912,2022-11-02_20-53-59-821501,1558921,5117,
1558933,1564053,2022-11-02_20-54-05-044076,1564070,5120,
1564090,1569160,2022-11-02_20-54-10-368783,1569170,5070,
1569190,1574271,2022-11-02_20-54-15-693325,1574281,5081,
1574293,1579396,2022-11-02_20-54-20-813768,1579405,5103,
1579422,1579498,2022-11-02_20-54-26-037023,1579500,76,
1584547,1589650,2022-11-02_20-54-31-362178,1589666,5103,
1589683,1589804,2022-11-02_20-54-36-584681,1594819,121,
1594840,1599920,2022-11-02_20-54-41-876080,1599931,5080,
1599952,1605051,2022-11-02_20-54-47-131493,1605067,5099,
1605090,1610157,2022-11-02_20-54-52-298698,1610172,5067,
1610194,1615266,2022-11-02_20-54-57-575509,1615281,5072,
1615303,1620374,2022-11-02_20-55-02-797912,1620390,5071,
1620413,1620522,2022-11-02_20-55-08-021125,1625482,109,
1625504,1625531,2022-11-02_20-55-13-143978,1625533,27,
1630586,1630623,2022-11-02_20-55-18-365773,1630626,37,
1635734,1635826,2022-11-02_20-55-23-687972,1635830,92,
1640866,1645994,2022-11-02_20-55-28-911066,1646009,5128,
1646028,1646049,2022-11-02_20-55-34-150694,1646052,21,
1651107,1656281,2022-11-02_20-55-39-457408,1656296,5174,
1656317,1656342,2022-11-02_20-55-44-681626,1656345,25,
1661393,1666521,2022-11-02_20-55-50-006392,1666529,5128,
1666542,1666562,2022-11-02_20-55-55-147814,1666565,20,
1671655,1671710,2022-11-02_20-56-00-405877,1671713,55,
1676776,1681903,2022-11-02_20-56-05-878758,1681918,5127,
1681936,1681956,2022-11-02_20-56-10-900233,1681960,20,
1687015,1692139,2022-11-02_20-56-16-221647,1692148,5124,
1692160,1692182,2022-11-02_20-56-21-377000,1692186,22,
1697254,1702364,2022-11-02_20-56-26-665473,1702372,5110,
1702384,1702404,2022-11-02_20-56-31-841056,1702407,20,
1707525,1707552,2022-11-02_20-56-37-111689,1707554,27,
1712629,1712747,2022-11-02_20-56-42-370928,1717753,118,
1717766,1717786,2022-11-02_20-56-47-582285,1717788,20,
1722870,1727976,2022-11-02_20-56-52-981999,1727992,5106,
1728012,1733078,2022-11-02_20-56-58-204991,1733093,5066,
1733111,1738192,2022-11-02_20-57-03-529372,1738208,5081,
1738229,1743300,2022-11-02_20-57-08-649475,1743315,5071,
1743336,1748408,2022-11-02_20-57-13-871927,1748423,5072,
1748439,1753516,2022-11-02_20-57-19-196888,1753529,5077,
1753548,1758624,2022-11-02_20-57-24-420329,1758635,5076,
1758654,1763732,2022-11-02_20-57-29-641926,1763743,5078,
1763756,1768946,2022-11-02_20-57-34-865046,1768955,5190,
1768967,1769055,2022-11-02_20-57-40-087627,1769058,88,
1774067,1774111,2022-11-02_20-57-45-262160,1774114,44,
1779182,1784314,2022-11-02_20-57-50-610496,1784331,5132,
1784346,1784365,2022-11-02_20-57-55-760345,1784369,19,
1789426,1794556,2022-11-02_20-58-01-082953,1794564,5130,
1794576,1794608,2022-11-02_20-58-06-234639,1794610,32,
1799666,1804804,2022-11-02_20-58-11-524764,1804820,5138,
1804841,1804876,2022-11-02_20-58-16-749473,1804879,35,
1809915,1815037,2022-11-02_20-58-21-970029,1815050,5122,
1815062,1815171,2022-11-02_20-58-27-245843,1820181,109,
1820193,1820277,2022-11-02_20-58-32-519486,1820280,84,
1825301,1830411,2022-11-02_20-58-37-845365,1830426,5110,
1830448,1835549,2022-11-02_20-58-43-065075,1835566,5101,
1835579,1835601,2022-11-02_20-58-48-206444,1835603,22,
1840663,1845808,2022-11-02_20-58-53-509433,1845817,5145,
1845829,1850957,2022-11-02_20-58-58-732320,1850969,5128,
1850981,1851024,2022-11-02_20-59-03-992913,1851028,43,
1856070,1861200,2022-11-02_20-59-09-279397,1861209,5130,
1861228,1861300,2022-11-02_20-59-14-503695,1861304,72,
1866310,1871423,2022-11-02_20-59-19-724152,1871438,5113,
1871459,1876528,2022-11-02_20-59-25-048640,1876545,5069,
1876566,1876607,2022-11-02_20-59-30-168505,1876611,41,
1881644,1886774,2022-11-02_20-59-35-485794,1886788,5130,
1886800,1886820,2022-11-02_20-59-40-627167,1886823,20,
1891886,1897000,2022-11-02_20-59-45-938967,1897009,5114,
1897022,1902138,2022-11-02_20-59-51-161819,1902154,5116,
1902176,1907241,2022-11-02_20-59-56-477436,1907257,5065,
1907277,1907320,2022-11-02_21-00-01-607453,1907326,43,
1912352,1917453,2022-11-02_21-00-06-933677,1917463,5101,
1917479,1917529,2022-11-02_21-00-12-053245,1917532,50,
1922576,1927706,2022-11-02_21-00-17-375906,1927723,5130,
1927736,1927755,2022-11-02_21-00-22-521320,1927758,19,
1932819,1937949,2022-11-02_21-00-27-923173,1937965,5130,
1937986,1938065,2022-11-02_21-00-33-076149,1938069,79,
1943053,1943073,2022-11-02_21-00-38-199295,1943076,20,
1948171,1953306,2022-11-02_21-00-43-591104,1953315,5135,
1953333,1953352,2022-11-02_21-00-48-723781,1953355,19,
1958446,1958471,2022-11-02_21-00-53-964329,1958474,25,
1963559,1963579,2022-11-02_21-00-59-186265,1963582,20,
1968679,1973781,2022-11-02_21-01-04-584384,1973797,5102,
1973818,1978889,2022-11-02_21-01-09-805694,1978904,5071,
1978926,1983996,2022-11-02_21-01-15-003893,1984012,5070,
1984033,1984060,2022-11-02_21-01-20-150317,1984065,27,
1989110,1994222,2022-11-02_21-01-25-477581,1994231,5112,
1994244,1994269,2022-11-02_21-01-30-593462,1994273,25,
1999372,1999392,2022-11-02_21-01-35-841840,1999395,20,
2004508,2009608,2022-11-02_21-01-41-243374,2009616,5100,
2009631,2009687,2022-11-02_21-01-46-378217,2009689,56,
2014752,2014862,2022-11-02_21-01-51-688149,2019868,110,
2019880,2019967,2022-11-02_21-01-56-913383,2019972,87,
2025005,2030144,2022-11-02_21-02-02-236192,2030154,5139,
2030166,2035244,2022-11-02_21-02-07-457920,2035253,5078,
2035273,2040390,2022-11-02_21-02-12-767811,2040405,5117,
2040428,2045491,2022-11-02_21-02-17-976487,2045499,5063,
2045516,2045575,2022-11-02_21-02-23-127329,2045577,59,
2050652,2055754,2022-11-02_21-02-28-449995,2055769,5102,
2055791,2060857,2022-11-02_21-02-33-775914,2060865,5066,
2060877,2066005,2022-11-02_21-02-38-889680,2066020,5128,
2066042,0,,2071114,-2066042,
2071136,2076220,2022-11-02_21-02-49-443207,2076236,5084,
2076253,2081329,2022-11-02_21-02-54-691748,2081345,5076,
2081364,2081468,2022-11-02_21-02-59-887757,2086452,104,
2086471,2091593,2022-11-02_21-03-05-211049,2091609,5122,
2091630,2096721,2022-11-02_21-03-10-435035,2096737,5091,
2096754,2096780,2022-11-02_21-03-15-557705,2096783,26,
2101833,2106962,2022-11-02_21-03-20-879440,2106971,5129,
2106983,2112100,2022-11-02_21-03-26-102441,2112116,5117,
2112138,2117201,2022-11-02_21-03-31-428169,2117210,5063,
2117222,2117282,2022-11-02_21-03-36-549095,2117285,60,
2122322,2127445,2022-11-02_21-03-41-873386,2127460,5123,
2127479,2132552,2022-11-02_21-03-47-095718,2132566,5073,
2132587,2137701,2022-11-02_21-03-52-419110,2137710,5114,
2137723,2137782,2022-11-02_21-03-57-540818,2137785,59,
2142821,2147954,2022-11-02_21-04-02-865882,2147971,5133,
2147983,2148004,2022-11-02_21-04-08-008017,2148006,21,
2153066,2153185,2022-11-02_21-04-13-278232,2158207,119,
2158219,2158292,2022-11-02_21-04-18-534351,2158296,73,
2163324,2163391,2022-11-02_21-04-23-754217,2163394,67,
2168425,2168492,2022-11-02_21-04-28-977086,2168495,67,
2173533,2173597,2022-11-02_21-04-34-199699,2173600,64,
2178651,2183759,2022-11-02_21-04-39-524928,2183767,5108,
2183784,2188896,2022-11-02_21-04-44-848819,2188904,5112,
2188923,2189006,2022-11-02_21-04-49-972686,2189008,83,
2194007,2199111,2022-11-02_21-04-55-293721,2199123,5104,
2199145,2199199,2022-11-02_21-05-00-415704,2199202,54,
2204223,2209344,2022-11-02_21-05-05-711019,2209360,5121,
2209380,2214452,2022-11-02_21-05-10-966331,2214468,5072,
2214486,2219560,2022-11-02_21-05-16-286078,2219575,5074,
2219591,2224661,2022-11-02_21-05-21-430732,2224669,5070,
2224682,2224715,2022-11-02_21-05-26-527530,2224718,33,
2229781,2234884,2022-11-02_21-05-31-852756,2234898,5103,
2234918,2240026,2022-11-02_21-05-37-384194,2240035,5108,
2240054,2245133,2022-11-02_21-05-42-397601,2245142,5079,
2245161,2250287,2022-11-02_21-05-47-621825,2250303,5126,
2250315,2255424,2022-11-02_21-05-52-844037,2255432,5109,
2255445,2260548,2022-11-02_21-05-58-066532,2260564,5103,
2260585,2260634,2022-11-02_21-06-03-291995,2260639,49,
2265662,2270794,2022-11-02_21-06-08-617685,2270810,5132,
2270822,2275902,2022-11-02_21-06-13-940265,2275913,5080,
2275932,2281036,2022-11-02_21-06-19-160648,2281046,5104,
2281067,2286180,2022-11-02_21-06-24-384320,2286195,5113,
2286217,2291289,2022-11-02_21-06-29-608515,2291305,5072,
2291325,2296397,2022-11-02_21-06-34-930468,2296412,5072,
2296433,2301505,2022-11-02_21-06-40-153052,2301521,5072,
2301537,2306613,2022-11-02_21-06-45-378336,2306630,5076,
2306651,2311721,2022-11-02_21-06-50-597903,2311734,5070,
2311746,2311767,2022-11-02_21-06-55-627088,2311771,21,
2316831,2316861,2022-11-02_21-07-00-837894,2316867,30,
2321983,2327081,2022-11-02_21-07-06-266334,2327097,5098,
2327117,2332192,2022-11-02_21-07-11-489544,2332208,5075,
2332229,2337301,2022-11-02_21-07-16-813118,2337316,5072,
2337333,2342409,2022-11-02_21-07-22-035337,2342425,5076,
2342444,2347511,2022-11-02_21-07-27-225369,2347519,5067,
2347531,2347556,2022-11-02_21-07-32-277298,2347558,25,
2352630,2352658,2022-11-02_21-07-37-499499,2352661,28,
2357752,2357773,2022-11-02_21-07-42-734842,2357776,21,
2362859,2367974,2022-11-02_21-07-48-045996,2367983,5115,
2367995,2368058,2022-11-02_21-07-53-267667,2368061,63,
2373141,2378271,2022-11-02_21-07-58-594879,2378280,5130,
2378298,2383425,2022-11-02_21-08-03-917497,2383441,5127,
2383460,2388533,2022-11-02_21-08-09-141706,2388546,5073,
2388567,2393640,2022-11-02_21-08-14-394748,2393654,5073,
2393666,2398747,2022-11-02_21-08-19-585580,2398760,5081,
2398782,2403855,2022-11-02_21-08-24-910282,2403870,5073,
2403892,2403995,2022-11-02_21-08-30-048783,2408965,103,
2408986,2414102,2022-11-02_21-08-35-355056,2414112,5116,
2414124,2414177,2022-11-02_21-08-40-476323,2414180,53,
2419223,2424356,2022-11-02_21-08-45-758626,2424366,5133,
2424378,2429460,2022-11-02_21-08-51-023050,2429475,5082,
2429488,2429580,2022-11-02_21-08-56-245340,2429583,92,
