LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,RD
1667413729.614027,78643.000,10778,2,RD,1,100,TL
1667413729.614027,78643.000,10778,2,RD,1,100,TU
1667413732.225974,81194.500,11569,2,RD,1,100,TL
1667413734.837921,83746.000,11569,2,RD,1,100,TU
1667413737.441678,86289.500,12364,2,RD,1,100,TL
1667413740.045436,88833.000,12364,2,RD,1,100,TU
1667413742.676321,91403.000,13116,2,RD,1,100,TL
1667413745.307206,93973.000,13116,2,RD,1,100,TU
1667413747.945257,96550.000,13921,2,RD,1,100,TL
1667413750.583308,99127.000,13921,2,RD,1,100,TU
1667413753.196279,101679.500,14720,2,RD,1,100,TL
1667413755.809249,104232.000,14720,2,RD,1,100,TU
1667413758.423756,106786.000,15526,2,RD,1,100,TL
1667413761.038262,109340.000,15526,2,RD,1,100,TU
1667413763.651744,111893.000,16328,2,RD,1,100,TL
1667413766.265227,114446.000,16328,2,RD,1,100,TU
1667413768.880245,117000.500,17131,2,RD,1,100,TL
1667413771.495263,119555.000,17131,2,RD,1,100,TU
1667413774.102603,122102.000,17936,2,RD,1,100,TL
1667413776.709943,124649.000,17936,2,RD,1,100,TU
1667413779.351577,127229.500,18741,2,RD,1,100,TL
1667413781.993211,129810.000,18741,2,RD,1,100,TU
1667413784.607717,132364.000,19539,2,RD,1,100,TL
1667413787.222224,134918.000,19539,2,RD,1,100,TU
1667413789.825981,137461.500,20337,2,RD,1,100,TL
1667413792.429738,140005.000,20337,2,RD,1,100,TU
1667413795.040150,142555.000,21142,2,RD,1,100,TL
1667413797.650561,145105.000,21142,2,RD,1,100,TU
1667413800.260461,147654.500,21946,2,RD,1,100,TL
1667413802.870360,150204.000,21946,2,RD,1,100,TU
1667413805.489473,152762.500,22755,2,RD,1,100,TL
1667413808.108586,155321.000,22755,2,RD,1,100,TU
1667413810.749708,157901.000,23582,2,RD,1,100,TL
1667413813.390830,160481.000,23582,2,RD,1,100,TU
1667413816.010967,163040.500,24383,2,RD,1,100,TL
1667413818.631103,165600.000,24383,2,RD,1,100,TU
1667413821.272737,168180.500,25202,2,RD,1,100,TL
1667413823.914371,170761.000,25202,2,RD,1,100,TU
1667413826.540649,173326.500,26015,2,RD,1,100,TL
1667413829.166928,175892.000,26015,2,RD,1,100,TU
1667413831.802420,178466.500,26834,2,RD,1,100,TL
1667413834.437912,181041.000,26834,2,RD,1,100,TU
1667413837.036039,183579.000,27643,2,RD,1,100,TL
1667413839.634166,186117.000,27643,2,RD,1,100,TU
1667413842.268634,188690.500,28467,2,RD,1,100,TL
1667413844.903102,191264.000,28467,2,RD,1,100,TU
1667413847.501229,193802.000,29291,2,RD,1,100,TL
1667413850.099356,196340.000,29291,2,RD,1,100,TU
1667413852.726659,198906.500,30122,2,RD,1,100,TL
1667413855.353961,201473.000,30122,2,RD,1,100,TU
1667413857.963861,204022.500,30948,2,RD,1,100,TL
1667413860.573760,206572.000,30948,2,RD,1,100,TU
1667413863.192873,209130.500,31754,2,RD,1,100,TL
1667413865.811986,211689.000,31754,2,RD,1,100,TU
1667413868.451572,214267.500,32577,2,RD,1,100,TL
1667413871.091159,216846.000,32577,2,RD,1,100,TU
1667413873.700035,219394.500,33391,2,RD,1,100,TL
1667413876.308911,221943.000,33391,2,RD,1,100,TU
1667413878.912668,224486.500,34203,2,RD,1,100,TL
1667413881.516425,227030.000,34203,2,RD,1,100,TU
1667413884.147310,229600.000,35028,2,RD,1,100,TL
1667413886.778196,232170.000,35028,2,RD,1,100,TU
1667413889.404986,234736.000,35843,2,RD,1,100,TL
1667413892.031777,237302.000,35843,2,RD,1,100,TU
1667413894.668804,239878.000,36668,2,RD,1,100,TL
1667413897.305831,242454.000,36668,2,RD,1,100,TU
1667413899.923409,245011.000,37477,2,RD,1,100,TL
1667413902.540986,247568.000,37477,2,RD,1,100,TU
1667413905.168288,250134.500,38309,2,RD,1,100,TL
1667413907.795590,252701.000,38309,2,RD,1,100,TU
1667413910.409585,255254.500,39138,2,RD,1,100,TL
1667413913.023579,257808.000,39138,2,RD,1,100,TU
1667413915.648834,260372.500,39967,2,RD,1,100,TL
1667413918.274089,262937.000,39967,2,RD,1,100,TU
1667413920.914187,265516.000,40795,2,RD,1,100,TL
1667413923.554286,268095.000,40795,2,RD,1,100,TU
1667413926.159579,270640.000,41613,2,RD,1,100,TL
1667413928.764872,273185.000,41613,2,RD,1,100,TU
1667413931.412648,275771.500,42444,2,RD,1,100,TL
1667413934.060424,278358.000,42444,2,RD,1,100,TU
1667413936.674418,280911.500,43252,2,RD,1,100,TL
1667413939.288412,283465.000,43252,2,RD,1,100,TU
1667413941.903430,286019.500,44059,2,RD,1,100,TL
1667413944.518448,288574.000,44059,2,RD,1,100,TU
1667413947.114528,291110.000,44872,2,RD,1,100,TL
1667413949.710608,293646.000,44872,2,RD,1,100,TU
1667413952.355825,296230.000,45683,2,RD,1,100,TL
1667413955.001042,298814.000,45683,2,RD,1,100,TU
1667413957.602240,301355.000,46488,2,RD,1,100,TL
1667413960.203438,303896.000,46488,2,RD,1,100,TU
1667413962.820503,306452.500,47310,2,RD,1,100,TL
