LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,AK
1667413729.601743,78631.000,10775,2,AK,1,100,9993
1667413729.601743,78631.000,10775,2,AK,1,100,RD
1667413729.607885,78637.000,10777,2,AK,1,100,9993
1667413729.614027,78643.000,10777,2,AK,1,100,RD
1667413732.219320,81188.000,11566,2,AK,1,100,10778
1667413734.824613,83733.000,11566,2,AK,1,100,RD
1667413734.830755,83739.000,11568,2,AK,1,100,10778
1667413734.836897,83745.000,11568,2,AK,1,100,RD
1667413734.852252,83760.000,11571,2,AK,1,100,11569
1667413734.867608,83775.000,11571,2,AK,1,100,RD
1667413737.456522,86304.000,12363,2,AK,1,100,11569
1667413740.045436,88833.000,12363,2,AK,1,100,RD
1667413742.669667,91396.500,13113,2,AK,1,100,12364
1667413745.293898,93960.000,13113,2,AK,1,100,RD
1667413745.300552,93966.500,13115,2,AK,1,100,12364
1667413745.307206,93973.000,13115,2,AK,1,100,RD
1667413747.935020,96540.000,13918,2,AK,1,100,13116
1667413750.562834,99107.000,13918,2,AK,1,100,RD
1667413750.573071,99117.000,13920,2,AK,1,100,13116
1667413750.583308,99127.000,13920,2,AK,1,100,RD
1667413753.186554,101670.000,14717,2,AK,1,100,13921
1667413755.789799,104213.000,14717,2,AK,1,100,RD
1667413755.799524,104222.500,14719,2,AK,1,100,13921
1667413755.809249,104232.000,14719,2,AK,1,100,RD
1667413758.414031,106776.500,15523,2,AK,1,100,14720
1667413761.018811,109321.000,15523,2,AK,1,100,RD
1667413761.028025,109330.000,15525,2,AK,1,100,14720
1667413761.037238,109339.000,15525,2,AK,1,100,RD
1667413763.641507,111883.000,16325,2,AK,1,100,15526
1667413766.245776,114427.000,16325,2,AK,1,100,RD
1667413766.255502,114436.500,16327,2,AK,1,100,15526
1667413766.265227,114446.000,16327,2,AK,1,100,RD
1667413768.868984,116989.500,17128,2,AK,1,100,16328
1667413771.472741,119533.000,17128,2,AK,1,100,RD
1667413771.483490,119543.500,17130,2,AK,1,100,16328
1667413771.494239,119554.000,17130,2,AK,1,100,RD
1667413774.092366,122092.000,17933,2,AK,1,100,17131
1667413776.690493,124630.000,17933,2,AK,1,100,RD
1667413776.700218,124639.500,17935,2,AK,1,100,17131
1667413776.709943,124649.000,17935,2,AK,1,100,RD
1667413779.340828,127219.000,18738,2,AK,1,100,17936
1667413781.971714,129789.000,18738,2,AK,1,100,RD
1667413781.982462,129799.500,18740,2,AK,1,100,17936
1667413781.993211,129810.000,18740,2,AK,1,100,RD
1667413784.596969,132353.500,19536,2,AK,1,100,18741
1667413787.200726,134897.000,19536,2,AK,1,100,RD
1667413787.210963,134907.000,19538,2,AK,1,100,18741
1667413787.221200,134917.000,19538,2,AK,1,100,RD
1667413789.819839,137455.500,20334,2,AK,1,100,19539
1667413792.418478,139994.000,20334,2,AK,1,100,RD
1667413792.424108,139999.500,20336,2,AK,1,100,19539
1667413792.429738,140005.000,20336,2,AK,1,100,RD
1667413792.441511,140016.500,20339,2,AK,1,100,20337
1667413792.453283,140028.000,20339,2,AK,1,100,RD
1667413795.051922,142566.500,21141,2,AK,1,100,20337
1667413797.650561,145105.000,21141,2,AK,1,100,RD
1667413797.679224,145133.000,21144,2,AK,1,100,21142
1667413797.707888,145161.000,21144,2,AK,1,100,RD
1667413800.289124,147682.500,21945,2,AK,1,100,21142
1667413802.870360,150204.000,21945,2,AK,1,100,RD
1667413802.882645,150216.000,21948,2,AK,1,100,21946
1667413802.894929,150228.000,21948,2,AK,1,100,RD
1667413805.501757,152774.500,22754,2,AK,1,100,21946
1667413808.108586,155321.000,22754,2,AK,1,100,RD
1667413810.743566,157895.000,23579,2,AK,1,100,22755
1667413813.378546,160469.000,23579,2,AK,1,100,RD
1667413813.384176,160474.500,23581,2,AK,1,100,22755
1667413813.389806,160480.000,23581,2,AK,1,100,RD
1667413813.434849,160524.000,23584,2,AK,1,100,23582
1667413813.479891,160568.000,23584,2,AK,1,100,RD
1667413816.054985,163083.500,24382,2,AK,1,100,23582
1667413818.630079,165599.000,24382,2,AK,1,100,RD
1667413821.266083,168174.000,25199,2,AK,1,100,24383
1667413823.902086,170749.000,25199,2,AK,1,100,RD
1667413823.908229,170755.000,25201,2,AK,1,100,24383
1667413823.914371,170761.000,25201,2,AK,1,100,RD
1667413826.534507,173320.500,26012,2,AK,1,100,25202
1667413829.154644,175880.000,26012,2,AK,1,100,RD
1667413829.160786,175886.000,26014,2,AK,1,100,25202
1667413829.166928,175892.000,26014,2,AK,1,100,RD
1667413831.791671,178456.000,26831,2,AK,1,100,26015
1667413834.416414,181020.000,26831,2,AK,1,100,RD
1667413834.427163,181030.500,26833,2,AK,1,100,26015
1667413834.437912,181041.000,26833,2,AK,1,100,RD
1667413834.460433,181063.000,26836,2,AK,1,100,26834
1667413834.482954,181085.000,26836,2,AK,1,100,RD
1667413837.058048,183600.500,27642,2,AK,1,100,26834
1667413839.633142,186116.000,27642,2,AK,1,100,RD
1667413842.261980,188684.000,28464,2,AK,1,100,27643
1667413844.890818,191252.000,28464,2,AK,1,100,RD
1667413844.896960,191258.000,28466,2,AK,1,100,27643
1667413844.903102,191264.000,28466,2,AK,1,100,RD
1667413844.918458,191279.000,28469,2,AK,1,100,28467
