LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,EL
1673992022.232303,16912.000,568,1,EL,1,100,-410.200012
1673992022.288597,16967.000,582,1,EL,1,100,-470.600006
1673992022.354614,17031.500,597,2,EL,1,100,-467.399994
1673992022.420631,17096.000,597,2,EL,1,100,-465.200012
1673992022.488184,17162.000,615,1,EL,1,100,-468.600006
1673992022.554202,17226.500,633,2,EL,1,100,-474.600006
1673992022.620219,17291.000,633,2,EL,1,100,-479.000000
1673992022.686748,17356.000,648,2,EL,1,100,-486.600006
1673992022.753277,17421.000,648,2,EL,1,100,-485.200012
1673992022.821854,17488.000,665,1,EL,1,100,-489.000000
1673992022.888383,17553.000,679,2,EL,1,100,-490.200012
1673992022.954912,17618.000,679,2,EL,1,100,-501.200012
1673992023.021441,17683.000,695,1,EL,1,100,-512.400024
1673992023.087970,17748.000,711,2,EL,1,100,-518.799988
1673992023.154500,17813.000,711,2,EL,1,100,-526.400024
1673992023.220005,17877.000,727,1,EL,1,100,-533.400024
1673992023.286022,17941.500,743,2,EL,1,100,-534.000000
1673992023.352040,18006.000,743,2,EL,1,100,-535.799988
1673992023.418569,18071.000,759,1,EL,1,100,-542.000000
1673992023.484586,18135.500,777,2,EL,1,100,-551.799988
1673992023.550604,18200.000,777,2,EL,1,100,-561.799988
1673992023.617133,18265.000,795,2,EL,1,100,-562.599976
1673992023.683662,18330.000,795,2,EL,1,100,-565.000000
1673992023.750191,18395.000,810,1,EL,1,100,-570.400024
1673992023.816721,18460.000,826,2,EL,1,100,-574.599976
1673992023.883250,18525.000,826,2,EL,1,100,-580.200012
1673992023.948756,18589.000,841,1,EL,1,100,-588.599976
1673992024.014773,18653.500,859,2,EL,1,100,-601.400024
1673992024.080790,18718.000,859,2,EL,1,100,-599.799988
1673992024.146296,18782.000,875,1,EL,1,100,-603.400024
1673992024.212313,18846.500,890,2,EL,1,100,-617.000000
1673992024.278331,18911.000,890,2,EL,1,100,-620.000000
1673992024.345883,18977.000,905,1,EL,1,100,-627.200012
1673992024.413948,19043.500,924,2,EL,1,100,-628.400024
1673992024.482012,19110.000,924,2,EL,1,100,-631.799988
1673992024.548542,19175.000,941,2,EL,1,100,-636.799988
1673992024.615071,19240.000,941,2,EL,1,100,-646.599976
1673992024.681600,19305.000,957,1,EL,1,100,-654.799988
1673992024.747106,19369.000,974,2,EL,1,100,-660.400024
1673992024.812611,19433.000,974,2,EL,1,100,-663.599976
1673992024.878117,19497.000,990,1,EL,1,100,-671.599976
1673992024.944134,19561.500,1005,2,EL,1,100,-680.200012
1673992025.010152,19626.000,1005,2,EL,1,100,-688.599976
1673992025.078728,19693.000,1023,1,EL,1,100,-688.200012
1673992025.145769,19758.500,1038,2,EL,1,100,-697.799988
1673992025.212810,19824.000,1038,2,EL,1,100,-703.400024
