LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,BV
1673992022.454408,17129.000,626,1,BV,1,100,4.15
1673992023.451322,18103.000,770,1,BV,1,100,4.14
1673992024.448236,19077.000,935,1,BV,1,100,4.14
1673992025.445150,20051.000,1099,1,BV,1,100,4.14
1673992026.437970,21021.000,1252,1,BV,1,100,4.14
1673992027.442049,22002.000,1400,1,BV,1,100,4.14
1673992028.436916,22974.000,1567,1,BV,1,100,4.14
1673992029.433830,23948.000,1732,1,BV,1,100,4.14
1673992030.432791,24924.000,1877,1,BV,1,100,4.14
1673992031.432775,25901.000,2032,1,BV,1,100,4.14
1673992032.436854,26882.000,2198,1,BV,1,100,4.13
1673992033.429674,27852.000,2342,1,BV,1,100,4.13
1673992034.427612,28827.000,2511,1,BV,1,100,4.13
1673992035.426573,29803.000,2675,1,BV,1,100,4.13
1673992036.419393,30773.000,2828,1,BV,1,100,4.13
1673992037.422448,31753.000,2991,1,BV,1,100,4.13
1673992038.419362,32727.000,3139,1,BV,1,100,4.13
1673992039.417300,33702.000,3300,1,BV,1,100,4.13
1673992040.416261,34678.000,3460,1,BV,1,100,4.13
1673992041.413175,35652.000,3603,1,BV,1,100,4.13
1673992042.414183,36630.000,3750,1,BV,1,100,4.13
1673992043.412121,37605.000,3892,1,BV,1,100,4.13
1673992044.412105,38582.000,4057,1,BV,1,100,4.13
1673992045.409019,39556.000,4218,1,BV,1,100,4.13
1673992046.405934,40530.000,4367,1,BV,1,100,4.12
1673992047.402848,41504.000,4518,1,BV,1,100,4.13
1673992048.397715,42476.000,4681,1,BV,1,100,4.13
1673992049.395652,43451.000,4845,1,BV,1,100,4.13
1673992050.391543,44424.000,4996,1,BV,1,100,4.13
1673992051.393574,45403.000,5159,1,BV,1,100,4.13
1673992052.388442,46375.000,5307,1,BV,1,100,4.13
1673992053.381261,47345.000,5472,1,BV,1,100,4.13
1673992054.384317,48325.000,5636,1,BV,1,100,4.12
1673992055.380207,49298.000,5767,1,BV,1,100,4.12
