LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,AK
1673992025.893454,20489.000,1135,2,AK,1,100,1133
1673992025.893454,20489.000,1135,2,AK,1,100,RD
1673992028.471204,23007.500,1965,2,AK,1,100,1133
1673992031.048954,25526.000,1965,2,AK,1,100,RD
1673992033.684532,28101.000,2788,2,AK,1,100,1966
1673992036.320111,30676.000,2788,2,AK,1,100,RD
1673992036.326252,30682.000,2790,2,AK,1,100,1966
1673992036.332393,30688.000,2790,2,AK,1,100,RD
1673992036.344676,30700.000,2793,2,AK,1,100,2791
1673992036.356958,30712.000,2793,2,AK,1,100,RD
1673992038.951084,33246.500,3607,2,AK,1,100,2791
1673992041.545210,35781.000,3607,2,AK,1,100,RD
1673992044.166459,38342.000,4420,2,AK,1,100,3608
1673992046.787709,40903.000,4420,2,AK,1,100,RD
1673992046.793338,40908.500,4422,2,AK,1,100,3608
1673992046.798967,40914.000,4422,2,AK,1,100,RD
1673992049.422776,43477.500,5239,2,AK,1,100,4423
1673992052.046584,46041.000,5239,2,AK,1,100,RD
1673992052.056307,46050.500,5241,2,AK,1,100,4423
1673992052.066031,46060.000,5241,2,AK,1,100,RD
1673992052.080872,46074.500,5244,2,AK,1,100,5242
1673992052.095713,46089.000,5244,2,AK,1,100,RD
1673992054.686769,48620.500,6051,2,AK,1,100,5242
1673992057.277824,51152.000,6051,2,AK,1,100,RD
1673992059.897538,53711.500,6839,2,AK,1,100,6052
1673992062.517252,56271.000,6839,2,AK,1,100,RD
1673992062.525440,56279.000,6841,2,AK,1,100,6052
1673992062.533628,56287.000,6841,2,AK,1,100,RD
1673992065.136966,58830.500,7645,2,AK,1,100,6842
1673992067.740304,61374.000,7645,2,AK,1,100,RD
1673992067.749516,61383.000,7647,2,AK,1,100,6842
1673992067.758727,61392.000,7647,2,AK,1,100,RD
1673992067.772033,61405.000,7650,2,AK,1,100,7648
1673992067.785339,61418.000,7650,2,AK,1,100,RD
1673992070.389189,63962.000,8433,2,AK,1,100,7648
1673992072.993038,66506.000,8433,2,AK,1,100,RD
1673992073.047285,66559.000,8436,2,AK,1,100,8434
