LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,SF
1673992022.488184,17162.000,610,1,SF,1,100,13.9186
1673992022.821854,17488.000,660,1,SF,1,100,13.7576
1673992023.154500,17813.000,706,1,SF,1,100,13.5984
1673992023.550604,18200.000,772,1,SF,1,100,15.5234
1673992023.883250,18525.000,821,1,SF,1,100,17.4260
1673992024.146296,18782.000,870,1,SF,1,100,19.3067
1673992024.482012,19110.000,919,1,SF,1,100,21.1656
1673992024.812611,19433.000,969,1,SF,1,100,23.0030
1673992025.212810,19824.000,1033,1,SF,1,100,24.8192
1673992025.545456,20149.000,1083,1,SF,1,100,26.6143
1673992025.878101,20474.000,1136,1,SF,1,100,28.3887
1673992026.143195,20733.000,1186,1,SF,1,100,30.1426
1673992026.471746,21054.000,1236,1,SF,1,100,31.8761
1673992026.807463,21382.000,1287,1,SF,1,100,33.5896
1673992027.205614,21771.000,1352,1,SF,1,100,35.2833
1673992027.541331,22099.000,1404,1,SF,1,100,36.9574
1673992027.808471,22360.000,1453,1,SF,1,100,38.6121
1673992028.139070,22683.000,1501,1,SF,1,100,40.2477
1673992028.470692,23007.000,1551,1,SF,1,100,39.7821
1673992028.868844,23396.000,1617,1,SF,1,100,41.4042
1673992029.199442,23719.000,1667,1,SF,1,100,43.0075
1673992029.467606,23981.000,1717,1,SF,1,100,44.5922
1673992029.800252,24306.000,1765,1,SF,1,100,44.0764
1673992030.200451,24697.000,1829,1,SF,1,100,45.6487
1673992030.533097,25022.000,1880,1,SF,1,100,47.2029
1673992030.800237,25283.000,1933,1,SF,1,100,50.8214
1673992031.135953,25611.000,1970,1,SF,1,100,52.3157
1673992031.466552,25934.000,2016,1,SF,1,100,51.7105
1673992031.868798,26327.000,2084,1,SF,1,100,53.1946
1673992032.132867,26585.000,2134,1,SF,1,100,54.6615
1673992032.469607,26914.000,2182,1,SF,1,100,56.1114
1673992032.801229,27238.000,2231,1,SF,1,100,55.4623
1673992033.197334,27625.000,2295,1,SF,1,100,56.9030
1673992033.528956,27949.000,2344,1,SF,1,100,56.2447
1673992033.794050,28208.000,2395,1,SF,1,100,57.6763
1673992034.130790,28537.000,2445,1,SF,1,100,61.1736
1673992034.461388,28860.000,2495,1,SF,1,100,62.5482
1673992034.859540,29249.000,2559,1,SF,1,100,61.8246
1673992035.194233,29576.000,2607,1,SF,1,100,63.1917
1673992035.526879,29901.000,2657,1,SF,1,100,62.4607
1673992035.790948,30159.000,2707,1,SF,1,100,63.8204
1673992036.123594,30484.000,2754,1,SF,1,100,63.0821
1673992036.453169,30806.000,2812,1,SF,1,100,64.4346
1673992036.855415,31199.000,2878,1,SF,1,100,65.7715
1673992037.120508,31458.000,2925,1,SF,1,100,65.0107
1673992037.455201,31785.000,2976,1,SF,1,100,66.3409
1673992037.787847,32110.000,3029,1,SF,1,100,69.7379
1673992038.117422,32432.000,3077,1,SF,1,100,71.0135
1673992038.519668,32825.000,3141,1,SF,1,100,70.1920
1673992038.783737,33083.000,3189,1,SF,1,100,69.3800
1673992039.120477,33412.000,3235,1,SF,1,100,68.5774
1673992039.451076,33735.000,3284,1,SF,1,100,69.8663
1673992039.852298,34127.000,3350,1,SF,1,100,69.0581
1673992040.183921,34451.000,3397,1,SF,1,100,68.2593
1673992040.449014,34710.000,3444,1,SF,1,100,67.4696
1673992040.780636,35034.000,3494,1,SF,1,100,68.7714
1673992041.113282,35359.000,3542,1,SF,1,100,67.9758
1673992041.644492,35878.000,3609,1,SF,1,100,67.1895
1673992041.847150,36076.000,3640,1,SF,1,100,66.4122
1673992042.112243,36335.000,3688,1,SF,1,100,65.6440
1673992042.446936,36662.000,3734,1,SF,1,100,64.8846
1673992042.779582,36987.000,3783,1,SF,1,100,64.1340
1673992043.175686,37374.000,3846,1,SF,1,100,63.3921
1673992043.512426,37703.000,3894,1,SF,1,100,62.6588
1673992043.776496,37961.000,3941,1,SF,1,100,61.9339
1673992044.113236,38290.000,3989,1,SF,1,100,63.2997
1673992044.445882,38615.000,4041,1,SF,1,100,64.6497
1673992044.846080,39006.000,4107,1,SF,1,100,65.9841
1673992045.176679,39329.000,4155,1,SF,1,100,67.3031
1673992045.441772,39588.000,4203,1,SF,1,100,66.5245
1673992045.773395,39912.000,4255,1,SF,1,100,67.8372
1673992046.103993,40235.000,4304,1,SF,1,100,69.1347
1673992046.506239,40628.000,4370,1,SF,1,100,70.4172
1673992046.905414,41018.000,4425,1,SF,1,100,71.6849
1673992047.103978,41212.000,4457,1,SF,1,100,70.8556
1673992047.502130,41601.000,4521,1,SF,1,100,70.0359
1673992047.833752,41925.000,4567,1,SF,1,100,69.2258
1673992048.098845,42184.000,4617,1,SF,1,100,70.5072
1673992048.431491,42509.000,4665,1,SF,1,100,71.7738
1673992048.762090,42832.000,4714,1,SF,1,100,70.9435
1673992049.163312,43224.000,4780,1,SF,1,100,72.2051
1673992049.493911,43547.000,4829,1,SF,1,100,73.4521
1673992049.763098,43810.000,4880,1,SF,1,100,74.6846
1673992050.094720,44134.000,4928,1,SF,1,100,73.8207
1673992050.424296,44456.000,4980,1,SF,1,100,77.1312
1673992050.827565,44850.000,5046,1,SF,1,100,78.3212
1673992051.091634,45108.000,5092,1,SF,1,100,77.4152
1673992051.427351,45436.000,5144,1,SF,1,100,78.6019
1673992051.756926,45758.000,5192,1,SF,1,100,77.6926
1673992052.089572,46083.000,5246,1,SF,1,100,76.7939
1673992052.487723,46472.000,5310,1,SF,1,100,75.9055
1673992052.819346,46796.000,5363,1,SF,1,100,79.1919
1673992053.084439,47055.000,5410,1,SF,1,100,78.2758
1673992053.414014,47377.000,5456,1,SF,1,100,77.3703
1673992053.750754,47706.000,5508,1,SF,1,100,78.5576
1673992054.151976,48098.000,5574,1,SF,1,100,79.7310
1673992054.418093,48358.000,5620,1,SF,1,100,78.8087
1673992054.750739,48683.000,5670,1,SF,1,100,77.8970
1673992055.082361,49007.000,5703,1,SF,1,100,79.0782
1673992055.412960,49330.000,5751,1,SF,1,100,80.2457
1673992055.816229,49724.000,5817,1,SF,1,100,81.3996
1673992056.080299,49982.000,5867,1,SF,1,100,82.5402
1673992056.414992,50309.000,5917,1,SF,1,100,83.6677
1673992056.746614,50633.000,5968,1,SF,1,100,84.7820
1673992057.149883,51027.000,6032,1,SF,1,100,85.8835
1673992057.547011,51415.000,6071,1,SF,1,100,86.9723
1673992057.745575,51609.000,6103,1,SF,1,100,85.9662
1673992058.081292,51937.000,6152,1,SF,1,100,87.0540
1673992058.479443,52326.000,6218,1,SF,1,100,88.1292
1673992058.748630,52589.000,6265,1,SF,1,100,87.1097
1673992059.082300,52915.000,6316,1,SF,1,100,90.2665
1673992059.414946,53240.000,6364,1,SF,1,100,89.2223
1673992059.878603,53693.000,6430,1,SF,1,100,90.2724
1673992060.077167,53887.000,6463,1,SF,1,100,91.3104
1673992060.475318,54276.000,6527,1,SF,1,100,90.2541
1673992060.807964,54601.000,6577,1,SF,1,100,89.2100
1673992061.074081,54861.000,6625,1,SF,1,100,90.2603
1673992061.407750,55187.000,6672,1,SF,1,100,89.2162
1673992061.739372,55511.000,6725,1,SF,1,100,90.2663
1673992062.142642,55905.000,6789,1,SF,1,100,91.3044
1673992062.605275,56357.000,6843,1,SF,1,100,90.2482
1673992062.738334,56487.000,6862,1,SF,1,100,91.2864
