LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,TL
1673992025.889360,20485.000,1134,1,TL,1,100,2023-01-17_22-47-05-899922
1673992031.045883,25523.000,1964,1,TL,1,100,2023-01-17_22-47-06-103971
1673992036.311923,30668.000,2787,1,TL,1,100,2023-01-17_22-47-11-122217
1673992036.330346,30686.000,2789,1,TL,1,100,2023-01-17_22-47-11-328021
1673992036.353887,30709.000,2792,1,TL,1,100,2023-01-17_22-47-16-368586
1673992041.535998,35772.000,3606,1,TL,1,100,2023-01-17_22-47-16-447226
1673992046.778497,40894.000,4419,1,TL,1,100,2023-01-17_22-47-21-669561
1673992046.795897,40911.000,4421,1,TL,1,100,2023-01-17_22-47-21-873653
1673992052.037372,46032.000,5238,1,TL,1,100,2023-01-17_22-47-26-995638
1673992052.060913,46055.000,5240,1,TL,1,100,2023-01-17_22-47-26-996437
1673992052.092643,46086.000,5243,1,TL,1,100,2023-01-17_22-47-32-112630
1673992057.272706,51147.000,6050,1,TL,1,100,2023-01-17_22-47-32-164372
1673992062.500876,56255.000,6838,1,TL,1,100,2023-01-17_22-47-37-440064
1673992062.528511,56282.000,6840,1,TL,1,100,2023-01-17_22-47-37-484056
1673992067.729045,61363.000,7644,1,TL,1,100,2023-01-17_22-47-42-764817
1673992067.755657,61389.000,7646,1,TL,1,100,2023-01-17_22-47-42-765874
1673992067.781245,61414.000,7649,1,TL,1,100,2023-01-17_22-47-47-799002
1673992072.989967,66503.000,8432,1,TL,1,100,2023-01-17_22-47-47-887056
1673992073.098461,66609.000,8435,1,TL,1,100,2023-01-17_22-47-53-106668
1673992078.221207,71614.000,9253,1,TL,1,100,2023-01-17_22-47-53-310928
1673992078.246796,71639.000,9256,1,TL,1,100,2023-01-17_22-47-58-251940
1673992083.448353,76721.000,10057,1,TL,1,100,2023-01-17_22-47-58-431894
1673992088.680617,81833.000,10885,1,TL,1,100,2023-01-17_22-48-03-553144
1673992088.700064,81852.000,10887,1,TL,1,100,2023-01-17_22-48-03-760213
1673992093.908786,86941.000,11704,1,TL,1,100,2023-01-17_22-48-08-877135
1673992093.935398,86967.000,11706,1,TL,1,100,2023-01-17_22-48-08-890763
1673992099.143097,92055.000,12511,1,TL,1,100,2023-01-17_22-48-14-073579
1673992099.175850,92087.000,12513,1,TL,1,100,2023-01-17_22-48-14-304577
1673992099.208603,92119.000,12516,1,TL,1,100,2023-01-17_22-48-19-220543
1673992104.371266,97163.000,13339,1,TL,1,100,2023-01-17_22-48-19-321104
1673992109.599436,102271.000,14152,1,TL,1,100,2023-01-17_22-48-24-526402
1673992109.631165,102302.000,14154,1,TL,1,100,2023-01-17_22-48-24-565067
1673992109.664942,102335.000,14157,1,TL,1,100,2023-01-17_22-48-29-663806
1673992114.832723,107384.000,14983,1,TL,1,100,2023-01-17_22-48-29-767489
1673992120.088527,112519.000,15812,1,TL,1,100,2023-01-17_22-48-35-090405
1673992120.107975,112538.000,15814,1,TL,1,100,2023-01-17_22-48-35-093022
1673992125.340238,117650.000,16644,1,TL,1,100,2023-01-17_22-48-40-313495
1673992125.363779,117673.000,16646,1,TL,1,100,2023-01-17_22-48-40-317842
1673992130.568408,122758.000,17456,1,TL,1,100,2023-01-17_22-48-45-537823
1673992130.585808,122775.000,17458,1,TL,1,100,2023-01-17_22-48-45-537966
1673992130.667690,122855.000,17461,1,TL,1,100,2023-01-17_22-48-50-657039
1673992135.795553,127865.000,18279,1,TL,1,100,2023-01-17_22-48-50-786594
1673992135.825236,127894.000,18282,1,TL,1,100,2023-01-17_22-48-55-812254
1673992141.023723,132973.000,19097,1,TL,1,100,2023-01-17_22-48-55-877879
1673992146.289763,138118.000,19900,1,TL,1,100,2023-01-17_22-49-01-190544
1673992146.316375,138144.000,19902,1,TL,1,100,2023-01-17_22-49-01-202395
1673992151.545568,143253.000,20723,1,TL,1,100,2023-01-17_22-49-06-425767
1673992151.562967,143270.000,20725,1,TL,1,100,2023-01-17_22-49-06-630708
1673992156.813654,148400.000,21544,1,TL,1,100,2023-01-17_22-49-11-694517
1673992156.846407,148432.000,21546,1,TL,1,100,2023-01-17_22-49-11-854252
1673992162.039777,153506.000,22362,1,TL,1,100,2023-01-17_22-49-17-076592
1673992162.067412,153533.000,22364,1,TL,1,100,2023-01-17_22-49-17-076768
1673992162.098118,153563.000,22367,1,TL,1,100,2023-01-17_22-49-22-103273
1673992167.280229,158626.000,23185,1,TL,1,100,2023-01-17_22-49-22-401381
1673992167.316052,158661.000,23188,1,TL,1,100,2023-01-17_22-49-27-321718
1673992172.503280,163729.000,24000,1,TL,1,100,2023-01-17_22-49-27-521348
1673992172.559574,163784.000,24003,1,TL,1,100,2023-01-17_22-49-32-569289
1673992177.728379,168834.000,24815,1,TL,1,100,2023-01-17_22-49-32-743956
1673992177.849155,168952.000,24818,1,TL,1,100,2023-01-17_22-49-37-864310
1673992182.969855,173955.000,25587,1,TL,1,100,2023-01-17_22-49-38-170343
1673992188.216447,179081.000,26405,1,TL,1,100,2023-01-17_22-49-43-188014
1673992188.248177,179112.000,26407,1,TL,1,100,2023-01-17_22-49-43-188257
1673992193.444617,184189.000,27223,1,TL,1,100,2023-01-17_22-49-48-410305
1673992193.478393,184222.000,27225,1,TL,1,100,2023-01-17_22-49-48-616679
1673992193.512170,184255.000,27228,1,TL,1,100,2023-01-17_22-49-53-530780
1673992198.665622,189290.000,28052,1,TL,1,100,2023-01-17_22-49-53-665923
1673992203.900956,194405.000,28866,1,TL,1,100,2023-01-17_22-49-58-855622
1673992203.931662,194435.000,28868,1,TL,1,100,2023-01-17_22-49-58-855909
1673992209.129125,199513.000,29682,1,TL,1,100,2023-01-17_22-50-04-076962
1673992209.162902,199546.000,29684,1,TL,1,100,2023-01-17_22-50-04-179898
1673992214.357295,204621.000,30494,1,TL,1,100,2023-01-17_22-50-09-302125
1673992214.385953,204649.000,30496,1,TL,1,100,2023-01-17_22-50-09-571370
1673992219.585464,209729.000,31315,1,TL,1,100,2023-01-17_22-50-14-624805
1673992219.622311,209765.000,31317,1,TL,1,100,2023-01-17_22-50-14-625386
1673992219.738993,209879.000,31320,1,TL,1,100,2023-01-17_22-50-19-748038
1673992224.828986,214852.000,32130,1,TL,1,100,2023-01-17_22-50-19-847296
1673992230.041803,219945.000,32940,1,TL,1,100,2023-01-17_22-50-24-967229
1673992230.074556,219977.000,32942,1,TL,1,100,2023-01-17_22-50-25-172486
1673992235.277137,225060.000,33758,1,TL,1,100,2023-01-17_22-50-30-291530
1673992235.300678,225083.000,33760,1,TL,1,100,2023-01-17_22-50-30-292194
1673992235.409172,225189.000,33763,1,TL,1,100,2023-01-17_22-50-35-411590
1673992240.538059,230200.000,34591,1,TL,1,100,2023-01-17_22-50-35-721609
1673992240.561600,230223.000,34594,1,TL,1,100,2023-01-17_22-50-40-563649
1673992245.771346,235313.000,35417,1,TL,1,100,2023-01-17_22-50-40-840292
1673992251.012822,240434.000,36242,1,TL,1,100,2023-01-17_22-50-45-960365
1673992251.045575,240466.000,36244,1,TL,1,100,2023-01-17_22-50-45-962506
1673992251.086516,240506.000,36247,1,TL,1,100,2023-01-17_22-50-51-080923
1673992256.233826,245535.000,37061,1,TL,1,100,2023-01-17_22-50-51-368743
1673992261.474278,250655.000,37887,1,TL,1,100,2023-01-17_22-50-56-403790
1673992261.506007,250686.000,37889,1,TL,1,100,2023-01-17_22-50-56-405692
1673992266.695283,255756.000,38699,1,TL,1,100,2023-01-17_22-51-01-626646
1673992266.725989,255786.000,38701,1,TL,1,100,2023-01-17_22-51-01-831785
1673992271.929594,260870.000,39499,1,TL,1,100,2023-01-17_22-51-06-848705
1673992271.960299,260900.000,39501,1,TL,1,100,2023-01-17_22-51-07-004124
1673992277.150598,265971.000,40311,1,TL,1,100,2023-01-17_22-51-12-175758
1673992277.169022,265989.000,40313,1,TL,1,100,2023-01-17_22-51-12-175958
1673992282.401285,271101.000,41117,1,TL,1,100,2023-01-17_22-51-17-397813
1673992282.419709,271119.000,41119,1,TL,1,100,2023-01-17_22-51-17-398526
1673992282.443250,271142.000,41122,1,TL,1,100,2023-01-17_22-51-22-433750
1673992287.626384,276206.000,41902,1,TL,1,100,2023-01-17_22-51-22-721727
1673992287.652996,276232.000,41905,1,TL,1,100,2023-01-17_22-51-27-648442
1673992292.889354,281348.000,42733,1,TL,1,100,2023-01-17_22-51-27-944359
1673992292.962024,281419.000,42736,1,TL,1,100,2023-01-17_22-51-32-961756
1673992298.137994,286476.000,43556,1,TL,1,100,2023-01-17_22-51-33-166423
1673992303.396869,291614.000,44378,1,TL,1,100,2023-01-17_22-51-38-287676
1673992303.419386,291636.000,44380,1,TL,1,100,2023-01-17_22-51-38-370796
1673992303.501268,291716.000,44383,1,TL,1,100,2023-01-17_22-51-43-512623
1673992308.625038,296722.000,45190,1,TL,1,100,2023-01-17_22-51-43-755538
1673992308.717155,296812.000,45193,1,TL,1,100,2023-01-17_22-51-48-732865
1673992313.860372,301837.000,46005,1,TL,1,100,2023-01-17_22-51-48-806398
1673992313.927925,301903.000,46008,1,TL,1,100,2023-01-17_22-51-53-954163
1673992319.125389,306981.000,46834,1,TL,1,100,2023-01-17_22-51-54-159089
1673992324.363793,312099.000,47663,1,TL,1,100,2023-01-17_22-51-59-279202
1673992324.382217,312117.000,47665,1,TL,1,100,2023-01-17_22-51-59-380797
1673992329.627786,317242.000,48487,1,TL,1,100,2023-01-17_22-52-04-503611
1673992329.645186,317259.000,48489,1,TL,1,100,2023-01-17_22-52-04-680642
1673992329.695339,317308.000,48492,1,TL,1,100,2023-01-17_22-52-09-723317
1673992334.887685,322381.000,49312,1,TL,1,100,2023-01-17_22-52-10-031874
1673992334.927603,322420.000,49315,1,TL,1,100,2023-01-17_22-52-14-948105
1673992340.141443,327514.000,50133,1,TL,1,100,2023-01-17_22-52-15-152116
1673992345.382918,332635.000,50950,1,TL,1,100,2023-01-17_22-52-20-274096
1673992345.413624,332665.000,50952,1,TL,1,100,2023-01-17_22-52-20-475659
1673992350.604946,337737.000,51757,1,TL,1,100,2023-01-17_22-52-25-597929
1673992350.636675,337768.000,51759,1,TL,1,100,2023-01-17_22-52-25-698083
1673992350.690922,337821.000,51762,1,TL,1,100,2023-01-17_22-52-30-717701
1673992355.833116,342845.000,52563,1,TL,1,100,2023-01-17_22-52-30-840277
1673992361.091991,347983.000,53380,1,TL,1,100,2023-01-17_22-52-36-041444
1673992361.119626,348010.000,53382,1,TL,1,100,2023-01-17_22-52-36-048445
1673992361.245520,348133.000,53385,1,TL,1,100,2023-01-17_22-52-41-242769
1673992366.335513,353106.000,54181,1,TL,1,100,2023-01-17_22-52-41-368441
1673992371.547306,358198.000,54991,1,TL,1,100,2023-01-17_22-52-46-588102
1673992371.575965,358226.000,54993,1,TL,1,100,2023-01-17_22-52-46-588959
1673992376.776499,363307.000,55798,1,TL,1,100,2023-01-17_22-52-51-810606
1673992376.805158,363335.000,55800,1,TL,1,100,2023-01-17_22-52-51-813820
1673992382.004668,368415.000,56594,1,TL,1,100,2023-01-17_22-52-57-033149
1673992382.024116,368434.000,56596,1,TL,1,100,2023-01-17_22-52-57-034106
1673992382.066080,368475.000,56599,1,TL,1,100,2023-01-17_22-53-02-083990
1673992387.232838,373523.000,57401,1,TL,1,100,2023-01-17_22-53-02-357954
1673992392.459984,378630.000,58187,1,TL,1,100,2023-01-17_22-53-07-375997
1673992392.488643,378658.000,58189,1,TL,1,100,2023-01-17_22-53-07-580573
1673992397.690201,383740.000,58970,1,TL,1,100,2023-01-17_22-53-12-700471
1673992397.709647,383759.000,58972,1,TL,1,100,2023-01-17_22-53-12-701118
1673992397.734212,383783.000,58975,1,TL,1,100,2023-01-17_22-53-17-747280
1673992402.955217,388884.000,59797,1,TL,1,100,2023-01-17_22-53-18-026739
1673992408.194645,394003.000,60619,1,TL,1,100,2023-01-17_22-53-23-057539
1673992408.203857,394012.000,60620,1,TL,1,100,2023-01-17_22-53-23-147316
