LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,HR
1673992026.456393,21039,1235,1,HR,1,100, 7
1673992027.459449,22019,1403,1,HR,1,100,14
1673992028.311022,22851,1534,1,HR,1,100,20
1673992029.186137,23706,1666,1,HR,1,100,26
1673992030.853460,25335,1932,1,HR,1,100,27
1673992031.775657,26236,2069,1,HR,1,100,32
1673992033.581156,28000,2364,1,HR,1,100,32
1673992035.325244,29704,2640,1,HR,1,100,32
1673992036.281217,30638,2796,1,HR,1,100,36
1673992037.454177,31784,2975,1,HR,1,100,38
1673992039.667040,33946,3319,1,HR,1,100,37
1673992044.178741,38354,4007,1,HR,1,100,34
1673992045.628054,39770,4237,1,HR,1,100,35
1673992048.814290,42883,4731,1,HR,1,100,33
1673992049.935050,43978,4913,1,HR,1,100,35
1673992051.306575,45318,5125,1,HR,1,100,36
1673992052.752817,46731,5360,1,HR,1,100,37
1673992053.762013,47717,5525,1,HR,1,100,40
1673992056.144781,50045,5883,1,HR,1,100,38
1673992059.333064,53160,6363,1,HR,1,100,36
1673992060.740412,54535,6576,1,HR,1,100,37
1673992061.698431,55471,6724,1,HR,1,100,40
1673992063.526448,57257,6995,1,HR,1,100,39
1673992065.013631,58710,7220,1,HR,1,100,39
1673992065.855993,59533,7370,1,HR,1,100,43
1673992067.998232,61626,7702,1,HR,1,100,41
1673992068.959323,62565,7850,1,HR,1,100,44
1673992069.972614,63555,7999,1,HR,1,100,46
1673992071.825195,65365,8263,1,HR,1,100,44
1673992073.931611,67423,8585,1,HR,1,100,42
1673992076.100462,69542,8924,1,HR,1,100,41
1673992077.711492,71116,9170,1,HR,1,100,40
1673992078.565112,71950,9310,1,HR,1,100,44
1673992081.184314,74509,9723,1,HR,1,100,41
1673992084.886407,78126,10276,1,HR,1,100,38
1673992085.565005,78789,10391,1,HR,1,100,44
1673992086.570107,79771,10557,1,HR,1,100,46
1673992087.701103,80876,10736,1,HR,1,100,47
1673992089.193403,82334,10959,1,HR,1,100,46
1673992090.161659,83280,11125,1,HR,1,100,48
1673992090.961032,84061,11239,1,HR,1,100,51
1673992092.011170,85087,11401,1,HR,1,100,52
1673992092.731732,85791,11522,1,HR,1,100,56
1673992093.821787,86856,11686,1,HR,1,100,56
1673992095.755227,88745,11987,1,HR,1,100,53
1673992096.926140,89889,12166,1,HR,1,100,53
1673992097.981395,90920,12328,1,HR,1,100,53
1673992098.946580,91863,12494,1,HR,1,100,54
1673992099.945541,92839,12652,1,HR,1,100,55
1673992100.919938,93791,12800,1,HR,1,100,56
1673992101.757182,94609,12934,1,HR,1,100,58
1673992102.772519,95601,13095,1,HR,1,100,58
1673992103.665034,96473,13243,1,HR,1,100,59
1673992104.585183,97372,13364,1,HR,1,100,60
1673992105.517615,98283,13513,1,HR,1,100,61
1673992106.353836,99100,13643,1,HR,1,100,62
1673992107.328232,100052,13809,1,HR,1,100,62
1673992108.262711,100965,13954,1,HR,1,100,62
1673992109.183884,101865,14103,1,HR,1,100,63
1673992110.396762,103050,14274,1,HR,1,100,61
1673992111.128583,103765,14405,1,HR,1,100,64
1673992112.006768,104623,14538,1,HR,1,100,64
1673992113.176658,105766,14718,1,HR,1,100,63
1673992114.069173,106638,14868,1,HR,1,100,63
1673992114.987275,107535,15003,1,HR,1,100,64
1673992116.200153,108720,15204,1,HR,1,100,62
1673992117.215491,109712,15350,1,HR,1,100,62
1673992118.265628,110738,15514,1,HR,1,100,61
1673992119.388436,111835,15698,1,HR,1,100,60
1673992120.319844,112745,15834,1,HR,1,100,61
1673992121.490758,113889,16033,1,HR,1,100,60
1673992122.409884,114787,16182,1,HR,1,100,61
1673992123.266575,115624,16312,1,HR,1,100,62
1673992124.314665,116648,16476,1,HR,1,100,61
1673992125.189780,117503,16611,1,HR,1,100,62
