LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,RD
1673992025.808502,20406.000,1133,2,RD,1,100,TL
1673992025.808502,20406.000,1133,2,RD,1,100,TU
1673992028.428728,22966.000,1966,2,RD,1,100,TL
1673992031.048954,25526.000,1966,2,RD,1,100,TU
1673992033.691185,28107.500,2791,2,RD,1,100,TL
1673992036.333417,30689.000,2791,2,RD,1,100,TU
1673992038.939825,33235.500,3608,2,RD,1,100,TL
1673992041.546233,35782.000,3608,2,RD,1,100,TU
1673992044.173112,38348.500,4423,2,RD,1,100,TL
1673992046.799991,40915.000,4423,2,RD,1,100,TU
1673992049.433011,43487.500,5242,2,RD,1,100,TL
1673992052.066031,46060.000,5242,2,RD,1,100,TU
1673992054.671927,48606.000,6052,2,RD,1,100,TL
1673992057.277824,51152.000,6052,2,RD,1,100,TU
1673992059.906238,53720.000,6842,2,RD,1,100,TL
1673992062.534652,56288.000,6842,2,RD,1,100,TU
1673992065.147202,58840.500,7648,2,RD,1,100,TL
1673992067.759751,61393.000,7648,2,RD,1,100,TU
1673992070.376395,63949.500,8434,2,RD,1,100,TL
1673992072.993038,66506.000,8434,2,RD,1,100,TU
1673992075.608658,69061.500,9255,2,RD,1,100,TL
1673992078.224278,71617.000,9255,2,RD,1,100,TU
1673992080.838363,74171.000,10059,2,RD,1,100,TL
1673992083.452447,76725.000,10059,2,RD,1,100,TU
1673992086.079326,79291.500,10889,2,RD,1,100,TL
1673992088.706205,81858.000,10889,2,RD,1,100,TU
1673992091.323360,84415.000,11708,2,RD,1,100,TL
1673992093.940516,86972.000,11708,2,RD,1,100,TU
1673992096.560741,89532.000,12515,2,RD,1,100,TL
1673992099.180967,92092.000,12515,2,RD,1,100,TU
1673992101.779187,94630.500,13341,2,RD,1,100,TL
1673992104.377408,97169.000,13341,2,RD,1,100,TU
1673992107.006845,99738.000,14156,2,RD,1,100,TL
1673992109.636283,102307.000,14156,2,RD,1,100,TU
1673992112.237062,104848.000,14985,2,RD,1,100,TL
1673992114.837841,107389.000,14985,2,RD,1,100,TU
1673992117.474443,109965.000,15816,2,RD,1,100,TL
1673992120.111045,112541.000,15816,2,RD,1,100,TU
1673992122.739971,115109.500,16648,2,RD,1,100,TL
1673992125.368897,117678.000,16648,2,RD,1,100,TU
1673992127.979399,120228.500,17460,2,RD,1,100,TL
1673992130.589902,122779.000,17460,2,RD,1,100,TU
1673992133.197333,125326.500,18281,2,RD,1,100,TL
1673992135.804765,127874.000,18281,2,RD,1,100,TU
1673992138.417315,130426.500,19099,2,RD,1,100,TL
1673992141.029864,132979.000,19099,2,RD,1,100,TU
1673992143.675166,135563.500,19904,2,RD,1,100,TL
1673992146.320469,138148.000,19904,2,RD,1,100,TU
1673992148.944277,140711.500,20727,2,RD,1,100,TL
1673992151.568085,143275.000,20727,2,RD,1,100,TU
1673992154.209805,145856.000,21548,2,RD,1,100,TL
1673992156.851525,148437.000,21548,2,RD,1,100,TU
1673992159.461515,150987.000,22366,2,RD,1,100,TL
1673992162.071506,153537.000,22366,2,RD,1,100,TU
1673992164.678426,156084.000,23187,2,RD,1,100,TL
1673992167.285346,158631.000,23187,2,RD,1,100,TU
1673992169.896360,161182.000,24002,2,RD,1,100,TL
1673992172.507375,163733.000,24002,2,RD,1,100,TU
1673992175.120947,166286.500,24817,2,RD,1,100,TL
1673992177.734520,168840.000,24817,2,RD,1,100,TU
1673992180.355258,171400.500,25589,2,RD,1,100,TL
1673992182.975996,173961.000,25589,2,RD,1,100,TU
1673992185.614645,176539.000,26409,2,RD,1,100,TL
1673992188.253294,179117.000,26409,2,RD,1,100,TU
1673992190.868402,181672.000,27227,2,RD,1,100,TL
1673992193.483511,184227.000,27227,2,RD,1,100,TU
1673992196.076102,186760.000,28054,2,RD,1,100,TL
1673992198.668692,189293.000,28054,2,RD,1,100,TU
1673992201.302736,191866.500,28870,2,RD,1,100,TL
1673992203.936779,194440.000,28870,2,RD,1,100,TU
1673992206.551376,196994.500,29686,2,RD,1,100,TL
