LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,EM
1673992022.230256,16910.000,563,4,EM,1,100,RS
1673992022.230256,16910.000,563,4,EM,1,100,RB
1673992022.230256,16910.000,563,4,EM,1,100,2023-01-17_22-47-01-888020.csv
1673992022.230256,16910.000,563,4,EM,1,100,PS
1673992022.281688,16960.250,592,4,EM,1,100,RS
1673992022.333120,17010.500,592,4,EM,1,100,RB
1673992022.384552,17060.750,592,4,EM,1,100,2023-01-17_22-47-01-888020.csv
1673992022.435984,17111.000,592,4,EM,1,100,PS
1673992022.487417,17161.250,628,4,EM,1,100,RS
1673992022.538849,17211.500,628,4,EM,1,100,RB
1673992022.590281,17261.750,628,4,EM,1,100,2023-01-17_22-47-01-888020.csv
1673992022.641713,17312.000,628,4,EM,1,100,PS
1673992022.693145,17362.250,659,4,EM,1,100,RS
1673992022.744577,17412.500,659,4,EM,1,100,RB
1673992022.796010,17462.750,659,4,EM,1,100,2023-01-17_22-47-01-888020.csv
1673992022.847442,17513.000,659,4,EM,1,100,PS
1673992022.898874,17563.250,690,4,EM,1,100,RS
1673992022.950306,17613.500,690,4,EM,1,100,RB
1673992023.001738,17663.750,690,4,EM,1,100,2023-01-17_22-47-01-888020.csv
1673992023.053170,17714.000,690,4,EM,1,100,PS
1673992023.104603,17764.250,722,4,EM,1,100,RS
1673992023.156035,17814.500,722,4,EM,1,100,RB
1673992023.207467,17864.750,722,4,EM,1,100,2023-01-17_22-47-01-888020.csv
1673992023.258899,17915.000,722,4,EM,1,100,PS
1673992023.310331,17965.250,754,4,EM,1,100,RS
1673992023.361763,18015.500,754,4,EM,1,100,RB
1673992023.413196,18065.750,754,4,EM,1,100,2023-01-17_22-47-01-888020.csv
1673992023.464628,18116.000,754,4,EM,1,100,PS
1673992023.516060,18166.250,788,4,EM,1,100,RS
1673992023.567492,18216.500,788,4,EM,1,100,RB
1673992023.618924,18266.750,788,4,EM,1,100,2023-01-17_22-47-01-888020.csv
1673992023.670357,18317.000,788,4,EM,1,100,PS
1673992023.721789,18367.250,820,4,EM,1,100,RS
1673992023.773221,18417.500,820,4,EM,1,100,RB
1673992023.824653,18467.750,820,4,EM,1,100,2023-01-17_22-47-01-888020.csv
1673992023.876085,18518.000,820,4,EM,1,100,PS
1673992023.927517,18568.250,852,4,EM,1,100,RS
1673992023.978950,18618.500,852,4,EM,1,100,RB
1673992024.030382,18668.750,852,4,EM,1,100,2023-01-17_22-47-01-888020.csv
1673992024.081814,18719.000,852,4,EM,1,100,PS
1673992024.133246,18769.250,885,4,EM,1,100,RS
1673992024.184678,18819.500,885,4,EM,1,100,RB
1673992024.236110,18869.750,885,4,EM,1,100,2023-01-17_22-47-01-888020.csv
1673992024.287542,18920.000,885,4,EM,1,100,PS
1673992024.338975,18970.250,916,4,EM,1,100,RS
1673992024.390407,19020.500,916,4,EM,1,100,RB
1673992024.441839,19070.750,916,4,EM,1,100,2023-01-17_22-47-01-888020.csv
1673992024.493271,19121.000,916,4,EM,1,100,PS
1673992024.544703,19171.250,952,4,EM,1,100,RS
1673992024.596135,19221.500,952,4,EM,1,100,RB
1673992024.647568,19271.750,952,4,EM,1,100,2023-01-17_22-47-01-888020.csv
1673992024.699000,19322.000,952,4,EM,1,100,PS
1673992024.750432,19372.250,985,4,EM,1,100,RS
1673992024.801864,19422.500,985,4,EM,1,100,RB
1673992024.853296,19472.750,985,4,EM,1,100,2023-01-17_22-47-01-888020.csv
1673992024.904728,19523.000,985,4,EM,1,100,PS
1673992024.956161,19573.250,1016,4,EM,1,100,RS
1673992025.007593,19623.500,1016,4,EM,1,100,RB
1673992025.059025,19673.750,1016,4,EM,1,100,2023-01-17_22-47-01-888020.csv
1673992025.110457,19724.000,1016,4,EM,1,100,PS
1673992025.161889,19774.250,1049,4,EM,1,100,RS
1673992025.213321,19824.500,1049,4,EM,1,100,RB
1673992025.264754,19874.750,1049,4,EM,1,100,2023-01-17_22-47-01-888020.csv
1673992025.316186,19925.000,1049,4,EM,1,100,PS
1673992025.367618,19975.250,1082,4,EM,1,100,RS
1673992025.419050,20025.500,1082,4,EM,1,100,RB
1673992025.470482,20075.750,1082,4,EM,1,100,2023-01-17_22-47-01-888020.csv
1673992025.521914,20126.000,1082,4,EM,1,100,PS
1673992025.573347,20176.250,1115,4,EM,1,100,RS
1673992025.624779,20226.500,1115,4,EM,1,100,RB
1673992025.676211,20276.750,1115,4,EM,1,100,2023-01-17_22-47-01-888020.csv
1673992025.727643,20327.000,1115,4,EM,1,100,PS
1673992025.782402,20380.500,1152,4,EM,1,100,RS
1673992025.837160,20434.000,1152,4,EM,1,100,RB
1673992025.891919,20487.500,1152,4,EM,1,100,2023-01-17_22-47-01-888020.csv
1673992025.946678,20541.000,1152,4,EM,1,100,PS
1673992025.998110,20591.250,1185,4,EM,1,100,RS
1673992026.049542,20641.500,1185,4,EM,1,100,RB
1673992026.100974,20691.750,1185,4,EM,1,100,2023-01-17_22-47-01-888020.csv
1673992026.152406,20742.000,1185,4,EM,1,100,PS
1673992026.203839,20792.250,1218,4,EM,1,100,RS
1673992026.255271,20842.500,1218,4,EM,1,100,RB
1673992026.306703,20892.750,1218,4,EM,1,100,2023-01-17_22-47-01-888020.csv
1673992026.358135,20943.000,1218,4,EM,1,100,PS
1673992026.409567,20993.250,1254,4,EM,1,100,RS
1673992026.460999,21043.500,1254,4,EM,1,100,RB
1673992026.512432,21093.750,1254,4,EM,1,100,2023-01-17_22-47-01-888020.csv
1673992026.563864,21144.000,1254,4,EM,1,100,PS
1673992026.615296,21194.250,1284,4,EM,1,100,RS
1673992026.666728,21244.500,1284,4,EM,1,100,RB
1673992026.718160,21294.750,1284,4,EM,1,100,2023-01-17_22-47-01-888020.csv
1673992026.769592,21345.000,1284,4,EM,1,100,PS
1673992026.821024,21395.250,1318,4,EM,1,100,RS
1673992026.872457,21445.500,1318,4,EM,1,100,RB
1673992026.923889,21495.750,1318,4,EM,1,100,2023-01-17_22-47-01-888020.csv
1673992026.975321,21546.000,1318,4,EM,1,100,PS
1673992027.026753,21596.250,1349,4,EM,1,100,RS
1673992027.078185,21646.500,1349,4,EM,1,100,RB
1673992027.129617,21696.750,1349,4,EM,1,100,2023-01-17_22-47-01-888020.csv
1673992027.181050,21747.000,1349,4,EM,1,100,PS
1673992027.233249,21798.000,1384,4,EM,1,100,RS
1673992027.285449,21849.000,1384,4,EM,1,100,RB
1673992027.337649,21900.000,1384,4,EM,1,100,2023-01-17_22-47-01-888020.csv
1673992027.389849,21951.000,1384,4,EM,1,100,PS
1673992027.442049,22002.000,1420,4,EM,1,100,RS
1673992027.494249,22053.000,1420,4,EM,1,100,RB
1673992027.546448,22104.000,1420,4,EM,1,100,2023-01-17_22-47-01-888020.csv
1673992027.598648,22155.000,1420,4,EM,1,100,PS
1673992027.650592,22205.750,1450,4,EM,1,100,RS
1673992027.702536,22256.500,1450,4,EM,1,100,RB
1673992027.754480,22307.250,1450,4,EM,1,100,2023-01-17_22-47-01-888020.csv
1673992027.806424,22358.000,1450,4,EM,1,100,PS
1673992027.857856,22408.250,1484,4,EM,1,100,RS
1673992027.909288,22458.500,1484,4,EM,1,100,RB
1673992027.960721,22508.750,1484,4,EM,1,100,2023-01-17_22-47-01-888020.csv
1673992028.012153,22559.000,1484,4,EM,1,100,PS
1673992028.063841,22609.500,1517,4,EM,1,100,RS
1673992028.115529,22660.000,1517,4,EM,1,100,RB
1673992028.167217,22710.500,1517,4,EM,1,100,2023-01-17_22-47-01-888020.csv
1673992028.218905,22761.000,1517,4,EM,1,100,PS
1673992028.270081,22811.000,1550,4,EM,1,100,RS
1673992028.321257,22861.000,1550,4,EM,1,100,RB
1673992028.372434,22911.000,1550,4,EM,1,100,2023-01-17_22-47-01-888020.csv
1673992028.423610,22961.000,1550,4,EM,1,100,PS
1673992028.475042,23011.250,1583,4,EM,1,100,RS
1673992028.526474,23061.500,1583,4,EM,1,100,RB
1673992028.577906,23111.750,1583,4,EM,1,100,2023-01-17_22-47-01-888020.csv
1673992028.629339,23162.000,1583,4,EM,1,100,PS
1673992028.680771,23212.250,1616,4,EM,1,100,RS
1673992028.732203,23262.500,1616,4,EM,1,100,RB
1673992028.783635,23312.750,1616,4,EM,1,100,2023-01-17_22-47-01-888020.csv
1673992028.835067,23363.000,1616,4,EM,1,100,PS
1673992028.886499,23413.250,1650,4,EM,1,100,RS
1673992028.937932,23463.500,1650,4,EM,1,100,RB
1673992028.989364,23513.750,1650,4,EM,1,100,2023-01-17_22-47-01-888020.csv
1673992029.040796,23564.000,1650,4,EM,1,100,PS
1673992029.092996,23615.000,1683,4,EM,1,100,RS
1673992029.145195,23666.000,1683,4,EM,1,100,RB
1673992029.197395,23717.000,1683,4,EM,1,100,2023-01-17_22-47-01-888020.csv
1673992029.249595,23768.000,1683,4,EM,1,100,PS
1673992029.303842,23821.000,1716,4,EM,1,100,RS
1673992029.358089,23874.000,1716,4,EM,1,100,RB
1673992029.412336,23927.000,1716,4,EM,1,100,2023-01-17_22-47-01-888020.csv
1673992029.466583,23980.000,1716,4,EM,1,100,PS
1673992029.517759,24030.000,1749,4,EM,1,100,RS
1673992029.568935,24080.000,1749,4,EM,1,100,RB
1673992029.620111,24130.000,1749,4,EM,1,100,2023-01-17_22-47-01-888020.csv
1673992029.671288,24180.000,1749,4,EM,1,100,PS
1673992029.722720,24230.250,1781,4,EM,1,100,RS
1673992029.774152,24280.500,1781,4,EM,1,100,RB
1673992029.825584,24330.750,1781,4,EM,1,100,2023-01-17_22-47-01-888020.csv
1673992029.877017,24381.000,1781,4,EM,1,100,PS
1673992029.929472,24432.250,1813,4,EM,1,100,RS
1673992029.981928,24483.500,1813,4,EM,1,100,RB
1673992030.034384,24534.750,1813,4,EM,1,100,2023-01-17_22-47-01-888020.csv
1673992030.086839,24586.000,1813,4,EM,1,100,PS
1673992030.138016,24636.000,1845,4,EM,1,100,RS
1673992030.189192,24686.000,1845,4,EM,1,100,RB
1673992030.240368,24736.000,1845,4,EM,1,100,2023-01-17_22-47-01-888020.csv
1673992030.291544,24786.000,1845,4,EM,1,100,PS
1673992030.342977,24836.250,1879,4,EM,1,100,RS
1673992030.394409,24886.500,1879,4,EM,1,100,RB
1673992030.445841,24936.750,1879,4,EM,1,100,2023-01-17_22-47-01-888020.csv
1673992030.497273,24987.000,1879,4,EM,1,100,PS
1673992030.548705,25037.250,1913,4,EM,1,100,RS
1673992030.600137,25087.500,1913,4,EM,1,100,RB
1673992030.651570,25137.750,1913,4,EM,1,100,2023-01-17_22-47-01-888020.csv
1673992030.703002,25188.000,1913,4,EM,1,100,PS
1673992030.754434,25238.250,1948,4,EM,1,100,RS
1673992030.805866,25288.500,1948,4,EM,1,100,RB
1673992030.857298,25338.750,1948,4,EM,1,100,2023-01-17_22-47-01-888020.csv
1673992030.908731,25389.000,1948,4,EM,1,100,PS
1673992030.970142,25449.000,1967,4,EM,1,100,RS
1673992031.031554,25509.000,1967,4,EM,1,100,RB
1673992031.092965,25569.000,1967,4,EM,1,100,2023-01-17_22-47-01-888020.csv
1673992031.154377,25629.000,1967,4,EM,1,100,PS
1673992031.205809,25679.250,2001,4,EM,1,100,RS
1673992031.257241,25729.500,2001,4,EM,1,100,RB
1673992031.308673,25779.750,2001,4,EM,1,100,2023-01-17_22-47-01-888020.csv
1673992031.360105,25830.000,2001,4,EM,1,100,PS
1673992031.411537,25880.250,2034,4,EM,1,100,RS
1673992031.462970,25930.500,2034,4,EM,1,100,RB
1673992031.514402,25980.750,2034,4,EM,1,100,2023-01-17_22-47-01-888020.csv
1673992031.565834,26031.000,2034,4,EM,1,100,PS
1673992031.617266,26081.250,2067,4,EM,1,100,RS
1673992031.668698,26131.500,2067,4,EM,1,100,RB
1673992031.720130,26181.750,2067,4,EM,1,100,2023-01-17_22-47-01-888020.csv
1673992031.771563,26232.000,2067,4,EM,1,100,PS
1673992031.822995,26282.250,2100,4,EM,1,100,RS
1673992031.874427,26332.500,2100,4,EM,1,100,RB
1673992031.925859,26382.750,2100,4,EM,1,100,2023-01-17_22-47-01-888020.csv
1673992031.977291,26433.000,2100,4,EM,1,100,PS
1673992032.028723,26483.250,2131,4,EM,1,100,RS
1673992032.080156,26533.500,2131,4,EM,1,100,RB
1673992032.131588,26583.750,2131,4,EM,1,100,2023-01-17_22-47-01-888020.csv
1673992032.183020,26634.000,2131,4,EM,1,100,PS
1673992032.234452,26684.250,2164,4,EM,1,100,RS
1673992032.285884,26734.500,2164,4,EM,1,100,RB
1673992032.337317,26784.750,2164,4,EM,1,100,2023-01-17_22-47-01-888020.csv
1673992032.388749,26835.000,2164,4,EM,1,100,PS
1673992032.440181,26885.250,2200,4,EM,1,100,RS
1673992032.491613,26935.500,2200,4,EM,1,100,RB
1673992032.543045,26985.750,2200,4,EM,1,100,2023-01-17_22-47-01-888020.csv
1673992032.594477,27036.000,2200,4,EM,1,100,PS
1673992032.645910,27086.250,2230,4,EM,1,100,RS
1673992032.697342,27136.500,2230,4,EM,1,100,RB
1673992032.748774,27186.750,2230,4,EM,1,100,2023-01-17_22-47-01-888020.csv
1673992032.800206,27237.000,2230,4,EM,1,100,PS
1673992032.851638,27287.250,2264,4,EM,1,100,RS
1673992032.903070,27337.500,2264,4,EM,1,100,RB
1673992032.954503,27387.750,2264,4,EM,1,100,2023-01-17_22-47-01-888020.csv
1673992033.005935,27438.000,2264,4,EM,1,100,PS
1673992033.057367,27488.250,2294,4,EM,1,100,RS
1673992033.108799,27538.500,2294,4,EM,1,100,RB
1673992033.160231,27588.750,2294,4,EM,1,100,2023-01-17_22-47-01-888020.csv
1673992033.211663,27639.000,2294,4,EM,1,100,PS
1673992033.263095,27689.250,2326,4,EM,1,100,RS
1673992033.314528,27739.500,2326,4,EM,1,100,RB
1673992033.365960,27789.750,2326,4,EM,1,100,2023-01-17_22-47-01-888020.csv
1673992033.417392,27840.000,2326,4,EM,1,100,PS
1673992033.468824,27890.250,2362,4,EM,1,100,RS
1673992033.520256,27940.500,2362,4,EM,1,100,RB
1673992033.571688,27990.750,2362,4,EM,1,100,2023-01-17_22-47-01-888020.csv
1673992033.623121,28041.000,2362,4,EM,1,100,PS
1673992033.674553,28091.250,2394,4,EM,1,100,RS
1673992033.725985,28141.500,2394,4,EM,1,100,RB
1673992033.777417,28191.750,2394,4,EM,1,100,2023-01-17_22-47-01-888020.csv
1673992033.828849,28242.000,2394,4,EM,1,100,PS
1673992033.880281,28292.250,2428,4,EM,1,100,RS
1673992033.931714,28342.500,2428,4,EM,1,100,RB
1673992033.983146,28392.750,2428,4,EM,1,100,2023-01-17_22-47-01-888020.csv
1673992034.034578,28443.000,2428,4,EM,1,100,PS
1673992034.086010,28493.250,2461,4,EM,1,100,RS
1673992034.137442,28543.500,2461,4,EM,1,100,RB
1673992034.188874,28593.750,2461,4,EM,1,100,2023-01-17_22-47-01-888020.csv
1673992034.240307,28644.000,2461,4,EM,1,100,PS
1673992034.291739,28694.250,2494,4,EM,1,100,RS
1673992034.343171,28744.500,2494,4,EM,1,100,RB
1673992034.394603,28794.750,2494,4,EM,1,100,2023-01-17_22-47-01-888020.csv
1673992034.446035,28845.000,2494,4,EM,1,100,PS
1673992034.497468,28895.250,2527,4,EM,1,100,RS
1673992034.548900,28945.500,2527,4,EM,1,100,RB
1673992034.600332,28995.750,2527,4,EM,1,100,2023-01-17_22-47-01-888020.csv
1673992034.651764,29046.000,2527,4,EM,1,100,PS
1673992034.703196,29096.250,2558,4,EM,1,100,RS
1673992034.754628,29146.500,2558,4,EM,1,100,RB
1673992034.806061,29196.750,2558,4,EM,1,100,2023-01-17_22-47-01-888020.csv
1673992034.857493,29247.000,2558,4,EM,1,100,PS
1673992034.908925,29297.250,2592,4,EM,1,100,RS
1673992034.960357,29347.500,2592,4,EM,1,100,RB
1673992035.011789,29397.750,2592,4,EM,1,100,2023-01-17_22-47-01-888020.csv
1673992035.063221,29448.000,2592,4,EM,1,100,PS
1673992035.114654,29498.250,2623,4,EM,1,100,RS
1673992035.166086,29548.500,2623,4,EM,1,100,RB
1673992035.217518,29598.750,2623,4,EM,1,100,2023-01-17_22-47-01-888020.csv
1673992035.268950,29649.000,2623,4,EM,1,100,PS
1673992035.320382,29699.250,2656,4,EM,1,100,RS
1673992035.371814,29749.500,2656,4,EM,1,100,RB
1673992035.423247,29799.750,2656,4,EM,1,100,2023-01-17_22-47-01-888020.csv
1673992035.474679,29850.000,2656,4,EM,1,100,PS
1673992035.526111,29900.250,2691,4,EM,1,100,RS
1673992035.577543,29950.500,2691,4,EM,1,100,RB
1673992035.628975,30000.750,2691,4,EM,1,100,2023-01-17_22-47-01-888020.csv
1673992035.680407,30051.000,2691,4,EM,1,100,PS
