LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,TL
1672332197.212053,19671.000,895,1,TL,1,100,2022-12-29_17-43-17-158654
1672332202.386550,24725.000,1720,1,TL,1,100,2022-12-29_17-43-17-247972
1672332202.410099,24748.000,1723,1,TL,1,100,2022-12-29_17-43-22-375337
1672332207.645003,29861.000,2551,1,TL,1,100,2022-12-29_17-43-22-428344
1672332207.737149,29951.000,2554,1,TL,1,100,2022-12-29_17-43-27-703603
1672332212.867621,34962.000,3370,1,TL,1,100,2022-12-29_17-43-27-759673
1672332212.957719,35050.000,3373,1,TL,1,100,2022-12-29_17-43-32-919661
1672332218.101501,40074.000,4197,1,TL,1,100,2022-12-29_17-43-33-024036
1672332218.171122,40142.000,4200,1,TL,1,100,2022-12-29_17-43-38-132525
1672332223.334357,45185.000,5024,1,TL,1,100,2022-12-29_17-43-38-245803
1672332223.394764,45244.000,5027,1,TL,1,100,2022-12-29_17-43-43-365141
1672332228.564142,50293.000,5843,1,TL,1,100,2022-12-29_17-43-43-422833
1672332228.629668,50357.000,5846,1,TL,1,100,2022-12-29_17-43-48-604303
1672332233.814404,55421.000,6667,1,TL,1,100,2022-12-29_17-43-48-659510
1672332233.841023,55447.000,6670,1,TL,1,100,2022-12-29_17-43-53-812721
1672332239.072856,60557.000,7499,1,TL,1,100,2022-12-29_17-43-53-875546
1672332239.111762,60595.000,7502,1,TL,1,100,2022-12-29_17-43-59-081718
1672332244.308784,65671.000,8318,1,TL,1,100,2022-12-29_17-43-59-238214
1672332244.381477,65742.000,8321,1,TL,1,100,2022-12-29_17-44-04-349735
1672332249.538568,70779.000,9132,1,TL,1,100,2022-12-29_17-44-04-418898
1672332249.636858,70875.000,9135,1,TL,1,100,2022-12-29_17-44-09-584866
1672332254.785759,75904.000,9955,1,TL,1,100,2022-12-29_17-44-09-675964
1672332254.809307,75927.000,9958,1,TL,1,100,2022-12-29_17-44-14-777995
1672332260.055473,81051.000,10784,1,TL,1,100,2022-12-29_17-44-14-838052
1672332260.079022,81074.000,10787,1,TL,1,100,2022-12-29_17-44-20-046749
1672332265.284234,86158.000,11601,1,TL,1,100,2022-12-29_17-44-20-126452
1672332265.310854,86184.000,11604,1,TL,1,100,2022-12-29_17-44-25-282560
1672332270.514019,91266.000,12417,1,TL,1,100,2022-12-29_17-44-25-349483
1672332270.539615,91291.000,12420,1,TL,1,100,2022-12-29_17-44-30-520347
1672332275.779638,96409.000,13255,1,TL,1,100,2022-12-29_17-44-30-574217
1672332275.818544,96447.000,13258,1,TL,1,100,2022-12-29_17-44-35-797674
1672332281.003280,101511.000,14077,1,TL,1,100,2022-12-29_17-44-35-857814
1672332281.030924,101538.000,14080,1,TL,1,100,2022-12-29_17-44-41-013621
1672332286.264804,106650.000,14917,1,TL,1,100,2022-12-29_17-44-41-119895
1672332286.289376,106674.000,14920,1,TL,1,100,2022-12-29_17-44-46-273690
1672332291.541686,111804.000,15754,1,TL,1,100,2022-12-29_17-44-46-445984
1672332291.597997,111859.000,15757,1,TL,1,100,2022-12-29_17-44-51-576526
1672332296.770447,116911.000,16571,1,TL,1,100,2022-12-29_17-44-51-657237
1672332296.798090,116938.000,16574,1,TL,1,100,2022-12-29_17-44-56-789755
1672332302.023780,122042.000,17405,1,TL,1,100,2022-12-29_17-44-56-889546
1672332302.049376,122067.000,17408,1,TL,1,100,2022-12-29_17-45-02-047859
1672332307.276089,127172.000,18217,1,TL,1,100,2022-12-29_17-45-02-214773
1672332307.343663,127238.000,18220,1,TL,1,100,2022-12-29_17-45-07-344235
1672332312.505874,132280.000,19036,1,TL,1,100,2022-12-29_17-45-07-435735
1672332312.545804,132319.000,19039,1,TL,1,100,2022-12-29_17-45-12-549263
1672332317.728492,137381.000,19858,1,TL,1,100,2022-12-29_17-45-12-665606
1672332317.769445,137421.000,19861,1,TL,1,100,2022-12-29_17-45-17-779200
1672332323.007421,142537.000,20700,1,TL,1,100,2022-12-29_17-45-17-831487
1672332323.091376,142619.000,20703,1,TL,1,100,2022-12-29_17-45-23-110400
1672332328.250516,147658.000,21527,1,TL,1,100,2022-12-29_17-45-23-207933
1672332328.320137,147726.000,21530,1,TL,1,100,2022-12-29_17-45-28-338695
1672332333.480300,152766.000,22348,1,TL,1,100,2022-12-29_17-45-28-429653
1672332338.730562,157894.000,23161,1,TL,1,100,2022-12-29_17-45-33-695959
1672332338.760253,157923.000,23163,1,TL,1,100,2022-12-29_17-45-33-747847
1672332344.021777,163062.000,23961,1,TL,1,100,2022-12-29_17-45-38-950466
1672332344.045326,163085.000,23963,1,TL,1,100,2022-12-29_17-45-38-984755
1672332344.069898,163109.000,23966,1,TL,1,100,2022-12-29_17-45-44-104301
1672332349.250538,168169.000,24790,1,TL,1,100,2022-12-29_17-45-44-312578
1672332354.480323,173277.000,25586,1,TL,1,100,2022-12-29_17-45-49-326594
1672332354.499776,173296.000,25588,1,TL,1,100,2022-12-29_17-45-49-548413
1672332354.601136,173395.000,25591,1,TL,1,100,2022-12-29_17-45-54-634953
1672332359.750038,178424.000,26405,1,TL,1,100,2022-12-29_17-45-54-693317
1672332359.778705,178452.000,26408,1,TL,1,100,2022-12-29_17-45-59-806604
1672332364.986989,183539.000,27228,1,TL,1,100,2022-12-29_17-45-59-862926
1672332365.058658,183609.000,27231,1,TL,1,100,2022-12-29_17-46-05-083571
1672332370.214727,188645.000,28055,1,TL,1,100,2022-12-29_17-46-05-147643
1672332370.294586,188723.000,28058,1,TL,1,100,2022-12-29_17-46-10-312490
1672332375.482394,193790.000,28879,1,TL,1,100,2022-12-29_17-46-10-369049
1672332375.521300,193828.000,28882,1,TL,1,100,2022-12-29_17-46-15-540086
1672332380.713202,198899.000,29704,1,TL,1,100,2022-12-29_17-46-15-595740
