LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,SR
1672332195.553429,18051,703,1,SR,1,100,0.266667
1672332197.015475,19479,899,1,SR,1,100,0.133333
1672332197.285770,19743,935,1,SR,1,100,0.066667
1672332197.749570,20196,1014,1,SR,1,100,0.066667
1672332198.215418,20651,1099,1,SR,1,100,0.133333
1672332198.611645,21038,1178,1,SR,1,100,0.266667
1672332199.278166,21689,1277,1,SR,1,100,0.200000
1672332200.145360,22536,1406,1,SR,1,100,0.133333
1672332200.412583,22797,1439,1,SR,1,100,0.133333
1672332200.808810,23184,1488,1,SR,1,100,0.066667
1672332201.007435,23378,1537,1,SR,1,100,0.133333
1672332201.276706,23641,1572,1,SR,1,100,0.066667
1672332201.607407,23964,1652,1,SR,1,100,0.200000
1672332201.944251,24293,1670,1,SR,1,100,0.066667
1672332202.141852,24486,1901,1,SR,1,100,1.266667
1672332203.533253,25845,1982,1,SR,1,100,0.400000
1672332204.328779,26622,2063,1,SR,1,100,0.133333
1672332204.597025,26884,2096,1,SR,1,100,0.066667
1672332205.859422,28117,2305,1,SR,1,100,0.133333
1672332206.128693,28380,2340,1,SR,1,100,0.066667
1672332206.861764,29096,2453,1,SR,1,100,0.066667
1672332207.462759,29683,2574,1,SR,1,100,0.266667
1672332207.858986,30070,2656,1,SR,1,100,0.400000
1672332209.194076,31374,2832,1,SR,1,100,0.200000
1672332209.528872,31701,2880,1,SR,1,100,0.133333
1672332209.796095,31962,2944,1,SR,1,100,0.333333
1672332210.524046,32673,3091,1,SR,1,100,0.466667
1672332211.124018,33259,3126,1,SR,1,100,0.066667
1672332211.324691,33455,3175,1,SR,1,100,0.266667
1672332211.722965,33844,3209,1,SR,1,100,0.066667
1672332212.188813,34299,3292,1,SR,1,100,0.133333
1672332212.989458,35081,3424,1,SR,1,100,0.133333
1672332213.390804,35473,3491,1,SR,1,100,0.200000
1672332213.723552,35798,3539,1,SR,1,100,0.200000
1672332214.057325,36124,3588,1,SR,1,100,0.133333
1672332214.323524,36384,3625,1,SR,1,100,0.066667
1672332214.655249,36708,3705,1,SR,1,100,0.266667
1672332215.185599,37226,3758,1,SR,1,100,0.066667
1672332215.384224,37420,3837,1,SR,1,100,0.333333
1672332215.983172,38005,3887,1,SR,1,100,0.066667
1672332216.182821,38200,3937,1,SR,1,100,0.133333
1672332216.450044,38461,3971,1,SR,1,100,0.133333
1672332216.850366,38852,4020,1,SR,1,100,0.066667
1672332217.713465,39695,4165,1,SR,1,100,0.066667
1672332217.912090,39889,4221,1,SR,1,100,0.200000
1672332218.241767,40211,4256,1,SR,1,100,0.133333
1672332218.511038,40474,4304,1,SR,1,100,0.133333
1672332218.908288,40862,4384,1,SR,1,100,0.266667
1672332219.310658,41255,4420,1,SR,1,100,0.133333
1672332219.575833,41514,4486,1,SR,1,100,0.200000
1672332219.909606,41840,4568,1,SR,1,100,0.466667
1672332221.040951,42945,4696,1,SR,1,100,0.066667
1672332221.376771,43273,4747,1,SR,1,100,0.066667
1672332221.706448,43595,4812,1,SR,1,100,0.200000
1672332222.832675,44695,4974,1,SR,1,100,0.133333
1672332223.230949,45084,5031,1,SR,1,100,0.066667
1672332223.431622,45280,5095,1,SR,1,100,0.266667
1672332224.231243,46061,5194,1,SR,1,100,0.066667
1672332224.696067,46515,5306,1,SR,1,100,0.400000
1672332225.362588,47166,5372,1,SR,1,100,0.133333
1672332225.763934,47558,5520,1,SR,1,100,0.666667
1672332226.693583,48466,5586,1,SR,1,100,0.133333
1672332227.088786,48852,5668,1,SR,1,100,0.266667
1672332227.752235,49500,5763,1,SR,1,100,0.200000
1672332228.352207,50086,5850,1,SR,1,100,0.133333
1672332228.749457,50474,5964,1,SR,1,100,0.466667
1672332229.350453,51061,5996,1,SR,1,100,0.133333
1672332229.747703,51449,6112,1,SR,1,100,0.400000
1672332230.543228,52226,6210,1,SR,1,100,0.200000
1672332231.143200,52812,6308,1,SR,1,100,0.266667
1672332231.543522,53203,6356,1,SR,1,100,0.200000
1672332232.141446,53787,6441,1,SR,1,100,0.133333
1672332232.543816,54180,6536,1,SR,1,100,0.333333
1672332233.144811,54767,6617,1,SR,1,100,0.266667
1672332233.544109,55157,6651,1,SR,1,100,0.066667
1672332234.010981,55613,6753,1,SR,1,100,0.200000
1672332234.739957,56325,6865,1,SR,1,100,0.266667
1672332235.406478,56976,6949,1,SR,1,100,0.133333
1672332235.674724,57238,6981,1,SR,1,100,0.066667
1672332236.540895,58084,7141,1,SR,1,100,0.200000
1672332237.271918,58798,7303,1,SR,1,100,0.466667
1672332238.007036,59516,7370,1,SR,1,100,0.200000
1672332238.339785,59841,7421,1,SR,1,100,0.200000
1672332239.204931,60686,7555,1,SR,1,100,0.133333
1672332239.470107,60945,7603,1,SR,1,100,0.133333
1672332239.740401,61209,7636,1,SR,1,100,0.133333
1672332240.406922,61860,7750,1,SR,1,100,0.133333
1672332241.333499,62765,7928,1,SR,1,100,0.400000
1672332241.865897,63285,7978,1,SR,1,100,0.133333
1672332242.792474,64190,8219,1,SR,1,100,0.733333
1672332243.661716,65039,8252,1,SR,1,100,0.066667
1672332244.126540,65493,8325,1,SR,1,100,0.133333
1672332244.525838,65883,8451,1,SR,1,100,0.533333
1672332245.996075,67319,8631,1,SR,1,100,0.200000
1672332246.590928,67900,8710,1,SR,1,100,0.200000
1672332247.188851,68484,8792,1,SR,1,100,0.133333
1672332247.725344,69008,8904,1,SR,1,100,0.266667
1672332248.392889,69660,9033,1,SR,1,100,0.466667
1672332249.121865,70372,9083,1,SR,1,100,0.066667
1672332249.320490,70566,9116,1,SR,1,100,0.066667
1672332249.521163,70762,9155,1,SR,1,100,0.133333
1672332249.789410,71024,9206,1,SR,1,100,0.200000
1672332250.120111,71347,9272,1,SR,1,100,0.200000
1672332250.455931,71675,9321,1,SR,1,100,0.200000
1672332250.789704,72001,9385,1,SR,1,100,0.266667
1672332251.588300,72781,9485,1,SR,1,100,0.066667
1672332251.786926,72975,9629,1,SR,1,100,0.800000
1672332252.855817,74019,9678,1,SR,1,100,0.133333
1672332253.255115,74409,9775,1,SR,1,100,0.333333
1672332253.852015,74992,9827,1,SR,1,100,0.066667
1672332254.184763,75317,9939,1,SR,1,100,0.466667
1672332255.445113,76548,10151,1,SR,1,100,0.533333
1672332256.242686,77327,10328,1,SR,1,100,0.866667
1672332257.238884,78300,10379,1,SR,1,100,0.200000
1672332258.373301,79408,10541,1,SR,1,100,0.066667
1672332258.706050,79733,10670,1,SR,1,100,0.533333
1672332259.373595,80385,10719,1,SR,1,100,0.200000
1672332259.704296,80708,10768,1,SR,1,100,0.133333
1672332260.368769,81357,10873,1,SR,1,100,0.133333
1672332260.632920,81615,10971,1,SR,1,100,0.466667
1672332262.162540,83109,11147,1,SR,1,100,0.066667
1672332263.029734,83956,11307,1,SR,1,100,0.266667
1672332263.563156,84477,11356,1,SR,1,100,0.066667
1672332263.892833,84799,11404,1,SR,1,100,0.066667
1672332264.094530,84996,11535,1,SR,1,100,0.666667
1672332265.291401,86165,11637,1,SR,1,100,0.133333
1672332265.689676,86554,11687,1,SR,1,100,0.066667
1672332266.150405,87004,11785,1,SR,1,100,0.133333
1672332266.950025,87785,12042,1,SR,1,100,1.133333
1672332268.345522,89148,12108,1,SR,1,100,0.066667
1672332268.941398,89730,12204,1,SR,1,100,0.133333
1672332269.743066,90513,12320,1,SR,1,100,0.066667
1672332269.942715,90708,12352,1,SR,1,100,0.066667
1672332270.274440,91032,12424,1,SR,1,100,0.200000
1672332270.607189,91357,12488,1,SR,1,100,0.200000
1672332271.475407,92205,12619,1,SR,1,100,0.200000
1672332271.806108,92528,12652,1,SR,1,100,0.066667
1672332272.140904,92855,12718,1,SR,1,100,0.133333
1672332272.671254,93373,12849,1,SR,1,100,0.466667
1672332273.267130,93955,12914,1,SR,1,100,0.266667
1672332274.337045,95000,13073,1,SR,1,100,0.200000
1672332274.801869,95454,13125,1,SR,1,100,0.066667
1672332275.000495,95648,13191,1,SR,1,100,0.266667
1672332275.400817,96039,13224,1,SR,1,100,0.133333
1672332275.664968,96297,13294,1,SR,1,100,0.200000
1672332276.260844,96879,13362,1,SR,1,100,0.066667
1672332276.463565,97077,13410,1,SR,1,100,0.133333
1672332276.860816,97465,13493,1,SR,1,100,0.266667
1672332277.791488,98374,13603,1,SR,1,100,0.133333
1672332278.323886,98894,13719,1,SR,1,100,0.333333
1672332278.793829,99353,13767,1,SR,1,100,0.133333
1672332279.587307,100128,13897,1,SR,1,100,0.133333
1672332279.853506,100388,13995,1,SR,1,100,0.533333
1672332280.782130,101295,14083,1,SR,1,100,0.066667
1672332280.983827,101492,14100,1,SR,1,100,0.066667
1672332281.583798,102078,14213,1,SR,1,100,0.133333
1672332281.983097,102468,14280,1,SR,1,100,0.133333
1672332282.250320,102729,14313,1,SR,1,100,0.066667
1672332282.712072,103180,14409,1,SR,1,100,0.266667
1672332283.379617,103832,14478,1,SR,1,100,0.066667
1672332283.845465,104287,14557,1,SR,1,100,0.066667
1672332284.313361,104744,14654,1,SR,1,100,0.266667
1672332285.107863,105520,14768,1,SR,1,100,0.133333
1672332285.510232,105913,14850,1,SR,1,100,0.266667
1672332285.910555,106304,14900,1,SR,1,100,0.133333
1672332286.976374,107345,15068,1,SR,1,100,0.200000
1672332287.440175,107798,15132,1,SR,1,100,0.066667
1672332287.769852,108120,15260,1,SR,1,100,0.600000
1672332288.498827,108832,15294,1,SR,1,100,0.066667
1672332288.835671,109161,15344,1,SR,1,100,0.066667
1672332289.167396,109485,15459,1,SR,1,100,0.466667
1672332289.766344,110070,15508,1,SR,1,100,0.200000
1672332290.499414,110786,15605,1,SR,1,100,0.066667
1672332290.698040,110980,15639,1,SR,1,100,0.066667
1672332291.165936,111437,15723,1,SR,1,100,0.066667
1672332291.762836,112020,15808,1,SR,1,100,0.066667
1672332291.962485,112215,15859,1,SR,1,100,0.200000
1672332292.827631,113060,16067,1,SR,1,100,0.600000
1672332293.691754,113904,16119,1,SR,1,100,0.066667
1672332294.025526,114230,16185,1,SR,1,100,0.133333
1672332294.820028,115006,16345,1,SR,1,100,0.400000
1672332295.351402,115525,16393,1,SR,1,100,0.133333
1672332296.019970,116178,16508,1,SR,1,100,0.266667
1672332297.085790,117219,16737,1,SR,1,100,0.600000
1672332298.080964,118191,16819,1,SR,1,100,0.133333
1672332298.748509,118843,16933,1,SR,1,100,0.200000
1672332299.345409,119426,17000,1,SR,1,100,0.066667
1672332299.544034,119620,17047,1,SR,1,100,0.133333
1672332299.944357,120011,17116,1,SR,1,100,0.133333
1672332300.341607,120399,17260,1,SR,1,100,0.666667
1672332301.141228,121180,17342,1,SR,1,100,0.400000
1672332302.069853,122087,17445,1,SR,1,100,0.133333
1672332305.530438,125467,17986,1,SR,1,100,0.200000
1672332305.929737,125857,18052,1,SR,1,100,0.266667
1672332306.328011,126246,18085,1,SR,1,100,0.066667
1672332306.526637,126440,18118,1,SR,1,100,0.066667
1672332306.724238,126633,18167,1,SR,1,100,0.133333
1672332307.256636,127153,18255,1,SR,1,100,0.133333
1672332307.790058,127674,18370,1,SR,1,100,0.333333
1672332308.653157,128517,18450,1,SR,1,100,0.066667
1672332308.852806,128712,18500,1,SR,1,100,0.133333
1672332309.517279,129361,18664,1,SR,1,100,0.466667
1672332310.383449,130207,18775,1,SR,1,100,0.333333
1672332311.847543,131637,19019,1,SR,1,100,0.466667
1672332312.711666,132481,19120,1,SR,1,100,0.200000
1672332313.176490,132935,19170,1,SR,1,100,0.133333
1672332313.573741,133323,19266,1,SR,1,100,0.266667
1672332313.970992,133711,19287,1,SR,1,100,0.066667
1672332314.702015,134425,19415,1,SR,1,100,0.066667
1672332315.036811,134752,19483,1,SR,1,100,0.200000
1672332315.832336,135529,19579,1,SR,1,100,0.066667
1672332316.030962,135723,19616,1,SR,1,100,0.066667
1672332316.228563,135916,19695,1,SR,1,100,0.333333
1672332317.227833,136892,19811,1,SR,1,100,0.066667
1672332317.427482,137087,19881,1,SR,1,100,0.333333
1672332318.159529,137802,20011,1,SR,1,100,0.400000
1672332318.687832,138318,20045,1,SR,1,100,0.066667
1672332318.890552,138516,20128,1,SR,1,100,0.400000
1672332319.822248,139426,20242,1,SR,1,100,0.200000
1672332320.152950,139749,20306,1,SR,1,100,0.333333
1672332320.616750,140202,20355,1,SR,1,100,0.133333
1672332320.881925,140461,20390,1,SR,1,100,0.133333
1672332321.148124,140721,20441,1,SR,1,100,0.133333
1672332321.546398,141110,20489,1,SR,1,100,0.066667
1672332322.279469,141826,20636,1,SR,1,100,0.266667
1672332323.074995,142603,20741,1,SR,1,100,0.066667
1672332323.536747,143054,20853,1,SR,1,100,0.400000
1672332324.205316,143707,20967,1,SR,1,100,0.400000
1672332324.738738,144228,21000,1,SR,1,100,0.066667
1672332325.068415,144550,21084,1,SR,1,100,0.333333
1672332325.533239,145004,21134,1,SR,1,100,0.133333
1672332325.795343,145260,21186,1,SR,1,100,0.200000
1672332326.397362,145848,21266,1,SR,1,100,0.133333
1672332326.664584,146109,21299,1,SR,1,100,0.066667
1672332327.129409,146563,21414,1,SR,1,100,0.266667
1672332327.790811,147209,21478,1,SR,1,100,0.066667
1672332328.123559,147534,21534,1,SR,1,100,0.133333
1672332328.390782,147795,21614,1,SR,1,100,0.333333
1672332328.854582,148248,21665,1,SR,1,100,0.133333
1672332329.253881,148638,21744,1,SR,1,100,0.266667
1672332329.786279,149158,21793,1,SR,1,100,0.133333
1672332330.183529,149546,21861,1,SR,1,100,0.066667
1672332330.652449,150004,21991,1,SR,1,100,0.466667
1672332331.385520,150720,22041,1,SR,1,100,0.066667
1672332331.719292,151046,22139,1,SR,1,100,0.333333
1672332332.846542,152147,22300,1,SR,1,100,0.200000
1672332333.312390,152602,22368,1,SR,1,100,0.266667
1672332333.977888,153252,22453,1,SR,1,100,0.133333
1672332334.507214,153769,22533,1,SR,1,100,0.133333
1672332334.905488,154158,22661,1,SR,1,100,0.533333
1672332335.701014,154935,22744,1,SR,1,100,0.266667
1672332336.100312,155325,22808,1,SR,1,100,0.333333
1672332336.565136,155779,22844,1,SR,1,100,0.066667
1672332337.431307,156625,22987,1,SR,1,100,0.066667
1672332338.433648,157604,23168,1,SR,1,100,0.200000
1672332339.166719,158320,23235,1,SR,1,100,0.066667
1672332339.497420,158643,23283,1,SR,1,100,0.066667
1672332339.829144,158967,23333,1,SR,1,100,0.066667
1672332340.697362,159815,23588,1,SR,1,100,0.800000
1672332342.556659,161631,23749,1,SR,1,100,0.066667
1672332342.759380,161829,23815,1,SR,1,100,0.200000
1672332343.091105,162153,23863,1,SR,1,100,0.200000
1672332343.424878,162479,23927,1,SR,1,100,0.266667
1672332343.824176,162869,23986,1,SR,1,100,0.200000
1672332344.161020,163198,24019,1,SR,1,100,0.133333
1672332344.426195,163457,24098,1,SR,1,100,0.400000
1672332345.092716,164108,24183,1,SR,1,100,0.200000
1672332345.693711,164695,24247,1,SR,1,100,0.066667
1672332345.893361,164890,24330,1,SR,1,100,0.333333
1672332346.622336,165602,24426,1,SR,1,100,0.266667
1672332347.152686,166120,24494,1,SR,1,100,0.066667
1672332347.354383,166317,24544,1,SR,1,100,0.266667
1672332347.749586,166703,24577,1,SR,1,100,0.066667
1672332348.083359,167029,24677,1,SR,1,100,0.333333
1672332348.683330,167615,24757,1,SR,1,100,0.200000
1672332349.016078,167940,24796,1,SR,1,100,0.266667
1672332349.675433,168584,24958,1,SR,1,100,0.666667
1672332350.478125,169368,25006,1,SR,1,100,0.133333
1672332351.145670,170020,25103,1,SR,1,100,0.066667
1672332351.748713,170609,25217,1,SR,1,100,0.266667
1672332352.679385,171518,25408,1,SR,1,100,0.533333
1672332353.743157,172557,25503,1,SR,1,100,0.066667
1672332354.074882,172881,25570,1,SR,1,100,0.200000
1672332354.406606,173205,25629,1,SR,1,100,0.333333
1672332355.273801,174052,25773,1,SR,1,100,0.333333
1672332355.744768,174512,25805,1,SR,1,100,0.066667
1672332356.341668,175095,25888,1,SR,1,100,0.066667
1672332356.674417,175420,25988,1,SR,1,100,0.266667
1672332357.071667,175808,26021,1,SR,1,100,0.133333
1672332357.340938,176071,26069,1,SR,1,100,0.133333
1672332357.738188,176459,26152,1,SR,1,100,0.266667
1672332358.538833,177241,26262,1,SR,1,100,0.200000
1672332359.403979,178086,26427,1,SR,1,100,0.333333
1672332360.139098,178804,26510,1,SR,1,100,0.200000
1672332360.471846,179129,26542,1,SR,1,100,0.066667
1672332360.803571,179453,26611,1,SR,1,100,0.066667
1672332361.003220,179648,26659,1,SR,1,100,0.200000
1672332361.732196,180360,26754,1,SR,1,100,0.133333
1672332362.134566,180753,26837,1,SR,1,100,0.200000
1672332362.870708,181472,26950,1,SR,1,100,0.266667
1672332363.271030,181863,26999,1,SR,1,100,0.200000
1672332363.601731,182186,27065,1,SR,1,100,0.200000
1672332364.467902,183032,27197,1,SR,1,100,0.200000
1672332364.801674,183358,27234,1,SR,1,100,0.066667
1672332365.003371,183555,27269,1,SR,1,100,0.133333
1672332365.269570,183815,27335,1,SR,1,100,0.266667
1672332365.668868,184205,27402,1,SR,1,100,0.333333
1672332366.402963,184922,27531,1,SR,1,100,0.400000
1672332367.467759,185962,27692,1,SR,1,100,0.333333
1672332367.933607,186417,27728,1,SR,1,100,0.066667
1672332368.397407,186870,27856,1,SR,1,100,0.466667
1672332369.527729,187974,28020,1,SR,1,100,0.333333
1672332369.994601,188430,28039,1,SR,1,100,0.066667
1672332370.194250,188625,28078,1,SR,1,100,0.066667
1672332370.660098,189080,28159,1,SR,1,100,0.133333
1672332371.191472,189599,28256,1,SR,1,100,0.200000
1672332371.654248,190051,28322,1,SR,1,100,0.133333
1672332372.056618,190444,28374,1,SR,1,100,0.066667
1672332372.258315,190641,28407,1,SR,1,100,0.066667
1672332372.458988,190837,28488,1,SR,1,100,0.400000
1672332373.121414,191484,28571,1,SR,1,100,0.266667
1672332373.524808,191878,28605,1,SR,1,100,0.066667
1672332374.457528,192789,28732,1,SR,1,100,0.066667
1672332374.660249,192987,28801,1,SR,1,100,0.266667
1672332375.191622,193506,28885,1,SR,1,100,0.200000
1672332375.523347,193830,28951,1,SR,1,100,0.266667
1672332376.188844,194480,29034,1,SR,1,100,0.133333
1672332376.720218,194999,29113,1,SR,1,100,0.133333
1672332376.988465,195261,29180,1,SR,1,100,0.266667
1672332377.388787,195652,29246,1,SR,1,100,0.266667
1672332377.922209,196173,29328,1,SR,1,100,0.266667
1672332378.454607,196693,29395,1,SR,1,100,0.133333
1672332378.722853,196955,29428,1,SR,1,100,0.066667
1672332379.055602,197280,29478,1,SR,1,100,0.066667
1672332379.654550,197865,29623,1,SR,1,100,0.400000
1672332380.183876,198382,29657,1,SR,1,100,0.066667
1672332380.384549,198578,29712,1,SR,1,100,0.266667
1672332381.052094,199230,29810,1,SR,1,100,0.200000
1672332381.652065,199816,29909,1,SR,1,100,0.200000
1672332382.647240,200788,30085,1,SR,1,100,0.400000
1672332383.311713,201437,30164,1,SR,1,100,0.200000
1672332383.779609,201894,30233,1,SR,1,100,0.200000
1672332384.114405,202221,30266,1,SR,1,100,0.066667
1672332384.448178,202547,30362,1,SR,1,100,0.333333
1672332385.115723,203199,30475,1,SR,1,100,0.333333
1672332386.114992,204175,30594,1,SR,1,100,0.200000
1672332386.451837,204504,30628,1,SR,1,100,0.066667
1672332386.915637,204957,30773,1,SR,1,100,0.533333
1672332390.240052,208204,31235,1,SR,1,100,0.200000
1672332391.238298,209179,31389,1,SR,1,100,0.133333
1672332391.508592,209443,31453,1,SR,1,100,0.266667
1672332391.906867,209832,31489,1,SR,1,100,0.066667
1672332392.573388,210483,31601,1,SR,1,100,0.133333
1672332393.107833,211005,31684,1,SR,1,100,0.200000
1672332393.438534,211328,31733,1,SR,1,100,0.133333
1672332393.704733,211588,31799,1,SR,1,100,0.266667
1672332394.236107,212107,31896,1,SR,1,100,0.333333
1672332394.701955,212562,31948,1,SR,1,100,0.200000
1672332395.030608,212883,31980,1,SR,1,100,0.066667
1672332395.632627,213471,32076,1,SR,1,100,0.066667
1672332395.966400,213797,32158,1,SR,1,100,0.266667
1672332396.501869,214320,32212,1,SR,1,100,0.133333
1672332396.764997,214577,32295,1,SR,1,100,0.400000
1672332397.432542,215229,32361,1,SR,1,100,0.133333
1672332397.830816,215618,32442,1,SR,1,100,0.200000
1672332398.165612,215945,32478,1,SR,1,100,0.066667
1672332398.365262,216140,32526,1,SR,1,100,0.266667
1672332398.898683,216661,32623,1,SR,1,100,0.266667
1672332399.295934,217049,32672,1,SR,1,100,0.200000
1672332399.627659,217373,32770,1,SR,1,100,0.533333
1672332400.693478,218414,32868,1,SR,1,100,0.066667
1672332401.886254,219579,33069,1,SR,1,100,0.133333
1672332402.152453,219839,33198,1,SR,1,100,0.733333
1672332403.285846,220946,33324,1,SR,1,100,0.400000
1672332404.215495,221854,33422,1,SR,1,100,0.133333
1672332404.948565,222570,33521,1,SR,1,100,0.066667
1672332405.412366,223023,33617,1,SR,1,100,0.133333
1672332405.679589,223284,33650,1,SR,1,100,0.133333
1672332406.608213,224191,33819,1,SR,1,100,0.266667
1672332407.272687,224840,33931,1,SR,1,100,0.400000
1672332407.809180,225364,34013,1,SR,1,100,0.333333
1672332408.538156,226076,34111,1,SR,1,100,0.266667
1672332409.067482,226593,34193,1,SR,1,100,0.200000
1672332409.399207,226917,34226,1,SR,1,100,0.133333
1672332409.662334,227174,34278,1,SR,1,100,0.266667
1672332410.061632,227564,34310,1,SR,1,100,0.066667
1672332410.396429,227891,34375,1,SR,1,100,0.133333
1672332410.793679,228279,34426,1,SR,1,100,0.066667
