LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,SA
1672332195.553429,18051,702,1,SA,1,100,0.000208
1672332197.015475,19479,898,1,SA,1,100,0.000058
1672332197.285770,19743,934,1,SA,1,100,0.000045
1672332197.749570,20196,1013,1,SA,1,100,0.000030
1672332198.215418,20651,1098,1,SA,1,100,0.000054
1672332198.611645,21038,1177,1,SA,1,100,0.000120
1672332199.278166,21689,1276,1,SA,1,100,0.000091
1672332200.145360,22536,1405,1,SA,1,100,0.000055
1672332200.412583,22797,1438,1,SA,1,100,0.000066
1672332200.808810,23184,1487,1,SA,1,100,0.000030
1672332201.007435,23378,1536,1,SA,1,100,0.000074
1672332201.276706,23641,1571,1,SA,1,100,0.000022
1672332201.607407,23964,1651,1,SA,1,100,0.000085
1672332201.944251,24293,1669,1,SA,1,100,0.000034
1672332202.141852,24486,1900,1,SA,1,100,0.000878
1672332203.533253,25845,1981,1,SA,1,100,0.000298
1672332204.328779,26622,2062,1,SA,1,100,0.000109
1672332204.597025,26884,2095,1,SA,1,100,0.000047
1672332205.859422,28117,2304,1,SA,1,100,0.000077
1672332206.128693,28380,2339,1,SA,1,100,0.000035
1672332206.861764,29096,2452,1,SA,1,100,0.000041
1672332207.462759,29683,2573,1,SA,1,100,0.000142
1672332207.858986,30070,2655,1,SA,1,100,0.000219
1672332209.194076,31374,2831,1,SA,1,100,0.000112
1672332209.528872,31701,2879,1,SA,1,100,0.000099
1672332209.796095,31962,2943,1,SA,1,100,0.000197
1672332210.524046,32673,3090,1,SA,1,100,0.000264
1672332211.124018,33259,3125,1,SA,1,100,0.000045
1672332211.324691,33455,3174,1,SA,1,100,0.000185
1672332211.722965,33844,3208,1,SA,1,100,0.000042
1672332212.188813,34299,3291,1,SA,1,100,0.000094
1672332212.989458,35081,3423,1,SA,1,100,0.000063
1672332213.390804,35473,3490,1,SA,1,100,0.000098
1672332213.723552,35798,3538,1,SA,1,100,0.000097
1672332214.057325,36124,3587,1,SA,1,100,0.000086
1672332214.323524,36384,3624,1,SA,1,100,0.000033
1672332214.655249,36708,3704,1,SA,1,100,0.000164
1672332215.185599,37226,3757,1,SA,1,100,0.000039
1672332215.384224,37420,3836,1,SA,1,100,0.000176
1672332215.983172,38005,3886,1,SA,1,100,0.000035
1672332216.182821,38200,3936,1,SA,1,100,0.000057
1672332216.450044,38461,3970,1,SA,1,100,0.000071
1672332216.850366,38852,4019,1,SA,1,100,0.000043
1672332217.713465,39695,4164,1,SA,1,100,0.000026
1672332217.912090,39889,4220,1,SA,1,100,0.000090
1672332218.241767,40211,4255,1,SA,1,100,0.000068
1672332218.511038,40474,4303,1,SA,1,100,0.000061
1672332218.908288,40862,4383,1,SA,1,100,0.000131
1672332219.310658,41255,4419,1,SA,1,100,0.000057
1672332219.575833,41514,4485,1,SA,1,100,0.000116
1672332219.909606,41840,4567,1,SA,1,100,0.000279
1672332221.040951,42945,4695,1,SA,1,100,0.000038
1672332221.376771,43273,4746,1,SA,1,100,0.000038
1672332221.706448,43595,4811,1,SA,1,100,0.000097
1672332222.832675,44695,4973,1,SA,1,100,0.000037
1672332223.230949,45084,5030,1,SA,1,100,0.000028
1672332223.431622,45280,5094,1,SA,1,100,0.000085
1672332224.231243,46061,5193,1,SA,1,100,0.000009
1672332224.696067,46515,5305,1,SA,1,100,0.000107
1672332225.362588,47166,5371,1,SA,1,100,0.000039
1672332225.763934,47558,5519,1,SA,1,100,0.000204
1672332226.693583,48466,5585,1,SA,1,100,0.000032
1672332227.088786,48852,5667,1,SA,1,100,0.000063
1672332227.752235,49500,5762,1,SA,1,100,0.000052
1672332228.352207,50086,5849,1,SA,1,100,0.000050
1672332228.749457,50474,5963,1,SA,1,100,0.000126
1672332229.350453,51061,5995,1,SA,1,100,0.000045
1672332229.747703,51449,6111,1,SA,1,100,0.000134
1672332230.543228,52226,6209,1,SA,1,100,0.000103
1672332231.143200,52812,6307,1,SA,1,100,0.000090
1672332231.543522,53203,6355,1,SA,1,100,0.000072
1672332232.141446,53787,6440,1,SA,1,100,0.000038
1672332232.543816,54180,6535,1,SA,1,100,0.000081
1672332233.144811,54767,6616,1,SA,1,100,0.000099
1672332233.544109,55157,6650,1,SA,1,100,0.000026
1672332234.010981,55613,6752,1,SA,1,100,0.000074
1672332234.739957,56325,6864,1,SA,1,100,0.000080
1672332235.406478,56976,6948,1,SA,1,100,0.000042
1672332235.674724,57238,6980,1,SA,1,100,0.000022
1672332236.540895,58084,7140,1,SA,1,100,0.000101
1672332237.271918,58798,7302,1,SA,1,100,0.000142
1672332238.007036,59516,7369,1,SA,1,100,0.000053
1672332238.339785,59841,7420,1,SA,1,100,0.000069
1672332239.204931,60686,7554,1,SA,1,100,0.000045
1672332239.470107,60945,7602,1,SA,1,100,0.000042
1672332239.740401,61209,7635,1,SA,1,100,0.000046
1672332240.406922,61860,7749,1,SA,1,100,0.000026
1672332241.333499,62765,7927,1,SA,1,100,0.000157
1672332241.865897,63285,7977,1,SA,1,100,0.000048
1672332242.792474,64190,8218,1,SA,1,100,0.000214
1672332243.661716,65039,8251,1,SA,1,100,0.000034
1672332244.126540,65493,8324,1,SA,1,100,0.000039
1672332244.525838,65883,8450,1,SA,1,100,0.000422
1672332245.996075,67319,8630,1,SA,1,100,0.000052
1672332246.590928,67900,8709,1,SA,1,100,0.000085
1672332247.188851,68484,8791,1,SA,1,100,0.000025
1672332247.725344,69008,8903,1,SA,1,100,0.000084
1672332248.392889,69660,9032,1,SA,1,100,0.000138
1672332249.121865,70372,9082,1,SA,1,100,0.000017
1672332249.320490,70566,9115,1,SA,1,100,0.000033
1672332249.521163,70762,9154,1,SA,1,100,0.000034
1672332249.789410,71024,9205,1,SA,1,100,0.000083
1672332250.120111,71347,9271,1,SA,1,100,0.000079
1672332250.455931,71675,9320,1,SA,1,100,0.000077
1672332250.789704,72001,9384,1,SA,1,100,0.000108
1672332251.588300,72781,9484,1,SA,1,100,0.000032
1672332251.786926,72975,9628,1,SA,1,100,0.000259
