LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,BV
1672332196.251689,18733.000,765,1,BV,1,100,3.82
1672332197.251983,19710.000,931,1,BV,1,100,3.82
1672332198.248181,20683.000,1077,1,BV,1,100,3.82
1672332199.244379,21656.000,1242,1,BV,1,100,3.81
1672332200.246721,22635.000,1403,1,BV,1,100,3.82
1672332201.243943,23609.000,1552,1,BV,1,100,3.82
1672332202.240141,24582.000,1717,1,BV,1,100,3.82
1672332203.235315,25554.000,1864,1,BV,1,100,3.82
1672332204.229466,26525.000,2029,1,BV,1,100,3.81
1672332205.230783,27503.000,2191,1,BV,1,100,3.81
1672332206.229029,28478.000,2336,1,BV,1,100,3.81
1672332207.227275,29453.000,2501,1,BV,1,100,3.81
1672332208.225521,30428.000,2652,1,BV,1,100,3.81
1672332209.227862,31407.000,2813,1,BV,1,100,3.81
1672332210.226108,32382.000,2979,1,BV,1,100,3.80
1672332211.224354,33357.000,3122,1,BV,1,100,3.81
1672332212.222600,34332.000,3288,1,BV,1,100,3.81
1672332213.221870,35308.000,3441,1,BV,1,100,3.81
1672332214.224211,36287.000,3604,1,BV,1,100,3.81
1672332215.218362,37258.000,3753,1,BV,1,100,3.80
1672332216.216608,38233.000,3918,1,BV,1,100,3.80
1672332217.214854,39208.000,4084,1,BV,1,100,3.80
1672332218.209004,40179.000,4237,1,BV,1,100,3.80
1672332219.211345,41158.000,4401,1,BV,1,100,3.81
1672332220.209591,42133.000,4548,1,BV,1,100,3.81
1672332221.206814,43107.000,4713,1,BV,1,100,3.81
1672332222.203012,44080.000,4859,1,BV,1,100,3.81
1672332223.198186,45052.000,5022,1,BV,1,100,3.81
1672332224.198480,46029.000,5174,1,BV,1,100,3.81
1672332225.197750,47005.000,5339,1,BV,1,100,3.80
1672332226.192924,47977.000,5484,1,BV,1,100,3.80
1672332227.189122,48950.000,5649,1,BV,1,100,3.80
1672332228.188392,49926.000,5795,1,BV,1,100,3.81
1672332229.183566,50898.000,5961,1,BV,1,100,3.81
1672332230.179765,51871.000,6108,1,BV,1,100,3.81
1672332231.174939,52843.000,6273,1,BV,1,100,3.81
1672332232.174209,53819.000,6419,1,BV,1,100,3.81
1672332233.178598,54800.000,6584,1,BV,1,100,3.81
1672332234.175820,55774.000,6750,1,BV,1,100,3.81
1672332235.173042,56748.000,6895,1,BV,1,100,3.80
1672332236.172312,57724.000,7060,1,BV,1,100,3.80
1672332237.170557,58699.000,7220,1,BV,1,100,3.80
1672332238.173923,59679.000,7366,1,BV,1,100,3.80
1672332239.171145,60653.000,7536,1,BV,1,100,3.80
1672332240.171438,61630.000,7699,1,BV,1,100,3.81
1672332241.169684,62605.000,7845,1,BV,1,100,3.81
1672332242.163835,63576.000,8009,1,BV,1,100,3.81
1672332243.161057,64550.000,8153,1,BV,1,100,3.80
1672332244.159303,65525.000,8316,1,BV,1,100,3.80
1672332245.158573,66501.000,8468,1,BV,1,100,3.80
1672332246.161938,67481.000,8628,1,BV,1,100,3.80
1672332247.159160,68455.000,8773,1,BV,1,100,3.79
1672332248.159453,69432.000,8935,1,BV,1,100,3.80
1672332249.154628,70404.000,9079,1,BV,1,100,3.79
1672332250.153898,71380.000,9237,1,BV,1,100,3.79
1672332251.157263,72360.000,9402,1,BV,1,100,3.80
1672332252.156533,73336.000,9563,1,BV,1,100,3.80
1672332253.154778,74311.000,9709,1,BV,1,100,3.80
1672332254.149953,75283.000,9874,1,BV,1,100,3.80
1672332255.144103,76254.000,10039,1,BV,1,100,3.80
1672332256.142349,77229.000,10182,1,BV,1,100,3.80
1672332257.140595,78204.000,10345,1,BV,1,100,3.80
1672332258.141913,79182.000,10505,1,BV,1,100,3.80
1672332259.138111,80155.000,10652,1,BV,1,100,3.80
1672332260.137381,81131.000,10822,1,BV,1,100,3.80
1672332261.131531,82102.000,10967,1,BV,1,100,3.80
1672332262.128753,83076.000,11128,1,BV,1,100,3.80
1672332263.130071,84054.000,11288,1,BV,1,100,3.80
1672332264.128317,85029.000,11436,1,BV,1,100,3.81
1672332265.126563,86004.000,11599,1,BV,1,100,3.81
1672332266.118665,86973.000,11749,1,BV,1,100,3.81
1672332267.115888,87947.000,11912,1,BV,1,100,3.80
1672332268.114134,88922.000,12059,1,BV,1,100,3.80
1672332269.108284,89893.000,12221,1,BV,1,100,3.80
1672332270.109601,90871.000,12368,1,BV,1,100,3.81
1672332271.107847,91846.000,12536,1,BV,1,100,3.80
1672332272.107117,92822.000,12699,1,BV,1,100,3.80
1672332273.103315,93795.000,12845,1,BV,1,100,3.80
1672332274.101561,94770.000,13008,1,BV,1,100,3.80
1672332275.101855,95747.000,13172,1,BV,1,100,3.80
1672332276.098053,96720.000,13325,1,BV,1,100,3.80
1672332277.097323,97696.000,13489,1,BV,1,100,3.80
1672332278.093521,98669.000,13635,1,BV,1,100,3.80
1672332279.091767,99644.000,13800,1,BV,1,100,3.80
1672332280.085918,100615.000,13961,1,BV,1,100,3.80
1672332281.084164,101590.000,14117,1,BV,1,100,3.80
1672332282.084457,102567.000,14276,1,BV,1,100,3.80
1672332283.081679,103541.000,14424,1,BV,1,100,3.80
1672332284.078902,104515.000,14589,1,BV,1,100,3.80
1672332285.075100,105488.000,14749,1,BV,1,100,3.80
1672332286.078465,106468.000,14896,1,BV,1,100,3.80
1672332287.074663,107441.000,15064,1,BV,1,100,3.80
1672332288.068814,108412.000,15210,1,BV,1,100,3.80
1672332289.068083,109388.000,15377,1,BV,1,100,3.80
1672332290.063258,110360.000,15540,1,BV,1,100,3.80
1672332291.065599,111339.000,15687,1,BV,1,100,3.80
1672332292.060773,112311.000,15855,1,BV,1,100,3.80
1672332293.057996,113285.000,16017,1,BV,1,100,3.80
1672332294.058289,114262.000,16165,1,BV,1,100,3.80
1672332295.052440,115233.000,16326,1,BV,1,100,3.80
1672332296.052733,116210.000,16473,1,BV,1,100,3.81
1672332297.052003,117186.000,16639,1,BV,1,100,3.80
1672332298.050249,118161.000,16785,1,BV,1,100,3.80
1672332299.047471,119135.000,16950,1,BV,1,100,3.80
1672332300.045717,120110.000,17111,1,BV,1,100,3.80
