RD,TS_received,TS_sent,AK,RoundTrip,
1161731,1161817,2022-12-29_18-02-46-586294,1161822,86,
1166849,1166900,2022-12-29_18-02-51-799891,1166903,51,
1171981,1172008,2022-12-29_18-02-57-022398,1172011,27,
1177117,1177144,2022-12-29_18-03-02-282857,1177147,27,
1182224,1182244,2022-12-29_18-03-07-508551,1182247,20,
1187333,1187354,2022-12-29_18-03-12-737348,1187357,21,
1192444,1192471,2022-12-29_18-03-17-971522,1192474,27,
1197597,1197636,2022-12-29_18-03-23-247966,1197642,39,
1202743,1202812,2022-12-29_18-03-28-563901,1202817,69,
1207877,1207929,2022-12-29_18-03-33-789747,1207935,52,
1213006,1213034,2022-12-29_18-03-39-026963,1213036,28,
1218123,1218219,2022-12-29_18-03-44-331583,1218225,96,
1223243,1223265,2022-12-29_18-03-49-503176,1223268,22,
1228373,1228421,2022-12-29_18-03-54-779376,1228424,48,
1233480,1233510,2022-12-29_18-03-59-988556,1233515,30,
1238620,1238640,2022-12-29_18-04-05-234382,1238643,20,
1243729,1243750,2022-12-29_18-04-10-469249,1243753,21,
1248849,1248870,2022-12-29_18-04-15-713022,1248873,21,
1253974,1254031,2022-12-29_18-04-20-994202,1254036,57,
1259105,1259153,2022-12-29_18-04-26-233622,1259156,48,
1264229,1264253,2022-12-29_18-04-31-462030,1264256,24,
1269336,1269357,2022-12-29_18-04-36-692766,1269360,21,
1274488,1274516,2022-12-29_18-04-41-979144,1274519,28,
1279628,1279649,2022-12-29_18-04-47-232534,1279652,21,
1284745,1284822,2022-12-29_18-04-52-529960,1284824,77,
1289845,1289872,2022-12-29_18-04-57-696806,1289874,27,
1294961,1295020,2022-12-29_18-05-02-976039,1295022,59,
1300070,1300130,2022-12-29_18-05-08-199996,1300133,60,
1305177,1305240,2022-12-29_18-05-13-422949,1305245,63,
1310286,1310334,2022-12-29_18-05-18-646855,1310337,48,
1315395,1315436,2022-12-29_18-05-23-869878,1315441,41,
1320522,0,,1320621,-1320522,
1325632,1325654,2022-12-29_18-05-34-330121,1325658,22,
1330747,1330824,2022-12-29_18-05-39-629093,1330827,77,
1335858,1335942,2022-12-29_18-05-44-862813,1335948,84,
1340977,1341039,2022-12-29_18-05-50-086000,1341046,62,
1346083,1346131,2022-12-29_18-05-55-305711,1346133,48,
1351191,1351233,2022-12-29_18-06-00-528039,1351237,42,
1356300,1356339,2022-12-29_18-06-05-758688,1356343,39,
1361406,1361432,2022-12-29_18-06-10-966670,1361434,26,
1366539,1366567,2022-12-29_18-06-16-218896,1366570,28,
1371653,1371733,2022-12-29_18-06-21-512863,1371736,80,
1376755,1376839,2022-12-29_18-06-26-740323,1376842,84,
1381872,1381923,2022-12-29_18-06-31-942897,1381925,51,
1386979,1387038,2022-12-29_18-06-37-179267,1387041,59,
1392086,1392151,2022-12-29_18-06-42-407380,1392156,65,
1397196,1397250,2022-12-29_18-06-47-630865,1397256,54,
1402307,1402361,2022-12-29_18-06-52-860002,1402366,54,
1407413,1407439,2022-12-29_18-06-58-069293,1407443,26,
1412553,1412574,2022-12-29_18-07-03-325179,1412577,21,
1417660,1417685,2022-12-29_18-07-08-548187,1417688,25,
1422818,1422847,2022-12-29_18-07-13-847970,1422851,29,
1427925,1427947,2022-12-29_18-07-19-069914,1427953,22,
1433037,1433057,2022-12-29_18-07-24-301584,1433060,20,
1438139,1438162,2022-12-29_18-07-29-521796,1438165,23,
1443243,1443264,2022-12-29_18-07-34-750711,1443267,21,
1448412,1448457,2022-12-29_18-07-40-062835,1448463,45,
1453519,1453555,2022-12-29_18-07-45-283264,1453557,36,
1458624,1458648,2022-12-29_18-07-50-497276,1458651,24,
1463758,1463781,2022-12-29_18-07-55-752479,1463784,23,
1468875,1468961,2022-12-29_18-08-01-053479,1468964,86,
1473984,1474004,2022-12-29_18-08-06-217857,1474008,20,
1479090,1479110,2022-12-29_18-08-11-443023,1479113,20,
1484199,1484220,2022-12-29_18-08-16-674872,1484224,21,
1489332,1489365,2022-12-29_18-08-21-942208,1489368,33,
1494433,1494457,2022-12-29_18-08-27-164776,1494460,24,
1499556,1499650,2022-12-29_18-08-32-482500,1499654,94,
1504682,1504702,2022-12-29_18-08-37-652079,1504705,20,
1509802,1509879,2022-12-29_18-08-42-939662,1509885,77,
1514935,1520036,2022-12-29_18-08-48-171227,1520047,5101,
1520065,1520089,2022-12-29_18-08-53-403552,1520092,24,
1525149,1530263,2022-12-29_18-08-58-704460,1530277,5114,
1530298,1530370,2022-12-29_18-09-03-925965,1530373,72,
1535431,1535506,2022-12-29_18-09-09-180636,1535509,75,
1540565,1540585,2022-12-29_18-09-14-387033,1540588,20,
1545699,1545719,2022-12-29_18-09-19-638514,1545722,20,
1550823,1550885,2022-12-29_18-09-24-924042,1550891,62,
1555959,1555995,2022-12-29_18-09-30-150256,1556000,36,
1561082,1561105,2022-12-29_18-09-35-392358,1561108,23,
1566199,1566269,2022-12-29_18-09-40-681436,1566272,70,
1571307,1571329,2022-12-29_18-09-45-861183,1571332,22,
1576419,1576446,2022-12-29_18-09-51-092894,1576449,27,
1581545,1581579,2022-12-29_18-09-56-352760,1581581,34,
1586683,1586703,2022-12-29_18-10-01-600526,1586706,20,
1591795,1591815,2022-12-29_18-10-06-831996,1591817,20,
1596924,1596995,2022-12-29_18-10-12-128590,1596998,71,
1602063,1602087,2022-12-29_18-10-17-351322,1602090,24,
1607185,1607208,2022-12-29_18-10-22-592766,1607211,23,
1612333,1612394,2022-12-29_18-10-27-897994,1612398,61,
1617469,1617489,2022-12-29_18-10-33-113402,1617492,20,
1622595,1622617,2022-12-29_18-10-38-368640,1622619,22,
1627721,1627809,2022-12-29_18-10-43-689386,1627812,88,
1632833,1632854,2022-12-29_18-10-48-848866,1632858,21,
1637940,1637993,2022-12-29_18-10-54-110453,1637995,53,
1643073,1643096,2022-12-29_18-10-59-335814,1643100,23,
1648179,1648199,2022-12-29_18-11-04-565675,1648202,20,
1653299,1653323,2022-12-29_18-11-09-800927,1653327,24,
1658412,1658491,2022-12-29_18-11-15-095515,1658493,79,
1663539,1663561,2022-12-29_18-11-20-286960,1663565,22,
1668654,1668674,2022-12-29_18-11-25-519080,1668677,20,
1673770,1673807,2022-12-29_18-11-30-771026,1673813,37,
1678902,1678924,2022-12-29_18-11-36-013264,1678926,22,
1684022,1684115,2022-12-29_18-11-41-329300,1684119,93,
1689138,1689226,2022-12-29_18-11-46-548274,1689231,88,
1694236,1694258,2022-12-29_18-11-51-711080,1694261,22,
1699350,1699439,2022-12-29_18-11-57-011281,1699442,89,
1704452,1704498,2022-12-29_18-12-02-196981,1704501,46,
1709568,1709636,2022-12-29_18-12-07-442395,1709641,68,
1714677,1714704,2022-12-29_18-12-12-646816,1714707,27,
1719785,1719805,2022-12-29_18-12-17-875589,1719808,20,
1724913,1724935,2022-12-29_18-12-23-129364,1724939,22,
1730029,1730096,2022-12-29_18-12-28-411189,1730100,67,
1735138,1735210,2022-12-29_18-12-33-637172,1735213,72,
1740245,1740309,2022-12-29_18-12-38-859163,1740311,64,
1745380,1745421,2022-12-29_18-12-44-097773,1745424,41,
1750478,1750499,2022-12-29_18-12-49-297254,1750502,21,
1755596,1760712,2022-12-29_18-12-54-637488,1760720,5116,
1760739,1760759,2022-12-29_18-12-59-796044,1760762,20,
1765827,1765849,2022-12-29_18-13-05-011795,1765852,22,
1770989,1771023,2022-12-29_18-13-10-307336,1771029,34,
1776096,1776117,2022-12-29_18-13-15-530597,1776121,21,
1781202,1781223,2022-12-29_18-13-20-753857,1781226,21,
1786339,1786358,2022-12-29_18-13-26-013142,1786362,19,
1791452,1791514,2022-12-29_18-13-31-297577,1791517,62,
1796561,1796615,2022-12-29_18-13-36-521891,1796619,54,
1801671,1801719,2022-12-29_18-13-41-742979,1801722,48,
1806769,1806790,2022-12-29_18-13-46-927236,1806793,21,
1811924,1811946,2022-12-29_18-13-52-203248,1811949,22,
1817031,1817051,2022-12-29_18-13-57-435661,1817053,20,
1822158,1822227,2022-12-29_18-14-02-737138,1822229,69,
1827260,1827337,2022-12-29_18-14-07-958135,1827341,77,
1832373,1832434,2022-12-29_18-14-13-181201,1832438,61,
1837480,1837549,2022-12-29_18-14-18-403401,1837555,69,
1842588,1842640,2022-12-29_18-14-23-625489,1842644,52,
1847711,1847734,2022-12-29_18-14-28-847473,1847738,23,
1852827,1852939,2022-12-29_18-14-34-174082,1857960,112,
1857972,1857992,2022-12-29_18-14-39-345744,1857994,20,
1863079,1863137,2022-12-29_18-14-44-618118,1863140,58,
1868177,1868199,2022-12-29_18-14-49-806403,1868201,22,
1873322,1873345,2022-12-29_18-14-55-072806,1873348,23,
1878436,1878544,2022-12-29_18-15-00-389392,1883555,108,
1883577,1883643,2022-12-29_18-15-05-611107,1883646,66,
1888660,1888682,2022-12-29_18-15-10-771885,1888685,22,
1893777,1893834,2022-12-29_18-15-16-045811,1893837,57,
1898894,1898958,2022-12-29_18-15-21-282890,1898961,64,
1904028,1904048,2022-12-29_18-15-26-507512,1904052,20,
1909156,1909176,2022-12-29_18-15-31-751822,1909180,20,
1914278,1914299,2022-12-29_18-15-36-999576,1914302,21,
1919394,1919447,2022-12-29_18-15-42-270487,1919450,53,
1924530,1924576,2022-12-29_18-15-47-523189,1924579,46,
1929668,1929689,2022-12-29_18-15-52-753853,1929692,21,
1934785,1934812,2022-12-29_18-15-57-999780,1934815,27,
1939922,1939943,2022-12-29_18-16-03-264186,1939946,21,
1945054,1945138,2022-12-29_18-16-08-578248,1945141,84,
1950162,1950240,2022-12-29_18-16-13-801142,1950244,78,
1955293,1955359,2022-12-29_18-16-19-033831,1955364,66,
1960402,1960456,2022-12-29_18-16-24-255039,1960459,54,
1965543,1970659,2022-12-29_18-16-29-682138,1970662,5116,
1970662,1970756,2022-12-29_18-16-34-803740,1970760,94,
1975798,1975858,2022-12-29_18-16-40-027254,1975864,60,
1980941,1980973,2022-12-29_18-16-45-257262,1980978,32,
1986052,1986072,2022-12-29_18-16-50-489231,1986075,20,
1991172,1991247,2022-12-29_18-16-55-779144,1991250,75,
1996280,1996302,2022-12-29_18-17-00-963023,1996305,22,
2001419,2001445,2022-12-29_18-17-06-231185,2001449,26,
2006559,2006645,2022-12-29_18-17-11-555738,2006649,86,
2011675,2011696,2022-12-29_18-17-16-724076,2011699,21,
2016822,2016863,2022-12-29_18-17-22-011538,2016869,41,
2021930,2021964,2022-12-29_18-17-27-226090,2021968,34,
2027058,0,,2027158,-2027058,
2032167,2032187,2022-12-29_18-17-37-701866,2032190,20,
2037285,2037357,2022-12-29_18-17-42-994981,2037361,72,
2042398,2042418,2022-12-29_18-17-48-169410,2042421,20,
2047512,2047533,2022-12-29_18-17-53-403118,2047537,21,
2052638,2052661,2022-12-29_18-17-58-657367,2052664,23,
2057751,2057782,2022-12-29_18-18-03-897748,2057787,31,
2062894,2062917,2022-12-29_18-18-09-152718,2062919,23,
2068016,2068090,2022-12-29_18-18-14-443422,2068095,74,
2073152,2073173,2022-12-29_18-18-19-666456,2073176,21,
2078261,2078283,2022-12-29_18-18-24-899831,2078286,22,
2083382,2083402,2022-12-29_18-18-30-132631,2083404,20,
2088493,2088571,2022-12-29_18-18-35-429803,2088574,78,
2093636,2093668,2022-12-29_18-18-40-654040,2093671,32,
2098744,2098767,2022-12-29_18-18-45-875252,2098770,23,
2103868,2103890,2022-12-29_18-18-51-115082,2103893,22,
2108970,2108989,2022-12-29_18-18-56-327709,2108992,19,
2114109,2114186,2022-12-29_18-19-01-648570,2114191,77,
2119216,2119282,2022-12-29_18-19-06-870640,2119285,66,
2124325,2124383,2022-12-29_18-19-12-095016,2124386,58,
2129476,2129498,2022-12-29_18-19-17-329307,2129501,22,
2134592,2134611,2022-12-29_18-19-22-565316,2134614,19,
2139705,2139726,2022-12-29_18-19-27-805876,2139729,21,
2144859,2144882,2022-12-29_18-19-33-082175,2144885,23,
2150010,2150077,2022-12-29_18-19-38-408410,2150080,67,
2155116,2155136,2022-12-29_18-19-43-587705,2155139,20,
2160235,2160288,2022-12-29_18-19-48-856180,2160293,53,
2165343,2165389,2022-12-29_18-19-54-073947,2165394,46,
2170450,2170484,2022-12-29_18-19-59-296703,2170488,34,
2175557,2175587,2022-12-29_18-20-04-519267,2175590,30,
2180690,2180712,2022-12-29_18-20-09-768123,2180714,22,
2185805,2185826,2022-12-29_18-20-15-000955,2185829,21,
2190959,2190989,2022-12-29_18-20-20-283342,2190992,30,
2196065,2196089,2022-12-29_18-20-25-511624,2196092,24,
2201206,2201228,2022-12-29_18-20-30-765534,2201230,22,
2206313,2206334,2022-12-29_18-20-35-997152,2206337,21,
2211460,2211493,2022-12-29_18-20-41-276072,2211496,33,
2216567,2216591,2022-12-29_18-20-46-505509,2216594,24,
2221722,2221786,2022-12-29_18-20-51-821561,2221788,64,
2226821,2226894,2022-12-29_18-20-57-050856,2226898,73,
2231967,2231994,2022-12-29_18-21-02-273715,2231997,27,
2237067,2237091,2022-12-29_18-21-07-497705,2237094,24,
2242174,0,,2247279,-2242174,
2247291,2247313,2022-12-29_18-21-17-964499,2247316,22,
2252402,2252424,2022-12-29_18-21-23-189349,2252427,22,
2257549,2257594,2022-12-29_18-21-28-483206,2257597,45,
2262655,2262686,2022-12-29_18-21-33-705777,2262689,31,
2267824,2267844,2022-12-29_18-21-38-980504,2267848,20,
2272932,2273001,2022-12-29_18-21-44-258040,2273003,69,
2278040,2278062,2022-12-29_18-21-49-433452,2278064,22,
2283147,2283168,2022-12-29_18-21-54-668844,2283170,21,
2288265,2288296,2022-12-29_18-21-59-918324,2288299,31,
2293405,2293425,2022-12-29_18-22-05-165719,2293428,20,
2298535,2298602,2022-12-29_18-22-10-467293,2298612,67,
2303642,2303710,2022-12-29_18-22-15-699165,2303715,68,
2308750,2308808,2022-12-29_18-22-20-922121,2308811,58,
2313863,2313907,2022-12-29_18-22-26-142575,2313912,44,
2318990,2319011,2022-12-29_18-22-31-366773,2319013,21,
2324112,2324212,2022-12-29_18-22-36-681803,2324215,100,
2329226,2329246,2022-12-29_18-22-41-844161,2329249,20,
2334370,2334391,2022-12-29_18-22-47-104367,2334395,21,
2339487,2339523,2022-12-29_18-22-52-360422,2339528,36,
2344594,2344625,2022-12-29_18-22-57-577643,2344629,31,
2349697,2349723,2022-12-29_18-23-02-795083,2349726,26,
2354820,2354840,2022-12-29_18-23-08-040542,2354843,20,
2359940,2359962,2022-12-29_18-23-13-280972,2359965,22,
2365063,2365084,2022-12-29_18-23-18-520155,2365086,21,
2370170,2370227,2022-12-29_18-23-23-792502,2370230,57,
2375304,2375331,2022-12-29_18-23-29-019873,2375336,27,
2380415,2380439,2022-12-29_18-23-34-254021,2380442,24,
2385526,2385621,2022-12-29_18-23-39-554147,2385624,95,
2390635,2390657,2022-12-29_18-23-44-707886,2390660,22,
2395759,2395829,2022-12-29_18-23-50-010947,2395831,70,
2400902,2400924,2022-12-29_18-23-55-224546,2400927,22,
2406013,2406034,2022-12-29_18-24-00-456089,2406037,21,
2411124,2411145,2022-12-29_18-24-05-679561,2411148,21,
2416262,2416342,2022-12-29_18-24-11-006608,2416344,80,
2421373,2421395,2022-12-29_18-24-16-179194,2421397,22,
2426496,2426546,2022-12-29_18-24-21-448742,2426551,50,
