LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,RD
1672332197.145503,19606.000,894,2,RD,1,100,TL
1672332197.145503,19606.000,894,2,RD,1,100,TU
1672332199.767563,22167.000,1722,2,RD,1,100,TL
1672332202.389622,24728.000,1722,2,RD,1,100,TU
1672332205.020384,27297.500,2553,2,RD,1,100,TL
1672332207.651146,29867.000,2553,2,RD,1,100,TU
1672332210.260919,32416.000,3372,2,RD,1,100,TL
1672332212.870692,34965.000,3372,2,RD,1,100,TU
1672332215.489168,37522.500,4199,2,RD,1,100,TL
1672332218.107644,40080.000,4199,2,RD,1,100,TU
1672332220.724584,42636.000,5026,2,RD,1,100,TL
1672332223.341524,45192.000,5026,2,RD,1,100,TU
1672332225.955393,47745.000,5845,2,RD,1,100,TL
1672332228.569261,50298.000,5845,2,RD,1,100,TU
1672332231.193368,52861.000,6669,2,RD,1,100,TL
1672332233.817475,55424.000,6669,2,RD,1,100,TU
1672332236.446701,57992.000,7501,2,RD,1,100,TL
1672332239.075927,60560.000,7501,2,RD,1,100,TU
1672332241.695427,63118.500,8320,2,RD,1,100,TL
1672332244.314927,65677.000,8320,2,RD,1,100,TU
1672332246.929307,68230.500,9134,2,RD,1,100,TL
1672332249.543688,70784.000,9134,2,RD,1,100,TU
1672332252.166259,73345.500,9957,2,RD,1,100,TL
1672332254.788830,75907.000,9957,2,RD,1,100,TU
1672332257.423687,78480.500,10786,2,RD,1,100,TL
1672332260.058545,81054.000,10786,2,RD,1,100,TU
1672332262.673437,83608.000,11603,2,RD,1,100,TL
1672332265.288330,86162.000,11603,2,RD,1,100,TU
1672332267.902710,88715.500,12419,2,RD,1,100,TL
1672332270.517091,91269.000,12419,2,RD,1,100,TU
1672332273.151436,93842.000,13257,2,RD,1,100,TL
1672332275.785781,96415.000,13257,2,RD,1,100,TU
1672332278.396066,98964.500,14079,2,RD,1,100,TL
1672332281.006352,101514.000,14079,2,RD,1,100,TU
1672332283.637114,104083.500,14919,2,RD,1,100,TL
1672332286.267875,106653.000,14919,2,RD,1,100,TU
1672332288.907852,109231.500,15756,2,RD,1,100,TL
1672332291.547829,111810.000,15756,2,RD,1,100,TU
1672332294.160673,114362.000,16573,2,RD,1,100,TL
1672332296.773518,116914.000,16573,2,RD,1,100,TU
1672332299.400185,119479.500,17407,2,RD,1,100,TL
