LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,T1
1672332195.549334,18047.000,660,1,T1,1,100,28.594
1672332195.681409,18176.000,676,1,T1,1,100,28.612
1672332195.813485,18305.000,691,1,T1,1,100,28.548
1672332195.946584,18435.000,709,1,T1,1,100,28.556
1672332196.079684,18565.000,740,1,T1,1,100,28.666
1672332196.211759,18694.000,755,1,T1,1,100,28.643
1672332196.344859,18824.000,774,1,T1,1,100,28.668
1672332196.475911,18952.000,789,1,T1,1,100,28.644
1672332196.609010,19082.000,820,1,T1,1,100,28.633
1672332196.744157,19214.000,836,1,T1,1,100,28.628
1672332196.879304,19346.000,851,1,T1,1,100,28.662
1672332197.011380,19475.000,884,1,T1,1,100,28.712
1672332197.143456,19604.000,905,1,T1,1,100,28.734
1672332197.278603,19736.000,921,1,T1,1,100,28.743
1672332197.411702,19866.000,941,1,T1,1,100,28.747
1672332197.544802,19996.000,972,1,T1,1,100,28.678
1672332197.676877,20125.000,987,1,T1,1,100,28.648
1672332197.811001,20256.000,1003,1,T1,1,100,28.706
1672332197.943076,20385.000,1020,1,T1,1,100,28.731
1672332198.075152,20514.000,1051,1,T1,1,100,28.742
1672332198.208251,20644.000,1067,1,T1,1,100,28.782
1672332198.341351,20774.000,1085,1,T1,1,100,28.906
1672332198.473426,20903.000,1119,1,T1,1,100,28.817
1672332198.604478,21031.000,1136,1,T1,1,100,28.815
1672332198.737578,21161.000,1151,1,T1,1,100,28.849
1672332198.872725,21293.000,1167,1,T1,1,100,28.970
1672332199.006848,21424.000,1200,1,T1,1,100,28.952
1672332199.138924,21553.000,1215,1,T1,1,100,28.908
1672332199.270999,21682.000,1232,1,T1,1,100,28.925
1672332199.404099,21812.000,1264,1,T1,1,100,28.861
1672332199.539246,21944.000,1283,1,T1,1,100,28.834
1672332199.672345,22074.000,1300,1,T1,1,100,28.786
1672332199.805445,22204.000,1315,1,T1,1,100,28.801
1672332199.938544,22334.000,1346,1,T1,1,100,28.843
1672332200.071644,22464.000,1362,1,T1,1,100,28.861
1672332200.206791,22596.000,1377,1,T1,1,100,28.798
1672332200.338866,22725.000,1412,1,T1,1,100,28.877
1672332200.471966,22855.000,1428,1,T1,1,100,28.840
1672332200.603018,22983.000,1446,1,T1,1,100,28.860
1672332200.736117,23113.000,1462,1,T1,1,100,28.869
1672332200.868193,23242.000,1495,1,T1,1,100,28.837
1672332201.000268,23371.000,1510,1,T1,1,100,28.929
1672332201.137463,23505.000,1526,1,T1,1,100,28.899
1672332201.271586,23636.000,1561,1,T1,1,100,28.779
1672332201.403662,23765.000,1578,1,T1,1,100,28.762
1672332201.534714,23893.000,1594,1,T1,1,100,28.791
1672332201.667813,24023.000,1610,1,T1,1,100,28.768
1672332201.803984,24156.000,1640,1,T1,1,100,28.829
1672332201.937084,24286.000,1659,1,T1,1,100,28.961
1672332202.069159,24415.000,1676,1,T1,1,100,28.912
1672332202.201235,24544.000,1707,1,T1,1,100,28.856
1672332202.333311,24673.000,1730,1,T1,1,100,28.867
1672332202.465386,24802.000,1745,1,T1,1,100,28.800
1672332202.598486,24932.000,1762,1,T1,1,100,28.807
1672332202.731585,25062.000,1792,1,T1,1,100,28.846
1672332202.862637,25190.000,1807,1,T1,1,100,28.898
1672332202.995736,25320.000,1824,1,T1,1,100,28.956
1672332203.128836,25450.000,1839,1,T1,1,100,28.910
1672332203.261935,25580.000,1872,1,T1,1,100,28.926
1672332203.395035,25710.000,1888,1,T1,1,100,28.897
1672332203.527110,25839.000,1907,1,T1,1,100,28.991
1672332203.658162,25967.000,1938,1,T1,1,100,28.996
1672332203.789214,26095.000,1954,1,T1,1,100,28.927
1672332203.922313,26225.000,1970,1,T1,1,100,28.933
1672332204.056437,26356.000,1988,1,T1,1,100,28.971
1672332204.189536,26486.000,2019,1,T1,1,100,28.987
1672332204.321612,26615.000,2036,1,T1,1,100,28.995
1672332204.457783,26748.000,2052,1,T1,1,100,28.962
1672332204.591906,26879.000,2085,1,T1,1,100,29.019
1672332204.723982,27008.000,2102,1,T1,1,100,29.044
1672332204.857081,27138.000,2118,1,T1,1,100,28.983
1672332204.988133,27266.000,2134,1,T1,1,100,28.957
1672332205.124304,27399.000,2164,1,T1,1,100,29.017
1672332205.256379,27528.000,2181,1,T1,1,100,29.043
1672332205.389479,27658.000,2200,1,T1,1,100,28.983
1672332205.522578,27788.000,2231,1,T1,1,100,29.028
1672332205.655678,27918.000,2247,1,T1,1,100,29.083
1672332205.787753,28047.000,2262,1,T1,1,100,29.036
1672332205.919829,28176.000,2279,1,T1,1,100,29.051
1672332206.053952,28307.000,2311,1,T1,1,100,29.058
1672332206.189100,28439.000,2326,1,T1,1,100,29.060
1672332206.322199,28569.000,2347,1,T1,1,100,29.097
1672332206.453251,28697.000,2379,1,T1,1,100,29.113
1672332206.586350,28827.000,2395,1,T1,1,100,29.155
1672332206.721497,28959.000,2411,1,T1,1,100,29.174
1672332206.856644,29091.000,2426,1,T1,1,100,29.181
1672332206.988720,29220.000,2459,1,T1,1,100,29.185
1672332207.121819,29350.000,2475,1,T1,1,100,29.186
1672332207.253895,29479.000,2491,1,T1,1,100,29.258
1672332207.388018,29610.000,2523,1,T1,1,100,29.147
1672332207.522142,29741.000,2541,1,T1,1,100,29.170
1672332207.654217,29870.000,2562,1,T1,1,100,29.215
1672332207.788341,30001.000,2580,1,T1,1,100,29.200
1672332207.920416,30130.000,2596,1,T1,1,100,29.264
1672332208.052492,30259.000,2626,1,T1,1,100,29.185
1672332208.185591,30389.000,2642,1,T1,1,100,29.222
1672332208.318691,30519.000,2662,1,T1,1,100,29.238
1672332208.454862,30652.000,2678,1,T1,1,100,29.209
1672332208.587961,30782.000,2709,1,T1,1,100,29.303
1672332208.720037,30911.000,2724,1,T1,1,100,29.309
1672332208.852113,31040.000,2740,1,T1,1,100,29.275
1672332208.986236,31171.000,2771,1,T1,1,100,29.261
1672332209.122407,31304.000,2786,1,T1,1,100,29.290
1672332209.254482,31433.000,2803,1,T1,1,100,29.338
1672332209.387582,31563.000,2820,1,T1,1,100,29.324
1672332209.522729,31695.000,2853,1,T1,1,100,29.282
1672332209.655828,31825.000,2869,1,T1,1,100,29.299
1672332209.788928,31955.000,2886,1,T1,1,100,29.271
1672332209.922027,32085.000,2917,1,T1,1,100,29.224
1672332210.055127,32215.000,2933,1,T1,1,100,29.239
1672332210.187202,32344.000,2950,1,T1,1,100,29.281
1672332210.318254,32472.000,2969,1,T1,1,100,29.405
1672332210.451354,32602.000,3001,1,T1,1,100,29.423
1672332210.584453,32732.000,3017,1,T1,1,100,29.467
1672332210.716529,32861.000,3033,1,T1,1,100,29.344
1672332210.848604,32990.000,3064,1,T1,1,100,29.362
1672332210.981704,33120.000,3079,1,T1,1,100,29.440
1672332211.117875,33253.000,3097,1,T1,1,100,29.474
1672332211.251998,33384.000,3112,1,T1,1,100,29.489
1672332211.384074,33513.000,3147,1,T1,1,100,29.424
1672332211.517173,33643.000,3163,1,T1,1,100,29.396
1672332211.648225,33771.000,3181,1,T1,1,100,29.420
1672332211.784396,33904.000,3215,1,T1,1,100,29.288
1672332211.917495,34034.000,3232,1,T1,1,100,29.266
1672332212.050595,34164.000,3247,1,T1,1,100,29.363
1672332212.183694,34294.000,3263,1,T1,1,100,29.299
1672332212.315770,34423.000,3298,1,T1,1,100,29.307
1672332212.451941,34556.000,3313,1,T1,1,100,29.487
1672332212.584016,34685.000,3330,1,T1,1,100,29.353
1672332212.717116,34815.000,3360,1,T1,1,100,29.436
1672332212.851239,34946.000,3381,1,T1,1,100,29.402
1672332212.984339,35076.000,3397,1,T1,1,100,29.457
1672332213.115390,35204.000,3412,1,T1,1,100,29.482
1672332213.248490,35334.000,3431,1,T1,1,100,29.457
1672332213.383637,35466.000,3463,1,T1,1,100,29.481
1672332213.518784,35598.000,3478,1,T1,1,100,29.456
1672332213.650860,35727.000,3497,1,T1,1,100,29.410
1672332213.781912,35855.000,3512,1,T1,1,100,29.390
1672332213.915011,35985.000,3545,1,T1,1,100,29.382
1672332214.050158,36117.000,3561,1,T1,1,100,29.449
1672332214.184281,36248.000,3576,1,T1,1,100,29.584
1672332214.317381,36378.000,3613,1,T1,1,100,29.536
1672332214.450480,36508.000,3631,1,T1,1,100,29.374
1672332214.582556,36637.000,3647,1,T1,1,100,29.375
1672332214.714632,36766.000,3663,1,T1,1,100,29.446
1672332214.847731,36896.000,3694,1,T1,1,100,29.512
1672332214.980830,37026.000,3711,1,T1,1,100,29.541
1672332215.112906,37155.000,3727,1,T1,1,100,29.588
1672332215.243958,37283.000,3764,1,T1,1,100,29.538
1672332215.377057,37413.000,3779,1,T1,1,100,29.552
1672332215.510157,37543.000,3795,1,T1,1,100,29.558
1672332215.643256,37673.000,3811,1,T1,1,100,29.561
1672332215.779427,37806.000,3843,1,T1,1,100,29.491
1672332215.911503,37935.000,3860,1,T1,1,100,29.496
1672332216.043578,38064.000,3875,1,T1,1,100,29.569
1672332216.176678,38194.000,3908,1,T1,1,100,29.530
1672332216.309777,38324.000,3926,1,T1,1,100,29.513
1672332216.442877,38454.000,3943,1,T1,1,100,29.612
1672332216.575976,38584.000,3959,1,T1,1,100,29.584
1672332216.709076,38714.000,3992,1,T1,1,100,29.536
1672332216.844223,38846.000,4007,1,T1,1,100,29.551
1672332216.976299,38975.000,4026,1,T1,1,100,29.558
1672332217.109398,39105.000,4056,1,T1,1,100,29.560
1672332217.242497,39235.000,4074,1,T1,1,100,29.562
1672332217.374573,39364.000,4092,1,T1,1,100,29.562
1672332217.506649,39493.000,4107,1,T1,1,100,29.491
1672332217.639748,39623.000,4138,1,T1,1,100,29.532
1672332217.772848,39753.000,4154,1,T1,1,100,29.514
1672332217.905947,39883.000,4172,1,T1,1,100,29.506
1672332218.037511,40011.500,4207,2,T1,1,100,29.503
1672332218.169074,40140.000,4207,2,T1,1,100,29.501
1672332218.302174,40270.000,4244,1,T1,1,100,29.536
1672332218.438345,40403.000,4262,1,T1,1,100,29.516
1672332218.571444,40533.000,4278,1,T1,1,100,29.578
1672332218.704544,40663.000,4310,1,T1,1,100,29.534
1672332218.837643,40793.000,4326,1,T1,1,100,29.621
1672332218.969719,40922.000,4342,1,T1,1,100,29.659
1672332219.105890,41055.000,4372,1,T1,1,100,29.640
1672332219.237965,41184.000,4391,1,T1,1,100,29.631
1672332219.371065,41314.000,4408,1,T1,1,100,29.592
1672332219.503140,41443.000,4426,1,T1,1,100,29.646
1672332219.636240,41573.000,4459,1,T1,1,100,29.670
1672332219.770363,41704.000,4474,1,T1,1,100,29.609
1672332219.903463,41834.000,4493,1,T1,1,100,29.618
1672332220.036562,41964.000,4523,1,T1,1,100,29.587
1672332220.169662,42094.000,4538,1,T1,1,100,29.608
1672332220.301737,42223.000,4557,1,T1,1,100,29.618
1672332220.432789,42351.000,4574,1,T1,1,100,29.586
