LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,MX
0.101000,4128825.000,50420,14,MX,1,100,-27
0.101000,4128825.000,50420,14,MX,1,100,-28
0.101000,4128825.000,50420,14,MX,1,100,-29
0.101000,4128825.000,50420,14,MX,1,100,-29
0.101000,4128825.000,50420,14,MX,1,100,-28
0.101000,4128825.000,50420,14,MX,1,100,-28
0.101000,4128825.000,50420,14,MX,1,100,-28
0.101000,4128825.000,50420,14,MX,1,100,-28
0.101000,4128825.000,50420,14,MX,1,100,-29
0.101000,4128825.000,50420,14,MX,1,100,-29
0.101000,4128825.000,50420,14,MX,1,100,-29
0.101000,4128825.000,50420,14,MX,1,100,-28
0.101000,4128825.000,50420,14,MX,1,100,-28
0.101000,4128825.000,50420,14,MX,1,100,-28
0.140500,4128864.500,50437,2,MX,1,100,-28
0.180000,4128904.000,50437,2,MX,1,100,-29
0.219000,4128943.000,50454,3,MX,1,100,-28
0.258000,4128982.000,50454,3,MX,1,100,-28
0.297000,4129021.000,50454,3,MX,1,100,-27
0.336000,4129060.000,50469,3,MX,1,100,-28
0.375000,4129099.000,50469,3,MX,1,100,-28
0.414000,4129138.000,50469,3,MX,1,100,-27
0.453000,4129177.000,50485,2,MX,1,100,-28
0.492000,4129216.000,50485,2,MX,1,100,-27
0.530667,4129254.667,50501,3,MX,1,100,-28
0.569333,4129293.333,50501,3,MX,1,100,-28
0.608000,4129332.000,50501,3,MX,1,100,-28
0.648000,4129372.000,50516,2,MX,1,100,-27
0.688000,4129412.000,50516,2,MX,1,100,-28
0.727667,4129451.667,50533,3,MX,1,100,-27
0.767333,4129491.333,50533,3,MX,1,100,-28
0.807000,4129531.000,50533,3,MX,1,100,-28
0.841667,4129565.667,50547,3,MX,1,100,-28
0.876333,4129600.333,50547,3,MX,1,100,-29
0.911000,4129635.000,50547,3,MX,1,100,-28
0.950000,4129674.000,50563,2,MX,1,100,-27
0.989000,4129713.000,50563,2,MX,1,100,-28
1.028000,4129752.000,50578,3,MX,1,100,-28
1.067000,4129791.000,50578,3,MX,1,100,-29
1.106000,4129830.000,50578,3,MX,1,100,-29
1.145333,4129869.333,50597,3,MX,1,100,-29
1.184667,4129908.667,50597,3,MX,1,100,-28
1.224000,4129948.000,50597,3,MX,1,100,-28
1.263000,4129987.000,50612,2,MX,1,100,-28
1.302000,4130026.000,50612,2,MX,1,100,-29
1.340667,4130064.667,50629,3,MX,1,100,-29
1.379333,4130103.333,50629,3,MX,1,100,-28
1.418000,4130142.000,50629,3,MX,1,100,-28
1.456667,4130180.667,50645,3,MX,1,100,-29
