LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,PG
8.287000,4137011.000,51702,2,PG,1,100,10008
8.326000,4137050.000,51719,3,PG,1,100,10019
8.365000,4137089.000,51719,3,PG,1,100,10041
8.404000,4137128.000,51719,3,PG,1,100,10021
8.442667,4137166.667,51735,3,PG,1,100,9982
8.481333,4137205.333,51735,3,PG,1,100,9927
8.520000,4137244.000,51735,3,PG,1,100,9893
8.558000,4137282.000,51751,2,PG,1,100,9875
8.596000,4137320.000,51751,2,PG,1,100,9846
8.635000,4137359.000,51767,3,PG,1,100,9819
8.674000,4137398.000,51767,3,PG,1,100,9790
8.713000,4137437.000,51767,3,PG,1,100,9762
