LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,AZ
2.548667,4131272.667,50815,3,AZ,1,100,-0.640
2.583333,4131307.333,50815,3,AZ,1,100,-0.635
2.618000,4131342.000,50815,3,AZ,1,100,-0.642
2.657000,4131381.000,50829,3,AZ,1,100,-0.649
2.696000,4131420.000,50829,3,AZ,1,100,-0.648
2.735000,4131459.000,50829,3,AZ,1,100,-0.652
2.773333,4131497.333,50846,3,AZ,1,100,-0.648
2.811667,4131535.667,50846,3,AZ,1,100,-0.647
2.850000,4131574.000,50846,3,AZ,1,100,-0.642
2.889000,4131613.000,50861,2,AZ,1,100,-0.644
2.928000,4131652.000,50861,2,AZ,1,100,-0.643
2.967000,4131691.000,50879,3,AZ,1,100,-0.643
3.006000,4131730.000,50879,3,AZ,1,100,-0.638
3.045000,4131769.000,50879,3,AZ,1,100,-0.648
3.084000,4131808.000,50894,2,AZ,1,100,-0.635
3.123000,4131847.000,50894,2,AZ,1,100,-0.646
3.162000,4131886.000,50912,3,AZ,1,100,-0.642
3.201000,4131925.000,50912,3,AZ,1,100,-0.648
3.240000,4131964.000,50912,3,AZ,1,100,-0.643
3.279000,4132003.000,50927,3,AZ,1,100,-0.635
3.318000,4132042.000,50927,3,AZ,1,100,-0.640
3.357000,4132081.000,50927,3,AZ,1,100,-0.643
3.395500,4132119.500,50944,2,AZ,1,100,-0.647
3.434000,4132158.000,50944,2,AZ,1,100,-0.642
3.472667,4132196.667,50959,3,AZ,1,100,-0.668
3.511333,4132235.333,50959,3,AZ,1,100,-0.652
3.550000,4132274.000,50959,3,AZ,1,100,-0.656
3.589000,4132313.000,50974,2,AZ,1,100,-0.664
3.628000,4132352.000,50974,2,AZ,1,100,-0.657
3.667000,4132391.000,50990,3,AZ,1,100,-0.649
3.706000,4132430.000,50990,3,AZ,1,100,-0.649
3.745000,4132469.000,50990,3,AZ,1,100,-0.638
3.784000,4132508.000,51006,3,AZ,1,100,-0.647
3.823000,4132547.000,51006,3,AZ,1,100,-0.646
3.862000,4132586.000,51006,3,AZ,1,100,-0.659
3.902000,4132626.000,51021,2,AZ,1,100,-0.654
3.942000,4132666.000,51021,2,AZ,1,100,-0.659
3.981667,4132705.667,51038,3,AZ,1,100,-0.664
4.021333,4132745.333,51038,3,AZ,1,100,-0.668
4.061000,4132785.000,51038,3,AZ,1,100,-0.664
4.100000,4132824.000,51054,3,AZ,1,100,-0.644
4.139000,4132863.000,51054,3,AZ,1,100,-0.642
4.178000,4132902.000,51054,3,AZ,1,100,-0.643
4.217000,4132941.000,51070,2,AZ,1,100,-0.637
4.256000,4132980.000,51070,2,AZ,1,100,-0.644
4.294667,4133018.667,51085,3,AZ,1,100,-0.646
4.333333,4133057.333,51085,3,AZ,1,100,-0.648
4.372000,4133096.000,51085,3,AZ,1,100,-0.653
4.406667,4133130.667,51102,3,AZ,1,100,-0.654
4.441333,4133165.333,51102,3,AZ,1,100,-0.645
4.476000,4133200.000,51102,3,AZ,1,100,-0.641
4.515000,4133239.000,51116,2,AZ,1,100,-0.649
4.554000,4133278.000,51116,2,AZ,1,100,-0.644
4.593000,4133317.000,51132,3,AZ,1,100,-0.653
4.632000,4133356.000,51132,3,AZ,1,100,-0.643
4.671000,4133395.000,51132,3,AZ,1,100,-0.650
4.710000,4133434.000,51150,2,AZ,1,100,-0.654
4.749000,4133473.000,51150,2,AZ,1,100,-0.656
4.787667,4133511.667,51166,3,AZ,1,100,-0.642
4.826333,4133550.333,51166,3,AZ,1,100,-0.646
4.865000,4133589.000,51166,3,AZ,1,100,-0.642
4.904333,4133628.333,51181,3,AZ,1,100,-0.643
4.943667,4133667.667,51181,3,AZ,1,100,-0.649
4.983000,4133707.000,51181,3,AZ,1,100,-0.651
5.022500,4133746.500,51197,2,AZ,1,100,-0.649
5.062000,4133786.000,51197,2,AZ,1,100,-0.656
5.101000,4133825.000,51214,3,AZ,1,100,-0.647
5.140000,4133864.000,51214,3,AZ,1,100,-0.656
5.179000,4133903.000,51214,3,AZ,1,100,-0.643
5.218000,4133942.000,51230,2,AZ,1,100,-0.648
5.257000,4133981.000,51230,2,AZ,1,100,-0.659
5.296000,4134020.000,51246,3,AZ,1,100,-0.654
5.335000,4134059.000,51246,3,AZ,1,100,-0.643
5.374000,4134098.000,51246,3,AZ,1,100,-0.651
5.413000,4134137.000,51261,3,AZ,1,100,-0.646
5.452000,4134176.000,51261,3,AZ,1,100,-0.645
5.491000,4134215.000,51261,3,AZ,1,100,-0.650
5.530000,4134254.000,51276,2,AZ,1,100,-0.654
5.569000,4134293.000,51276,2,AZ,1,100,-0.663
5.607667,4134331.667,51292,3,AZ,1,100,-0.680
5.646333,4134370.333,51292,3,AZ,1,100,-0.658
5.685000,4134409.000,51292,3,AZ,1,100,-0.595
5.723500,4134447.500,51308,2,AZ,1,100,-0.595
5.762000,4134486.000,51308,2,AZ,1,100,-0.618
5.801000,4134525.000,51324,3,AZ,1,100,-0.603
5.840000,4134564.000,51324,3,AZ,1,100,-0.579
5.879000,4134603.000,51324,3,AZ,1,100,-0.542
5.918000,4134642.000,51338,3,AZ,1,100,-0.528
5.957000,4134681.000,51338,3,AZ,1,100,-0.504
5.996000,4134720.000,51338,3,AZ,1,100,-0.487
6.035000,4134759.000,51357,2,AZ,1,100,-0.455
6.074000,4134798.000,51357,2,AZ,1,100,-0.416
6.108333,4134832.333,51372,3,AZ,1,100,-0.377
6.142667,4134866.667,51372,3,AZ,1,100,-0.329
6.177000,4134901.000,51372,3,AZ,1,100,-0.258
6.215667,4134939.667,51388,3,AZ,1,100,-0.215
6.254333,4134978.333,51388,3,AZ,1,100,-0.209
6.293000,4135017.000,51388,3,AZ,1,100,-0.113
6.331500,4135055.500,51404,2,AZ,1,100,-0.019
6.370000,4135094.000,51404,2,AZ,1,100,0.031
6.409000,4135133.000,51419,3,AZ,1,100,0.115
6.448000,4135172.000,51419,3,AZ,1,100,0.190
6.487000,4135211.000,51419,3,AZ,1,100,0.213
6.526333,4135250.333,51436,3,AZ,1,100,0.269
6.565667,4135289.667,51436,3,AZ,1,100,0.343
6.605000,4135329.000,51436,3,AZ,1,100,0.385
6.644500,4135368.500,51455,2,AZ,1,100,0.478
6.684000,4135408.000,51455,2,AZ,1,100,0.506
6.723000,4135447.000,51470,3,AZ,1,100,0.513
6.762000,4135486.000,51470,3,AZ,1,100,0.559
6.801000,4135525.000,51470,3,AZ,1,100,0.597
6.840000,4135564.000,51485,2,AZ,1,100,0.576
6.879000,4135603.000,51485,2,AZ,1,100,0.552
6.918000,4135642.000,51501,3,AZ,1,100,0.532
6.957000,4135681.000,51501,3,AZ,1,100,0.486
6.996000,4135720.000,51501,3,AZ,1,100,0.451
7.035000,4135759.000,51519,2,AZ,1,100,0.465
7.074000,4135798.000,51519,2,AZ,1,100,0.440
7.113333,4135837.333,51534,3,AZ,1,100,0.442
7.152667,4135876.667,51534,3,AZ,1,100,0.426
7.192000,4135916.000,51534,3,AZ,1,100,0.386
7.231667,4135955.667,51549,3,AZ,1,100,0.399
7.271333,4135995.333,51549,3,AZ,1,100,0.364
7.311000,4136035.000,51549,3,AZ,1,100,0.387
7.350000,4136074.000,51565,2,AZ,1,100,0.395
7.389000,4136113.000,51565,2,AZ,1,100,0.384
7.428000,4136152.000,51581,3,AZ,1,100,0.440
7.467000,4136191.000,51581,3,AZ,1,100,0.380
7.506000,4136230.000,51581,3,AZ,1,100,0.362
7.545000,4136269.000,51596,2,AZ,1,100,0.334
7.584000,4136308.000,51596,2,AZ,1,100,0.326
7.622667,4136346.667,51613,3,AZ,1,100,0.352
7.661333,4136385.333,51613,3,AZ,1,100,0.368
7.700000,4136424.000,51613,3,AZ,1,100,0.366
7.739333,4136463.333,51627,3,AZ,1,100,0.348
7.778667,4136502.667,51627,3,AZ,1,100,0.370
7.818000,4136542.000,51627,3,AZ,1,100,0.378
7.857000,4136581.000,51643,2,AZ,1,100,0.395
7.896000,4136620.000,51643,2,AZ,1,100,0.367
7.930000,4136654.000,51659,3,AZ,1,100,0.369
7.964000,4136688.000,51659,3,AZ,1,100,0.388
7.998000,4136722.000,51659,3,AZ,1,100,0.442
8.037000,4136761.000,51677,3,AZ,1,100,0.269
8.076000,4136800.000,51677,3,AZ,1,100,-0.307
8.115000,4136839.000,51677,3,AZ,1,100,0.346
8.154500,4136878.500,51691,2,AZ,1,100,0.415
8.194000,4136918.000,51691,2,AZ,1,100,0.383
8.233667,4136957.667,51708,3,AZ,1,100,0.360
8.273333,4136997.333,51708,3,AZ,1,100,0.370
8.313000,4137037.000,51708,3,AZ,1,100,0.353
8.352000,4137076.000,51725,2,AZ,1,100,0.361
8.391000,4137115.000,51725,2,AZ,1,100,0.375
8.430000,4137154.000,51741,3,AZ,1,100,0.370
8.469000,4137193.000,51741,3,AZ,1,100,0.448
8.508000,4137232.000,51741,3,AZ,1,100,0.445
8.546333,4137270.333,51757,3,AZ,1,100,0.336
8.584667,4137308.667,51757,3,AZ,1,100,0.534
8.623000,4137347.000,51757,3,AZ,1,100,0.372
8.662000,4137386.000,51772,2,AZ,1,100,0.460
8.701000,4137425.000,51772,2,AZ,1,100,0.440
8.740667,4137464.667,51787,3,AZ,1,100,0.468
8.780333,4137504.333,51787,3,AZ,1,100,0.444
8.820000,4137544.000,51787,3,AZ,1,100,0.440
8.860000,4137584.000,51803,2,AZ,1,100,0.431
8.900000,4137624.000,51803,2,AZ,1,100,0.398
8.939000,4137663.000,51821,3,AZ,1,100,0.434
8.978000,4137702.000,51821,3,AZ,1,100,0.282
9.017000,4137741.000,51821,3,AZ,1,100,0.486
9.056000,4137780.000,51838,2,AZ,1,100,0.427
9.095000,4137819.000,51838,2,AZ,1,100,0.424
9.133667,4137857.667,51853,3,AZ,1,100,0.419
9.172333,4137896.333,51853,3,AZ,1,100,0.420
9.211000,4137935.000,51853,3,AZ,1,100,0.412
9.249667,4137973.667,51870,3,AZ,1,100,0.416
9.288333,4138012.333,51870,3,AZ,1,100,0.414
9.327000,4138051.000,51870,3,AZ,1,100,0.417
9.366000,4138090.000,51885,2,AZ,1,100,0.413
9.405000,4138129.000,51885,2,AZ,1,100,0.406
9.444667,4138168.667,51901,3,AZ,1,100,0.430
9.484333,4138208.333,51901,3,AZ,1,100,0.407
9.524000,4138248.000,51901,3,AZ,1,100,0.415
9.558667,4138282.667,51916,3,AZ,1,100,0.401
9.593333,4138317.333,51916,3,AZ,1,100,0.386
9.628000,4138352.000,51916,3,AZ,1,100,0.388
9.667000,4138391.000,51932,2,AZ,1,100,0.424
9.706000,4138430.000,51932,2,AZ,1,100,0.429
9.745000,4138469.000,51947,3,AZ,1,100,0.472
9.784000,4138508.000,51947,3,AZ,1,100,0.472
9.823000,4138547.000,51947,3,AZ,1,100,0.503
9.862000,4138586.000,51964,2,AZ,1,100,0.500
9.901000,4138625.000,51964,2,AZ,1,100,0.555
9.939333,4138663.333,51980,3,AZ,1,100,0.516
9.977667,4138701.667,51980,3,AZ,1,100,0.566
10.016000,4138740.000,51980,3,AZ,1,100,0.611
10.055000,4138779.000,51996,3,AZ,1,100,0.610
10.094000,4138818.000,51996,3,AZ,1,100,0.605
10.133000,4138857.000,51996,3,AZ,1,100,0.607
10.172000,4138896.000,52011,2,AZ,1,100,0.661
10.211000,4138935.000,52011,2,AZ,1,100,0.635
10.250000,4138974.000,52028,3,AZ,1,100,0.626
10.289000,4139013.000,52028,3,AZ,1,100,0.669
10.328000,4139052.000,52028,3,AZ,1,100,0.687
10.367000,4139091.000,52043,2,AZ,1,100,0.658
10.406000,4139130.000,52043,2,AZ,1,100,0.688
10.445000,4139169.000,52058,3,AZ,1,100,0.645
10.484000,4139208.000,52058,3,AZ,1,100,0.705
10.523000,4139247.000,52058,3,AZ,1,100,0.654
10.561667,4139285.667,52074,3,AZ,1,100,0.655
10.600333,4139324.333,52074,3,AZ,1,100,0.646
10.639000,4139363.000,52074,3,AZ,1,100,0.648
10.678000,4139402.000,52090,2,AZ,1,100,0.628
10.717000,4139441.000,52090,2,AZ,1,100,0.662
10.755667,4139479.667,52105,3,AZ,1,100,0.648
10.794333,4139518.333,52105,3,AZ,1,100,0.689
10.833000,4139557.000,52105,3,AZ,1,100,0.657
10.872000,4139596.000,52121,2,AZ,1,100,0.647
10.911000,4139635.000,52121,2,AZ,1,100,0.647
10.950333,4139674.333,52140,3,AZ,1,100,0.676
10.989667,4139713.667,52140,3,AZ,1,100,0.661
11.029000,4139753.000,52140,3,AZ,1,100,0.661
11.068667,4139792.667,52156,3,AZ,1,100,0.651
11.108333,4139832.333,52156,3,AZ,1,100,0.650
11.148000,4139872.000,52156,3,AZ,1,100,0.643
11.187000,4139911.000,52172,2,AZ,1,100,0.649
11.226000,4139950.000,52172,2,AZ,1,100,0.594
11.265000,4139989.000,52188,3,AZ,1,100,0.695
11.304000,4140028.000,52188,3,AZ,1,100,0.666
11.343000,4140067.000,52188,3,AZ,1,100,0.707
11.377000,4140101.000,52202,3,AZ,1,100,0.752
11.411000,4140135.000,52202,3,AZ,1,100,0.723
11.445000,4140169.000,52202,3,AZ,1,100,0.730
11.485000,4140209.000,52219,2,AZ,1,100,0.742
11.525000,4140249.000,52219,2,AZ,1,100,0.755
11.564000,4140288.000,52234,3,AZ,1,100,0.716
11.603000,4140327.000,52234,3,AZ,1,100,0.715
11.642000,4140366.000,52234,3,AZ,1,100,0.748
11.681000,4140405.000,52250,2,AZ,1,100,0.702
11.720000,4140444.000,52250,2,AZ,1,100,0.705
11.759000,4140483.000,52264,3,AZ,1,100,0.730
11.798000,4140522.000,52264,3,AZ,1,100,0.582
11.837000,4140561.000,52264,3,AZ,1,100,0.719
11.876000,4140600.000,52283,3,AZ,1,100,0.693
11.915000,4140639.000,52283,3,AZ,1,100,0.784
11.954000,4140678.000,52283,3,AZ,1,100,0.725
11.993000,4140717.000,52298,2,AZ,1,100,0.701
12.032000,4140756.000,52298,2,AZ,1,100,0.678
12.071000,4140795.000,52314,3,AZ,1,100,0.728
12.110000,4140834.000,52314,3,AZ,1,100,0.727
12.149000,4140873.000,52314,3,AZ,1,100,0.699
12.187000,4140911.000,52330,2,AZ,1,100,0.677
12.225000,4140949.000,52330,2,AZ,1,100,0.664
12.264000,4140988.000,52345,3,AZ,1,100,0.674
12.303000,4141027.000,52345,3,AZ,1,100,0.715
12.342000,4141066.000,52345,3,AZ,1,100,0.665
12.381000,4141105.000,52360,3,AZ,1,100,0.646
12.420000,4141144.000,52360,3,AZ,1,100,0.776
12.459000,4141183.000,52360,3,AZ,1,100,0.687
12.498000,4141222.000,52377,2,AZ,1,100,0.650
12.537000,4141261.000,52377,2,AZ,1,100,0.659
12.576000,4141300.000,52392,3,AZ,1,100,0.739
12.615000,4141339.000,52392,3,AZ,1,100,0.694
12.654000,4141378.000,52392,3,AZ,1,100,0.688
12.693000,4141417.000,52407,2,AZ,1,100,0.679
12.732000,4141456.000,52407,2,AZ,1,100,0.675
12.770333,4141494.333,52423,3,AZ,1,100,0.719
12.808667,4141532.667,52423,3,AZ,1,100,0.680
12.847000,4141571.000,52423,3,AZ,1,100,0.701
12.886000,4141610.000,52441,3,AZ,1,100,0.673
12.925000,4141649.000,52441,3,AZ,1,100,0.671
12.964000,4141688.000,52441,3,AZ,1,100,0.696
13.003000,4141727.000,52456,2,AZ,1,100,0.682
13.042000,4141766.000,52456,2,AZ,1,100,0.694
13.081000,4141805.000,52472,3,AZ,1,100,0.717
13.120000,4141844.000,52472,3,AZ,1,100,0.688
13.159000,4141883.000,52472,3,AZ,1,100,0.713
13.193333,4141917.333,52487,3,AZ,1,100,0.716
13.227667,4141951.667,52487,3,AZ,1,100,0.748
13.262000,4141986.000,52487,3,AZ,1,100,0.690
13.301000,4142025.000,52503,2,AZ,1,100,0.675
13.340000,4142064.000,52503,2,AZ,1,100,0.717
13.379000,4142103.000,52518,3,AZ,1,100,0.701
13.418000,4142142.000,52518,3,AZ,1,100,0.696
13.457000,4142181.000,52518,3,AZ,1,100,0.668
13.496000,4142220.000,52535,3,AZ,1,100,0.690
13.535000,4142259.000,52535,3,AZ,1,100,0.693
13.574000,4142298.000,52535,3,AZ,1,100,0.699
13.613000,4142337.000,52549,2,AZ,1,100,0.670
13.652000,4142376.000,52549,2,AZ,1,100,0.693
13.692000,4142416.000,52565,3,AZ,1,100,0.671
13.732000,4142456.000,52565,3,AZ,1,100,0.627
13.772000,4142496.000,52565,3,AZ,1,100,0.689
13.811000,4142535.000,52581,2,AZ,1,100,0.660
13.850000,4142574.000,52581,2,AZ,1,100,0.668
13.889000,4142613.000,52599,3,AZ,1,100,0.652
13.928000,4142652.000,52599,3,AZ,1,100,0.654
13.967000,4142691.000,52599,3,AZ,1,100,0.666
14.006000,4142730.000,52614,2,AZ,1,100,0.675
14.045000,4142769.000,52614,2,AZ,1,100,0.626
14.084000,4142808.000,52630,3,AZ,1,100,0.665
14.123000,4142847.000,52630,3,AZ,1,100,0.629
14.162000,4142886.000,52630,3,AZ,1,100,0.640
14.200667,4142924.667,52646,3,AZ,1,100,0.639
14.239333,4142963.333,52646,3,AZ,1,100,0.649
14.278000,4143002.000,52646,3,AZ,1,100,0.629
14.318000,4143042.000,52663,2,AZ,1,100,0.632
14.358000,4143082.000,52663,2,AZ,1,100,0.628
14.397000,4143121.000,52682,3,AZ,1,100,0.634
14.436000,4143160.000,52682,3,AZ,1,100,0.621
14.475000,4143199.000,52682,3,AZ,1,100,0.625
14.514000,4143238.000,52698,2,AZ,1,100,0.627
14.553000,4143277.000,52698,2,AZ,1,100,0.640
14.592000,4143316.000,52714,3,AZ,1,100,0.619
14.631000,4143355.000,52714,3,AZ,1,100,0.627
14.670000,4143394.000,52714,3,AZ,1,100,0.626
14.709000,4143433.000,52731,2,AZ,1,100,0.629
14.748000,4143472.000,52731,2,AZ,1,100,0.620
14.787000,4143511.000,52750,3,AZ,1,100,0.615
14.826000,4143550.000,52750,3,AZ,1,100,0.617
14.865000,4143589.000,52750,3,AZ,1,100,0.620
14.899333,4143623.333,52767,3,AZ,1,100,0.613
14.933667,4143657.667,52767,3,AZ,1,100,0.615
14.968000,4143692.000,52767,3,AZ,1,100,0.608
15.006333,4143730.333,52782,3,AZ,1,100,0.616
15.044667,4143768.667,52782,3,AZ,1,100,0.603
15.083000,4143807.000,52782,3,AZ,1,100,0.608
15.122000,4143846.000,52800,2,AZ,1,100,0.610
15.161000,4143885.000,52800,2,AZ,1,100,0.608
15.200333,4143924.333,52816,3,AZ,1,100,0.612
15.239667,4143963.667,52816,3,AZ,1,100,0.610
15.279000,4144003.000,52816,3,AZ,1,100,0.628
15.319000,4144043.000,52833,2,AZ,1,100,0.609
15.359000,4144083.000,52833,2,AZ,1,100,0.596
15.398333,4144122.333,52849,3,AZ,1,100,0.581
15.437667,4144161.667,52849,3,AZ,1,100,0.579
15.477000,4144201.000,52849,3,AZ,1,100,0.576
15.516000,4144240.000,52866,3,AZ,1,100,0.571
15.555000,4144279.000,52866,3,AZ,1,100,0.571
15.594000,4144318.000,52866,3,AZ,1,100,0.562
15.632500,4144356.500,52882,2,AZ,1,100,0.565
15.671000,4144395.000,52882,2,AZ,1,100,0.578
15.710000,4144434.000,52900,3,AZ,1,100,0.572
15.749000,4144473.000,52900,3,AZ,1,100,0.562
15.788000,4144512.000,52900,3,AZ,1,100,0.548
15.827000,4144551.000,52917,2,AZ,1,100,0.551
15.866000,4144590.000,52917,2,AZ,1,100,0.555
15.906000,4144630.000,52934,3,AZ,1,100,0.542
15.946000,4144670.000,52934,3,AZ,1,100,0.558
15.986000,4144710.000,52934,3,AZ,1,100,0.545
16.025000,4144749.000,52950,2,AZ,1,100,0.562
16.064000,4144788.000,52950,2,AZ,1,100,0.569
16.103000,4144827.000,52968,3,AZ,1,100,0.547
16.142000,4144866.000,52968,3,AZ,1,100,0.552
16.181000,4144905.000,52968,3,AZ,1,100,0.568
16.220000,4144944.000,52984,3,AZ,1,100,0.556
16.259000,4144983.000,52984,3,AZ,1,100,0.556
16.298000,4145022.000,52984,3,AZ,1,100,0.553
16.337000,4145061.000,53000,2,AZ,1,100,0.551
16.376000,4145100.000,53000,2,AZ,1,100,0.544
16.414333,4145138.333,53017,3,AZ,1,100,0.555
16.452667,4145176.667,53017,3,AZ,1,100,0.548
16.491000,4145215.000,53017,3,AZ,1,100,0.548
16.531000,4145255.000,53034,2,AZ,1,100,0.556
16.571000,4145295.000,53034,2,AZ,1,100,0.550
16.606000,4145330.000,53050,3,AZ,1,100,0.551
16.641000,4145365.000,53050,3,AZ,1,100,0.550
16.676000,4145400.000,53050,3,AZ,1,100,0.556
16.715000,4145439.000,53067,3,AZ,1,100,0.551
16.754000,4145478.000,53067,3,AZ,1,100,0.546
16.793000,4145517.000,53067,3,AZ,1,100,0.556
16.832000,4145556.000,53085,2,AZ,1,100,0.547
16.871000,4145595.000,53085,2,AZ,1,100,0.553
16.910000,4145634.000,53102,3,AZ,1,100,0.544
16.949000,4145673.000,53102,3,AZ,1,100,0.542
16.988000,4145712.000,53102,3,AZ,1,100,0.562
17.026333,4145750.333,53119,3,AZ,1,100,0.546
17.064667,4145788.667,53119,3,AZ,1,100,0.565
17.103000,4145827.000,53119,3,AZ,1,100,0.537
