LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,EA
0.101000,4128825.000,50411,2,EA,1,100,2.012230
0.101000,4128825.000,50411,2,EA,1,100,2.012230
0.167000,4128891.000,50428,1,EA,1,100,2.012230
0.232000,4128956.000,50445,2,EA,1,100,2.004703
0.297000,4129021.000,50445,2,EA,1,100,2.007009
0.362000,4129086.000,50461,1,EA,1,100,2.004703
0.427000,4129151.000,50476,2,EA,1,100,2.007593
0.492000,4129216.000,50476,2,EA,1,100,2.008169
0.557000,4129281.000,50492,1,EA,1,100,2.009327
0.622500,4129346.500,50507,2,EA,1,100,2.008169
0.688000,4129412.000,50507,2,EA,1,100,2.008746
0.754000,4129478.000,50524,2,EA,1,100,2.011065
0.820000,4129544.000,50524,2,EA,1,100,2.011065
0.884000,4129608.000,50539,1,EA,1,100,1.996658
0.949000,4129673.000,50554,2,EA,1,100,1.993803
1.014000,4129738.000,50554,2,EA,1,100,1.995514
1.079000,4129803.000,50569,1,EA,1,100,1.996088
1.145000,4129869.000,50588,2,EA,1,100,1.997228
1.211000,4129935.000,50588,2,EA,1,100,1.994945
1.276000,4130000.000,50603,1,EA,1,100,1.992091
1.340500,4130064.500,50621,2,EA,1,100,1.995514
1.405000,4130129.000,50621,2,EA,1,100,1.994372
1.469500,4130193.500,50636,2,EA,1,100,1.993803
1.534000,4130258.000,50636,2,EA,1,100,1.993235
1.598000,4130322.000,50652,1,EA,1,100,1.991520
1.664500,4130388.500,50667,2,EA,1,100,1.996088
1.731000,4130455.000,50667,2,EA,1,100,1.995514
1.797000,4130521.000,50684,1,EA,1,100,1.993803
1.862000,4130586.000,50698,2,EA,1,100,1.997806
1.927000,4130651.000,50698,2,EA,1,100,1.996088
1.992000,4130716.000,50714,1,EA,1,100,1.994372
2.056000,4130780.000,50730,2,EA,1,100,1.997806
2.120000,4130844.000,50730,2,EA,1,100,1.996658
2.185000,4130909.000,50748,1,EA,1,100,1.998953
2.251000,4130975.000,50763,2,EA,1,100,1.994372
2.317000,4131041.000,50763,2,EA,1,100,1.994372
2.383000,4131107.000,50778,1,EA,1,100,1.991520
2.448500,4131172.500,50794,2,EA,1,100,1.994372
2.514000,4131238.000,50794,2,EA,1,100,1.985845
2.578500,4131302.500,50810,2,EA,1,100,1.991520
2.643000,4131367.000,50810,2,EA,1,100,1.988680
2.708000,4131432.000,50825,1,EA,1,100,1.992659
2.772500,4131496.500,50841,2,EA,1,100,1.993803
2.837000,4131561.000,50841,2,EA,1,100,1.993235
2.902000,4131626.000,50856,1,EA,1,100,1.993235
2.967000,4131691.000,50874,2,EA,1,100,1.996658
3.032000,4131756.000,50874,2,EA,1,100,1.990953
3.096000,4131820.000,50890,1,EA,1,100,1.994945
3.161000,4131885.000,50907,2,EA,1,100,1.996658
3.226000,4131950.000,50907,2,EA,1,100,1.996088
3.291500,4132015.500,50922,2,EA,1,100,1.993803
3.357000,4132081.000,50922,2,EA,1,100,1.993803
3.421000,4132145.000,50939,1,EA,1,100,1.995514
3.485500,4132209.500,50954,2,EA,1,100,1.993803
3.550000,4132274.000,50954,2,EA,1,100,1.989816
3.615000,4132339.000,50970,1,EA,1,100,1.989250
3.680000,4132404.000,50985,2,EA,1,100,1.994372
3.745000,4132469.000,50985,2,EA,1,100,1.823686
3.810000,4132534.000,51001,1,EA,1,100,1.749944
3.876000,4132600.000,51016,2,EA,1,100,1.769044
3.942000,4132666.000,51016,2,EA,1,100,1.774906
4.008000,4132732.000,51033,2,EA,1,100,1.779891
4.074000,4132798.000,51033,2,EA,1,100,1.785367
4.139000,4132863.000,51050,1,EA,1,100,1.791331
4.203500,4132927.500,51065,2,EA,1,100,1.795951
4.268000,4132992.000,51065,2,EA,1,100,1.797804
4.333000,4133057.000,51080,1,EA,1,100,1.806192
4.398000,4133122.000,51097,2,EA,1,100,1.811831
4.463000,4133187.000,51097,2,EA,1,100,1.816553
4.528000,4133252.000,51112,1,EA,1,100,1.821776
4.593000,4133317.000,51127,2,EA,1,100,1.827512
4.658000,4133382.000,51127,2,EA,1,100,1.831831
4.722000,4133446.000,51145,1,EA,1,100,1.837631
4.787000,4133511.000,51161,2,EA,1,100,1.841516
4.852000,4133576.000,51161,2,EA,1,100,1.846395
4.917500,4133641.500,51176,2,EA,1,100,1.850810
4.983000,4133707.000,51176,2,EA,1,100,1.856731
5.049000,4133773.000,51193,1,EA,1,100,1.860694
5.114000,4133838.000,51209,2,EA,1,100,1.864677
5.179000,4133903.000,51209,2,EA,1,100,1.868677
5.244000,4133968.000,51225,1,EA,1,100,1.872698
5.309000,4134033.000,51241,2,EA,1,100,1.877236
5.374000,4134098.000,51241,2,EA,1,100,1.880785
5.439000,4134163.000,51257,1,EA,1,100,1.884854
5.504000,4134228.000,51271,2,EA,1,100,1.888431
5.569000,4134293.000,51271,2,EA,1,100,1.891503
5.633000,4134357.000,51287,1,EA,1,100,1.896141
5.697500,4134421.500,51303,2,EA,1,100,1.899761
5.762000,4134486.000,51303,2,EA,1,100,1.904428
5.826500,4134550.500,51319,2,EA,1,100,1.908080
5.891000,4134615.000,51319,2,EA,1,100,1.910698
5.957000,4134681.000,51334,1,EA,1,100,1.915426
6.021500,4134745.500,51352,2,EA,1,100,1.920174
6.086000,4134810.000,51352,2,EA,1,100,1.921233
6.152000,4134876.000,51367,1,EA,1,100,1.925480
6.216000,4134940.000,51383,2,EA,1,100,1.928681
6.280000,4135004.000,51383,2,EA,1,100,1.931889
6.343000,4135067.000,51399,1,EA,1,100,1.939955
6.408000,4135132.000,51415,2,EA,1,100,1.947549
6.473000,4135197.000,51415,2,EA,1,100,1.949724
6.539000,4135263.000,51431,2,EA,1,100,1.950820
6.605000,4135329.000,51431,2,EA,1,100,1.951368
6.671000,4135395.000,51450,1,EA,1,100,1.947549
6.736000,4135460.000,51465,2,EA,1,100,1.943744
6.801000,4135525.000,51465,2,EA,1,100,1.942660
6.866000,4135590.000,51481,1,EA,1,100,1.942660
6.931000,4135655.000,51496,2,EA,1,100,1.944285
6.996000,4135720.000,51496,2,EA,1,100,1.945919
7.061000,4135785.000,51514,1,EA,1,100,1.948091
7.126500,4135850.500,51529,2,EA,1,100,1.950276
7.192000,4135916.000,51529,2,EA,1,100,1.950276
7.258000,4135982.000,51545,1,EA,1,100,1.951913
7.323500,4136047.500,51560,2,EA,1,100,1.949181
7.389000,4136113.000,51560,2,EA,1,100,1.951913
7.454000,4136178.000,51576,1,EA,1,100,1.953007
7.519000,4136243.000,51591,2,EA,1,100,1.954652
7.584000,4136308.000,51591,2,EA,1,100,1.954652
7.648000,4136372.000,51608,2,EA,1,100,1.954106
7.712000,4136436.000,51608,2,EA,1,100,1.950276
7.778000,4136502.000,51623,1,EA,1,100,1.948091
7.843000,4136567.000,51638,2,EA,1,100,1.942660
7.908000,4136632.000,51638,2,EA,1,100,1.938875
7.971000,4136695.000,51654,1,EA,1,100,1.938338
8.036000,4136760.000,51672,2,EA,1,100,1.937801
8.101000,4136825.000,51672,2,EA,1,100,1.934569
8.167000,4136891.000,51687,1,EA,1,100,1.922293
8.233500,4136957.500,51703,2,EA,1,100,1.918590
8.300000,4137024.000,51703,2,EA,1,100,1.919121
8.365000,4137089.000,51720,1,EA,1,100,1.908608
8.430000,4137154.000,51736,2,EA,1,100,1.890481
8.495000,4137219.000,51736,2,EA,1,100,1.907560
8.559000,4137283.000,51752,2,EA,1,100,1.939417
8.623000,4137347.000,51752,2,EA,1,100,1.989250
8.688000,4137412.000,51768,1,EA,1,100,2.028632
8.754000,4137478.000,51782,2,EA,1,100,2.059206
8.820000,4137544.000,51782,2,EA,1,100,2.164095
8.886000,4137610.000,51798,1,EA,1,100,2.221358
8.951500,4137675.500,51816,2,EA,1,100,2.224194
9.017000,4137741.000,51816,2,EA,1,100,2.212189
9.082000,4137806.000,51834,1,EA,1,100,2.216410
9.146500,4137870.500,51848,2,EA,1,100,2.227752
9.211000,4137935.000,51848,2,EA,1,100,2.233464
9.276000,4138000.000,51865,1,EA,1,100,2.234897
9.340500,4138064.500,51880,2,EA,1,100,2.241364
9.405000,4138129.000,51880,2,EA,1,100,2.248596
9.471000,4138195.000,51896,1,EA,1,100,2.251507
9.536500,4138260.500,51912,2,EA,1,100,2.253689
9.602000,4138326.000,51912,2,EA,1,100,2.258805
9.666500,4138390.500,51927,2,EA,1,100,2.264677
9.731000,4138455.000,51927,2,EA,1,100,2.272061
9.796000,4138520.000,51942,1,EA,1,100,2.276520
9.861000,4138585.000,51959,2,EA,1,100,2.277261
9.926000,4138650.000,51959,2,EA,1,100,2.276520
9.990000,4138714.000,51976,1,EA,1,100,2.271323
10.055000,4138779.000,51991,2,EA,1,100,2.252232
10.120000,4138844.000,51991,2,EA,1,100,2.247873
10.184000,4138908.000,52006,1,EA,1,100,2.252232
10.249500,4138973.500,52023,2,EA,1,100,2.255147
10.315000,4139039.000,52023,2,EA,1,100,2.252232
10.379000,4139103.000,52038,1,EA,1,100,2.247873
10.444000,4139168.000,52054,2,EA,1,100,2.244971
10.509000,4139233.000,52054,2,EA,1,100,2.244971
