LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,MY
3.862000,4132586.000,51011,3,MY,1,100,-2
3.902000,4132626.000,51026,2,MY,1,100,-3
3.942000,4132666.000,51026,2,MY,1,100,-2
3.981667,4132705.667,51043,3,MY,1,100,-4
4.021333,4132745.333,51043,3,MY,1,100,-2
4.061000,4132785.000,51043,3,MY,1,100,-2
4.100000,4132824.000,51059,3,MY,1,100,-2
4.139000,4132863.000,51059,3,MY,1,100,-2
4.178000,4132902.000,51059,3,MY,1,100,-3
4.217000,4132941.000,51075,2,MY,1,100,-3
4.256000,4132980.000,51075,2,MY,1,100,-3
4.294667,4133018.667,51090,3,MY,1,100,-3
4.333333,4133057.333,51090,3,MY,1,100,-3
4.372000,4133096.000,51090,3,MY,1,100,-3
4.406667,4133130.667,51107,3,MY,1,100,-2
4.441333,4133165.333,51107,3,MY,1,100,-3
4.476000,4133200.000,51107,3,MY,1,100,-2
4.515000,4133239.000,51121,2,MY,1,100,-2
4.554000,4133278.000,51121,2,MY,1,100,-4
4.593000,4133317.000,51137,3,MY,1,100,-3
4.632000,4133356.000,51137,3,MY,1,100,-3
4.671000,4133395.000,51137,3,MY,1,100,-2
4.710000,4133434.000,51155,2,MY,1,100,-2
4.749000,4133473.000,51155,2,MY,1,100,-4
4.787667,4133511.667,51171,3,MY,1,100,-3
4.826333,4133550.333,51171,3,MY,1,100,-1
4.865000,4133589.000,51171,3,MY,1,100,-3
4.904333,4133628.333,51186,3,MY,1,100,-3
4.943667,4133667.667,51186,3,MY,1,100,-2
4.983000,4133707.000,51186,3,MY,1,100,-3
5.022500,4133746.500,51202,2,MY,1,100,-3
5.062000,4133786.000,51202,2,MY,1,100,-4
5.101000,4133825.000,51219,3,MY,1,100,-2
5.140000,4133864.000,51219,3,MY,1,100,-1
5.179000,4133903.000,51219,3,MY,1,100,-3
5.218000,4133942.000,51235,2,MY,1,100,-2
5.257000,4133981.000,51235,2,MY,1,100,-3
5.296000,4134020.000,51251,3,MY,1,100,-3
5.335000,4134059.000,51251,3,MY,1,100,-2
5.374000,4134098.000,51251,3,MY,1,100,-3
5.413000,4134137.000,51266,3,MY,1,100,-3
5.452000,4134176.000,51266,3,MY,1,100,-3
5.491000,4134215.000,51266,3,MY,1,100,-2
5.530000,4134254.000,51281,2,MY,1,100,-3
5.569000,4134293.000,51281,2,MY,1,100,-2
5.607667,4134331.667,51297,3,MY,1,100,-3
5.646333,4134370.333,51297,3,MY,1,100,-4
5.685000,4134409.000,51297,3,MY,1,100,-3
5.723500,4134447.500,51313,2,MY,1,100,-2
5.762000,4134486.000,51313,2,MY,1,100,-2
5.801000,4134525.000,51329,3,MY,1,100,-1
5.840000,4134564.000,51329,3,MY,1,100,-2
5.879000,4134603.000,51329,3,MY,1,100,-1
5.918000,4134642.000,51343,3,MY,1,100,-2
5.957000,4134681.000,51343,3,MY,1,100, 0
5.996000,4134720.000,51343,3,MY,1,100, 0
6.035000,4134759.000,51362,2,MY,1,100, 0
6.074000,4134798.000,51362,2,MY,1,100, 0
6.108333,4134832.333,51377,3,MY,1,100, 0
6.142667,4134866.667,51377,3,MY,1,100, 0
6.177000,4134901.000,51377,3,MY,1,100, 1
6.215667,4134939.667,51393,3,MY,1,100, 2
6.254333,4134978.333,51393,3,MY,1,100, 2
6.293000,4135017.000,51393,3,MY,1,100, 2
6.331500,4135055.500,51409,2,MY,1,100, 3
6.370000,4135094.000,51409,2,MY,1,100, 5
6.409000,4135133.000,51424,3,MY,1,100, 5
6.448000,4135172.000,51424,3,MY,1,100, 6
6.487000,4135211.000,51424,3,MY,1,100, 9
6.526333,4135250.333,51441,3,MY,1,100,10
6.565667,4135289.667,51441,3,MY,1,100,12
6.605000,4135329.000,51441,3,MY,1,100,15
6.644500,4135368.500,51460,2,MY,1,100,18
6.684000,4135408.000,51460,2,MY,1,100,20
6.723000,4135447.000,51475,3,MY,1,100,23
6.762000,4135486.000,51475,3,MY,1,100,24
6.801000,4135525.000,51475,3,MY,1,100,25
6.840000,4135564.000,51490,2,MY,1,100,28
6.879000,4135603.000,51490,2,MY,1,100,28
6.918000,4135642.000,51506,3,MY,1,100,29
6.957000,4135681.000,51506,3,MY,1,100,30
6.996000,4135720.000,51506,3,MY,1,100,30
7.035000,4135759.000,51524,2,MY,1,100,31
7.074000,4135798.000,51524,2,MY,1,100,31
7.113333,4135837.333,51539,3,MY,1,100,31
7.152667,4135876.667,51539,3,MY,1,100,34
7.192000,4135916.000,51539,3,MY,1,100,33
7.231667,4135955.667,51554,3,MY,1,100,33
7.271333,4135995.333,51554,3,MY,1,100,34
7.311000,4136035.000,51554,3,MY,1,100,33
7.350000,4136074.000,51570,2,MY,1,100,34
7.389000,4136113.000,51570,2,MY,1,100,35
7.428000,4136152.000,51586,3,MY,1,100,36
7.467000,4136191.000,51586,3,MY,1,100,37
7.506000,4136230.000,51586,3,MY,1,100,37
7.545000,4136269.000,51601,2,MY,1,100,38
7.584000,4136308.000,51601,2,MY,1,100,40
7.622667,4136346.667,51618,3,MY,1,100,41
7.661333,4136385.333,51618,3,MY,1,100,41
7.700000,4136424.000,51618,3,MY,1,100,40
7.739333,4136463.333,51632,3,MY,1,100,40
7.778667,4136502.667,51632,3,MY,1,100,40
7.818000,4136542.000,51632,3,MY,1,100,39
7.857000,4136581.000,51648,2,MY,1,100,39
7.896000,4136620.000,51648,2,MY,1,100,39
7.930000,4136654.000,51664,3,MY,1,100,39
7.964000,4136688.000,51664,3,MY,1,100,37
7.998000,4136722.000,51664,3,MY,1,100,35
8.037000,4136761.000,51682,3,MY,1,100,34
8.076000,4136800.000,51682,3,MY,1,100,33
8.115000,4136839.000,51682,3,MY,1,100,30
8.154500,4136878.500,51696,2,MY,1,100,31
8.194000,4136918.000,51696,2,MY,1,100,31
8.233667,4136957.667,51713,3,MY,1,100,31
8.273333,4136997.333,51713,3,MY,1,100,31
8.313000,4137037.000,51713,3,MY,1,100,33
8.352000,4137076.000,51730,2,MY,1,100,32
8.391000,4137115.000,51730,2,MY,1,100,33
8.430000,4137154.000,51746,3,MY,1,100,32
8.469000,4137193.000,51746,3,MY,1,100,33
8.508000,4137232.000,51746,3,MY,1,100,33
8.546333,4137270.333,51762,3,MY,1,100,33
8.584667,4137308.667,51762,3,MY,1,100,32
8.623000,4137347.000,51762,3,MY,1,100,32
8.662000,4137386.000,51777,2,MY,1,100,33
8.701000,4137425.000,51777,2,MY,1,100,32
8.740667,4137464.667,51792,3,MY,1,100,32
8.780333,4137504.333,51792,3,MY,1,100,31
8.820000,4137544.000,51792,3,MY,1,100,31
8.860000,4137584.000,51808,2,MY,1,100,30
8.900000,4137624.000,51808,2,MY,1,100,30
8.939000,4137663.000,51826,3,MY,1,100,30
8.978000,4137702.000,51826,3,MY,1,100,31
9.017000,4137741.000,51826,3,MY,1,100,29
9.056000,4137780.000,51843,2,MY,1,100,28
9.095000,4137819.000,51843,2,MY,1,100,29
9.133667,4137857.667,51858,3,MY,1,100,28
9.172333,4137896.333,51858,3,MY,1,100,28
9.211000,4137935.000,51858,3,MY,1,100,28
9.249667,4137973.667,51875,3,MY,1,100,27
9.288333,4138012.333,51875,3,MY,1,100,27
9.327000,4138051.000,51875,3,MY,1,100,28
9.366000,4138090.000,51890,2,MY,1,100,27
9.405000,4138129.000,51890,2,MY,1,100,27
9.444667,4138168.667,51906,3,MY,1,100,25
9.484333,4138208.333,51906,3,MY,1,100,27
9.524000,4138248.000,51906,3,MY,1,100,26
9.558667,4138282.667,51921,3,MY,1,100,26
9.593333,4138317.333,51921,3,MY,1,100,25
9.628000,4138352.000,51921,3,MY,1,100,25
9.667000,4138391.000,51937,2,MY,1,100,25
9.706000,4138430.000,51937,2,MY,1,100,24
9.745000,4138469.000,51952,3,MY,1,100,23
9.784000,4138508.000,51952,3,MY,1,100,23
9.823000,4138547.000,51952,3,MY,1,100,21
9.862000,4138586.000,51969,2,MY,1,100,20
9.901000,4138625.000,51969,2,MY,1,100,17
9.939333,4138663.333,51985,3,MY,1,100,17
9.977667,4138701.667,51985,3,MY,1,100,16
10.016000,4138740.000,51985,3,MY,1,100,14
10.055000,4138779.000,52001,3,MY,1,100,11
10.094000,4138818.000,52001,3,MY,1,100,10
10.133000,4138857.000,52001,3,MY,1,100, 8
10.172000,4138896.000,52016,2,MY,1,100, 7
10.211000,4138935.000,52016,2,MY,1,100, 6
10.250000,4138974.000,52033,3,MY,1,100, 6
10.289000,4139013.000,52033,3,MY,1,100, 5
10.328000,4139052.000,52033,3,MY,1,100, 5
10.367000,4139091.000,52048,2,MY,1,100, 3
10.406000,4139130.000,52048,2,MY,1,100, 3
10.445000,4139169.000,52063,3,MY,1,100, 3
10.484000,4139208.000,52063,3,MY,1,100, 2
10.523000,4139247.000,52063,3,MY,1,100, 1
10.561667,4139285.667,52079,3,MY,1,100, 1
10.600333,4139324.333,52079,3,MY,1,100, 0
10.639000,4139363.000,52079,3,MY,1,100, 0
10.678000,4139402.000,52095,2,MY,1,100, 0
10.717000,4139441.000,52095,2,MY,1,100,-1
10.755667,4139479.667,52110,3,MY,1,100,-1
10.794333,4139518.333,52110,3,MY,1,100,-2
10.833000,4139557.000,52110,3,MY,1,100,-1
10.872000,4139596.000,52126,2,MY,1,100, 0
10.911000,4139635.000,52126,2,MY,1,100,-1
10.950333,4139674.333,52145,3,MY,1,100,-1
10.989667,4139713.667,52145,3,MY,1,100, 0
11.029000,4139753.000,52145,3,MY,1,100, 0
11.068667,4139792.667,52161,3,MY,1,100, 0
11.108333,4139832.333,52161,3,MY,1,100, 0
11.148000,4139872.000,52161,3,MY,1,100, 0
11.187000,4139911.000,52177,2,MY,1,100, 0
11.226000,4139950.000,52177,2,MY,1,100, 0
11.265000,4139989.000,52193,3,MY,1,100, 2
11.304000,4140028.000,52193,3,MY,1,100, 6
11.343000,4140067.000,52193,3,MY,1,100, 9
11.377000,4140101.000,52207,3,MY,1,100,10
11.411000,4140135.000,52207,3,MY,1,100,13
11.445000,4140169.000,52207,3,MY,1,100,16
11.485000,4140209.000,52224,2,MY,1,100,17
11.525000,4140249.000,52224,2,MY,1,100,17
11.564000,4140288.000,52239,3,MY,1,100,18
11.603000,4140327.000,52239,3,MY,1,100,18
11.642000,4140366.000,52239,3,MY,1,100,18
11.681000,4140405.000,52255,2,MY,1,100,17
11.720000,4140444.000,52255,2,MY,1,100,17
11.759000,4140483.000,52269,3,MY,1,100,18
11.798000,4140522.000,52269,3,MY,1,100,18
11.837000,4140561.000,52269,3,MY,1,100,18
11.876000,4140600.000,52288,3,MY,1,100,18
11.915000,4140639.000,52288,3,MY,1,100,16
11.954000,4140678.000,52288,3,MY,1,100,15
11.993000,4140717.000,52303,2,MY,1,100,15
12.032000,4140756.000,52303,2,MY,1,100,13
12.071000,4140795.000,52319,3,MY,1,100,11
12.110000,4140834.000,52319,3,MY,1,100,10
12.149000,4140873.000,52319,3,MY,1,100, 9
12.187000,4140911.000,52335,2,MY,1,100, 7
12.225000,4140949.000,52335,2,MY,1,100, 7
12.264000,4140988.000,52350,3,MY,1,100, 5
12.303000,4141027.000,52350,3,MY,1,100, 5
12.342000,4141066.000,52350,3,MY,1,100, 6
12.381000,4141105.000,52365,3,MY,1,100, 7
12.420000,4141144.000,52365,3,MY,1,100,10
12.459000,4141183.000,52365,3,MY,1,100,12
12.498000,4141222.000,52382,2,MY,1,100,15
12.537000,4141261.000,52382,2,MY,1,100,16
12.576000,4141300.000,52397,3,MY,1,100,17
12.615000,4141339.000,52397,3,MY,1,100,16
12.654000,4141378.000,52397,3,MY,1,100,16
12.693000,4141417.000,52412,2,MY,1,100,16
12.732000,4141456.000,52412,2,MY,1,100,15
12.770333,4141494.333,52428,3,MY,1,100,16
12.808667,4141532.667,52428,3,MY,1,100,15
12.847000,4141571.000,52428,3,MY,1,100,15
12.886000,4141610.000,52446,3,MY,1,100,15
12.925000,4141649.000,52446,3,MY,1,100,15
12.964000,4141688.000,52446,3,MY,1,100,16
13.003000,4141727.000,52461,2,MY,1,100,15
13.042000,4141766.000,52461,2,MY,1,100,16
13.081000,4141805.000,52477,3,MY,1,100,17
13.120000,4141844.000,52477,3,MY,1,100,17
13.159000,4141883.000,52477,3,MY,1,100,16
13.193333,4141917.333,52492,3,MY,1,100,16
13.227667,4141951.667,52492,3,MY,1,100,16
13.262000,4141986.000,52492,3,MY,1,100,16
13.301000,4142025.000,52508,2,MY,1,100,18
13.340000,4142064.000,52508,2,MY,1,100,17
13.379000,4142103.000,52523,3,MY,1,100,17
13.418000,4142142.000,52523,3,MY,1,100,17
13.457000,4142181.000,52523,3,MY,1,100,17
13.496000,4142220.000,52540,3,MY,1,100,16
13.535000,4142259.000,52540,3,MY,1,100,17
13.574000,4142298.000,52540,3,MY,1,100,17
13.613000,4142337.000,52554,2,MY,1,100,18
13.652000,4142376.000,52554,2,MY,1,100,17
13.692000,4142416.000,52570,3,MY,1,100,17
13.732000,4142456.000,52570,3,MY,1,100,17
13.772000,4142496.000,52570,3,MY,1,100,17
13.811000,4142535.000,52586,2,MY,1,100,18
13.850000,4142574.000,52586,2,MY,1,100,18
13.889000,4142613.000,52604,3,MY,1,100,18
13.928000,4142652.000,52604,3,MY,1,100,18
13.967000,4142691.000,52604,3,MY,1,100,19
14.006000,4142730.000,52619,2,MY,1,100,20
14.045000,4142769.000,52619,2,MY,1,100,20
14.084000,4142808.000,52635,3,MY,1,100,20
14.123000,4142847.000,52635,3,MY,1,100,21
14.162000,4142886.000,52635,3,MY,1,100,20
14.200667,4142924.667,52651,3,MY,1,100,21
14.239333,4142963.333,52651,3,MY,1,100,20
14.278000,4143002.000,52651,3,MY,1,100,21
14.318000,4143042.000,52668,2,MY,1,100,22
14.358000,4143082.000,52668,2,MY,1,100,21
14.397000,4143121.000,52687,3,MY,1,100,21
14.436000,4143160.000,52687,3,MY,1,100,20
14.475000,4143199.000,52687,3,MY,1,100,21
14.514000,4143238.000,52703,2,MY,1,100,21
14.553000,4143277.000,52703,2,MY,1,100,22
14.592000,4143316.000,52719,3,MY,1,100,21
14.631000,4143355.000,52719,3,MY,1,100,21
14.670000,4143394.000,52719,3,MY,1,100,20
14.709000,4143433.000,52736,2,MY,1,100,20
14.748000,4143472.000,52736,2,MY,1,100,20
14.787000,4143511.000,52755,3,MY,1,100,20
14.826000,4143550.000,52755,3,MY,1,100,20
14.865000,4143589.000,52755,3,MY,1,100,20
14.899333,4143623.333,52772,3,MY,1,100,18
14.933667,4143657.667,52772,3,MY,1,100,20
14.968000,4143692.000,52772,3,MY,1,100,20
15.006333,4143730.333,52787,3,MY,1,100,20
15.044667,4143768.667,52787,3,MY,1,100,20
15.083000,4143807.000,52787,3,MY,1,100,20
15.122000,4143846.000,52805,2,MY,1,100,20
15.161000,4143885.000,52805,2,MY,1,100,21
15.200333,4143924.333,52821,3,MY,1,100,20
15.239667,4143963.667,52821,3,MY,1,100,20
15.279000,4144003.000,52821,3,MY,1,100,20
15.319000,4144043.000,52838,2,MY,1,100,20
15.359000,4144083.000,52838,2,MY,1,100,20
15.398333,4144122.333,52854,3,MY,1,100,20
15.437667,4144161.667,52854,3,MY,1,100,20
15.477000,4144201.000,52854,3,MY,1,100,20
15.516000,4144240.000,52871,3,MY,1,100,21
15.555000,4144279.000,52871,3,MY,1,100,19
15.594000,4144318.000,52871,3,MY,1,100,20
15.632500,4144356.500,52887,2,MY,1,100,20
15.671000,4144395.000,52887,2,MY,1,100,19
15.710000,4144434.000,52905,3,MY,1,100,19
15.749000,4144473.000,52905,3,MY,1,100,19
15.788000,4144512.000,52905,3,MY,1,100,20
15.827000,4144551.000,52922,2,MY,1,100,19
15.866000,4144590.000,52922,2,MY,1,100,19
15.906000,4144630.000,52939,3,MY,1,100,19
15.946000,4144670.000,52939,3,MY,1,100,18
15.986000,4144710.000,52939,3,MY,1,100,18
16.025000,4144749.000,52955,2,MY,1,100,19
16.064000,4144788.000,52955,2,MY,1,100,20
16.103000,4144827.000,52973,3,MY,1,100,18
16.142000,4144866.000,52973,3,MY,1,100,18
16.181000,4144905.000,52973,3,MY,1,100,19
16.220000,4144944.000,52989,3,MY,1,100,19
16.259000,4144983.000,52989,3,MY,1,100,20
16.298000,4145022.000,52989,3,MY,1,100,20
16.337000,4145061.000,53005,2,MY,1,100,19
16.376000,4145100.000,53005,2,MY,1,100,19
16.414333,4145138.333,53022,3,MY,1,100,19
16.452667,4145176.667,53022,3,MY,1,100,18
16.491000,4145215.000,53022,3,MY,1,100,19
16.531000,4145255.000,53039,2,MY,1,100,19
16.571000,4145295.000,53039,2,MY,1,100,19
16.606000,4145330.000,53055,3,MY,1,100,18
16.641000,4145365.000,53055,3,MY,1,100,19
16.676000,4145400.000,53055,3,MY,1,100,19
16.715000,4145439.000,53072,3,MY,1,100,19
16.754000,4145478.000,53072,3,MY,1,100,19
16.793000,4145517.000,53072,3,MY,1,100,18
16.832000,4145556.000,53090,2,MY,1,100,18
16.871000,4145595.000,53090,2,MY,1,100,18
16.910000,4145634.000,53107,3,MY,1,100,19
16.949000,4145673.000,53107,3,MY,1,100,18
16.988000,4145712.000,53107,3,MY,1,100,18
17.026333,4145750.333,53124,3,MY,1,100,20
17.064667,4145788.667,53124,3,MY,1,100,19
17.103000,4145827.000,53124,3,MY,1,100,18
