LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,PR
0.087000,4128811.000,50409,2,PR,1,100,159029
0.087000,4128811.000,50409,2,PR,1,100,159043
0.126667,4128850.667,50426,3,PR,1,100,159041
0.166333,4128890.333,50426,3,PR,1,100,159036
0.206000,4128930.000,50426,3,PR,1,100,159014
0.245000,4128969.000,50443,2,PR,1,100,159007
0.284000,4129008.000,50443,2,PR,1,100,158992
0.323000,4129047.000,50459,3,PR,1,100,158982
0.362000,4129086.000,50459,3,PR,1,100,158990
0.401000,4129125.000,50459,3,PR,1,100,158975
0.440000,4129164.000,50474,3,PR,1,100,158970
0.479000,4129203.000,50474,3,PR,1,100,158966
0.518000,4129242.000,50474,3,PR,1,100,158951
0.556500,4129280.500,50490,2,PR,1,100,158950
0.595000,4129319.000,50490,2,PR,1,100,158957
0.634667,4129358.667,50505,3,PR,1,100,158955
0.674333,4129398.333,50505,3,PR,1,100,158974
0.714000,4129438.000,50505,3,PR,1,100,158956
0.754000,4129478.000,50522,2,PR,1,100,158940
0.794000,4129518.000,50522,2,PR,1,100,158940
0.833000,4129557.000,50537,3,PR,1,100,158926
0.872000,4129596.000,50537,3,PR,1,100,158945
0.911000,4129635.000,50537,3,PR,1,100,158937
0.950000,4129674.000,50552,2,PR,1,100,158951
0.989000,4129713.000,50552,2,PR,1,100,158957
1.032333,4129756.333,50567,3,PR,1,100,158947
1.075667,4129799.667,50567,3,PR,1,100,158969
1.119000,4129843.000,50567,3,PR,1,100,158961
1.158500,4129882.500,50586,2,PR,1,100,158978
1.198000,4129922.000,50586,2,PR,1,100,158990
1.237000,4129961.000,50601,3,PR,1,100,159009
1.276000,4130000.000,50601,3,PR,1,100,159011
1.315000,4130039.000,50601,3,PR,1,100,159013
1.353333,4130077.333,50619,3,PR,1,100,159011
1.391667,4130115.667,50619,3,PR,1,100,159016
1.430000,4130154.000,50619,3,PR,1,100,159010
1.468500,4130192.500,50634,2,PR,1,100,159031
1.507000,4130231.000,50634,2,PR,1,100,159035
1.546000,4130270.000,50650,3,PR,1,100,159027
1.585000,4130309.000,50650,3,PR,1,100,159045
1.624000,4130348.000,50650,3,PR,1,100,159035
1.664000,4130388.000,50665,2,PR,1,100,159022
1.704000,4130428.000,50665,2,PR,1,100,159030
1.743667,4130467.667,50682,3,PR,1,100,159042
1.783333,4130507.333,50682,3,PR,1,100,159048
1.823000,4130547.000,50682,3,PR,1,100,159064
1.862000,4130586.000,50696,3,PR,1,100,159048
1.901000,4130625.000,50696,3,PR,1,100,159031
1.940000,4130664.000,50696,3,PR,1,100,159014
1.978500,4130702.500,50712,2,PR,1,100,159013
2.017000,4130741.000,50712,2,PR,1,100,159000
2.055333,4130779.333,50728,3,PR,1,100,158984
2.093667,4130817.667,50728,3,PR,1,100,158984
2.132000,4130856.000,50728,3,PR,1,100,158969
2.171000,4130895.000,50746,2,PR,1,100,158955
2.210000,4130934.000,50746,2,PR,1,100,158959
2.250000,4130974.000,50761,3,PR,1,100,158958
2.290000,4131014.000,50761,3,PR,1,100,158948
2.330000,4131054.000,50761,3,PR,1,100,158956
2.370000,4131094.000,50776,2,PR,1,100,158975
2.410000,4131134.000,50776,2,PR,1,100,158980
2.453333,4131177.333,50792,3,PR,1,100,158952
2.496667,4131220.667,50792,3,PR,1,100,158955
2.540000,4131264.000,50792,3,PR,1,100,158953
2.579000,4131303.000,50808,2,PR,1,100,158943
2.618000,4131342.000,50808,2,PR,1,100,158947
2.657000,4131381.000,50823,3,PR,1,100,158943
2.696000,4131420.000,50823,3,PR,1,100,158958
2.735000,4131459.000,50823,3,PR,1,100,158962
2.773333,4131497.333,50839,3,PR,1,100,158972
2.811667,4131535.667,50839,3,PR,1,100,158988
2.850000,4131574.000,50839,3,PR,1,100,158997
2.889000,4131613.000,50854,2,PR,1,100,159002
2.928000,4131652.000,50854,2,PR,1,100,159026
2.967000,4131691.000,50872,3,PR,1,100,159034
3.006000,4131730.000,50872,3,PR,1,100,159038
3.045000,4131769.000,50872,3,PR,1,100,159031
3.084000,4131808.000,50888,2,PR,1,100,159034
3.123000,4131847.000,50888,2,PR,1,100,159040
3.162000,4131886.000,50905,3,PR,1,100,159046
3.201000,4131925.000,50905,3,PR,1,100,159054
3.240000,4131964.000,50905,3,PR,1,100,159050
3.279000,4132003.000,50920,3,PR,1,100,159050
3.318000,4132042.000,50920,3,PR,1,100,159064
3.357000,4132081.000,50920,3,PR,1,100,159050
3.395500,4132119.500,50937,2,PR,1,100,159048
3.434000,4132158.000,50937,2,PR,1,100,159049
3.472667,4132196.667,50952,3,PR,1,100,159046
3.511333,4132235.333,50952,3,PR,1,100,159059
3.550000,4132274.000,50952,3,PR,1,100,159067
3.589000,4132313.000,50968,2,PR,1,100,159055
3.628000,4132352.000,50968,2,PR,1,100,159042
3.667000,4132391.000,50983,3,PR,1,100,159036
3.706000,4132430.000,50983,3,PR,1,100,159028
3.745000,4132469.000,50983,3,PR,1,100,159011
3.790000,4132514.000,50999,2,PR,1,100,159007
3.835000,4132559.000,50999,2,PR,1,100,159008
3.875000,4132599.000,51014,3,PR,1,100,158987
3.915000,4132639.000,51014,3,PR,1,100,158979
3.955000,4132679.000,51014,3,PR,1,100,158967
3.994667,4132718.667,51031,3,PR,1,100,158963
4.034333,4132758.333,51031,3,PR,1,100,158971
4.074000,4132798.000,51031,3,PR,1,100,158970
4.113000,4132837.000,51048,2,PR,1,100,158971
4.152000,4132876.000,51048,2,PR,1,100,158943
4.190667,4132914.667,51063,3,PR,1,100,158939
4.229333,4132953.333,51063,3,PR,1,100,158926
4.268000,4132992.000,51063,3,PR,1,100,158921
4.306500,4133030.500,51078,2,PR,1,100,158923
4.345000,4133069.000,51078,2,PR,1,100,158929
4.384333,4133108.333,51095,3,PR,1,100,158940
4.423667,4133147.667,51095,3,PR,1,100,158947
4.463000,4133187.000,51095,3,PR,1,100,158956
4.502000,4133226.000,51110,3,PR,1,100,158947
4.541000,4133265.000,51110,3,PR,1,100,158958
4.580000,4133304.000,51110,3,PR,1,100,158957
4.619000,4133343.000,51125,2,PR,1,100,158965
4.658000,4133382.000,51125,2,PR,1,100,158959
4.697000,4133421.000,51143,3,PR,1,100,158962
4.736000,4133460.000,51143,3,PR,1,100,158961
4.775000,4133499.000,51143,3,PR,1,100,158941
4.813500,4133537.500,51159,2,PR,1,100,158947
4.852000,4133576.000,51159,2,PR,1,100,158954
4.891000,4133615.000,51174,3,PR,1,100,158960
4.930000,4133654.000,51174,3,PR,1,100,158972
4.969000,4133693.000,51174,3,PR,1,100,158996
5.008667,4133732.667,51191,3,PR,1,100,159007
5.048333,4133772.333,51191,3,PR,1,100,159015
5.088000,4133812.000,51191,3,PR,1,100,159019
5.133500,4133857.500,51207,2,PR,1,100,159017
5.179000,4133903.000,51207,2,PR,1,100,159015
5.218000,4133942.000,51223,2,PR,1,100,159023
5.257000,4133981.000,51223,2,PR,1,100,159018
5.296000,4134020.000,51239,3,PR,1,100,159008
5.335000,4134059.000,51239,3,PR,1,100,158991
5.374000,4134098.000,51239,3,PR,1,100,158990
5.413000,4134137.000,51255,3,PR,1,100,158971
5.452000,4134176.000,51255,3,PR,1,100,158955
5.491000,4134215.000,51255,3,PR,1,100,158952
5.530000,4134254.000,51269,2,PR,1,100,158955
5.569000,4134293.000,51269,2,PR,1,100,158949
5.607667,4134331.667,51285,3,PR,1,100,158945
5.646333,4134370.333,51285,3,PR,1,100,158957
5.685000,4134409.000,51285,3,PR,1,100,158966
5.723500,4134447.500,51301,2,PR,1,100,158936
5.762000,4134486.000,51301,2,PR,1,100,158905
5.801000,4134525.000,51317,3,PR,1,100,158873
5.840000,4134564.000,51317,3,PR,1,100,158851
5.879000,4134603.000,51317,3,PR,1,100,158835
5.918000,4134642.000,51332,3,PR,1,100,158806
5.957000,4134681.000,51332,3,PR,1,100,158791
5.996000,4134720.000,51332,3,PR,1,100,158751
6.035000,4134759.000,51350,2,PR,1,100,158723
6.074000,4134798.000,51350,2,PR,1,100,158683
6.112667,4134836.667,51365,3,PR,1,100,158627
6.151333,4134875.333,51365,3,PR,1,100,158589
6.190000,4134914.000,51365,3,PR,1,100,158529
6.228500,4134952.500,51381,2,PR,1,100,158512
6.267000,4134991.000,51381,2,PR,1,100,158584
6.305333,4135029.333,51397,3,PR,1,100,158726
6.343667,4135067.667,51397,3,PR,1,100,158827
6.382000,4135106.000,51397,3,PR,1,100,158881
6.421000,4135145.000,51413,2,PR,1,100,158902
6.460000,4135184.000,51413,2,PR,1,100,158886
6.503667,4135227.667,51429,3,PR,1,100,158866
6.547333,4135271.333,51429,3,PR,1,100,158854
6.591000,4135315.000,51429,3,PR,1,100,158813
6.631000,4135355.000,51448,2,PR,1,100,158780
6.671000,4135395.000,51448,2,PR,1,100,158733
6.710000,4135434.000,51463,3,PR,1,100,158709
6.749000,4135473.000,51463,3,PR,1,100,158710
6.788000,4135512.000,51463,3,PR,1,100,158728
6.827000,4135551.000,51479,3,PR,1,100,158730
