LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,SF
0.167000,4128891.000,50424,1,SF,1,100,6.6169
0.492000,4129216.000,50472,1,SF,1,100,6.5404
0.820000,4129544.000,50520,1,SF,1,100,6.4647
1.211000,4129935.000,50584,1,SF,1,100,6.3899
1.534000,4130258.000,50632,1,SF,1,100,6.3160
1.797000,4130521.000,50680,1,SF,1,100,6.2429
2.120000,4130844.000,50726,1,SF,1,100,6.1707
2.514000,4131238.000,50790,1,SF,1,100,6.0993
2.837000,4131561.000,50837,1,SF,1,100,6.0288
3.096000,4131820.000,50886,1,SF,1,100,5.9590
3.421000,4132145.000,50935,1,SF,1,100,5.8901
3.745000,4132469.000,50981,1,SF,1,100,5.8220
4.074000,4132798.000,51029,1,SF,1,100,5.7546
4.463000,4133187.000,51093,1,SF,1,100,5.6881
4.722000,4133446.000,51141,1,SF,1,100,5.6223
5.049000,4133773.000,51189,1,SF,1,100,5.5572
5.374000,4134098.000,51237,1,SF,1,100,5.4929
5.762000,4134486.000,51299,1,SF,1,100,5.4294
6.086000,4134810.000,51348,1,SF,1,100,5.3666
6.343000,4135067.000,51395,1,SF,1,100,5.3045
6.671000,4135395.000,51446,1,SF,1,100,7.3254
6.996000,4135720.000,51492,1,SF,1,100,7.2406
7.389000,4136113.000,51556,1,SF,1,100,7.1569
7.712000,4136436.000,51604,1,SF,1,100,7.0741
7.971000,4136695.000,51650,1,SF,1,100,6.9923
8.300000,4137024.000,51699,1,SF,1,100,6.9114
8.623000,4137347.000,51748,1,SF,1,100,6.8314
9.017000,4137741.000,51812,1,SF,1,100,6.7524
9.276000,4138000.000,51861,1,SF,1,100,8.7565
9.602000,4138326.000,51908,1,SF,1,100,8.6552
9.926000,4138650.000,51955,1,SF,1,100,8.5551
10.315000,4139039.000,52019,1,SF,1,100,8.4561
10.639000,4139363.000,52065,1,SF,1,100,8.3583
10.898000,4139622.000,52113,1,SF,1,100,8.2616
11.226000,4139950.000,52163,1,SF,1,100,10.2483
11.551000,4140275.000,52210,1,SF,1,100,10.1298
11.941000,4140665.000,52274,1,SF,1,100,10.0126
12.199000,4140923.000,52321,1,SF,1,100,9.8968
12.524000,4141248.000,52368,1,SF,1,100,9.7823
12.847000,4141571.000,52414,1,SF,1,100,9.6691
13.236000,4141960.000,52479,1,SF,1,100,9.5573
13.561000,4142285.000,52526,1,SF,1,100,9.4467
13.824000,4142548.000,52572,1,SF,1,100,9.3374
14.149000,4142873.000,52622,1,SF,1,100,9.2294
14.475000,4143199.000,52672,1,SF,1,100,11.2049
14.865000,4143589.000,52740,1,SF,1,100,11.0753
15.187000,4143911.000,52790,1,SF,1,100,10.9471
15.451000,4144175.000,52840,1,SF,1,100,10.8205
15.775000,4144499.000,52890,1,SF,1,100,10.6953
16.168000,4144892.000,52958,1,SF,1,100,10.5716
16.491000,4145215.000,53007,1,SF,1,100,10.4493
16.754000,4145478.000,53058,1,SF,1,100,10.3284
17.077000,4145801.000,53109,1,SF,1,100,10.2090
