LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,EL
0.101000,4128825.000,50412,2,EL,1,100,-18933.400391
0.101000,4128825.000,50412,2,EL,1,100,-18933.400391
0.167000,4128891.000,50429,1,EL,1,100,-18933.400391
0.232000,4128956.000,50446,2,EL,1,100,-18930.800781
0.297000,4129021.000,50446,2,EL,1,100,-18931.599609
0.362000,4129086.000,50462,1,EL,1,100,-18930.800781
0.427000,4129151.000,50477,2,EL,1,100,-18931.800781
0.492000,4129216.000,50477,2,EL,1,100,-18932.000000
0.557000,4129281.000,50493,1,EL,1,100,-18932.400391
0.622500,4129346.500,50508,2,EL,1,100,-18932.000000
0.688000,4129412.000,50508,2,EL,1,100,-18932.199219
0.754000,4129478.000,50525,2,EL,1,100,-18933.000000
0.820000,4129544.000,50525,2,EL,1,100,-18933.000000
0.884000,4129608.000,50540,1,EL,1,100,-18928.000000
0.949000,4129673.000,50555,2,EL,1,100,-18927.000000
1.014000,4129738.000,50555,2,EL,1,100,-18927.599609
1.079000,4129803.000,50570,1,EL,1,100,-18927.800781
1.145000,4129869.000,50589,2,EL,1,100,-18928.199219
1.211000,4129935.000,50589,2,EL,1,100,-18927.400391
1.276000,4130000.000,50604,1,EL,1,100,-18926.400391
1.340500,4130064.500,50622,2,EL,1,100,-18927.599609
1.405000,4130129.000,50622,2,EL,1,100,-18927.199219
1.469500,4130193.500,50637,2,EL,1,100,-18927.000000
1.534000,4130258.000,50637,2,EL,1,100,-18926.800781
1.598000,4130322.000,50653,1,EL,1,100,-18926.199219
1.664500,4130388.500,50668,2,EL,1,100,-18927.800781
1.731000,4130455.000,50668,2,EL,1,100,-18927.599609
1.797000,4130521.000,50685,1,EL,1,100,-18927.000000
1.862000,4130586.000,50699,2,EL,1,100,-18928.400391
1.927000,4130651.000,50699,2,EL,1,100,-18927.800781
1.992000,4130716.000,50715,1,EL,1,100,-18927.199219
2.056000,4130780.000,50731,2,EL,1,100,-18928.400391
2.120000,4130844.000,50731,2,EL,1,100,-18928.000000
2.185000,4130909.000,50749,1,EL,1,100,-18928.800781
2.251000,4130975.000,50764,2,EL,1,100,-18927.199219
2.317000,4131041.000,50764,2,EL,1,100,-18927.199219
2.383000,4131107.000,50779,1,EL,1,100,-18926.199219
2.448500,4131172.500,50795,2,EL,1,100,-18927.199219
2.514000,4131238.000,50795,2,EL,1,100,-18924.199219
2.578500,4131302.500,50811,2,EL,1,100,-18926.199219
2.643000,4131367.000,50811,2,EL,1,100,-18925.199219
2.708000,4131432.000,50826,1,EL,1,100,-18926.599609
2.772500,4131496.500,50842,2,EL,1,100,-18927.000000
2.837000,4131561.000,50842,2,EL,1,100,-18926.800781
2.902000,4131626.000,50857,1,EL,1,100,-18926.800781
2.967000,4131691.000,50875,2,EL,1,100,-18928.000000
3.032000,4131756.000,50875,2,EL,1,100,-18926.000000
3.096000,4131820.000,50891,1,EL,1,100,-18927.400391
3.161000,4131885.000,50908,2,EL,1,100,-18928.000000
3.226000,4131950.000,50908,2,EL,1,100,-18927.800781
3.291500,4132015.500,50923,2,EL,1,100,-18927.000000
3.357000,4132081.000,50923,2,EL,1,100,-18927.000000
3.421000,4132145.000,50940,1,EL,1,100,-18927.599609
3.485500,4132209.500,50955,2,EL,1,100,-18927.000000
3.550000,4132274.000,50955,2,EL,1,100,-18925.599609
3.615000,4132339.000,50971,1,EL,1,100,-18925.400391
3.680000,4132404.000,50986,2,EL,1,100,-18927.199219
3.745000,4132469.000,50986,2,EL,1,100,-18861.800781
3.810000,4132534.000,51002,1,EL,1,100,-18829.599609
3.876000,4132600.000,51017,2,EL,1,100,-18838.199219
3.942000,4132666.000,51017,2,EL,1,100,-18840.800781
4.008000,4132732.000,51034,2,EL,1,100,-18843.000000
4.074000,4132798.000,51034,2,EL,1,100,-18845.400391
4.139000,4132863.000,51051,1,EL,1,100,-18848.000000
4.203500,4132927.500,51066,2,EL,1,100,-18850.000000
4.268000,4132992.000,51066,2,EL,1,100,-18850.800781
4.333000,4133057.000,51081,1,EL,1,100,-18854.400391
4.398000,4133122.000,51098,2,EL,1,100,-18856.800781
4.463000,4133187.000,51098,2,EL,1,100,-18858.800781
4.528000,4133252.000,51113,1,EL,1,100,-18861.000000
4.593000,4133317.000,51128,2,EL,1,100,-18863.400391
4.658000,4133382.000,51128,2,EL,1,100,-18865.199219
4.722000,4133446.000,51146,1,EL,1,100,-18867.599609
4.787000,4133511.000,51162,2,EL,1,100,-18869.199219
4.852000,4133576.000,51162,2,EL,1,100,-18871.199219
4.917500,4133641.500,51177,2,EL,1,100,-18873.000000
4.983000,4133707.000,51177,2,EL,1,100,-18875.400391
5.049000,4133773.000,51194,1,EL,1,100,-18877.000000
5.114000,4133838.000,51210,2,EL,1,100,-18878.599609
5.179000,4133903.000,51210,2,EL,1,100,-18880.199219
5.244000,4133968.000,51226,1,EL,1,100,-18881.800781
5.309000,4134033.000,51242,2,EL,1,100,-18883.599609
5.374000,4134098.000,51242,2,EL,1,100,-18885.000000
5.439000,4134163.000,51258,1,EL,1,100,-18886.599609
5.504000,4134228.000,51272,2,EL,1,100,-18888.000000
5.569000,4134293.000,51272,2,EL,1,100,-18889.199219
5.633000,4134357.000,51288,1,EL,1,100,-18891.000000
5.697500,4134421.500,51304,2,EL,1,100,-18892.400391
5.762000,4134486.000,51304,2,EL,1,100,-18894.199219
5.826500,4134550.500,51320,2,EL,1,100,-18895.599609
5.891000,4134615.000,51320,2,EL,1,100,-18896.599609
5.957000,4134681.000,51335,1,EL,1,100,-18898.400391
6.021500,4134745.500,51353,2,EL,1,100,-18900.199219
6.086000,4134810.000,51353,2,EL,1,100,-18900.599609
6.152000,4134876.000,51368,1,EL,1,100,-18902.199219
6.216000,4134940.000,51384,2,EL,1,100,-18903.400391
6.280000,4135004.000,51384,2,EL,1,100,-18904.599609
6.343000,4135067.000,51400,1,EL,1,100,-18907.599609
6.408000,4135132.000,51416,2,EL,1,100,-18910.400391
6.473000,4135197.000,51416,2,EL,1,100,-18911.199219
6.539000,4135263.000,51432,2,EL,1,100,-18911.599609
6.605000,4135329.000,51432,2,EL,1,100,-18911.800781
6.671000,4135395.000,51451,1,EL,1,100,-18910.400391
6.736000,4135460.000,51466,2,EL,1,100,-18909.000000
6.801000,4135525.000,51466,2,EL,1,100,-18908.599609
6.866000,4135590.000,51482,1,EL,1,100,-18908.599609
6.931000,4135655.000,51497,2,EL,1,100,-18909.199219
6.996000,4135720.000,51497,2,EL,1,100,-18909.800781
7.061000,4135785.000,51515,1,EL,1,100,-18910.599609
7.126500,4135850.500,51530,2,EL,1,100,-18911.400391
7.192000,4135916.000,51530,2,EL,1,100,-18911.400391
7.258000,4135982.000,51546,1,EL,1,100,-18912.000000
7.323500,4136047.500,51561,2,EL,1,100,-18911.000000
7.389000,4136113.000,51561,2,EL,1,100,-18912.000000
7.454000,4136178.000,51577,1,EL,1,100,-18912.400391
7.519000,4136243.000,51592,2,EL,1,100,-18913.000000
7.584000,4136308.000,51592,2,EL,1,100,-18913.000000
7.648000,4136372.000,51609,2,EL,1,100,-18912.800781
7.712000,4136436.000,51609,2,EL,1,100,-18911.400391
7.778000,4136502.000,51624,1,EL,1,100,-18910.599609
7.843000,4136567.000,51639,2,EL,1,100,-18908.599609
7.908000,4136632.000,51639,2,EL,1,100,-18907.199219
7.971000,4136695.000,51655,1,EL,1,100,-18907.000000
8.036000,4136760.000,51673,2,EL,1,100,-18906.800781
8.101000,4136825.000,51673,2,EL,1,100,-18905.599609
8.167000,4136891.000,51688,1,EL,1,100,-18901.000000
8.233500,4136957.500,51704,2,EL,1,100,-18899.599609
8.300000,4137024.000,51704,2,EL,1,100,-18899.800781
8.365000,4137089.000,51721,1,EL,1,100,-18895.800781
8.430000,4137154.000,51737,2,EL,1,100,-18888.800781
8.495000,4137219.000,51737,2,EL,1,100,-18895.400391
8.559000,4137283.000,51753,2,EL,1,100,-18907.400391
8.623000,4137347.000,51753,2,EL,1,100,-18925.400391
