LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,DC
16.151000,4144875.000,52959,4,DC,2,100,2
16.176500,4144900.500,52959,4,DC,2,100,EL
16.202000,4144926.000,52959,4,DC,2,100,2
16.227000,4144951.000,52975,4,DC,2,100,EA
16.252000,4144976.000,52975,4,DC,2,100,2
16.277000,4145001.000,52975,4,DC,2,100,EL
16.302000,4145026.000,52975,4,DC,2,100,2
16.327250,4145051.250,52992,4,DC,2,100,EA
16.352500,4145076.500,52992,4,DC,2,100,1
16.377750,4145101.750,52992,4,DC,2,100,EL
16.403000,4145127.000,52992,4,DC,2,100,1
16.428500,4145152.500,53008,4,DC,2,100,EA
16.454000,4145178.000,53008,4,DC,2,100,2
16.479500,4145203.500,53008,4,DC,2,100,EL
16.505000,4145229.000,53008,4,DC,2,100,2
16.530000,4145254.000,53025,4,DC,2,100,EA
16.555000,4145279.000,53025,4,DC,2,100,1
16.580000,4145304.000,53025,4,DC,2,100,EL
16.605000,4145329.000,53025,4,DC,2,100,1
16.630250,4145354.250,53041,4,DC,2,100,EA
16.655500,4145379.500,53041,4,DC,2,100,2
16.680750,4145404.750,53041,4,DC,2,100,EL
16.706000,4145430.000,53041,4,DC,2,100,2
16.731500,4145455.500,53059,4,DC,2,100,EA
16.757000,4145481.000,53059,4,DC,2,100,1
16.782500,4145506.500,53059,4,DC,2,100,EL
16.808000,4145532.000,53059,4,DC,2,100,1
16.833000,4145557.000,53076,4,DC,2,100,EA
16.858000,4145582.000,53076,4,DC,2,100,2
16.883000,4145607.000,53076,4,DC,2,100,EL
16.908000,4145632.000,53076,4,DC,2,100,2
16.933250,4145657.250,53093,4,DC,2,100,EA
16.958500,4145682.500,53093,4,DC,2,100,1
16.983750,4145707.750,53093,4,DC,2,100,EL
17.009000,4145733.000,53093,4,DC,2,100,1
17.034500,4145758.500,53110,4,DC,2,100,EA
17.060000,4145784.000,53110,4,DC,2,100,2
17.085500,4145809.500,53110,4,DC,2,100,EL
17.111000,4145835.000,53110,4,DC,2,100,2
