LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,B%
0.134000,4128858.000,50441,1,B%,1,100,18
1.112000,4129836.000,50582,1,B%,1,100,15
2.087000,4130811.000,50743,1,B%,1,100,17
3.064000,4131788.000,50902,1,B%,1,100,18
4.041000,4132765.000,51046,1,B%,1,100,19
5.016000,4133740.000,51205,1,B%,1,100,16
5.989000,4134713.000,51346,1,B%,1,100, 8
6.963000,4135687.000,51509,1,B%,1,100, 2
7.939000,4136663.000,51667,1,B%,1,100, 0
8.919000,4137643.000,51811,1,B%,1,100, 0
9.894000,4138618.000,51972,1,B%,1,100, 0
10.865000,4139589.000,52129,1,B%,1,100, 0
11.843000,4140567.000,52272,1,B%,1,100, 0
12.814000,4141538.000,52431,1,B%,1,100, 0
13.791000,4142515.000,52589,1,B%,1,100, 0
14.767000,4143491.000,52739,1,B%,1,100, 0
15.742000,4144466.000,52908,1,B%,1,100, 0
16.721000,4145445.000,53075,1,B%,1,100, 0
