LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,PI
1.624000,4130348.000,50649,3,PI,1,100,163001
1.664000,4130388.000,50664,2,PI,1,100,162999
1.704000,4130428.000,50664,2,PI,1,100,163018
1.743667,4130467.667,50681,3,PI,1,100,163037
1.783333,4130507.333,50681,3,PI,1,100,163037
1.823000,4130547.000,50681,3,PI,1,100,163075
1.862000,4130586.000,50695,3,PI,1,100,163041
1.901000,4130625.000,50695,3,PI,1,100,163032
1.940000,4130664.000,50695,3,PI,1,100,162995
1.978500,4130702.500,50711,2,PI,1,100,162971
2.017000,4130741.000,50711,2,PI,1,100,162965
2.055333,4130779.333,50727,3,PI,1,100,162939
2.093667,4130817.667,50727,3,PI,1,100,162942
2.132000,4130856.000,50727,3,PI,1,100,162931
2.171000,4130895.000,50745,2,PI,1,100,162929
2.210000,4130934.000,50745,2,PI,1,100,162927
2.250000,4130974.000,50760,3,PI,1,100,162926
2.290000,4131014.000,50760,3,PI,1,100,162925
2.330000,4131054.000,50760,3,PI,1,100,162940
2.370000,4131094.000,50775,2,PI,1,100,162965
2.410000,4131134.000,50775,2,PI,1,100,162984
2.453333,4131177.333,50791,3,PI,1,100,162925
2.496667,4131220.667,50791,3,PI,1,100,162912
2.540000,4131264.000,50791,3,PI,1,100,162904
2.579000,4131303.000,50807,2,PI,1,100,162878
2.618000,4131342.000,50807,2,PI,1,100,162885
2.657000,4131381.000,50822,3,PI,1,100,162909
2.696000,4131420.000,50822,3,PI,1,100,162912
2.735000,4131459.000,50822,3,PI,1,100,162933
2.773333,4131497.333,50838,3,PI,1,100,162955
2.811667,4131535.667,50838,3,PI,1,100,162969
2.850000,4131574.000,50838,3,PI,1,100,162987
2.889000,4131613.000,50853,2,PI,1,100,163009
2.928000,4131652.000,50853,2,PI,1,100,163038
2.967000,4131691.000,50871,3,PI,1,100,163052
3.006000,4131730.000,50871,3,PI,1,100,163052
3.045000,4131769.000,50871,3,PI,1,100,163045
3.084000,4131808.000,50887,2,PI,1,100,163017
3.123000,4131847.000,50887,2,PI,1,100,163025
3.162000,4131886.000,50904,3,PI,1,100,163029
3.201000,4131925.000,50904,3,PI,1,100,163039
3.240000,4131964.000,50904,3,PI,1,100,163062
3.279000,4132003.000,50919,3,PI,1,100,163061
3.318000,4132042.000,50919,3,PI,1,100,163065
3.357000,4132081.000,50919,3,PI,1,100,163060
3.395500,4132119.500,50936,2,PI,1,100,163062
3.434000,4132158.000,50936,2,PI,1,100,163065
3.472667,4132196.667,50951,3,PI,1,100,163070
3.511333,4132235.333,50951,3,PI,1,100,163107
3.550000,4132274.000,50951,3,PI,1,100,163121
3.589000,4132313.000,50967,2,PI,1,100,163082
3.628000,4132352.000,50967,2,PI,1,100,163058
3.667000,4132391.000,50982,3,PI,1,100,163036
3.706000,4132430.000,50982,3,PI,1,100,163009
3.745000,4132469.000,50982,3,PI,1,100,163016
3.790000,4132514.000,50998,2,PI,1,100,162994
3.835000,4132559.000,50998,2,PI,1,100,162986
3.875000,4132599.000,51013,3,PI,1,100,162976
3.915000,4132639.000,51013,3,PI,1,100,162968
3.955000,4132679.000,51013,3,PI,1,100,162963
3.994667,4132718.667,51030,3,PI,1,100,162959
4.034333,4132758.333,51030,3,PI,1,100,162976
4.074000,4132798.000,51030,3,PI,1,100,162981
4.113000,4132837.000,51047,2,PI,1,100,162986
4.152000,4132876.000,51047,2,PI,1,100,162952
4.190667,4132914.667,51062,3,PI,1,100,162915
4.229333,4132953.333,51062,3,PI,1,100,162887
4.268000,4132992.000,51062,3,PI,1,100,162867
4.306500,4133030.500,51077,2,PI,1,100,162877
4.345000,4133069.000,51077,2,PI,1,100,162903
4.384333,4133108.333,51094,3,PI,1,100,162914
4.423667,4133147.667,51094,3,PI,1,100,162919
4.463000,4133187.000,51094,3,PI,1,100,162941
4.502000,4133226.000,51109,3,PI,1,100,162951
4.541000,4133265.000,51109,3,PI,1,100,162954
4.580000,4133304.000,51109,3,PI,1,100,162958
4.619000,4133343.000,51124,2,PI,1,100,162975
4.658000,4133382.000,51124,2,PI,1,100,162976
4.697000,4133421.000,51142,3,PI,1,100,162947
4.736000,4133460.000,51142,3,PI,1,100,162941
4.775000,4133499.000,51142,3,PI,1,100,162915
4.813500,4133537.500,51158,2,PI,1,100,162906
4.852000,4133576.000,51158,2,PI,1,100,162932
4.891000,4133615.000,51173,3,PI,1,100,162935
4.930000,4133654.000,51173,3,PI,1,100,162949
4.969000,4133693.000,51173,3,PI,1,100,162981
5.008667,4133732.667,51190,3,PI,1,100,163009
5.048333,4133772.333,51190,3,PI,1,100,163007
5.088000,4133812.000,51190,3,PI,1,100,163025
5.133500,4133857.500,51206,2,PI,1,100,163027
5.179000,4133903.000,51206,2,PI,1,100,163043
5.218000,4133942.000,51222,2,PI,1,100,163045
5.257000,4133981.000,51222,2,PI,1,100,163025
5.296000,4134020.000,51238,3,PI,1,100,162997
5.335000,4134059.000,51238,3,PI,1,100,162968
5.374000,4134098.000,51238,3,PI,1,100,162955
5.413000,4134137.000,51254,3,PI,1,100,162941
5.452000,4134176.000,51254,3,PI,1,100,162934
5.491000,4134215.000,51254,3,PI,1,100,162940
5.530000,4134254.000,51268,2,PI,1,100,162945
5.569000,4134293.000,51268,2,PI,1,100,162961
5.607667,4134331.667,51284,3,PI,1,100,162967
5.646333,4134370.333,51284,3,PI,1,100,162988
5.685000,4134409.000,51284,3,PI,1,100,163007
5.723500,4134447.500,51300,2,PI,1,100,162966
5.762000,4134486.000,51300,2,PI,1,100,162915
5.801000,4134525.000,51316,3,PI,1,100,162869
5.840000,4134564.000,51316,3,PI,1,100,162837
5.879000,4134603.000,51316,3,PI,1,100,162805
5.918000,4134642.000,51331,3,PI,1,100,162799
5.957000,4134681.000,51331,3,PI,1,100,162797
5.996000,4134720.000,51331,3,PI,1,100,162759
6.035000,4134759.000,51349,2,PI,1,100,162705
6.074000,4134798.000,51349,2,PI,1,100,162663
6.112667,4134836.667,51364,3,PI,1,100,162604
6.151333,4134875.333,51364,3,PI,1,100,162566
6.190000,4134914.000,51364,3,PI,1,100,162527
6.228500,4134952.500,51380,2,PI,1,100,162509
6.267000,4134991.000,51380,2,PI,1,100,162630
6.305333,4135029.333,51396,3,PI,1,100,162841
6.343667,4135067.667,51396,3,PI,1,100,162952
6.382000,4135106.000,51396,3,PI,1,100,162996
6.421000,4135145.000,51412,2,PI,1,100,162964
6.460000,4135184.000,51412,2,PI,1,100,162885
6.503667,4135227.667,51428,3,PI,1,100,162762
6.547333,4135271.333,51428,3,PI,1,100,162643
6.591000,4135315.000,51428,3,PI,1,100,162467
6.631000,4135355.000,51447,2,PI,1,100,162324
6.671000,4135395.000,51447,2,PI,1,100,162175
6.710000,4135434.000,51462,3,PI,1,100,162093
6.749000,4135473.000,51462,3,PI,1,100,162084
6.788000,4135512.000,51462,3,PI,1,100,162107
6.827000,4135551.000,51478,3,PI,1,100,162119
6.866000,4135590.000,51478,3,PI,1,100,162094
6.905000,4135629.000,51478,3,PI,1,100,162091
6.944000,4135668.000,51493,2,PI,1,100,162072
6.983000,4135707.000,51493,2,PI,1,100,162090
7.021667,4135745.667,51511,3,PI,1,100,162101
7.060333,4135784.333,51511,3,PI,1,100,162110
7.099000,4135823.000,51511,3,PI,1,100,162114
7.138500,4135862.500,51526,2,PI,1,100,162081
7.178000,4135902.000,51526,2,PI,1,100,161981
7.218000,4135942.000,51542,3,PI,1,100,161853
7.258000,4135982.000,51542,3,PI,1,100,161766
7.298000,4136022.000,51542,3,PI,1,100,161849
7.337000,4136061.000,51557,2,PI,1,100,161920
7.376000,4136100.000,51557,2,PI,1,100,161827
7.415000,4136139.000,51573,3,PI,1,100,161714
7.454000,4136178.000,51573,3,PI,1,100,161582
7.493000,4136217.000,51573,3,PI,1,100,161481
7.532000,4136256.000,51588,3,PI,1,100,161407
7.571000,4136295.000,51588,3,PI,1,100,161349
7.610000,4136334.000,51588,3,PI,1,100,161242
7.648500,4136372.500,51605,2,PI,1,100,161143
7.687000,4136411.000,51605,2,PI,1,100,161235
7.726000,4136450.000,51620,3,PI,1,100,161280
7.765000,4136489.000,51620,3,PI,1,100,161193
7.804000,4136528.000,51620,3,PI,1,100,160931
7.850000,4136574.000,51635,2,PI,1,100,160836
7.896000,4136620.000,51635,2,PI,1,100,160724
7.934000,4136658.000,51651,3,PI,1,100,160696
7.972000,4136696.000,51651,3,PI,1,100,160677
8.010000,4136734.000,51651,3,PI,1,100,160827
8.049000,4136773.000,51669,2,PI,1,100,160666
8.088000,4136812.000,51669,2,PI,1,100,160859
8.127667,4136851.667,51684,3,PI,1,100,161218
8.167333,4136891.333,51684,3,PI,1,100,161326
8.207000,4136931.000,51684,3,PI,1,100,161544
8.247000,4136971.000,51700,2,PI,1,100,161567
8.287000,4137011.000,51700,2,PI,1,100,161336
8.326000,4137050.000,51717,3,PI,1,100,161090
8.365000,4137089.000,51717,3,PI,1,100,161017
8.404000,4137128.000,51717,3,PI,1,100,160912
8.442667,4137166.667,51733,3,PI,1,100,160841
8.481333,4137205.333,51733,3,PI,1,100,160724
8.520000,4137244.000,51733,3,PI,1,100,160574
8.558000,4137282.000,51749,2,PI,1,100,159894
8.596000,4137320.000,51749,2,PI,1,100,159192
8.635000,4137359.000,51765,3,PI,1,100,158275
8.674000,4137398.000,51765,3,PI,1,100,156526
8.713000,4137437.000,51765,3,PI,1,100,155535
8.753000,4137477.000,51779,2,PI,1,100,153899
8.793000,4137517.000,51779,2,PI,1,100,153095
8.833000,4137557.000,51795,3,PI,1,100,152929
8.873000,4137597.000,51795,3,PI,1,100,152638
8.913000,4137637.000,51795,3,PI,1,100,152543
8.952000,4137676.000,51813,2,PI,1,100,152397
8.991000,4137715.000,51813,2,PI,1,100,152205
9.030000,4137754.000,51831,3,PI,1,100,151981
9.069000,4137793.000,51831,3,PI,1,100,151888
9.108000,4137832.000,51831,3,PI,1,100,151866
9.146000,4137870.000,51845,2,PI,1,100,151795
9.184000,4137908.000,51845,2,PI,1,100,151742
9.227333,4137951.333,51862,3,PI,1,100,151730
9.270667,4137994.667,51862,3,PI,1,100,151712
9.314000,4138038.000,51862,3,PI,1,100,151732
9.353000,4138077.000,51877,3,PI,1,100,151679
9.392000,4138116.000,51877,3,PI,1,100,151628
9.431000,4138155.000,51877,3,PI,1,100,151615
9.471000,4138195.000,51893,2,PI,1,100,151604
9.511000,4138235.000,51893,2,PI,1,100,151536
9.550000,4138274.000,51909,3,PI,1,100,151494
9.589000,4138313.000,51909,3,PI,1,100,151519
9.628000,4138352.000,51909,3,PI,1,100,151592
9.667000,4138391.000,51924,2,PI,1,100,151577
9.706000,4138430.000,51924,2,PI,1,100,151582
9.745000,4138469.000,51939,3,PI,1,100,151505
9.784000,4138508.000,51939,3,PI,1,100,151526
9.823000,4138547.000,51939,3,PI,1,100,151310
9.862000,4138586.000,51956,2,PI,1,100,151023
9.901000,4138625.000,51956,2,PI,1,100,150788
9.939333,4138663.333,51973,3,PI,1,100,150602
9.977667,4138701.667,51973,3,PI,1,100,150458
10.016000,4138740.000,51973,3,PI,1,100,150406
10.055000,4138779.000,51988,3,PI,1,100,150300
10.094000,4138818.000,51988,3,PI,1,100,150160
10.133000,4138857.000,51988,3,PI,1,100,150171
10.172000,4138896.000,52003,2,PI,1,100,150151
10.211000,4138935.000,52003,2,PI,1,100,150135
10.250000,4138974.000,52020,3,PI,1,100,150170
10.289000,4139013.000,52020,3,PI,1,100,150219
10.328000,4139052.000,52020,3,PI,1,100,150275
10.367000,4139091.000,52035,2,PI,1,100,150225
10.406000,4139130.000,52035,2,PI,1,100,150188
10.445000,4139169.000,52051,3,PI,1,100,150200
10.484000,4139208.000,52051,3,PI,1,100,150257
10.523000,4139247.000,52051,3,PI,1,100,150288
10.568000,4139292.000,52066,2,PI,1,100,150339
10.613000,4139337.000,52066,2,PI,1,100,150502
10.652000,4139376.000,52082,3,PI,1,100,150763
10.691000,4139415.000,52082,3,PI,1,100,151014
10.730000,4139454.000,52082,3,PI,1,100,151218
10.768333,4139492.333,52097,3,PI,1,100,151298
10.806667,4139530.667,52097,3,PI,1,100,151301
10.845000,4139569.000,52097,3,PI,1,100,151780
10.884000,4139608.000,52114,2,PI,1,100,151853
10.923000,4139647.000,52114,2,PI,1,100,151803
10.962667,4139686.667,52132,3,PI,1,100,151799
11.002333,4139726.333,52132,3,PI,1,100,151884
11.042000,4139766.000,52132,3,PI,1,100,151914
11.082000,4139806.000,52148,2,PI,1,100,152019
11.122000,4139846.000,52148,2,PI,1,100,152063
11.161000,4139885.000,52164,3,PI,1,100,151730
11.200000,4139924.000,52164,3,PI,1,100,151242
11.239000,4139963.000,52164,3,PI,1,100,150501
11.278000,4140002.000,52180,2,PI,1,100,149819
11.317000,4140041.000,52180,2,PI,1,100,149526
11.355000,4140079.000,52195,3,PI,1,100,149524
11.393000,4140117.000,52195,3,PI,1,100,149472
11.431000,4140155.000,52195,3,PI,1,100,149558
11.471000,4140195.000,52211,3,PI,1,100,149471
11.511000,4140235.000,52211,3,PI,1,100,149487
11.551000,4140275.000,52211,3,PI,1,100,149634
11.590000,4140314.000,52226,2,PI,1,100,149601
11.629000,4140353.000,52226,2,PI,1,100,149773
11.668000,4140392.000,52242,3,PI,1,100,149893
11.707000,4140431.000,52242,3,PI,1,100,150174
11.746000,4140470.000,52242,3,PI,1,100,150291
11.785000,4140509.000,52257,2,PI,1,100,150132
11.824000,4140548.000,52257,2,PI,1,100,150522
11.867333,4140591.333,52275,3,PI,1,100,151136
11.910667,4140634.667,52275,3,PI,1,100,151312
11.954000,4140678.000,52275,3,PI,1,100,151054
11.993000,4140717.000,52290,2,PI,1,100,152282
12.032000,4140756.000,52290,2,PI,1,100,154808
12.071000,4140795.000,52306,3,PI,1,100,157143
12.110000,4140834.000,52306,3,PI,1,100,159552
12.149000,4140873.000,52306,3,PI,1,100,160683
12.187000,4140911.000,52322,2,PI,1,100,160869
12.225000,4140949.000,52322,2,PI,1,100,160770
12.264000,4140988.000,52338,3,PI,1,100,160654
12.303000,4141027.000,52338,3,PI,1,100,160450
12.342000,4141066.000,52338,3,PI,1,100,160256
12.381000,4141105.000,52352,3,PI,1,100,159971
12.420000,4141144.000,52352,3,PI,1,100,159658
12.459000,4141183.000,52352,3,PI,1,100,159573
12.498000,4141222.000,52369,2,PI,1,100,159660
12.537000,4141261.000,52369,2,PI,1,100,159719
12.576000,4141300.000,52384,3,PI,1,100,159614
12.615000,4141339.000,52384,3,PI,1,100,158931
12.654000,4141378.000,52384,3,PI,1,100,158874
12.693000,4141417.000,52400,2,PI,1,100,159135
12.732000,4141456.000,52400,2,PI,1,100,158791
12.770333,4141494.333,52415,3,PI,1,100,158461
12.808667,4141532.667,52415,3,PI,1,100,158618
12.847000,4141571.000,52415,3,PI,1,100,158454
12.886000,4141610.000,52433,3,PI,1,100,158120
12.925000,4141649.000,52433,3,PI,1,100,157741
12.964000,4141688.000,52433,3,PI,1,100,157149
13.003000,4141727.000,52448,2,PI,1,100,156514
13.042000,4141766.000,52448,2,PI,1,100,155948
13.081000,4141805.000,52464,3,PI,1,100,155302
13.120000,4141844.000,52464,3,PI,1,100,155188
13.159000,4141883.000,52464,3,PI,1,100,154806
13.197500,4141921.500,52480,2,PI,1,100,154526
13.236000,4141960.000,52480,2,PI,1,100,154120
13.279333,4142003.333,52495,3,PI,1,100,153676
13.322667,4142046.667,52495,3,PI,1,100,153276
13.366000,4142090.000,52495,3,PI,1,100,152689
13.405000,4142129.000,52510,2,PI,1,100,152478
13.444000,4142168.000,52510,2,PI,1,100,152119
13.483000,4142207.000,52527,3,PI,1,100,151788
13.522000,4142246.000,52527,3,PI,1,100,151524
13.561000,4142285.000,52527,3,PI,1,100,151556
13.599500,4142323.500,52542,2,PI,1,100,152019
13.638000,4142362.000,52542,2,PI,1,100,152529
13.678000,4142402.000,52557,3,PI,1,100,152559
13.718000,4142442.000,52557,3,PI,1,100,152586
13.758000,4142482.000,52557,3,PI,1,100,152373
13.797333,4142521.333,52573,3,PI,1,100,151959
13.836667,4142560.667,52573,3,PI,1,100,151882
13.876000,4142600.000,52573,3,PI,1,100,151698
13.915000,4142639.000,52591,2,PI,1,100,151370
13.954000,4142678.000,52591,2,PI,1,100,150986
13.993000,4142717.000,52606,3,PI,1,100,150744
14.032000,4142756.000,52606,3,PI,1,100,150877
14.071000,4142795.000,52606,3,PI,1,100,151098
14.110000,4142834.000,52623,2,PI,1,100,151358
14.149000,4142873.000,52623,2,PI,1,100,151616
14.187333,4142911.333,52638,3,PI,1,100,152015
14.225667,4142949.667,52638,3,PI,1,100,152379
14.264000,4142988.000,52638,3,PI,1,100,152794
14.304000,4143028.000,52655,2,PI,1,100,153291
14.344000,4143068.000,52655,2,PI,1,100,153599
14.383333,4143107.333,52674,3,PI,1,100,153880
14.422667,4143146.667,52674,3,PI,1,100,154012
14.462000,4143186.000,52674,3,PI,1,100,153989
14.501000,4143225.000,52691,3,PI,1,100,153961
14.540000,4143264.000,52691,3,PI,1,100,153958
14.579000,4143303.000,52691,3,PI,1,100,153884
14.624500,4143348.500,52706,2,PI,1,100,153818
14.670000,4143394.000,52706,2,PI,1,100,153761
14.709000,4143433.000,52723,2,PI,1,100,153756
14.748000,4143472.000,52723,2,PI,1,100,153796
14.787000,4143511.000,52742,3,PI,1,100,153800
14.826000,4143550.000,52742,3,PI,1,100,153734
14.865000,4143589.000,52742,3,PI,1,100,153661
14.903667,4143627.667,52759,3,PI,1,100,153571
14.942333,4143666.333,52759,3,PI,1,100,153460
14.981000,4143705.000,52759,3,PI,1,100,153388
15.019000,4143743.000,52775,2,PI,1,100,153307
15.057000,4143781.000,52775,2,PI,1,100,153185
15.095667,4143819.667,52792,3,PI,1,100,153103
15.134333,4143858.333,52792,3,PI,1,100,153099
15.173000,4143897.000,52792,3,PI,1,100,153074
15.212500,4143936.500,52808,2,PI,1,100,153066
15.252000,4143976.000,52808,2,PI,1,100,153053
15.292000,4144016.000,52825,3,PI,1,100,153001
15.332000,4144056.000,52825,3,PI,1,100,152962
15.372000,4144096.000,52825,3,PI,1,100,153003
15.411333,4144135.333,52842,3,PI,1,100,152959
15.450667,4144174.667,52842,3,PI,1,100,152890
15.490000,4144214.000,52842,3,PI,1,100,152848
15.529000,4144253.000,52858,2,PI,1,100,152792
15.568000,4144292.000,52858,2,PI,1,100,152731
15.606333,4144330.333,52874,3,PI,1,100,152720
15.644667,4144368.667,52874,3,PI,1,100,152822
15.683000,4144407.000,52874,3,PI,1,100,152852
15.722000,4144446.000,52892,2,PI,1,100,152871
15.761000,4144485.000,52892,2,PI,1,100,152908
15.800333,4144524.333,52910,3,PI,1,100,152923
15.839667,4144563.667,52910,3,PI,1,100,152855
15.879000,4144603.000,52910,3,PI,1,100,152770
15.925500,4144649.500,52926,2,PI,1,100,152696
15.972000,4144696.000,52926,2,PI,1,100,152662
16.011333,4144735.333,52942,3,PI,1,100,152652
16.050667,4144774.667,52942,3,PI,1,100,152761
16.090000,4144814.000,52942,3,PI,1,100,152823
16.129000,4144853.000,52960,2,PI,1,100,152732
16.168000,4144892.000,52960,2,PI,1,100,152682
16.207000,4144931.000,52976,3,PI,1,100,152611
16.246000,4144970.000,52976,3,PI,1,100,152557
16.285000,4145009.000,52976,3,PI,1,100,152486
16.324000,4145048.000,52993,3,PI,1,100,152421
16.363000,4145087.000,52993,3,PI,1,100,152337
16.402000,4145126.000,52993,3,PI,1,100,152247
16.440000,4145164.000,53009,2,PI,1,100,152187
16.478000,4145202.000,53009,2,PI,1,100,152190
16.517667,4145241.667,53026,3,PI,1,100,152192
16.557333,4145281.333,53026,3,PI,1,100,152173
16.597000,4145321.000,53026,3,PI,1,100,152142
16.636500,4145360.500,53042,2,PI,1,100,152107
16.676000,4145400.000,53042,2,PI,1,100,152056
16.715000,4145439.000,53060,3,PI,1,100,152025
16.754000,4145478.000,53060,3,PI,1,100,152013
16.793000,4145517.000,53060,3,PI,1,100,152002
16.832000,4145556.000,53077,2,PI,1,100,151980
16.871000,4145595.000,53077,2,PI,1,100,151897
16.910000,4145634.000,53094,3,PI,1,100,151827
16.949000,4145673.000,53094,3,PI,1,100,151754
16.988000,4145712.000,53094,3,PI,1,100,151700
17.026333,4145750.333,53111,3,PI,1,100,151646
17.064667,4145788.667,53111,3,PI,1,100,151614
17.103000,4145827.000,53111,3,PI,1,100,151603
