LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,SF
1699365015.536267,49654.000,5520,1,SF,1,100,18.9592
1699365015.801297,49913.000,5567,1,SF,1,100,18.7399
1699365016.132842,50237.000,5616,1,SF,1,100,20.6054
1699365016.464386,50561.000,5664,1,SF,1,100,20.3670
1699365016.858350,50946.000,5727,1,SF,1,100,20.1314
1699365017.193987,51274.000,5776,1,SF,1,100,19.8985
1699365017.457994,51532.000,5824,1,SF,1,100,21.7506
1699365017.793632,51860.000,5874,1,SF,1,100,23.5812
1699365018.126199,52185.000,5922,1,SF,1,100,23.3084
1699365018.524256,52574.000,5986,1,SF,1,100,23.0388
1699365018.859894,52902.000,6033,1,SF,1,100,22.7723
1699365019.191438,53226.000,6084,1,SF,1,100,26.6734
1699365019.459538,53488.000,6135,1,SF,1,100,28.4471
1699365019.859642,53879.000,6187,1,SF,1,100,28.1180
1699365020.125696,54139.000,6236,1,SF,1,100,29.8750
1699365020.457240,54463.000,6287,1,SF,1,100,31.6116
1699365020.788784,54787.000,6334,1,SF,1,100,31.2459
1699365021.185818,55175.000,6387,1,SF,1,100,32.9667
1699365021.521456,55503.000,6434,1,SF,1,100,32.5854
1699365021.853000,55827.000,6483,1,SF,1,100,34.2907
1699365022.122123,56090.000,6530,1,SF,1,100,33.8940
1699365022.587718,56545.000,6581,1,SF,1,100,35.5842
1699365022.853771,56805.000,6617,1,SF,1,100,39.3370
1699365023.120849,57066.000,6649,1,SF,1,100,38.8820
1699365023.450346,57388.000,6702,1,SF,1,100,40.5144
1699365023.853520,57782.000,6768,1,SF,1,100,44.2103
1699365024.185064,58106.000,6817,1,SF,1,100,43.6988
1699365024.453165,58368.000,6864,1,SF,1,100,43.1933
1699365024.785732,58693.000,6911,1,SF,1,100,42.6937
1699365025.185836,59084.000,6965,1,SF,1,100,44.2820
1699365025.450866,59343.000,7012,1,SF,1,100,43.7698
1699365025.782411,59667.000,7061,1,SF,1,100,45.3457
1699365026.118048,59995.000,7110,1,SF,1,100,44.8211
1699365026.518152,60386.000,7174,1,SF,1,100,44.3026
1699365026.849696,60710.000,7222,1,SF,1,100,45.8724
1699365027.117796,60972.000,7272,1,SF,1,100,47.4240
1699365027.449340,61296.000,7322,1,SF,1,100,48.9576
1699365027.780885,61620.000,7371,1,SF,1,100,48.3913
1699365028.178942,62009.000,7437,1,SF,1,100,49.9137
1699365028.510486,62333.000,7484,1,SF,1,100,49.3363
1699365028.776540,62593.000,7533,1,SF,1,100,50.8479
1699365029.107061,62916.000,7581,1,SF,1,100,52.3419
1699365029.442698,63244.000,7633,1,SF,1,100,53.8187
1699365029.842802,63635.000,7697,1,SF,1,100,55.2783
1699365030.176393,63961.000,7749,1,SF,1,100,54.6389
1699365030.440400,64219.000,7784,1,SF,1,100,56.0891
1699365030.838457,64608.000,7846,1,SF,1,100,55.4402
