LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,T1
1699365015.463614,49583.000,5526,1,T1,1,100,27.500
1699365015.595617,49712.000,5541,1,T1,1,100,27.677
1699365015.728644,49842.000,5557,1,T1,1,100,27.683
1699365015.861671,49972.000,5590,1,T1,1,100,27.686
1699365015.992652,50100.000,5605,1,T1,1,100,27.687
1699365016.125679,50230.000,5622,1,T1,1,100,27.652
1699365016.258705,50360.000,5639,1,T1,1,100,27.637
1699365016.390709,50489.000,5670,1,T1,1,100,27.559
1699365016.524759,50620.000,5686,1,T1,1,100,27.632
1699365016.654716,50747.000,5701,1,T1,1,100,27.699
1699365016.786720,50876.000,5717,1,T1,1,100,27.692
1699365016.919747,51006.000,5748,1,T1,1,100,27.725
1699365017.053797,51137.000,5763,1,T1,1,100,27.597
1699365017.186824,51267.000,5782,1,T1,1,100,27.613
1699365017.319851,51397.000,5814,1,T1,1,100,27.691
1699365017.450831,51525.000,5830,1,T1,1,100,27.618
1699365017.586928,51658.000,5846,1,T1,1,100,27.587
1699365017.720978,51789.000,5861,1,T1,1,100,27.679
1699365017.852982,51918.000,5896,1,T1,1,100,27.719
1699365017.986009,52048.000,5912,1,T1,1,100,27.701
1699365018.119036,52178.000,5928,1,T1,1,100,27.729
1699365018.252063,52308.000,5960,1,T1,1,100,27.599
1699365018.384067,52437.000,5976,1,T1,1,100,27.720
1699365018.517093,52567.000,5992,1,T1,1,100,27.773
1699365018.654213,52701.000,6008,1,T1,1,100,27.866
1699365018.787241,52831.000,6041,1,T1,1,100,27.836
1699365018.918221,52959.000,6056,1,T1,1,100,27.752
1699365019.050225,53088.000,6074,1,T1,1,100,27.822
1699365019.184275,53219.000,6090,1,T1,1,100,27.852
1699365019.319348,53351.000,6124,1,T1,1,100,27.865
1699365019.452375,53481.000,6141,1,T1,1,100,27.942
1699365019.584379,53610.000,6156,1,T1,1,100,28.010
1699365019.716383,53739.000,6177,1,T1,1,100,27.969
1699365019.853503,53873.000,6193,1,T1,1,100,27.987
1699365019.986529,54003.000,6223,1,T1,1,100,27.959
1699365020.119556,54133.000,6242,1,T1,1,100,27.947
1699365020.252583,54263.000,6259,1,T1,1,100,27.941
1699365020.383564,54391.000,6277,1,T1,1,100,27.904
1699365020.516591,54521.000,6308,1,T1,1,100,27.852
1699365020.649617,54651.000,6323,1,T1,1,100,27.901
1699365020.781621,54780.000,6340,1,T1,1,100,27.992
1699365020.915671,54911.000,6359,1,T1,1,100,27.961
1699365021.047675,55040.000,6375,1,T1,1,100,27.877
1699365021.179679,55169.000,6393,1,T1,1,100,27.947
1699365021.312706,55299.000,6423,1,T1,1,100,27.977
1699365021.446756,55430.000,6442,1,T1,1,100,27.955
1699365021.581829,55562.000,6457,1,T1,1,100,28.051
1699365021.714856,55692.000,6473,1,T1,1,100,27.987
1699365021.845837,55820.000,6489,1,T1,1,100,27.959
1699365021.982957,55954.000,6519,1,T1,1,100,27.947
1699365022.115984,56084.000,6536,1,T1,1,100,27.941
1699365022.247987,56213.000,6555,1,T1,1,100,27.939
1699365022.380502,56342.500,6589,2,T1,1,100,27.938
1699365022.513018,56472.000,6589,2,T1,1,100,28.080
1699365022.648091,56604.000,6604,1,T1,1,100,28.070
1699365022.781118,56734.000,6623,1,T1,1,100,28.137
1699365022.914145,56864.000,6638,1,T1,1,100,28.095
1699365023.046149,56993.000,6655,1,T1,1,100,28.112
1699365023.180199,57124.000,6672,1,T1,1,100,28.190
1699365023.312203,57253.000,6690,1,T1,1,100,28.224
1699365023.444206,57382.000,6708,1,T1,1,100,28.239
1699365023.579280,57514.000,6740,1,T1,1,100,28.139
1699365023.713330,57645.000,6758,1,T1,1,100,28.166
1699365023.846357,57775.000,6774,1,T1,1,100,28.107
1699365023.977337,57903.000,6790,1,T1,1,100,28.046
1699365024.109341,58032.000,6823,1,T1,1,100,28.056
1699365024.246461,58166.000,6838,1,T1,1,100,28.166
1699365024.380511,58297.000,6854,1,T1,1,100,28.143
1699365024.512515,58426.000,6885,1,T1,1,100,28.239
1699365024.645542,58556.000,6900,1,T1,1,100,28.210
1699365024.778569,58686.000,6917,1,T1,1,100,28.197
1699365024.913642,58818.000,6937,1,T1,1,100,28.263
1699365025.046669,58948.000,6953,1,T1,1,100,28.291
1699365025.178673,59077.000,6971,1,T1,1,100,28.339
1699365025.312723,59208.000,7001,1,T1,1,100,28.359
1699365025.444727,59337.000,7018,1,T1,1,100,28.333
1699365025.576730,59466.000,7033,1,T1,1,100,28.357
1699365025.709757,59596.000,7051,1,T1,1,100,28.296
1699365025.842784,59726.000,7082,1,T1,1,100,28.305
1699365025.977858,59858.000,7099,1,T1,1,100,28.274
1699365026.110885,59988.000,7116,1,T1,1,100,28.296
1699365026.242888,60117.000,7148,1,T1,1,100,28.376
1699365026.374892,60246.000,7163,1,T1,1,100,28.340
1699365026.512012,60380.000,7180,1,T1,1,100,28.289
1699365026.646062,60511.000,7195,1,T1,1,100,28.302
1699365026.778066,60640.000,7228,1,T1,1,100,28.273
