LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,EL
1699365015.403240,49524.000,5509,2,EL,1,100,104.599998
1699365015.403240,49524.000,5509,2,EL,1,100,34.200001
1699365015.469754,49589.000,5525,2,EL,1,100,34.000000
1699365015.536267,49654.000,5525,2,EL,1,100,28.400000
1699365015.601757,49718.000,5540,1,EL,1,100,13.200000
1699365015.668782,49783.500,5556,2,EL,1,100,-6.000000
1699365015.735807,49849.000,5556,2,EL,1,100,-17.400000
1699365015.801297,49913.000,5572,1,EL,1,100,-30.400000
1699365015.867811,49978.000,5589,2,EL,1,100,-47.400002
1699365015.934325,50043.000,5589,2,EL,1,100,-54.599998
1699365016.000326,50107.500,5604,2,EL,1,100,-59.000000
1699365016.066328,50172.000,5604,2,EL,1,100,-76.599998
1699365016.132842,50237.000,5621,1,EL,1,100,-96.199997
1699365016.199355,50302.000,5638,2,EL,1,100,-112.800003
1699365016.265868,50367.000,5638,2,EL,1,100,-136.800003
1699365016.332382,50432.000,5654,1,EL,1,100,-160.199997
1699365016.398384,50496.500,5669,2,EL,1,100,-186.399994
1699365016.464386,50561.000,5669,2,EL,1,100,-206.600006
1699365016.530899,50626.000,5685,1,EL,1,100,-229.800003
1699365016.595878,50689.500,5700,2,EL,1,100,-257.200012
1699365016.660856,50753.000,5700,2,EL,1,100,-271.600006
1699365016.727370,50818.000,5716,1,EL,1,100,-283.200012
1699365016.792860,50882.000,5732,2,EL,1,100,-303.399994
1699365016.858350,50946.000,5732,2,EL,1,100,-322.200012
1699365016.926398,51012.500,5747,2,EL,1,100,-336.000000
1699365016.994447,51079.000,5747,2,EL,1,100,-353.200012
1699365017.060960,51144.000,5762,1,EL,1,100,-371.799988
1699365017.127474,51209.000,5781,2,EL,1,100,-394.799988
1699365017.193987,51274.000,5781,2,EL,1,100,-410.200012
1699365017.259477,51338.000,5798,1,EL,1,100,-425.200012
1699365017.326502,51403.500,5813,2,EL,1,100,-438.799988
1699365017.393528,51469.000,5813,2,EL,1,100,-449.200012
1699365017.457994,51532.000,5829,1,EL,1,100,-464.399994
1699365017.525531,51598.000,5845,2,EL,1,100,-476.399994
1699365017.593068,51664.000,5845,2,EL,1,100,-494.200012
1699365017.660605,51730.000,5860,1,EL,1,100,-514.000000
1699365017.727118,51795.000,5879,2,EL,1,100,-526.000000
1699365017.793632,51860.000,5879,2,EL,1,100,-533.400024
1699365017.860145,51925.000,5895,2,EL,1,100,-538.400024
1699365017.926659,51990.000,5895,2,EL,1,100,-548.200012
1699365017.993172,52055.000,5911,1,EL,1,100,-559.400024
1699365018.059685,52120.000,5927,2,EL,1,100,-575.599976
1699365018.126199,52185.000,5927,2,EL,1,100,-588.799988
1699365018.192712,52250.000,5945,1,EL,1,100,-601.000000
1699365018.258714,52314.500,5959,2,EL,1,100,-612.799988
1699365018.324716,52379.000,5959,2,EL,1,100,-625.200012
1699365018.391230,52444.000,5975,1,EL,1,100,-639.000000
1699365018.457743,52509.000,5991,2,EL,1,100,-654.000000
1699365018.524256,52574.000,5991,2,EL,1,100,-662.200012
1699365018.592817,52641.000,6007,1,EL,1,100,-673.000000
1699365018.659842,52706.500,6022,2,EL,1,100,-680.599976
1699365018.726867,52772.000,6022,2,EL,1,100,-698.000000
1699365018.793380,52837.000,6040,2,EL,1,100,-712.599976
1699365018.859894,52902.000,6040,2,EL,1,100,-721.599976
1699365018.924361,52965.000,6055,1,EL,1,100,-737.400024
1699365018.990874,53030.000,6073,2,EL,1,100,-754.000000
1699365019.057388,53095.000,6073,2,EL,1,100,-762.400024
1699365019.124413,53160.500,6089,2,EL,1,100,-776.599976
1699365019.191438,53226.000,6089,2,EL,1,100,-783.400024
1699365019.258975,53292.000,6107,1,EL,1,100,-818.599976
1699365019.325999,53357.500,6123,2,EL,1,100,-833.799988
1699365019.393025,53423.000,6123,2,EL,1,100,-837.000000
1699365019.459538,53488.000,6140,1,EL,1,100,-838.000000
1699365019.525540,53552.500,6155,2,EL,1,100,-844.000000
1699365019.591542,53617.000,6155,2,EL,1,100,-855.000000
1699365019.657544,53681.500,6176,2,EL,1,100,-865.599976
1699365019.723545,53746.000,6176,2,EL,1,100,-870.200012
1699365019.791594,53812.500,6192,2,EL,1,100,-877.200012
1699365019.859642,53879.000,6192,2,EL,1,100,-884.200012
1699365019.927179,53945.000,6208,1,EL,1,100,-899.200012
1699365019.993692,54010.000,6222,2,EL,1,100,-914.200012
1699365020.060206,54075.000,6222,2,EL,1,100,-924.200012
1699365020.125696,54139.000,6241,1,EL,1,100,-934.799988
1699365020.192721,54204.500,6258,2,EL,1,100,-939.000000
1699365020.259746,54270.000,6258,2,EL,1,100,-954.200012
1699365020.325237,54334.000,6276,2,EL,1,100,-964.000000
1699365020.390727,54398.000,6276,2,EL,1,100,-972.799988
1699365020.457240,54463.000,6292,1,EL,1,100,-980.200012
1699365020.523242,54527.500,6307,2,EL,1,100,-985.799988
1699365020.589244,54592.000,6307,2,EL,1,100,-989.000000
1699365020.656269,54657.500,6322,2,EL,1,100,-978.599976
1699365020.723294,54723.000,6322,2,EL,1,100,-993.200012
1699365020.788784,54787.000,6339,1,EL,1,100,-1016.200012
1699365020.855298,54852.000,6358,2,EL,1,100,-1023.000000
1699365020.921811,54917.000,6358,2,EL,1,100,-1027.000000
1699365020.987813,54981.500,6374,2,EL,1,100,-1035.800049
1699365021.053815,55046.000,6374,2,EL,1,100,-1044.400024
1699365021.119817,55110.500,6392,2,EL,1,100,-1065.199951
1699365021.185818,55175.000,6392,2,EL,1,100,-1080.000000
