LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,BV
1699365016.100096,50205.000,5632,1,BV,1,100,4.13
1699365017.093705,51176.000,5773,1,BV,1,100,4.12
1699365018.091407,52151.000,5938,1,BV,1,100,4.12
1699365019.090132,53127.000,6100,1,BV,1,100,4.12
1699365020.092951,54107.000,6252,1,BV,1,100,4.12
1699365021.087583,55079.000,6385,1,BV,1,100,4.12
1699365022.088355,56057.000,6546,1,BV,1,100,4.12
1699365023.086057,57032.000,6665,1,BV,1,100,4.12
1699365024.083759,58007.000,6814,1,BV,1,100,4.12
1699365025.086577,58987.000,6963,1,BV,1,100,4.12
1699365026.085303,59963.000,7126,1,BV,1,100,4.12
1699365027.084028,60939.000,7287,1,BV,1,100,4.12
1699365028.078660,61911.000,7434,1,BV,1,100,4.12
1699365029.075339,62885.000,7597,1,BV,1,100,4.12
1699365030.076111,63863.000,7743,1,BV,1,100,4.12
1699365031.073813,64838.000,7913,1,BV,1,100,4.12
1699365032.068445,65810.000,8064,1,BV,1,100,4.12
1699365033.063077,66782.000,8225,1,BV,1,100,4.12
1699365034.060779,67757.000,8368,1,BV,1,100,4.12
1699365035.061551,68735.000,8531,1,BV,1,100,4.12
1699365036.061299,69712.000,8702,1,BV,1,100,4.12
1699365037.059001,70687.000,8846,1,BV,1,100,4.11
1699365038.056703,71662.000,9011,1,BV,1,100,4.11
1699365039.058498,72641.000,9175,1,BV,1,100,4.11
1699365040.055177,73615.000,9318,1,BV,1,100,4.11
1699365041.053902,74591.000,9467,1,BV,1,100,4.11
1699365042.051605,75566.000,9613,1,BV,1,100,4.11
1699365043.050330,76542.000,9777,1,BV,1,100,4.11
1699365044.052125,77521.000,9937,1,BV,1,100,4.11
1699365045.045734,78492.000,10084,1,BV,1,100,4.11
1699365046.043436,79467.000,10236,1,BV,1,100,4.11
1699365047.042161,80443.000,10398,1,BV,1,100,4.11
1699365048.035770,81414.000,10544,1,BV,1,100,4.11
1699365049.036542,82392.000,10711,1,BV,1,100,4.11
1699365050.034244,83367.000,10871,1,BV,1,100,4.11
1699365051.032969,84343.000,11016,1,BV,1,100,4.11
1699365052.031694,85319.000,11168,1,BV,1,100,4.11
1699365053.024280,86289.000,11327,1,BV,1,100,4.11
1699365054.026075,87268.000,11468,1,BV,1,100,4.11
1699365055.025823,88245.000,11629,1,BV,1,100,4.11
1699365056.024549,89221.000,11773,1,BV,1,100,4.11
1699365057.021227,90195.000,11926,1,BV,1,100,4.11
1699365058.018929,91170.000,12090,1,BV,1,100,4.11
1699365059.017655,92146.000,12235,1,BV,1,100,4.10
1699365060.012287,93118.000,12394,1,BV,1,100,4.09
1699365061.012035,94095.000,12556,1,BV,1,100,4.10
1699365062.011784,95072.000,12687,1,BV,1,100,4.10
1699365063.011533,96049.000,12846,1,BV,1,100,4.10
1699365064.010258,97025.000,13008,1,BV,1,100,4.10
1699365065.008983,98001.000,13154,1,BV,1,100,4.10
1699365066.008732,98978.000,13315,1,BV,1,100,4.10
1699365067.005410,99952.000,13461,1,BV,1,100,4.10
1699365068.006182,100930.000,13622,1,BV,1,100,4.09
1699365069.001838,101903.000,13786,1,BV,1,100,4.09
1699365070.001586,102880.000,13931,1,BV,1,100,4.08
1699365070.996218,103852.000,14096,1,BV,1,100,4.08
1699365071.989827,104823.000,14239,1,BV,1,100,4.08
1699365072.987529,105798.000,14405,1,BV,1,100,4.08
1699365073.983185,106771.000,14551,1,BV,1,100,4.08
1699365074.983957,107749.000,14714,1,BV,1,100,4.08
1699365075.980635,108723.000,14880,1,BV,1,100,4.08
1699365076.972198,109692.000,15025,1,BV,1,100,4.08
1699365077.975016,110672.000,15157,1,BV,1,100,4.09
1699365078.971694,111646.000,15320,1,BV,1,100,4.10
1699365079.970420,112622.000,15478,1,BV,1,100,4.12
1699365080.969145,113598.000,15622,1,BV,1,100,4.14
