LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,AY
1699365024.266927,58186.000,6840,2,AY,1,100,0.909
1699365024.306835,58225.000,6856,3,AY,1,100,0.893
1699365024.346743,58264.000,6856,3,AY,1,100,0.920
1699365024.386651,58303.000,6856,3,AY,1,100,0.912
1699365024.426559,58342.000,6871,3,AY,1,100,0.944
1699365024.466467,58381.000,6871,3,AY,1,100,0.904
1699365024.506375,58420.000,6871,3,AY,1,100,0.891
1699365024.546283,58459.000,6887,2,AY,1,100,0.912
1699365024.586191,58498.000,6887,2,AY,1,100,0.901
1699365024.626100,58537.000,6902,3,AY,1,100,0.871
1699365024.666008,58576.000,6902,3,AY,1,100,0.940
1699365024.705916,58615.000,6902,3,AY,1,100,0.915
1699365024.745824,58654.000,6919,2,AY,1,100,0.921
1699365024.785732,58693.000,6919,2,AY,1,100,0.921
1699365024.826049,58732.400,6939,5,AY,1,100,0.862
1699365024.866367,58771.800,6939,5,AY,1,100,0.879
1699365024.906684,58811.200,6939,5,AY,1,100,0.887
1699365024.947001,58850.600,6939,5,AY,1,100,0.915
1699365024.987319,58890.000,6939,5,AY,1,100,0.908
1699365025.022793,58924.667,6955,3,AY,1,100,0.919
1699365025.058266,58959.333,6955,3,AY,1,100,0.947
1699365025.093740,58994.000,6955,3,AY,1,100,0.862
1699365025.133648,59033.000,6973,2,AY,1,100,0.890
1699365025.173557,59072.000,6973,2,AY,1,100,0.921
1699365025.213464,59111.000,6988,3,AY,1,100,0.881
1699365025.253373,59150.000,6988,3,AY,1,100,0.899
1699365025.293281,59189.000,6988,3,AY,1,100,0.912
1699365025.332165,59227.000,7003,2,AY,1,100,0.907
1699365025.371050,59265.000,7003,2,AY,1,100,0.895
1699365025.410959,59304.000,7020,3,AY,1,100,0.915
1699365025.450866,59343.000,7020,3,AY,1,100,0.899
1699365025.490775,59382.000,7020,3,AY,1,100,0.881
1699365025.530683,59421.000,7035,3,AY,1,100,0.859
1699365025.570591,59460.000,7035,3,AY,1,100,0.918
1699365025.610499,59499.000,7035,3,AY,1,100,0.916
1699365025.650407,59538.000,7053,2,AY,1,100,0.933
1699365025.690315,59577.000,7053,2,AY,1,100,0.883
1699365025.730223,59616.000,7068,3,AY,1,100,0.888
1699365025.770131,59655.000,7068,3,AY,1,100,0.908
1699365025.810039,59694.000,7068,3,AY,1,100,0.915
1699365025.850459,59733.500,7084,2,AY,1,100,0.886
1699365025.890879,59773.000,7084,2,AY,1,100,0.901
1699365025.931128,59812.333,7101,3,AY,1,100,0.890
1699365025.971377,59851.667,7101,3,AY,1,100,0.894
1699365026.011626,59891.000,7101,3,AY,1,100,0.852
1699365026.051534,59930.000,7118,3,AY,1,100,0.903
1699365026.091442,59969.000,7118,3,AY,1,100,0.915
1699365026.131351,60008.000,7118,3,AY,1,100,0.894
1699365026.170747,60046.500,7134,2,AY,1,100,0.895
1699365026.210143,60085.000,7134,2,AY,1,100,0.903
1699365026.250051,60124.000,7150,3,AY,1,100,0.897
1699365026.289959,60163.000,7150,3,AY,1,100,0.906
1699365026.329868,60202.000,7150,3,AY,1,100,0.917
1699365026.369776,60241.000,7165,2,AY,1,100,0.890
1699365026.409684,60280.000,7165,2,AY,1,100,0.900
1699365026.450615,60320.000,7182,3,AY,1,100,0.908
1699365026.491546,60360.000,7182,3,AY,1,100,0.888
1699365026.532478,60400.000,7182,3,AY,1,100,0.898
1699365026.572386,60439.000,7197,2,AY,1,100,0.912
1699365026.612294,60478.000,7197,2,AY,1,100,0.927
1699365026.652202,60517.000,7212,3,AY,1,100,0.923
1699365026.692110,60556.000,7212,3,AY,1,100,0.911
1699365026.732018,60595.000,7212,3,AY,1,100,0.898
1699365026.771244,60633.333,7230,3,AY,1,100,0.871
1699365026.810470,60671.667,7230,3,AY,1,100,0.919
1699365026.849696,60710.000,7230,3,AY,1,100,0.919
1699365026.885852,60745.333,7246,3,AY,1,100,0.912
1699365026.922008,60780.667,7246,3,AY,1,100,0.890
1699365026.958164,60816.000,7246,3,AY,1,100,0.898
1699365026.998072,60855.000,7263,2,AY,1,100,0.914
1699365027.037980,60894.000,7263,2,AY,1,100,0.909
1699365027.077888,60933.000,7279,3,AY,1,100,0.911
1699365027.117796,60972.000,7279,3,AY,1,100,0.899
1699365027.157704,61011.000,7279,3,AY,1,100,0.912
1699365027.197613,61050.000,7296,2,AY,1,100,0.908
1699365027.237520,61089.000,7296,2,AY,1,100,0.912
1699365027.277429,61128.000,7312,3,AY,1,100,0.896
1699365027.317337,61167.000,7312,3,AY,1,100,0.905
1699365027.357245,61206.000,7312,3,AY,1,100,0.904
1699365027.397153,61245.000,7330,2,AY,1,100,0.903
1699365027.437061,61284.000,7330,2,AY,1,100,0.902
1699365027.476969,61323.000,7348,3,AY,1,100,0.911
1699365027.516877,61362.000,7348,3,AY,1,100,0.902
1699365027.556785,61401.000,7348,3,AY,1,100,0.912
1699365027.596011,61439.333,7362,3,AY,1,100,0.917
1699365027.635237,61477.667,7362,3,AY,1,100,0.906
1699365027.674463,61516.000,7362,3,AY,1,100,0.910
1699365027.714371,61555.000,7379,2,AY,1,100,0.911
1699365027.754279,61594.000,7379,2,AY,1,100,0.900
1699365027.794187,61633.000,7394,3,AY,1,100,0.922
1699365027.834095,61672.000,7394,3,AY,1,100,0.915
1699365027.874003,61711.000,7394,3,AY,1,100,0.884
1699365027.913911,61750.000,7412,3,AY,1,100,0.904
1699365027.953820,61789.000,7412,3,AY,1,100,0.914
1699365027.993727,61828.000,7412,3,AY,1,100,0.932
1699365028.033636,61867.000,7426,2,AY,1,100,0.900
1699365028.073544,61906.000,7426,2,AY,1,100,0.858
1699365028.113452,61945.000,7445,3,AY,1,100,0.889
1699365028.153360,61984.000,7445,3,AY,1,100,0.914
1699365028.193268,62023.000,7445,3,AY,1,100,0.936
1699365028.232153,62061.000,7460,2,AY,1,100,0.904
1699365028.271038,62099.000,7460,2,AY,1,100,0.903
1699365028.310946,62138.000,7476,3,AY,1,100,0.911
1699365028.350854,62177.000,7476,3,AY,1,100,0.908
1699365028.390762,62216.000,7476,3,AY,1,100,0.910
1699365028.430670,62255.000,7492,3,AY,1,100,0.903
1699365028.470578,62294.000,7492,3,AY,1,100,0.897
1699365028.510486,62333.000,7492,3,AY,1,100,0.906
1699365028.545960,62367.667,7507,3,AY,1,100,0.904
1699365028.581434,62402.333,7507,3,AY,1,100,0.906
1699365028.616908,62437.000,7507,3,AY,1,100,0.918
1699365028.656816,62476.000,7524,2,AY,1,100,0.910
1699365028.696724,62515.000,7524,2,AY,1,100,0.906
1699365028.736632,62554.000,7541,3,AY,1,100,0.897
1699365028.776540,62593.000,7541,3,AY,1,100,0.898
1699365028.816448,62632.000,7541,3,AY,1,100,0.915
1699365028.856356,62671.000,7558,2,AY,1,100,0.905
1699365028.896264,62710.000,7558,2,AY,1,100,0.907
1699365028.936172,62749.000,7573,3,AY,1,100,0.919
1699365028.976080,62788.000,7573,3,AY,1,100,0.904
1699365029.015988,62827.000,7573,3,AY,1,100,0.912
1699365029.055214,62865.333,7589,3,AY,1,100,0.911
1699365029.094440,62903.667,7589,3,AY,1,100,0.930
1699365029.133666,62942.000,7589,3,AY,1,100,0.866
1699365029.174597,62982.000,7607,2,AY,1,100,0.921
1699365029.215529,63022.000,7607,2,AY,1,100,0.892
1699365029.255778,63061.333,7624,3,AY,1,100,0.898
1699365029.296027,63100.667,7624,3,AY,1,100,0.915
1699365029.336276,63140.000,7624,3,AY,1,100,0.934
1699365029.376184,63179.000,7641,2,AY,1,100,0.906
1699365029.416092,63218.000,7641,2,AY,1,100,0.893
1699365029.456001,63257.000,7655,3,AY,1,100,0.898
1699365029.495908,63296.000,7655,3,AY,1,100,0.903
1699365029.535817,63335.000,7655,3,AY,1,100,0.927
1699365029.575725,63374.000,7673,2,AY,1,100,0.936
1699365029.615633,63413.000,7673,2,AY,1,100,0.901
1699365029.655200,63451.667,7688,3,AY,1,100,0.910
1699365029.694767,63490.333,7688,3,AY,1,100,0.902
1699365029.734334,63529.000,7688,3,AY,1,100,0.902
1699365029.775265,63569.000,7705,3,AY,1,100,0.934
1699365029.816196,63609.000,7705,3,AY,1,100,0.910
1699365029.857128,63649.000,7705,3,AY,1,100,0.903
1699365029.897036,63688.000,7720,3,AY,1,100,0.878
1699365029.936944,63727.000,7720,3,AY,1,100,0.921
1699365029.976852,63766.000,7720,3,AY,1,100,0.904
1699365030.016760,63805.000,7735,2,AY,1,100,0.891
1699365030.056668,63844.000,7735,2,AY,1,100,0.909
1699365030.096576,63883.000,7757,4,AY,1,100,0.913
1699365030.136484,63922.000,7757,4,AY,1,100,0.914
1699365030.176393,63961.000,7757,4,AY,1,100,0.927
1699365030.216300,64000.000,7757,4,AY,1,100,0.915
1699365030.251433,64034.333,7773,3,AY,1,100,0.887
1699365030.286566,64068.667,7773,3,AY,1,100,0.929
1699365030.321699,64103.000,7773,3,AY,1,100,0.922
1699365030.361266,64141.667,7792,3,AY,1,100,0.876
1699365030.400833,64180.333,7792,3,AY,1,100,0.904
1699365030.440400,64219.000,7792,3,AY,1,100,0.881
1699365030.480308,64258.000,7807,2,AY,1,100,0.888
1699365030.520216,64297.000,7807,2,AY,1,100,0.892
1699365030.559442,64335.333,7823,3,AY,1,100,0.906
1699365030.598668,64373.667,7823,3,AY,1,100,0.941
1699365030.637894,64412.000,7823,3,AY,1,100,0.829
1699365030.677802,64451.000,7837,3,AY,1,100,0.934
1699365030.717710,64490.000,7837,3,AY,1,100,0.886
1699365030.757618,64529.000,7837,3,AY,1,100,0.908
1699365030.798038,64568.500,7856,2,AY,1,100,0.920
1699365030.838457,64608.000,7856,2,AY,1,100,0.921
1699365030.879048,64647.667,7871,3,AY,1,100,0.905
1699365030.919638,64687.333,7871,3,AY,1,100,0.878
1699365030.960228,64727.000,7871,3,AY,1,100,0.915
1699365031.000136,64766.000,7887,2,AY,1,100,0.919
1699365031.040044,64805.000,7887,2,AY,1,100,0.931
1699365031.079952,64844.000,7905,3,AY,1,100,0.939
1699365031.119860,64883.000,7905,3,AY,1,100,0.895
1699365031.159769,64922.000,7905,3,AY,1,100,0.875
1699365031.199165,64960.500,7922,2,AY,1,100,0.879
1699365031.238561,64999.000,7922,2,AY,1,100,0.906
1699365031.278469,65038.000,7939,3,AY,1,100,0.885
1699365031.318377,65077.000,7939,3,AY,1,100,0.924
1699365031.358286,65116.000,7939,3,AY,1,100,0.914
1699365031.398876,65155.667,7956,3,AY,1,100,0.908
1699365031.439466,65195.333,7956,3,AY,1,100,0.906
1699365031.480056,65235.000,7956,3,AY,1,100,0.896
1699365031.520476,65274.500,7971,2,AY,1,100,0.884
1699365031.560896,65314.000,7971,2,AY,1,100,0.937
1699365031.600804,65353.000,7986,3,AY,1,100,0.866
1699365031.640712,65392.000,7986,3,AY,1,100,0.891
1699365031.680620,65431.000,7986,3,AY,1,100,0.884
1699365031.720528,65470.000,8004,2,AY,1,100,0.914
1699365031.760436,65509.000,8004,2,AY,1,100,0.915
1699365031.799662,65547.333,8020,3,AY,1,100,0.890
1699365031.838888,65585.667,8020,3,AY,1,100,0.901
1699365031.878114,65624.000,8020,3,AY,1,100,0.919
1699365031.917681,65662.667,8037,3,AY,1,100,0.907
1699365031.957248,65701.333,8037,3,AY,1,100,0.923
1699365031.996815,65740.000,8037,3,AY,1,100,0.912
1699365032.031948,65774.333,8056,3,AY,1,100,0.900
1699365032.067080,65808.667,8056,3,AY,1,100,0.910
1699365032.102213,65843.000,8056,3,AY,1,100,0.904
1699365032.142121,65882.000,8072,2,AY,1,100,0.916
1699365032.182029,65921.000,8072,2,AY,1,100,0.905
1699365032.221937,65960.000,8090,3,AY,1,100,0.898
1699365032.261845,65999.000,8090,3,AY,1,100,0.910
1699365032.301754,66038.000,8090,3,AY,1,100,0.909
1699365032.341662,66077.000,8105,2,AY,1,100,0.900
1699365032.381570,66116.000,8105,2,AY,1,100,0.907
1699365032.421478,66155.000,8122,3,AY,1,100,0.908
1699365032.461386,66194.000,8122,3,AY,1,100,0.896
1699365032.501294,66233.000,8122,3,AY,1,100,0.900
1699365032.540861,66271.667,8139,3,AY,1,100,0.910
1699365032.580428,66310.333,8139,3,AY,1,100,0.916
1699365032.619995,66349.000,8139,3,AY,1,100,0.910
1699365032.659391,66387.500,8154,2,AY,1,100,0.905
1699365032.698788,66426.000,8154,2,AY,1,100,0.897
1699365032.738696,66465.000,8170,3,AY,1,100,0.906
1699365032.778604,66504.000,8170,3,AY,1,100,0.890
1699365032.818512,66543.000,8170,3,AY,1,100,0.904
1699365032.858420,66582.000,8186,2,AY,1,100,0.905
1699365032.898328,66621.000,8186,2,AY,1,100,0.896
1699365032.938236,66660.000,8201,3,AY,1,100,0.904
1699365032.978144,66699.000,8201,3,AY,1,100,0.901
1699365033.018052,66738.000,8201,3,AY,1,100,0.897
1699365033.057961,66777.000,8217,3,AY,1,100,0.903
1699365033.097868,66816.000,8217,3,AY,1,100,0.894
1699365033.137777,66855.000,8217,3,AY,1,100,0.901
1699365033.177173,66893.500,8236,2,AY,1,100,0.907
1699365033.216569,66932.000,8236,2,AY,1,100,0.902
1699365033.256136,66970.667,8252,3,AY,1,100,0.893
1699365033.295703,67009.333,8252,3,AY,1,100,0.891
1699365033.335270,67048.000,8252,3,AY,1,100,0.899
1699365033.375179,67087.000,8268,2,AY,1,100,0.903
1699365033.415087,67126.000,8268,2,AY,1,100,0.899
1699365033.454313,67164.333,8284,3,AY,1,100,0.908
1699365033.493538,67202.667,8284,3,AY,1,100,0.898
1699365033.532764,67241.000,8284,3,AY,1,100,0.905
1699365033.572672,67280.000,8298,3,AY,1,100,0.908
1699365033.612581,67319.000,8298,3,AY,1,100,0.901
1699365033.652488,67358.000,8298,3,AY,1,100,0.894
1699365033.692908,67397.500,8315,2,AY,1,100,0.894
1699365033.733328,67437.000,8315,2,AY,1,100,0.901
1699365033.769484,67472.333,8330,3,AY,1,100,0.894
1699365033.805640,67507.667,8330,3,AY,1,100,0.907
1699365033.841796,67543.000,8330,3,AY,1,100,0.905
1699365033.881704,67582.000,8346,3,AY,1,100,0.910
1699365033.921612,67621.000,8346,3,AY,1,100,0.882
1699365033.961520,67660.000,8346,3,AY,1,100,0.920
