LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,SA
1699365015.403240,49524,5583,1,SA,1,100,0.000295
1699365016.132842,50237,5792,1,SA,1,100,0.001166
1699365017.593068,51664,5872,1,SA,1,100,0.000075
1699365018.726867,52772,6034,1,SA,1,100,0.000057
1699365018.924361,52965,6067,1,SA,1,100,0.000065
1699365019.258975,53292,6117,1,SA,1,100,0.000060
1699365019.992669,54009,6234,1,SA,1,100,0.000040
1699365020.192209,54204,6270,1,SA,1,100,0.000061
1699365020.788784,54787,6352,1,SA,1,100,0.000027
1699365021.118282,55109,6435,1,SA,1,100,0.000203
1699365021.722019,55699,6548,1,SA,1,100,0.000292
1699365022.451621,56412,6582,1,SA,1,100,0.000056
1699365022.654231,56610,6615,1,SA,1,100,0.000066
1699365022.853771,56805,6683,1,SA,1,100,0.000374
1699365023.382809,57322,6719,1,SA,1,100,0.000048
1699365023.586443,57521,6751,1,SA,1,100,0.000081
1699365024.718195,58627,6930,1,SA,1,100,0.000098
1699365025.253373,59150,7044,1,SA,1,100,0.000295
1699365026.651179,60516,7220,1,SA,1,100,0.000051
1699365026.849696,60710,7254,1,SA,1,100,0.000039
1699365027.317337,61167,7320,1,SA,1,100,0.000063
1699365027.647857,61490,7403,1,SA,1,100,0.000146
1699365028.377459,62203,7515,1,SA,1,100,0.000099
1699365028.710026,62528,7549,1,SA,1,100,0.000104
1699365029.107061,62916,7615,1,SA,1,100,0.000044
1699365029.309671,63114,7664,1,SA,1,100,0.000092
1699365029.775265,63569,7782,1,SA,1,100,0.000233
1699365030.570357,64346,7847,1,SA,1,100,0.000107
1699365031.040044,64805,7896,1,SA,1,100,0.000035
1699365031.238561,64999,7930,1,SA,1,100,0.000030
1699365031.439125,65195,7994,1,SA,1,100,0.000149
1699365031.838206,65585,8028,1,SA,1,100,0.000021
1699365032.034676,65777,8081,1,SA,1,100,0.000073
1699365032.301754,66038,8130,1,SA,1,100,0.000112
1699365033.557323,67265,8372,1,SA,1,100,0.000273
1699365034.493628,68180,8483,1,SA,1,100,0.000172
1699365035.094296,68767,8572,1,SA,1,100,0.000131
1699365035.493377,69157,8652,1,SA,1,100,0.000248
1699365035.959994,69613,8684,1,SA,1,100,0.000038
1699365036.290515,69936,8736,1,SA,1,100,0.000032
1699365036.892206,70524,8895,1,SA,1,100,0.000306
1699365037.757904,71370,8962,1,SA,1,100,0.000031
1699365038.225545,71827,9075,1,SA,1,100,0.000140
1699365038.758676,72348,9141,1,SA,1,100,0.000068
1699365039.823915,73389,9301,1,SA,1,100,0.000036
1699365040.617983,74165,9435,1,SA,1,100,0.000084
1699365041.019111,74557,9517,1,SA,1,100,0.000110
1699365041.950299,75467,9664,1,SA,1,100,0.000110
1699365042.484454,75989,9729,1,SA,1,100,0.000094
1699365043.017585,76510,9795,1,SA,1,100,0.000060
1699365043.286708,76773,9939,1,SA,1,100,0.000488
1699365044.217897,77683,9971,1,SA,1,100,0.000083
1699365044.481904,77941,10005,1,SA,1,100,0.000029
1699365045.345556,78785,10134,1,SA,1,100,0.000040
1699365045.678123,79110,10204,1,SA,1,100,0.000064
1699365046.074134,79497,10254,1,SA,1,100,0.000045
1699365046.408748,79824,10318,1,SA,1,100,0.000080
1699365047.273423,80669,10432,1,SA,1,100,0.000026
1699365047.735948,81121,10563,1,SA,1,100,0.000143
1699365048.271125,81644,10596,1,SA,1,100,0.000044
1699365048.469642,81838,10644,1,SA,1,100,0.000056
1699365048.869746,82229,10693,1,SA,1,100,0.000004
1699365049.201290,82553,10791,1,SA,1,100,0.000129
1699365049.868472,83205,10873,1,SA,1,100,0.000084
1699365050.601143,83921,10999,1,SA,1,100,0.000126
1699365051.599868,84897,11102,1,SA,1,100,0.000057
1699365054.058820,87300,11503,1,SA,1,100,0.000020
1699365056.058317,89254,11813,1,SA,1,100,0.000099
1699365056.721405,89902,11893,1,SA,1,100,0.000019
1699365057.120486,90292,11977,1,SA,1,100,0.000098
1699365057.787667,90944,12056,1,SA,1,100,0.000013
1699365058.185725,91333,12141,1,SA,1,100,0.000164
1699365058.850859,91983,12412,1,SA,1,100,0.001288
1699365063.045301,96082,12897,1,SA,1,100,0.000050
1699365063.513965,96540,13011,1,SA,1,100,0.000510
1699365064.308033,97316,13137,1,SA,1,100,0.000696
1699365065.509369,98490,13249,1,SA,1,100,0.000093
1699365066.441581,99401,13465,1,SA,1,100,0.000589
1699365067.840410,100768,13655,1,SA,1,100,0.000239
1699365068.638572,101548,13735,1,SA,1,100,0.000095
1699365069.167610,102065,13865,1,SA,1,100,0.000350
1699365069.899258,102780,13933,1,SA,1,100,0.000011
1699365070.101868,102978,13967,1,SA,1,100,0.000111
1699365070.697419,103560,14079,1,SA,1,100,0.000149
1699365071.093430,103947,14223,1,SA,1,100,0.000393
1699365072.353093,105178,14307,1,SA,1,100,0.000053
1699365072.552634,105373,14357,1,SA,1,100,0.000187
1699365073.153301,105960,14439,1,SA,1,100,0.000083
1699365073.419355,106220,14487,1,SA,1,100,0.000170
